group,ASCL2,BACH1,BCL11A,CDX2,E2F6,EBF1,EGR1,ELK1,EPAS1,ESR2,FOXA2,FOXO3,FOXP3,GATA1,GLIS1,HINFP,HNF4A,HOXA4,HOXC6,JUN,MXI1,NR2F2,PAX5,RBPJ,REST,SOX17,SRF,STAT4,STAT5A,THAP1,VDR,YY1,ZBTB33,ZFX,ZNF384
critical,-0.50236726163527,0.339973116703896,-0.291967285529374,-0.0274080947103281,-0.0465450847646698,-0.207483380600449,0.18419876327765,0.310128302068827,-0.550007998031971,0.267407530007044,-0.30486892324772,-0.290634267196973,-0.217928831569885,-0.157171985698617,-0.212605450973089,0.032468826221906,0.270235912639447,0.344929321164312,0.124039604003172,-0.3435025192639,-0.61598464630351,-0.03804597952183,0.182148655705244,0.54774941791331,-0.434496179168254,0.178553812783488,-0.0902287912421336,-0.32976959305873,-0.126398640280519,-0.446823055842174,0.534374056865291,0.137962331743995,-0.0050150946643503,-0.0013329265077579,0.153332491321535
critical,-0.131165519477155,0.466471170142693,0.512882877939969,-0.433899367034601,-0.0847817883761934,0.381906925690913,0.575519009572738,0.281639245801609,-0.0164402659988232,0.047787843935056,-0.175633029212158,-0.122770066700522,-0.0663189601364679,0.0770705139288312,-0.295344519437229,0.145532880535946,0.456601992267482,0.248487212537516,0.30154788641958,-0.0039550654939218,-0.22823001798207,-0.0192350567110877,-0.131383248931912,0.437553879769289,-0.145845332827571,-0.0976588865454217,-0.572468455685253,-0.506494268505807,-0.0025678231259098,-0.565205895970584,0.117131895518732,0.432065553129246,0.0675901948588681,-0.0835093125197697,-0.308242333028974
critical,-0.0897868610378624,-0.318043629013033,0.374540281044928,-0.297807190693758,-0.225828170376501,0.0078651687141627,-0.283736699645839,-0.129538330283177,-0.247018047706719,-0.129949424684651,-0.251519929840983,0.206160326708294,0.24733492320888,-0.1088992350758,0.0472111685669184,0.153416024372857,-0.0918892081195133,0.131731146258197,0.113196741886185,0.280394038098626,0.339915069923344,0.264944951116006,0.176638404924042,-0.132824272990507,0.0378445912234296,-0.0262336353232085,-0.0764490274010077,-0.0011620330915078,-0.0249834770920462,-0.227623954472332,-0.244148355659034,0.100098908629666,0.104699228419927,0.0492080467314296,0.242643665774508
critical,0.0291488495846305,0.200048123501252,-0.065645013727165,-0.0271555194585723,-0.134086641608457,-0.0921957260639003,-0.0212228770043315,0.243077660522846,-0.0796116029941444,0.20131003594381,0.0102830605573918,-0.358165321588644,0.0471180564606241,0.169019741875885,-0.113955329349874,0.0225932295875597,-0.194637240026745,0.181746840533904,0.0275040770535838,-0.08234293175746,0.099956359460868,0.200582520241741,-0.16130552458639,-0.0576687230579621,0.166767599727733,-0.053144288230685,-0.289024307214705,0.052458762507898,0.196036187727626,-0.223671126755477,-0.177619767188793,0.0989692163973016,0.207246696856539,0.0106362772347092,-0.119189575366457
critical,-0.201984599561743,0.181706135019803,-0.0605118990783171,-0.042833064737285,-0.270485542814011,-0.161595254662054,-0.223543552545124,0.20178199391491,-0.161624309505134,0.19690804398829,0.0917751696503193,0.0967816822984906,0.192312190416862,-0.218143502424168,-0.0843067778876267,0.187388172769577,-0.0407315175606004,-0.0311991942662818,0.0783531292387054,0.167779785546163,-0.177328192771472,0.136265916952598,-0.30645777331086,-0.0266173492799093,0.146742263228765,-0.0782618140175978,0.0782239389542975,0.0323012029573762,-0.169348228235983,-0.439756204995701,-0.312791210265751,0.181225433017779,0.322065412409496,0.097934018128491,0.210545401540584
critical,0.0626577459967126,0.0745643299588162,-0.143239375861301,0.14495908010467,0.0868778082285025,0.014233808508315,-0.145881737690062,0.0285346773423853,-0.157501118463931,0.0730574613148443,0.0150825609898745,0.0542535609790565,0.222826847958693,0.0896059147772291,0.0298954932217122,0.0102149063100502,-0.163836423059285,0.0660456336538703,0.0248513542639002,0.135665073936992,0.200137056112139,0.238069336263369,-0.001301525301659,0.0053170051108852,-0.0330661979204237,-0.117976779930769,0.135482577353937,0.180786683494196,-0.0928067734982803,0.273014148274951,-0.220294002579166,-0.265849053083251,-0.09840561697134,0.116624658769541,-0.0973608633445729
critical,0.123833398028873,0.180277611081739,0.100730141085799,-0.0496459605855319,0.126239309120805,0.1979253980396,0.0989848937715705,0.107191773151279,0.132988733134244,-0.144462679974584,0.0848246421419292,0.016673437355132,-0.137107339237808,0.120257823518629,0.0912603803303435,-0.16383573897008,0.110788062763174,0.107440354371109,-0.328693916171725,-0.266027774372502,-0.20286225065844,0.125446216657536,-0.0069121855264231,-0.100410536660302,0.0305525554623457,0.0384561065678556,-0.152898905122588,-0.221218790022842,0.177506966235709,0.179070956410477,0.0663563891936149,-0.157735141533402,0.215923862075437,-0.144351706215731,-0.066471062077763
critical,-0.228619689223395,-0.108495146987725,0.134414706416082,0.0852134188286257,0.213457893840967,-0.0315851622414583,0.114665378391467,0.0781486185596575,0.240226146808128,-0.250249905631307,-0.0161939902269205,-0.223298151358458,-0.144599028881738,-0.14907187320787,0.0567248411206437,-0.221486075964794,0.015322359024905,0.126088334670513,-0.207195911784381,-0.30720412338406,-0.257268830573853,0.151686766813917,0.12136317604906,0.156687177393901,0.034888185743833,0.272843503894079,-0.333651249066269,0.0686753636535411,0.0139690368954598,0.190657856609296,0.111110040593772,-0.122670622852083,-0.198158472479272,-0.204925083126498,-0.288693429172835
critical,0.119166143433868,0.0493763083335061,-0.169938248469381,0.21024187823984,-0.104771989944418,-0.213469658113232,0.110529651340198,0.104248566181166,0.0239902558157494,-0.254383948940819,0.0506848677416379,0.110093464870821,0.159208061322701,0.0176219333628414,-0.0550467324354105,0.270086661838401,0.0021809323468863,-0.127017499882659,0.192270995701497,0.0699643096881129,0.145947992653632,-0.583530258732902,-0.174823536926407,0.0010468475265054,0.191398622762743,-0.267469543022137,0.110704125927949,0.0645555974678348,0.392916771615038,0.158771874853324,-0.0054959495141535,0.23327252382296,0.159905959673704,-0.0137834924323215,0.21695914986825
critical,0.194500612281858,0.333736168530737,-0.198482908482424,0.0058253423760345,-0.324955369966183,-0.0926262349328337,-0.213503734812492,-0.134963638506454,-0.138116563928059,0.310954801340392,0.0705689215971368,0.0227155441126499,0.0759137555059956,-0.300936528915166,0.311290499036638,0.0387500458392262,-0.259652294584671,0.234981805064471,0.177992184395875,-0.280004790208059,0.326982720759199,0.283809364098848,-0.282249357157469,0.180532955194914,-0.182770939836554,0.299817536594346,-0.0891573587382911,-0.147101414033468,0.15633639183412,-0.190129959922889,-0.235087121988783,-0.0908819233739081,0.173621532036907,0.247303885209032,0.209857136308172
