group,ASCL1,ASCL2,BACH1,BCL11A,BHLHE40,CDX2,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV1,FOXA2,FOXG1,FOXP3,GATA1,GATA3,GATA4,GLIS1,HES1,HINFP,HNF4A,HOXA4,HOXC6,JUN,KLF10,MNT,MXI1,NFYA,NKX2-1,RBPJ,REST,SRF,STAT4,STAT5A,STAT5B,THAP1,VDR,YY1,ZBTB33,ZNF384
critical,-0.528388558526545,-0.546137230046466,0.336515293405701,-0.368083873397473,0.267918881127506,-0.0729690505864586,-0.242579406761965,0.236749252973595,0.33740543249251,-0.593312641797986,0.26049696217702,0.447601699416384,-0.305389731240022,-0.52261741457787,-0.230368871473933,-0.205664418927685,-0.3298098218914,-0.516193855146724,-0.243417579217761,0.117424191409141,0.0350723925751502,0.314851057198328,0.423862625799255,0.144208625969748,-0.328381214189534,-0.480163494322893,-0.0047149076275579,-0.628777279851426,-0.255683939590258,-0.203220517382997,0.558525346061221,-0.490303295635793,-0.121145516650205,-0.401705885569137,-0.175554885548343,-0.527045020536498,-0.510468430809189,0.559450548078208,0.227915538154141,-0.0162564605813929,0.103805412479129
critical,0.0249252096970777,-0.110793907315434,0.490619365901234,0.503504403565568,0.309351256849287,-0.456993607526198,0.425730878413561,0.567877189776901,0.33285658567183,-0.0403915120857524,0.0324605794041476,0.497161361064858,-0.196849679443701,-0.339729076363022,-0.0728325718957968,0.0777332379897511,-0.347559998324282,-0.0864661059956517,-0.305421252171084,0.0582460848119564,0.165516513395753,0.484118925073517,0.288452011434998,0.344096076754195,0.0222773351578426,-0.414906367501964,0.242937533877857,-0.241470543582931,-0.502584070703269,0.328368986188434,0.42813182048759,-0.167897212690718,-0.568111629701881,-0.517895829105582,0.0104466179696261,-0.192527702116304,-0.605171479867296,0.0963073605534016,0.467115003458597,0.0648044892343604,-0.319246059093549
critical,0.0237254549299873,-0.0864387348492735,-0.252239541189344,0.278015529493332,0.117641666939842,-0.235518002382088,0.0082880221678828,-0.292954526356332,-0.0762170442215867,-0.159630902074881,-0.121062195030874,0.242634559385973,-0.21071448035206,0.140026226047097,0.225304290483483,-0.0595063001654415,0.0377051269551619,-0.0415884213329332,0.0420319448024756,0.120717701669346,0.131051094504177,-0.0565175621188319,0.139512302026833,-0.0007241869984168,0.217703377690637,-0.0953880528569291,-0.0849373257708966,0.224503132216278,-0.151898105583684,0.142121346436554,-0.121633847502729,0.0072761315855194,-0.0455163027261611,-0.0005158013682826,0.0014676168140307,-0.0022565723191109,-0.189057393602256,-0.178598218450137,0.0724186998416855,0.0666613428037208,0.190900010683127
critical,-0.101710855117321,0.0481852912623947,0.217042320341553,-0.0513594303595603,0.0677899799688173,-0.061413951012979,-0.0558249126655095,-0.0116237795767065,0.194329604646261,-0.113656974946911,0.190481868283439,0.156159131792356,-0.0236466803997938,0.0646638800050168,0.0617771595091741,0.112557846571507,-0.161670281447865,0.0404641665723327,-0.0878989046758164,0.0876265857535488,0.098226735350128,-0.234897953174084,0.165707900647301,-0.0141399457865435,0.0371775669311606,-0.169842705811931,-0.104338898871973,0.0398268901562961,0.115991128809216,-0.0900039398559314,0.0046620113333446,-0.0072304142707242,-0.208110714430545,0.0671445998640212,0.318558803528487,0.077735771273054,-0.153946824761037,-0.114666612946446,0.127610186092473,0.165045613565956,-0.236678899103741
critical,0.0711097562705445,-0.228965073672882,0.126249164523294,-0.035951320859574,-0.114547940153314,-0.0601959670727626,-0.152263333809667,-0.097227999882577,0.070797273756594,-0.123937728253159,0.194038923851601,0.0836477278373478,0.0268680459233306,0.246457346492841,0.236063150312442,-0.14887248327415,-0.134892005218529,0.269587021875522,-0.061189734137477,-0.103102359700479,0.181900639221246,-0.164720070304322,0.0099628457334011,0.0773331933154093,0.111828771300608,0.0483906683771238,-0.028387634892749,-0.173477107267114,-0.0157396196499366,0.182625006909315,-0.0219295764254496,0.0485842829580266,0.0158517396217194,-0.0229264579338247,-0.125084881668159,0.0323505049139359,-0.375802268014807,-0.261356066354406,0.134945729371675,0.251896462809169,0.160539448763862
critical,-0.0283710106969939,0.0537310645983421,0.0778286234266513,-0.160028540007434,-0.0921575120780397,0.0943037259326831,-0.0408243457762791,-0.162882506434,0.0121873956156265,-0.141063066693788,0.0885805198419927,0.0956646176816251,0.0239827781339351,0.255882175574471,0.153049040703803,0.0858757683181128,-0.162338131221408,0.016551376128745,0.0260869674440254,0.135599135381277,0.0404216876952087,-0.186899441081019,0.0923893875936906,0.0194881882984281,0.138318697317334,-0.0803187165390364,-0.172669967321371,0.179603276652023,0.0067817803010631,-0.0110860563400919,-0.0532997113436781,0.0243600733841519,0.0890391797941086,0.165450631905544,-0.137030376588061,-0.0753921254933327,0.282088829661905,-0.22596060728759,-0.265614467676482,-0.03234094168112,-0.068026166996951
critical,0.0970374663675328,0.008365771148448,0.100663941903872,0.002762429609245,-0.0655120066162477,-0.101987035367212,0.155166211642748,0.138638279140155,-0.0012757079112112,0.049990276697134,-0.11716744123115,-0.125229648686274,0.104202309929223,0.0953241824983844,-0.100841637724354,0.135825502381773,-0.142673455063603,-0.174595768813965,0.0915148283467988,-0.0270497462728916,-0.131922857924434,0.102020353333552,0.0803570116190253,-0.266261638608173,-0.12306101927714,0.0273229535968829,-0.0994822646976661,-0.216458682921797,-0.114961791859415,-0.134061130964236,-0.18175172758463,-0.0623919641682824,-0.0546444263952617,-0.0393344506622225,0.123653338678747,-0.097386934814481,0.040956665423374,0.0717780054859987,-0.0950628215624252,0.080830126741059,-0.0761004563192264
critical,0.102124880629527,-0.192043417404884,-0.193098853151674,0.120113176835671,0.29586617293142,0.166391739906837,-0.0226918685559654,0.0624083745927462,0.197710648480035,0.218153980010232,-0.111348471286249,0.0351047107084197,-0.0100954723605913,0.216157829793479,-0.113252844481542,-0.229901438757102,0.0272118868628665,0.017391745566655,0.0708977490777889,-0.280057580984949,-0.29572850739923,-0.0028680319206225,0.235775168130537,-0.160655676065592,-0.295522009100945,-0.104924079784055,-0.207874953606721,-0.313166141476615,-0.164831530542018,0.142598547093352,0.088174773367619,0.134797500269259,-0.36561670924096,-0.0585766839467945,0.0769550324941437,-0.137849086232801,0.239744524308678,0.200142739548722,-0.0342328290045505,-0.0849855218718867,-0.216960878731253
critical,-0.287273675102289,-0.021298929421136,-0.10405050766391,-0.0438199285631568,0.350821300588301,0.176152621196116,-0.201728794640349,0.427724402309698,0.174494098003487,-0.171788086478671,-0.347416963508694,-0.0494065330014876,-0.179382376887026,-0.0461767773105776,0.170915179535181,-0.0870288222658712,-0.285877023992706,0.43889761118636,0.006284929993122,0.176763656056559,0.274441943032998,0.294867965510645,0.230971177247237,0.28072687302612,-0.0906950314285258,-0.0349162777395672,0.100908042667349,0.39289541526448,-0.201641503946001,-0.376833927504279,-0.133380180965147,0.095757891700763,-0.0077688717970537,0.278457314973048,0.127531704443769,0.0666027997882244,0.106756519188727,0.165328575096851,0.172835574810858,0.124912983613302,0.247207246396136
critical,0.293602631671154,0.253889921001278,0.344627008601843,-0.31401238244343,-0.0806639730328415,0.042216166219736,-0.237182649226426,-0.323334460346196,-0.229270412080686,-0.280551722607282,0.335831973972732,-0.200526789543746,-0.0343236931967579,0.300935121215874,0.120435976071004,-0.3293559297477,-0.330324371763041,-0.237755808786525,0.358501422780802,-0.0568679692273348,0.0998747003575528,-0.348579833154253,0.260879832418122,0.270472019998637,-0.359805854883097,0.3771982829137,-0.175742579600137,0.382224958136181,0.299815154259358,0.155082483272876,0.251122943814591,-0.195651639262441,-0.0471571969102482,-0.196369735722795,0.0613346609715578,-0.109374655365178,-0.288147733788829,-0.328170082381977,-0.158745434024775,0.261228998586919,0.27677677515973
