group,AR,ATF1,ATF2,BARX2,BCL11A,BCL6,CEBPA,CEBPB,CLOCK,E2F7,E2F8,ELF1,ESRRA,ETS2,ETV7,FOXK1,GATA2,GATA3,GATA4,GMEB2,GRHL2,GTF2I,HIF1A,HNF1B,HNF4G,HOXA6,HSF1,IRF2,KLF3,MAFF,MAFK,MECOM,MEF2C,MXI1,MYB,MYBL2,NFE2,NKX2-1,OTX2,PRDM1,RARA,RARG,RFX5,SMAD3,SOX17,SREBF1,STAT4,TBP,TFAP2A,TP73,USF1,USF2,ZBTB7A,ZBTB7B,ZKSCAN1
critical,0.0994134088215144,-0.0053519215783393,-0.0309594156050226,0.0675828189046235,0.0429604144058784,0.0228940335798992,0.0457724576964072,-0.0585245580138145,0.0758404097659426,-0.009256134699912,-0.0705324840913232,0.0064536048693198,0.0016086675782838,-0.0837016988269235,0.0434915979796226,-0.0244391241524576,0.0767800563590378,0.0703260204591706,-0.0849820750676525,-0.0830163294688341,0.0328857219087639,-0.0281315165479327,0.169073548660912,-0.0016716288260845,0.0275089544981628,-0.0482827796038321,0.0999251960206304,0.0207320459304782,-0.0477913124162312,0.0235881467005195,-0.0034714276641958,-0.0171022761159453,0.0886166170061019,-0.205802739171977,-0.0605550505584154,0.0771253426153144,-0.0191887410559015,-0.0143855829400565,0.0485292059252978,-0.0176372773888225,-0.0355392383215782,0.0152626993158982,0.0411491316824714,-0.0100661950377536,0.0643180395999576,0.010822007102429,0.0755373952911968,-0.0358221790879788,-0.015285851813867,0.0079748040343997,-0.015887077851546,0.0371253691598179,-0.0316634424282306,0.127207428450918,0.17470810312669
critical,-0.0120628988132289,0.0244975758420048,0.0106370974913767,0.0529223541938743,0.0975704241365562,0.0082953965785482,-0.116490107610047,0.0395968827308803,-0.0597903561890803,-0.0252745585121326,-0.0121636613141842,-0.0412335944613961,0.0290667014710722,0.0673674950068341,-0.0724723693254439,0.0185683983419677,0.0573125572026551,0.0048553450575539,0.0488377413190642,-0.0074283140035908,0.0389497476469652,-0.0658278948217943,-0.0960374485650802,0.044661222413039,-0.135466877578222,0.0743797161939202,0.0995591692509549,-0.0763411952503496,0.0668248959379297,0.0022890007250808,0.0058858304667856,-0.0299395184973035,0.106514445853288,-0.0418550761001861,-0.0200593814749814,-0.0595717826441811,0.0510988244905867,-0.0399383180231512,-0.132759229657891,-0.104214421306804,-0.0569828552814383,0.075849948224855,-0.0065146720705964,-0.0155002088923882,-0.0609334729298004,-0.003650826470179,-0.0758680223896125,-0.0194628372812137,-0.070210441144791,0.0393531911283203,-0.0068231326554297,0.0153575055565817,0.0313667324680072,0.0503087861068725,-0.0138261683997554
critical,0.0703264300679893,-0.168333990252195,0.253778695264251,0.14035310690662,0.270677166111205,0.0362283256467798,-0.0360460305793953,-0.143797919881009,0.15893545796364,-0.0104782077134249,0.224632157119241,0.056094259497858,-0.0942366833521749,0.154509634420439,-0.0784451382236696,0.204567014225454,-0.0282491577875252,0.0836264526646906,-0.0452608583026221,-0.134025400804727,-0.0991168350658932,-0.0834460369278977,0.158919013820964,-0.0741513376545283,-0.158161643592552,0.0062210540908196,0.282217665441527,0.244722670976014,-0.0461798509619109,0.135853049805051,0.0628105171995623,-0.0316718886274634,0.0822418558513347,0.148722705696277,-0.180738041989354,-0.0261283332149129,-0.0045667733375701,0.181758518500589,0.101055364571121,-0.0774415756877591,0.16724209917848,-0.190415185038113,-0.0238012521098733,-0.067430381626345,0.100485927401868,-0.34414301793245,0.116426879312405,-0.0527250895797802,0.0259324130007393,-0.049242689993559,-0.0161566050959222,-0.0666791192223558,-0.0529393332672218,0.0181026519235164,-0.0395744737651105
critical,-0.119208340857937,-0.0855032168934226,0.138819815167011,0.0579826169682407,-0.0631722662599575,0.0493286800327933,0.194898921488911,-0.139129924220922,-0.218227670220802,-0.164600553624189,0.0362088569991372,-0.102677318231258,-0.0930862719601977,0.118666877820932,-0.0211288687804458,0.176587052015874,-0.16911900156996,-0.191225672729291,0.153589811265823,-0.107683614960179,-0.159734519267125,0.0150857179862787,0.0702418055234705,-0.0323962228729023,-0.0289949042056165,0.0060577090812001,-0.234183435875115,0.0636987032737992,-0.1034964995952,-0.0952251123467323,0.0377164874788043,-0.0484548320087064,-0.0423420469982482,0.111025881941106,-0.0470301077580073,0.0582695146167215,0.0739437031210274,-0.161889847352228,-0.120169480137207,-0.0168051744656292,0.0758164016498313,0.0749057194055401,0.188688262693339,0.172330243967588,-0.0917759091931808,-0.0474575016464106,0.0089080930548576,0.283572863137737,0.119003706301246,-0.0496784881907026,0.0972353252976326,-0.0749497450687367,0.0540278495256299,0.145675891354387,0.0144798827644409
critical,0.344957686143298,-0.124826556495108,0.178447635073372,0.316749357197815,-0.20785986546443,-0.0036629397190527,-0.0569050845305834,0.0165261416194098,-0.0376117121095035,-0.213104340005377,0.102033053234849,0.0058249688218988,0.0123742551045732,0.0033851763265542,-0.264516315347796,0.0908564577018628,-0.206053623178942,-0.0943053531587187,0.21641669446873,-0.199512659394919,-0.305745453511851,0.273422169139299,0.263879384122863,-0.137985727253764,0.13598728726504,-0.187502773684438,-0.0002733420650897,0.428273699988693,-0.115439038094142,0.0056195071364365,-0.11756855743663,-0.0049576084155483,-0.175778453708941,-0.154051790744588,0.105454640493004,0.243034906015584,-0.105976617205311,0.165438009212362,0.199983400724902,-0.0178127478953366,-0.30410696158981,-0.0770509929072905,0.276130362216159,-0.185177935701719,-0.0095586497794905,-0.148735274574688,-0.0997901398482318,-0.205492894832288,0.20275947418139,0.0100000022861103,0.056663471991603,-0.188617468347592,-0.354988897799352,-0.214087175080519,-0.045634080653518
critical,0.112620864847105,-0.138355705347822,-0.0005685011878627,0.0177304440010895,-0.120420634327595,0.11735967396513,0.126443999998411,-0.19596512493708,-0.0262174076206795,0.0059608175479591,0.0600038805179601,-0.0856033238209808,0.0895537853074529,-0.0659497570454743,-0.105492977279792,0.0555022716996701,0.0800554723660659,-0.125755413838773,0.0253677182840698,-0.0745246963630881,-0.263185796734069,-0.0447541099175821,0.19527793079798,-0.21099950355949,-0.208111246545149,0.168172414073832,-0.149161960787044,0.0798323778744528,-0.238120796516406,-0.149323991977708,-0.005001715397035,0.211773466978813,-0.0110036439515602,0.264423952602248,-0.0135620848996808,0.203504864981006,-0.146326136546315,-0.21249444081631,0.331386822195534,0.0120709524989988,0.177806588219763,-0.0684360913297083,0.0825960026499265,-0.124410350793249,-0.0946214824780058,0.0127640859257286,0.168683378412777,0.166506536694903,0.221114945606213,-0.109860488119554,-0.0519366574913676,0.31196126838421,0.0090363477253927,-0.0004186269765668,-0.0765786690681103
critical,-0.0069878454579649,-0.0043098021046894,-0.0169438741836224,0.0331776105204495,-0.0517465650431335,-0.0077328594581558,-0.0948787201976066,-0.0028932366401832,0.0301693567786432,-0.0017297087992477,0.0071592580416742,0.0217604935812704,-0.0036901938475586,0.0146212707766531,-0.0360908823976896,-0.0252162009506814,0.0660955050049759,-0.118270230484474,-0.0208210635770457,0.0132314189615561,0.0240356060559567,0.0226516906073951,0.0435899974235146,0.0090069521258127,-0.0274237872560276,0.043770314557027,0.080937905435072,-0.0378873753204605,0.114511768421758,0.0082048005977189,-0.0833169043241275,0.0162611920320532,0.0015382609784816,-0.0036738688395863,0.0649987612875635,0.0155918667051885,0.0029370173433817,-0.0628527647850218,0.0021007317077093,-0.11394707155508,0.0117799773436545,0.0183849271600871,-0.151981371947291,0.0141070330255254,0.0039499098834817,-0.032235954378774,0.0499463618912781,0.0590883663557709,0.0621648883127341,-0.049763818620315,0.0626828362929464,-0.156672585601879,-0.0842370411371122,0.0588872719393847,-0.0051334729614741
critical,-0.113357292321837,0.0283220815535395,-0.104621585349155,-0.109610133804608,0.215794950927821,0.126506830185981,-0.0522533209181781,0.099380161165545,0.292899059313025,-0.174369308915258,-0.0821616229483363,-0.121127473787013,0.0661384972642316,-0.116713642895552,0.109058404943175,-0.0398624102385045,0.133817237599962,0.158231239718354,0.148001267079292,-0.0632649094442702,0.0381842349516471,-0.198254570874777,-0.352209911917029,0.0488739816419035,0.0749431703445933,-0.149472544043112,-0.138162102383744,0.2203697027372,-0.111127388173547,0.175288857017645,-0.222461674670132,0.151058764519731,-0.0464831565756956,-0.0520464225951409,0.284761058606895,0.0189656796117452,0.0566441631070791,-0.111610150927301,0.0660925198591122,-0.127840174934443,0.0427130093559062,0.201679887556171,-0.242576789409861,0.0711270457196845,-0.175817597176518,-0.124001061606974,-0.0938398838486594,0.162874957635412,0.0211496063549159,0.150644967873656,0.253174581289879,0.13551840158938,0.195495926567614,0.0432647382173388,-0.145656419418203
critical,-0.197693801318177,0.326867735159144,0.29767687324921,0.184321939425303,0.104615154808956,0.16544401675301,-0.486193906601689,-0.471161486695974,-0.0580321326592704,-0.133106834397694,-0.0037581049764286,0.0823287183208325,0.212201834482995,0.448001072306356,0.19716941457728,-0.0974485360166966,-0.184496735005602,-0.205821795802081,0.401330652366521,0.160724536084937,-0.142283602363392,-0.586526569693319,-0.0966619559053511,-0.1232308841108,0.412692365085956,0.409720840220873,0.237110204675603,-0.379743398199593,-0.156179850997163,-0.0890583481623442,0.0281420884281402,-0.160811933875087,0.240256525120986,0.444330365120077,-0.275914823501983,-0.209667298568659,-0.0587313149804665,-0.35046513849951,0.0439610884452003,-0.498604392802918,-0.0013109668522425,0.211852243322397,0.301260182645339,-0.196120641095486,-0.567386453650578,0.0654609448219783,0.469413530892984,0.280896497540505,-0.226447674277364,-0.0029715248650831,0.175145171459605,0.552179238164564,-0.0544488232631408,0.458751000494745,0.131708469755302
critical,0.1189023685083,0.29634199829842,-0.0281765421793906,-0.251318919307792,0.0658750399477415,0.208150081149109,0.0603453110610133,-0.0598702030898386,0.0179089310245588,-0.0058332700905342,-0.0749482824528146,0.127639076200457,0.0318058391814198,0.0487381593763417,-0.0067372949801306,0.0335676979078595,0.0836849901449722,0.0544592511959041,0.0575210581212524,0.0342935573082653,0.0549673527761882,-0.0063809640017495,0.0343925381355934,-0.0160150978616817,0.0293049236109306,0.0918410103168052,0.138738126304845,0.358627333575063,0.150318883102229,0.0335083094114626,0.197743896836018,0.0420998452235391,0.0851235115021402,-0.0705997247722014,-0.280881193069775,-0.0850443268402778,0.337194685097625,0.0567622051117372,-0.0893005024153848,-0.143746556167645,-0.439527663111206,-0.0010162031605681,0.175657974898215,0.0910755585854681,-0.0566368293971217,-0.0437429269571851,0.0454651933526935,-0.0700784257482736,-0.0698342730408643,0.0161998620726941,-0.314877807896056,0.217975577941876,0.131228780871555,-0.0170444984658937,-0.0117325273992872
