group,ASCL2,BACH1,BCL11A,CDX2,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV1,FOXA2,FOXG1,FOXP3,GATA1,GATA4,GLIS1,HES1,HINFP,HNF4A,HOXA4,HOXC6,JUN,KLF10,MXI1,NFATC1,NR2C2,RBPJ,REST,RFX5,RUNX1,SOX17,SRF,STAT4,STAT5A,STAT5B,TBP,TCF3,THAP1,VDR,YY1
critical,-0.505990656902979,0.276556452424049,-0.302215828335665,-0.0537936728098038,-0.23668896066838,0.214434746502505,0.254844102274454,-0.516525253460197,0.215242546834919,0.409280036121909,-0.246867054836607,-0.45335227617992,-0.203805844765531,-0.19039302469967,-0.463173254990812,-0.156078443822593,0.105549225875118,-0.0054596783934384,0.286936856794281,0.351610717713767,0.11717892102768,-0.329421539489213,-0.459866842445322,-0.556303588970201,-0.370425566500294,-0.0871333275354185,0.493053592217475,-0.411336330377804,0.221812648032306,-0.101582002806156,0.187222997610767,-0.120821516061549,-0.34770276868369,-0.112814126690664,-0.471917738795606,0.163561408126592,0.153022765978302,-0.472535212457144,0.508740340949842,0.137425142843182
critical,-0.133912240110484,0.353313480633073,0.467847964511543,-0.383638118434498,0.378276171364551,0.560557524901456,0.246405888100658,-0.0436188380679346,-0.032602809385413,0.405122763823026,-0.0943876221465689,-0.343445249189867,-0.0638610901480013,0.0997294304000618,0.0082034162108598,-0.256512243113101,0.0877202518846026,0.145783591999467,0.432562227920985,0.219546811369515,0.304725415226998,0.0476968523177464,-0.363948383495297,-0.210162270227861,-0.357617146990406,0.458264097768611,0.351169651096634,-0.0807461874331257,0.204190047840215,-0.226868667544335,0.0342190518934685,-0.530178696773313,-0.453201613105803,0.0409511366791739,-0.16674200191504,0.0879887630318477,-0.113156044665852,-0.495948947734972,0.124147835027298,0.406173569345182
critical,0.0516270613350971,-0.157919950682055,0.179975105760758,-0.172736230353754,0.0800813521821359,-0.174962057593086,-0.069941002357322,-0.0885638509621919,-0.0610400442948399,0.228863374601324,-0.119168270234551,0.113220506276471,0.181441593965125,-0.0865011758251094,-0.0111366590601633,0.0410306379103356,0.202100317505843,0.168565272719595,0.0008002446052688,-0.0623245732381974,0.0404424440200939,0.156016196036501,0.0712673772289221,0.156260218921421,0.156949031111033,0.0099922434495731,0.0543141341430356,-0.0570317685839604,-0.0805421275717737,-0.192744226201352,0.067553903731617,-0.0800202289161635,0.0955540016945843,0.008327809899249,0.0076310046671641,-0.0447342376492914,-0.0108479691731862,-0.0666332933102795,-0.12219011046843,0.149869076195558
critical,-0.0444432693303901,0.0667955138125108,0.0759962173463141,0.0351725138303627,0.033583403380548,-0.142958593890715,-0.0854542260171071,-0.069957901448715,-0.0450064894758444,0.0633263347879475,0.0213402594054179,-0.0029827881831827,0.0322503127105447,0.0819423380790244,0.150053882366261,0.0211228003409592,0.125820517653519,0.0353138446946629,-0.251037443261115,0.0671945003657585,0.0786989145152533,0.0832520001931847,0.0098047629823357,-0.0024146603103199,-0.0182569796610129,-0.130909129872242,0.180857525572491,-0.0994687674600828,-0.0139726504840244,0.0639670853413913,0.150696853082104,-0.203235886175464,0.118663239906776,0.241165608004197,-0.0297299609849626,0.066076122769878,0.212905803504718,-0.0434266686529102,0.0387923133461066,0.0531352635481694
critical,-0.104359720550806,0.0661106048222449,-0.0892351799655124,-0.07208309962502,-0.0973440372787088,-0.0954169893501032,0.116133145094893,-0.181299230883771,0.0848309824772361,0.0483225101491959,0.0817782178175726,0.175423322784794,0.0984731384495224,-0.0449867542576499,0.0987384264580673,-0.0569364300105543,-0.0468807388132573,0.185674530463364,0.0331761008762498,0.0310577019306859,0.0315911417044921,0.118722241508022,-0.0082155973362615,-0.102729461954626,0.107194839700025,0.232291282975675,-0.0563545667140893,0.0715061828174288,0.22236862629493,-0.0146830013679315,-0.0644876357886151,0.128131765053496,-0.0472001778578937,0.0169154298991114,-0.108441875579249,-0.127474923399366,0.0217655924105843,-0.324572719062859,-0.238569679064064,0.101447279970245
critical,-0.0079156487024019,0.005060690762957,-0.115196133633243,0.203099489000167,-0.0931651491519323,-0.147700058890273,0.0152718636751011,-0.100438065917158,-0.0057828250003532,0.0351607484847116,0.0492135642281672,0.229276646396459,0.171502104257211,0.129143110562971,0.164998814693999,0.11393627143513,0.110797097785552,-0.142878409865244,-0.174844050603378,-0.0861164325731918,-0.01621133388144,0.0787835930440153,-0.0106425982606513,0.134038781825822,0.15230836061331,0.0407025837935099,-0.0498886692994285,0.0320584931943485,0.0636669163411896,-0.0730214534559857,-0.0687110958781664,0.0567014052102261,0.113415796777965,-0.104520420160935,-0.0538809538778861,0.0698811666900501,0.116982314349403,0.264844238910101,-0.080546769355438,-0.173497550848716
critical,0.0056120943453606,0.257018191720834,0.0445361680558725,-0.0383794839102085,0.174414899844573,0.139006175553458,0.126025796048952,0.0689707401177132,-0.0926232990330692,-0.15147015928002,0.116335955732927,0.260986871341846,-0.144215392158268,0.0173860664720831,-0.115561362066011,0.108908314737237,0.0314808518077278,-0.133609988063531,0.148264944106572,0.13925992175469,-0.179000880165656,-0.110441921163976,0.13825532422116,-0.0946406555276535,-0.129469176516538,-0.111332258712156,-0.0977019327974788,-0.0293410739002688,-0.286235360312315,0.160234790493894,-0.0371552697814611,-0.138905270631331,-0.0574141587423381,0.140021160358383,-0.17850822672233,0.172570417223927,-0.0716291396469871,0.136298807459035,0.0635248421146795,-0.144197585407304
critical,-0.0758933806410007,-0.0079476724279014,0.070150842759569,-0.0342484959248583,-0.142759491732391,0.112278100657752,-0.0418516160798738,0.181280435841034,-0.321926673633058,0.0115539862174405,0.100195800955219,0.0428163624439544,0.067210663364276,-0.131940550363774,0.0430460639592116,0.207328587671208,-0.136442700062816,-0.222511857829713,-0.099644517318602,0.101619950349814,-0.137407446426896,-0.205238303882367,0.0081544037916329,-0.169887240684274,-0.0529461992667998,-0.307042015444387,0.113426608234038,-0.0999201591369107,0.129138191877635,0.051751751387462,0.272334116489014,-0.244632113748988,0.113702250052347,0.0921562479212151,0.0678997679100478,-0.141817715519836,0.111543055808928,0.161250463710601,0.168853583865616,0.0758933806410007
critical,-0.0629999972683572,-0.0604660167957049,-0.0291844647539963,0.226660184346905,-0.292631055272855,0.377650469062191,0.247194164039088,-0.267378629183319,-0.180436885380246,-0.0994368888923586,-0.22954367936751,-0.145834945132993,0.161300963879872,-0.14863106151661,0.38385435228834,-0.0240291251717035,0.0130194169112139,0.137533974619132,0.423174738932946,0.346718431568435,0.179126205825426,-0.188475719983144,0.0254271833635117,0.299796103505872,-0.0743592200767989,-0.381757265000628,-0.164621352085416,0.0893009670017491,0.16488348799638,-0.21853397110702,-0.361135906671457,-0.0737475696178828,0.312553384506122,0.106165043940436,-0.0100485432536215,0.0588932013299206,-0.15212620699613,0.129757275927199,0.334747558301077,0.19258251592158
critical,-0.0614631347604278,-0.130483645506016,0.0758776403545006,-0.243798042598193,0.131672743126058,0.116412657002177,0.121994809718489,0.127240051442455,-0.106708299203051,0.110691776230194,-0.111662872619896,0.149258175706912,0.0427876960278687,0.0073591930484863,-0.194569401128426,-0.0232468584718342,0.10173390749254,-0.0694631193041593,0.11375039955286,-0.0942161680947142,-0.171652847551049,0.113433306854182,-0.0890832300348634,-0.137116167786698,-0.298192652617256,-0.0449611022333912,-0.19416642915719,0.15720531146753,0.20980966895864,0.0441221278014722,-0.105003925947657,0.0822657370132854,0.0050272404936248,0.274397488020624,0.148161563457317,-0.182896426158341,0.0383946409316,0.120435770616655,0.143854387633607,-0.0505300427539243
