group,ARNT,ASCL2,BACH1,BCL11A,BHLHE40,CDX2,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV1,FOXA2,FOXG1,GATA1,GLIS1,HINFP,HNF4A,HOXA4,HOXC6,IRF4,JUN,KLF1,MXI1,NR2C2,RBPJ,REST,SRF,STAT4,STAT5A,STAT5B,THAP1,VDR,YY1,ZBTB7A,ZNF384
critical,0.0550427585764804,-0.549680175472535,0.324184164202256,-0.357890409568748,0.243252820943268,-0.083904426321263,-0.258297467813672,0.241642154824076,0.304310732654895,-0.582027401215454,0.225168827976898,0.454376946425632,-0.293107719595087,-0.505658658058819,-0.203000216338738,-0.258703370978949,0.0829682046410736,0.32294824384959,0.40460122674294,0.151341402239906,-0.0688215213482658,-0.324852977048557,0.282883501832036,-0.603483708196285,-0.0594518671712277,0.586798982377415,-0.480519656728808,-0.149108506340131,-0.403073871467956,-0.143178990141831,-0.52155866428377,-0.496985760446216,0.534614593768392,0.215218262770078,0.0634282613223998,0.0931783740288529
critical,-0.008326924917726,-0.153385285234146,0.485294036257451,0.529312865871228,0.300157703706223,-0.475873170762049,0.415567449545356,0.587664425434405,0.325360191187144,-0.043115775634734,0.0322787696659945,0.484346505400277,-0.175211246511925,-0.340156502876078,0.0796576089721514,-0.292349174618165,0.14220324922764,0.491450050702651,0.277701818571996,0.337267891800131,-0.51388414197469,0.0179856678282045,-0.0023463040467318,-0.271833205487003,0.496665884201935,0.444633738677653,-0.130146951192107,-0.616252030006908,-0.543888302811857,0.0240307491480581,-0.19294772100424,-0.597908973543419,0.129529475488232,0.462783087558295,-0.297147649579607,-0.286473998427035
critical,0.185620964852146,-0.0805899735008145,-0.331649777478131,0.331630091549476,0.14554556994876,-0.268761203538973,0.0553680804803111,-0.314884396952766,-0.11315799889779,-0.167469601206943,-0.0721831445399004,0.286206686028114,-0.176282335268222,0.228498792313364,-0.0563570640389378,0.0536783716040792,0.105265816357432,-0.0888074425765697,0.0907788477176048,-0.0052406754355475,-0.105857331642259,0.232458476248567,0.0297909033188414,0.330806563534069,-0.169190245113918,-0.0261344764274447,0.0043519963705445,-0.0994509680027761,0.0749687034446011,-0.0375026315131946,-0.0837064434919562,-0.201581097152998,-0.150026462280737,0.0736263105953562,-0.134698154547197,0.20819416304336
critical,-0.186122514263917,0.0329121021840139,0.210561644215275,-0.0532347305992429,0.0865638970882324,0.0380766786339438,-0.0559281835771881,-0.0685631827907652,0.171729662357887,-0.0767567149530867,0.122623484147805,0.0302656300678939,0.0551137904222044,0.133618810532008,0.171275222943504,-0.104574158921436,-0.0230584049204937,-0.247546119690976,0.0907032777801193,-0.0318516853337725,0.0382349115737712,-0.0976992928076909,-0.0173854804092787,0.0842099055790633,-0.0621543412109858,-0.0212172441570714,0.0956025608132744,-0.335413604707323,0.163371959154243,0.233739044032386,0.104128335575888,-0.163870293946341,-0.140940140374795,0.0866880150528063,0.133006371044523,-0.142197562474623
critical,0.19952453005816,-0.17514480993499,0.200273103046025,-0.106184533629064,-0.152027236783044,-0.0421615708449752,-0.199204713532159,-0.116064088907932,0.104066430018907,-0.141707512287125,0.202610124051108,0.156594673284543,0.0007348258054828,0.270242370662692,-0.115257414620939,-0.0420406993923261,0.228901999429492,-0.162232055584707,-0.0124993013555988,0.121060800632896,-0.267798484768142,0.229454999294401,-0.199667448878781,-0.164419673249176,0.29840541912994,-0.0069023824601846,0.0976119981997637,0.0250136467975787,-0.108103692165868,-0.0731012907727572,-0.0477618616907851,-0.389120481866312,-0.339493672225854,0.088343803465732,-0.384200806238852,0.215145479337862
critical,0.0266634683511723,0.0364890459796981,0.0684929925774563,-0.197045101146809,-0.104872481277149,0.0677745371994662,0.0935895606910561,-0.185832075331756,0.0179523240164688,-0.174876809598269,0.116093273177873,0.0645688079784615,0.0131242225173828,0.259416384240513,0.0604341069857357,-0.0107261662061864,0.0353480785598325,-0.17145150355025,0.118386025065503,0.0253902925680941,0.105420082770372,0.106986150927337,-0.0985500554601566,0.218950640130139,-0.0068669763479877,-0.0158331071622302,-0.0257039869571714,0.157203140131956,0.237947317762587,-0.127877568556765,-0.159633370226647,0.247149574562595,-0.20405528781271,-0.230241973975709,0.0385090603348268,-0.0324157340451354
critical,-0.0794134723614183,0.016176448662786,0.074919151576718,-0.0168553669580559,-0.0604747580855245,-0.0666027722408688,0.150023193756723,0.144200618878009,0.134002792763111,0.0338024396553422,-0.0459238676068378,-0.108630625055243,0.0938563867277855,0.15820275404614,0.055149908710859,0.0674340403932471,-0.136430776165476,0.0845408585717733,0.0712834627536824,-0.22828294875363,-0.133327572279907,-0.0763110080382625,-0.133547961879025,-0.166584954436759,-0.097526834984239,-0.0932662159220934,-0.110522425708075,-0.143333851729799,-0.0065369921698151,0.0865539474603622,-0.107116740795529,0.0645822877281485,0.0766689562462261,-0.0678237897849761,-0.0832111253529333,-0.0486698628468563
critical,0.202465554727547,-0.0751752422714987,-0.185836506330185,-0.0011943515423519,0.163809907693348,0.005030057457213,-0.0415726209934044,0.0448570877348723,0.0718907755300308,0.0513341480222424,0.0112085298589952,-0.0858325329571007,-0.0008727953578725,0.162293999966517,-0.0683995940985405,0.0908855587132051,-0.183493739843264,-0.0705815824932219,0.166589071859206,0.0442828802625877,-0.266684918427855,-0.159606708996225,0.0070972043574375,-0.140634894111942,-0.215098119117808,0.0251273189871737,0.145136680694653,-0.284875811149831,-0.146560715225919,0.0129081839769576,-0.0701222165153943,0.0908166538165309,0.0746929079947796,0.013229740161437,0.0375302003885209,-0.0466486150484002
critical,-0.0747208343626738,-0.0371858357926391,-0.0987257753086262,-0.0405028821778979,0.377619543753419,0.142720285260481,-0.231756793496377,0.313984627573058,0.165066703013804,-0.320531429649227,-0.246159758063949,-0.134514959991683,-0.130063134579888,-0.0770776831100946,-0.11216854223836,-0.123778204586766,0.214735108098338,0.326379906170604,0.199721108670324,0.250262420698348,0.237867142100802,-0.105097995996097,-0.522696677761321,0.219361514898831,-0.51553884082471,-0.104486961135655,0.0583101838250772,-0.0033170463852588,0.211505352407428,0.244239362788273,0.0281076035803516,0.0405901728722469,0.103352182109119,0.237605270017755,-0.257944001801053,0.236819653768614
critical,0.100155129948874,0.0223971440272182,0.109457647441661,0.0486653993677827,0.0240298576423711,-0.190355973663429,0.0809641614481862,-0.0162613009251114,-0.0174660855685508,-0.0172751634119402,0.113809355907854,0.0305672956256244,0.0821162779104916,0.163765125713419,-0.0594689600228871,0.0994770271167745,-0.1496632202148,-0.0837160739124358,0.0204418378026198,-0.00543140617944,0.0075710510380073,-0.0939337010524248,0.0029296675755767,0.156273076947113,-0.126403634721514,-0.0509301311565432,-0.0374404932636067,-0.0138978162967248,-0.0421213778618877,0.192581204316339,0.187090546433124,-0.0708650377157486,-0.0641959292796604,0.0809114932670522,0.175391626698742,0.0262419212499976
critical,-0.059124449878665,0.0246574529513348,0.174586981113631,-0.0147334006798997,-0.146074415549161,0.0316042895413393,0.0208023403382004,-0.0166037028387471,-0.01045842431682,-0.225543172584268,0.057864858628829,-0.24600198803615,0.0462231819257994,0.0172907526113849,-0.106072851008915,-0.0289324293144145,0.0335890999956263,-0.152754066116473,-0.0352303855635944,0.0831330224891752,-0.24279575576384,0.175617555772587,-0.0314134423822733,-0.0367571628361229,-0.107103425667872,-0.108630202940401,-0.0231688451106195,-0.0219474232925968,-0.002710029658738,-0.118668763507275,0.06381928999169,-0.108439355781335,0.0855758661252207,-0.14546370464015,-0.170922715659562,0.0181686495430888
