group,BATF,BHLHE40,CDX2,CLOCK,E2F2,E2F3,FOSL2,GATA3,GLIS1,HIF1A,HINFP,HOXA4,HSF1,JUN,JUNB,MECOM,MXI1,NFYB,RARG,RFX2,RUNX1,RXRA,SMAD3,SP2,STAT3,TEAD4,USF2,YY1,ZBTB7B,ZKSCAN1,ZNF143
critical,-0.0017456597672754,0.262850991688218,-0.0775309842408893,-0.0895175169066183,-0.250189459119042,-0.207690823432424,-0.0028151736210812,-0.0920678348779789,-0.0640222637623366,0.344710965123123,-0.150340311686885,0.196757824147405,-0.11947590608481,-0.16003129077605,0.0451926505813972,-0.150974309898404,-0.356806591576303,-0.164892506124836,0.330028412045075,0.0288001550484522,0.0062455317891399,0.0073755931724852,0.0035635499996008,0.0440625255308283,-0.0610412688576742,0.161779879235607,0.0045519518106797,0.0255273732585327,0.204825830208961,0.400047045917422,0.10968926699235
critical,0.139622082150884,0.196914561452352,-0.223557566978088,-0.104638699840164,-0.229556114801252,-0.0540379578978897,-0.247051234022167,-0.261447795483477,-0.152988163104743,-0.150971280076714,0.122899898341175,0.208743275053804,0.297697181077927,-0.0218387450545669,-0.269098951018433,-0.0295065873988973,-0.0904104670686237,-0.167020649331463,-0.0275634811435699,0.0931539932840908,-0.260268827716268,0.0355869019218734,-0.061027523458293,0.0887711914639215,-0.0379405890559826,0.0693157522966341,0.0471461922466261,0.259276042591145,0.0476004709571513,0.0736063898407258,0.0955761550272519
critical,-0.0940000856791117,0.081611172072144,-0.146914826101904,0.149960818812383,-0.182682523902576,0.101919271655966,-0.162657887323912,0.0418744983612716,0.0705022865302802,0.191756796933549,0.15568489493222,0.150675402381135,0.234209085740875,0.123384433645859,-0.126030911423981,0.050209495924089,0.19917770038043,0.146494569974048,-0.183026728980268,0.0486702029152431,-0.265451746056768,-0.109847840554593,-0.120635237566217,-0.0824027943670366,0.0727936947949722,0.0726262837170131,-0.0464227462314901,0.0148403253797978,-0.00128101574108,-0.0088061190034459,-0.114737330474575
critical,-0.0775860655542392,-0.0478193862753627,0.0307577743320618,-0.208641550368541,-0.145873567550842,0.0821812105801996,-0.0695751343841999,-0.0738659548558319,-0.19133442295572,0.118716852899107,0.0066418133132378,0.100706446081206,-0.205466108979958,0.112920607073259,-0.200752722806789,0.0484723913886627,0.187309925405224,-0.0188734176779033,-0.0692139942733623,-0.15715886895128,0.000426116673819,-0.0736970033325282,0.0208785333597075,0.161322601993878,0.128506821182341,-0.0731869715768912,0.125529175179632,0.0235667439725682,0.100810109552732,0.0513534758644099,0.0076945831481602
critical,0.172593914595501,-0.0347461760099394,-0.0623259583215162,0.146214791756861,-0.0989481137210452,0.171276754951534,0.0999811000506291,-0.048636371635412,-0.103363143567119,0.0044504154120415,0.175724176200301,0.0574860294871731,-0.14125672957152,0.0933160926023571,-0.310973525457218,0.0552262528051689,-0.0851118130345074,0.152699060622039,-0.0900350340472043,-0.0070566984438639,0.125784526950647,0.0302347885457696,-0.115996879404092,-0.0177483111025537,0.0618795557970056,-0.0845197852962083,0.0038820687832743,0.0161058764483483,-0.201604634755464,-0.122108783236628,-0.0962106318984824
critical,0.0684683863643849,-0.15628764044589,0.211313582036064,0.0616634919986467,-0.016026727662489,-0.153003662941002,-0.059017784034291,0.0686868194474264,0.0526249495539118,0.0060739950229789,-0.0751694290389971,-0.180305632693503,0.0342453658522804,0.046696839086619,-0.0702394760579775,-0.0228072094979909,0.10819603869428,-0.0032048336568638,0.0185625792407815,-0.0651417853692055,0.0634691332975334,0.0311029416477142,-0.0617133014353385,0.210732701629111,-0.10593295776633,-0.156770673856654,-0.0094133929090079,-0.187692391842412,0.111660944548258,0.0107692727133401,-0.0646780457323383
critical,-0.0888854543011475,-0.0632192468250508,-0.15371269883516,0.050201266345063,-0.153138134753445,0.083629170103259,-0.128626527479651,-0.176175418410759,0.0304268812960166,0.180292736803126,-0.0566293485817134,0.126997423335035,-0.119256051768751,0.0093595316331528,0.125340958996051,0.112424602095142,-0.0042908601966404,0.126443183969136,0.0493702981561345,-0.0247242350700206,0.039212630567294,-0.126130496033509,-0.105061582930967,-0.190703681619824,-0.128721897300017,0.0472549642716184,-0.040514194099341,-0.0261102243446869,0.0809705409305911,0.0265206272601973,-0.0469422763359914
critical,-0.0218467250678611,0.0357970434846881,-0.0476416534612393,-0.0157210277870589,-0.161900264851203,0.0009810687051284,0.0415398846854402,0.0682440962689374,0.262208557824339,0.0165106684521623,-0.27694851690627,-0.119522882490653,-0.273215670125781,-0.156899207305548,-0.0997340088530614,-0.0808544184055889,-0.108778983744246,-0.0391948911951331,-0.019142804002507,-0.0520205698768127,0.0981068705128483,-0.125505008741436,-0.0192863750325258,-0.126797148011606,-0.0518769988467939,-0.228732579324955,-0.141010679983467,0.0777915697651878,0.190399114309935,0.0855204768812,0.184153774504117
critical,-0.326813475039333,0.310592614462084,0.225525260412083,-0.103500150160511,-0.0696759692977258,-0.402848758995184,-0.175388054991498,-0.0444230386263278,0.140826562284292,0.151701911989493,0.0434092348402498,0.0619341949313118,0.458700131210028,0.0299532936795779,-0.0657129181339662,-0.10128821462725,0.0401834955209106,0.073915512403143,-0.0016589516499458,0.173544775380447,-0.106541561518745,0.17114851188608,0.0246999467880827,0.0046081990276273,0.113914679962948,0.0070044625219936,0.0194465998965875,0.175295891010945,-0.17944327013581,0.0253450946519505,-0.0736390204614853
critical,0.0488252776185646,-0.140908219596095,-0.0245471722151834,-0.222711429532978,0.103466537861469,0.117630490800696,-0.145261582628074,-0.0860668840315944,0.141915495353098,0.119762327848052,-0.0878261670318394,0.133946978234341,-0.139079945105644,-0.124736614291882,-0.108806479203389,0.165641668834834,0.168470319933267,0.173030657435863,0.0810925975877644,-0.165883139050554,-0.0789676596894292,0.120735107859952,-0.0687431208409464,-0.0118251414212547,0.0466796422731677,0.107675018764016,-0.054337697685999,-0.180191974119213,-0.131490881183019,-0.246354813226467,0.0011176621413321
critical,0.133425494886836,-0.037067119045043,0.223935413425548,-0.296294947230561,0.187432973016665,-0.0987784271396195,0.372607231488691,0.254347391401568,-0.149357499264194,-0.32715060127785,0.0969230544779525,-0.128222384596509,-0.295810936970996,-0.0494497148522554,0.182673538797606,-0.0356957566429413,0.277579883860703,0.154721946307709,-0.149801175335462,0.228210837385042,0.388176228171375,0.52607881795919,-0.056346861051061,0.0098012077561974,0.0187150633698585,0.134393515405967,0.47404771505592,-0.0710688397795057,0.517003625592341,-0.103941203241649,-0.150406188159919
