group,CDX2,CLOCK,CTCFL,DUX4,E2F6,ELK4,FOXA1,FOXA2,FOXP1,GATA1,GATA2,GMEB2,HOXA4,HOXA6,HOXC6,IRF2,JUN,KLF4,MXI1,NRF1,OTX2,POU2F1,POU2F2,PPARG,PRDM14,RARA,REST,SIX5,SPDEF,SRF,STAT1,STAT2,TCF3,USF1,YY1,ZNF143
critical,-0.064332988716019,-0.278782096137254,0.036080246114113,0.0696815820798325,-0.0193741995717753,-0.165723723084394,0.203967883100603,-0.308856086977604,0.0755702959527403,-0.213719989164362,-0.30378090912991,-0.171596013028507,0.388186665941352,0.0529511447775675,0.15180677219641,0.227624070555902,-0.316957465630804,0.022126862294529,-0.58140864207779,-0.141998591898145,-0.0273876366659408,-0.0922867606588661,-0.0155568005098823,0.108529168270977,0.138722600294991,0.0717093550945449,-0.422426574063963,0.137248215627373,-0.0939388669440444,-0.130913941402577,0.0958316940960432,-0.125487487585277,0.199845139914745,-0.0548003994916057,0.180430217579222,0.041346873042241
critical,-0.432208740858527,-0.145619572530585,0.237198572889231,-0.0266240128707648,-0.0708548945458157,-0.0414951853569807,-0.23591003252688,-0.184229302781911,-0.0474377241980651,0.117939787424574,-0.230561296724548,0.0321636406953472,0.228007212955424,-0.127180234427307,0.263674088570921,-0.0479606407702889,0.0163999801221445,0.276288805667445,-0.214867222595044,-0.30459027065644,0.041237595119092,-0.0242981503508679,0.0569601096495223,0.228842973937839,-0.160823986336911,0.0488276023006234,-0.16262681060757,0.051102597424763,0.018557287957875,-0.492347937863845,-0.083484705996085,-0.0313827560460871,-0.0620398367868428,0.089834139174855,0.389039984239645,-0.0421488791026605
critical,-0.350235697712812,0.200798803001557,-0.258930811211799,-0.120609069088418,-0.303782664400925,-0.112882493288979,-0.245213799704913,-0.25628521961983,0.184706119841164,0.0330360373463581,-0.13558069104098,0.0408049350873682,0.162737740459361,0.170671223528702,-0.0138467987943698,0.337442245019759,0.222643508265214,0.304944166575145,0.310349619001325,-0.0994678485424261,0.245800193717566,-0.176427007582329,-0.215897861022627,0.334442559849981,-0.0772817462834311,0.321595499364272,-0.0616602474058597,0.271863926312035,-0.26653888557484,0.0724767951837615,-0.175679790191707,0.19837093428678,0.30896569151196,-0.155418395786592,0.0733458057173482,-0.219577048476514
critical,-0.0121250411884213,-0.0285858179145092,-0.260774609390748,-0.0024346035982245,-0.168788761539651,-0.125966397184581,0.27317196714505,-0.115794496893463,0.0723594202651606,0.129958873600362,-0.0940259430509825,0.0012407350486655,0.145646119343067,-0.0595497308179712,-0.15811827649744,0.330163675354681,0.0891737994676745,0.180195027243022,0.106472621659706,-0.147540589460941,-0.039542176913864,0.0515591680314025,-0.124997335894452,0.117276518444386,0.126340569496026,0.0145419383661604,0.0117322859010211,0.0510373837788811,-0.268416069352301,-0.122697955586666,-0.0148465121733215,0.243136268046835,0.169249128472271,0.009263847261671,0.0299996434498999,0.0540810181173652
critical,-0.145250628218102,-0.138136346784616,-0.0557320509282818,-0.167202137951566,-0.290114302396496,0.0428225667615671,0.129771425731198,-0.13400111703007,0.0535461639521202,-0.0531758642893728,-0.19808117441017,-0.2374331251478,0.0778014424236741,-0.272661035790406,0.266294379747695,0.392554073961833,0.182436469052213,-0.0027258531042016,-0.0246300019531816,0.285323306549102,0.243134647010622,-0.0198298982433866,-0.418259844576854,0.206954834634826,0.321621781360747,-0.338777871427935,0.258818906513862,-0.0550047230594281,0.0802428699963346,-0.0069300423883525,-0.342920907921682,0.242669105129627,-0.15022430176279,-0.024094199419382,0.0101451178157903,-0.31895734127159
critical,-0.0104035329803081,0.0481218157729863,0.0760874360605822,0.076154722684643,-0.0182846992451329,-0.0012726916906844,0.214237269880779,0.0654530867574613,-0.0510688770977142,0.132023502710879,-0.120467094635283,-0.0385223811524894,0.222276026059611,0.103990131753539,0.0182958363415291,-0.0292309800564861,0.0285279508464712,-0.0587550513664676,0.182963746345216,0.117814702319373,0.272291612265648,-0.0420593373496734,-0.13499061080912,-0.249188262646393,0.280472087996123,0.0873168775478108,0.162676040313213,0.0503913704002741,-0.185149215894712,0.0816382577136228,0.0037029917426251,0.191409099351649,0.200331398511252,0.0004453910467144,-0.0985705422197012,-0.135541804271599
critical,-0.0094923119596605,0.0298636697628965,-0.0592650948978214,0.0543907845579926,-0.0445273434979894,-0.0767852033852517,-0.067334374917845,0.0302599852692504,0.0423968698600946,0.0165956192314871,0.226305784224472,-0.0481349257707806,0.0401700952580391,0.0494646198528464,-0.302797640057357,-0.0489675587224475,-0.0885709598452329,0.182496253297804,-0.0516002789272729,-0.360172272951038,-0.112916584361718,0.069753751448222,0.0637904994367293,0.0246515652718577,-0.070909363018151,0.0477963908429232,-0.042617621301017,-0.1048598975447,0.0267501855139146,-0.0472719209765708,0.116592318086069,-0.0055921229111501,0.0062840082998127,0.032111186111079,-0.0209321257253105,-0.0443199260367201
critical,0.179002547683764,-0.0355754357662498,0.323555028453794,-0.0417305143881703,0.135296896125873,0.226405839757063,0.191886872709501,0.460712228193009,-0.340848962044489,-0.256262564415633,0.545000058575279,-0.141291207768863,0.265150681679376,-0.0899146746448469,-0.300335683353937,0.088605572102125,-0.321166490481108,-0.0294892572781567,-0.310211369202541,-0.375735396472464,-0.304125190714448,0.0944850501887357,0.359474964889181,0.195745280203839,-0.277851273014906,-0.283638884256414,-0.256974532465183,-0.0454970550374053,-0.437584749938255,-0.558228884270153,-0.131277721652604,0.620859105919322,0.0696121018770194,-0.008038348946538,-0.0624924213815143,0.0787069195422453
critical,0.352605273941361,-0.311822435108729,0.358206350519233,-0.367045549493688,-0.248635289964608,0.353742992621241,0.224305613579476,0.0973187055405296,0.310422165964261,0.171883037483453,-0.31050968278579,-0.0382448510082836,0.1430024863788,0.111233880163681,0.213716078174436,-0.297557193199461,0.215816481891138,0.417805305980655,-0.0219667222038426,0.428744908671811,0.295894373590405,0.184923043891312,0.190611637290713,-0.3374648638168,-0.119372944565901,-0.193587209222708,0.312172502394846,0.30350833706345,-0.177221563596738,0.172670688877217,-0.115609721240143,-0.121735898747191,-0.535165363651383,-0.226493534117707,-0.155954975965129,-0.20041352130199
critical,0.0646107221451574,-0.414877532115452,-0.10825876643425,-0.232127335491168,-0.258007266181857,0.297642304130746,0.225956018175229,-0.135663375520642,-0.0832764818986057,-0.277946891434745,-0.277649876162855,-0.253684043891013,0.16958251957049,0.115215524135853,0.214689238861532,0.0175833040958933,-0.224015518398881,0.276323207948413,0.303344997351036,0.231011878136736,0.275366158738989,-0.176763688810855,-0.220279726312441,-0.100523168686357,-0.308354654936915,0.0675016707915543,-0.193997174919856,-0.048895314092484,-0.0090622659623353,0.0720163029242836,0.199244444723247,-0.172077447854367,0.289563488735336,-0.0696203797310369,-0.233090985039967,0.151609795451452
