group,AR,ARNT,BACH2,BATF,E2F2,ELK3,ELK4,EPAS1,GMEB2,GTF2I,HNF4A,HNF4G,HSF1,IRF3,JUNB,KLF10,KLF3,KLF9,MAFK,MNT,MXI1,MYB,MYOD1,NFE2,NFIC,NFYA,NFYB,PGR,POU2F1,RXRA,SOX17,TCF3,TFAP2C,TFAP4,TP63,USF1,ZBTB33
critical,0.0377366008042105,-0.0269352415790569,0.0228883136264368,0.0085642629551534,-0.0034880483714773,-0.103535418985566,-0.0372553633106688,0.0289424240275282,0.0088916507693379,0.005704774800481,0.0031353775680278,-0.0190892665558021,-0.0407556048968271,0.0449002937412718,-0.0013369859897703,-0.0062381203555859,0.0030446457058428,-0.0173611652739409,0.0725882870148992,-0.0010440619382577,-0.0755281427992777,0.0649356103067341,0.0403642027055674,0.0269498734366741,0.115957507478596,-0.0655925018164743,-0.0869533642673445,0.0310637923452473,-0.0120440629755231,-0.0822758319413406,-0.0670273562852577,-0.0291807655121454,-0.0116574663453435,0.0461396622888021,0.0041019408682689,0.0327942964076486,0.0170145910778319
critical,0.0863559714962201,0.0715792773537069,0.0240316640776415,-0.0694752001012002,0.0708700092071443,-0.0185485169369433,-0.0599886357325034,0.111147721064361,0.0495746761953193,0.0794372712810175,-0.151704893363197,0.0606685380870098,-0.118768070319538,-0.140682655733432,-0.0514968812572469,0.132040344294672,-0.0763642083240646,-0.0371608914624309,0.0354468177137857,-0.10114880478602,0.118406143339952,-0.110278591479583,0.0608952938830616,0.0423598793241132,-0.0509804906774452,0.0779342724148665,0.0159599235321934,-0.109721301597753,-0.0317391476414884,0.0626986144755357,0.02662323988497,0.0784987231695541,-0.127955959496669,-0.0200873357007307,0.034054113376328,-0.0985719235247301,-0.0484113294894962
critical,-0.212929841114556,0.12099670447683,-0.0820968809066341,-0.104901687824973,-0.0909531680593123,0.0021433168908097,-0.221458588742378,-0.267897121376589,-0.163821702352994,-0.230155876125708,-0.116333241241856,0.0410410204640808,0.365847339285671,-0.0343126802245087,-0.252054914357995,-0.0362132574674473,-0.11637193118573,0.027200620541577,0.248715919201689,-0.0634154680067177,0.338829568478844,-0.429605716794949,-0.381545916512621,-0.0859727652841048,-0.0104828547931073,-0.181294187006635,0.25851030499352,0.184687242084519,0.0174210747282186,-0.145352819144773,-0.108580942487683,0.301738632284596,-0.0388192636870594,-0.273819862784798,0.177895301937208,0.0964694000572222,0.0738845428198149
critical,-0.0759286575297866,0.0163774498053755,-0.138417126670872,-0.0915111828449777,-0.0907582926866642,-0.250153443231712,0.0085196649253235,-0.149618054933601,0.0401235694058819,0.0035619275809777,0.0116236496705507,-0.0319161411536919,-0.337984886675651,0.219938021429149,-0.289961755148561,-0.183466361354428,-0.0870736042893659,0.0602213789452353,-0.0279877950314349,0.0335051545892377,0.166929451033193,-0.115048351967024,0.081282057484221,-0.0257883839662576,0.134230982834342,-0.187981067124482,-0.0868229408424287,-0.0341859308020477,0.015645705358355,0.029711909637612,-0.195200752850382,-0.0103342111904342,-0.0150057422965207,0.154185528572869,0.017720363154172,0.242809004236451,0.131365192636384
critical,0.189901671558661,0.0509051071020394,0.369780815654057,-0.0686383711887175,-0.22491868484649,-0.26752865793183,0.0175372497978551,-0.226410805062266,-0.0029918117989305,0.0531689459484885,-0.0298892346248579,0.0516765453116989,0.123695672245838,-0.213574533143994,-0.138953379620457,-0.140403997526153,-0.0152781781086449,-0.261335279415458,-0.122584644188161,-0.114500947616057,-0.0775114529153798,-0.0251632992750241,0.287092510398246,-0.0667937617582774,0.188984414421694,0.147411999088349,0.0719944498849028,-0.0895855405174561,-0.0578382362534836,0.0157658302520829,-0.0750863719858502,-0.109614611446185,0.0376240874554794,-0.0809836259113829,-0.251091219351091,0.0045405770595447,-2.74812593771855e-05
critical,0.118719554174732,-0.0394628199123462,-0.174608782907988,0.137107537528622,-0.158430771110754,-0.0285461516988103,-0.304176226243074,-0.155496638415135,-0.0058740562420983,-0.0817487304152496,-0.143221152127297,-0.195936385026732,-0.204745488309323,-0.241987770902041,-0.143799322868295,0.100932396995901,-0.249030766266601,-0.187085120286135,-0.0016145298569575,0.0202292707392099,0.258853573231089,-0.0504979465837988,-0.113687203184641,-0.0981183482601937,-0.234627599460624,0.0214839550919298,0.165497844223621,-0.176018296325772,0.0935798450950878,0.142547686331817,-0.0437289498993434,0.0145536273344283,0.0509874258721717,0.160673659082819,0.286922741688117,0.0708748332229684,-0.0146683268189806
critical,0.0513228213425225,0.116110291005856,-0.0456288607119935,0.0328768344662232,-0.0200265846433024,-0.06150199123579,0.0368438642454229,0.0849112756023868,-0.0548558632757411,-0.164844219493484,-0.0682323108333966,0.0058984260360259,0.138372965451431,-0.0589141006622949,-0.0605117372130893,-0.108355639817966,-0.0661335335828548,-0.145651532974561,0.0436814279527754,0.087788825500336,-0.178538390254779,0.0051707697399928,0.105024056446046,-0.0603203014657859,-0.042071764025187,0.14749773531243,-0.0977715482393026,-0.0546123088956639,-0.373465083672695,0.131590527221051,-0.0772468297404513,-0.0516355331391648,-0.0623248642647752,-0.189257789822374,-0.0322534154357375,0.111919752474569,0.0615982102501415
critical,-0.203262686099789,-0.0611465860966653,0.0280876594671674,0.0191704489947371,0.0992078503082584,0.161628323615271,0.0838901333643274,0.334721632123667,0.0354513489513695,-0.212832375387275,0.300761663320996,0.219232881858776,-0.176666406781321,0.297468198825952,-0.049868023722128,-0.19565043325747,-0.250862569179104,-0.0904149215148863,0.0199782799086158,-0.046077432510851,-0.181513392264593,0.106043342656463,0.174460406978037,0.119434693574991,0.363151066208244,-0.17455361823733,-0.0858786402292597,0.0360727573466608,0.0723008667921444,-0.0759982467441278,-0.0161876886973387,0.0443685594237999,0.161379760257154,0.164455731813846,0.144632804004053,-0.0011806759510535,-0.202299503087087
critical,0.180090831149312,-0.133521041382105,0.113802301570765,0.0244386509363947,0.132472172243204,-0.143904845857226,-0.163623585668566,-0.0271657106975375,-0.0614637315396022,0.0505554924950311,0.146317244876698,-0.0898880852038209,-0.018774757586329,-0.182713003996565,0.154498424160126,0.0001048869138901,-0.103523384009535,-0.0396472534504601,0.230541436730453,0.222045596705355,-0.0408010095032513,-0.166560419257489,0.0806580367814916,0.152610459710104,0.001048869138901,-0.0327247171337131,-0.0517092485478223,-0.0582122372090089,-0.0829655488870739,0.0075518578000876,-0.127647374204259,0.110341033412392,0.138975160904391,-0.0489821887866796,0.134884571262676,0.223723787327596,0.0312563003392516
critical,-0.0554532122661782,0.0294630198505149,0.0296870732334085,0.0297617576943731,0.0034728274348515,0.0138913097394063,0.0540342075078518,0.0202021466909107,0.0042570142749793,-0.0486195840879219,0.0248325832707128,0.0208743068395917,0.0134805452041012,0.0079538950927245,-0.0009335557620568,0.0047051210407666,-0.0399188443855518,-0.0159451324159314,-0.0102691133826256,0.0949239498859428,-0.0470885526381486,-0.0010829246839859,-0.0403669511513392,-0.0854763655739272,-0.0011202669144682,0.0755433322656421,0.05433294535171,0.10620130349159,-0.0975005637892197,-0.119943244309067,-0.105753196725802,-0.0297617576943731,0.0130697806687962,0.101085417915518,0.0539221808164049,-0.0048171477322134,0.254188562892845
