group,ASCL2,BACH1,CDX2,E2F4,EBF1,EGR1,ELK1,ESR2,FOXA1,FOXA2,GATA1,GLIS1,HINFP,HNF4A,HOXA1,HOXA4,HOXC6,HSF2,JUN,LHX2,MEF2C,MNT,MXI1,RBPJ,REST,SRF,STAT5A,STAT5B,TCF3,THAP1,VDR,YY1
critical,-0.455713110867155,0.191432964544673,-0.0537545014936981,0.0385744260750867,-0.254601877798821,0.204735092488817,0.236333156765415,0.141662029742339,0.0529032657171749,-0.17172079180664,-0.165073983095049,-0.237222873566576,0.0623322188353842,0.26171296910362,0.240078735003687,0.320816761609414,0.0598600043360348,-0.374286619851652,-0.299873747123885,0.187373476659113,0.299557419019202,0.0696957174974961,-0.55240870102414,0.493803998530022,-0.404079443442578,-0.130201266277879,-0.0648843036555618,-0.463981694249576,0.085180396094429,-0.485960604448476,0.497539719258403,0.175202880642318
critical,-0.122777115875257,0.388017276883511,-0.3834527561412,-0.0188421518845596,0.365824487935555,0.530036382551439,0.300229400909078,0.0102123031721153,-0.309670601825594,-0.117945804066117,0.0543900221702342,-0.32704720388544,0.132175123753759,0.417956098356941,-0.0899150323278056,0.23910212854143,0.310917595261838,-0.248155564614972,0.0288223156701738,-0.215135098064108,0.108090491257219,0.257909903860555,-0.198342820840404,0.328166454439593,-0.0991074590038979,-0.531522821913868,0.0263664354092132,-0.167590702164598,-0.0787481316652752,-0.513187438058043,0.135639626392262,0.417708104675047
critical,-0.158207933465423,0.0372721597404213,-0.0559434365583357,-0.0383698352161439,0.141234088112104,0.0979183778046214,-6.19466279586967e-05,-0.0729243213011954,0.0388410050227389,-0.0658450418863701,-0.153060262540582,0.153042429420413,0.148456032488289,0.0408805508190154,0.0460221209395872,0.147343808940849,0.0460183665984988,-0.0701831830140231,0.0040302851584036,0.0954484906610864,-0.0527151725149427,0.147774150288107,-0.011932703856862,-0.0519610192488092,0.126403502227629,-0.114587182944507,0.0698293363664409,0.12392094418292,-0.0171301198011238,-0.0173858842877715,-0.0138183216685138,0.214936496603872
critical,0.0575201767060799,0.0820411353685996,-0.0810674276802925,-0.0310487150453426,-0.011619826977047,0.0307405354551101,0.0992313812603619,-0.0064601199926036,0.0988717024720641,0.0423644986799655,0.0385140597694132,-0.0389952626834623,-0.0110228091243623,-0.0778052098137055,0.0094566276302586,0.103438819136688,0.0229162110268784,0.0520228120836428,-0.0217215344943838,-0.0025296942054182,-0.0356747878054893,-0.193935260623842,0.0238992398370073,0.0171446889088583,-0.0901639687231737,-0.127061862482714,0.171955531054995,0.0379493163010365,0.132847133255421,-0.0646496115024984,-0.0358488014984995,0.131991920328273
critical,-0.316110702313186,-0.0981795558418934,0.16104008506127,0.0745912124920473,0.0129477390655472,-0.110916186232465,0.214015379166709,-0.0651079407592425,0.15532924485373,0.153418101129477,-0.112033270512593,0.125244051506491,0.0816473836283043,-0.0010386650675288,-0.0581657631141468,-0.0604671852375238,-0.0638210347405743,-0.177985126639202,0.153509763321687,-0.197233148338112,-0.0756311758909105,0.0827592745830939,-0.256756187029252,-0.191309122125462,-0.046442869829483,0.170807172023777,-0.147035244623246,-0.0695225269625068,-0.0441466410314437,-0.177499550720132,-0.17287827016843,0.258790931896541
critical,-0.0145394110025755,0.0130881993090733,0.0895194528523776,0.00486324770453,-0.0487519232866974,-0.0192019779188871,-0.012685449898693,-0.0025820187906002,0.052971123519218,-0.0248787738810495,0.0415918104058084,-0.0100629063569449,-0.0241348948873768,-0.0808477112403162,-0.0159187328978085,0.0197795944061382,0.013570517865543,0.131889930622707,0.0971692860707679,0.0731450478098131,0.125689366130298,-0.104734831507661,0.0431088054282286,-0.0165218855296185,-0.0185891104494731,-0.105097056166894,-0.0068926310188607,-0.0015143118767962,0.109806716915019,0.01083722517511,-0.0657339220296909,-0.0646554825333912
critical,-0.0072981577497022,0.235019793586696,-0.0526103011145676,0.0271663939218183,0.157721256876648,0.117526195592505,0.0438808124570972,-0.0916896355109785,-0.0053934208118802,0.0696692169956603,0.0577503496850107,0.0405951227179915,-0.192178400003097,0.114675387449082,0.128693095578421,0.0893781694487442,-0.114749472899795,-0.0694254758628157,-0.0587712471958308,0.111212633482774,-0.0616583572101025,-0.0309254896909777,-0.159457078986845,-0.0866910901513967,-0.0712924292207743,-0.105333212114218,0.0881335338767718,-0.0802508419209468,-0.0096459256827858,0.0886232387059823,0.121637938107056,-0.0860784034740031
critical,-0.169502626063416,0.148796339356806,0.0487044883331569,0.0539326537474506,0.31027327289828,0.229374292277104,0.0872736735386041,-0.0772988842613333,-0.247122538025627,-0.272346143094588,-0.0715891772957231,0.213093601732593,-0.0567760419552243,0.127470927798502,-0.197042216688709,0.100986142476094,0.030704006533944,-0.276611225406248,-0.389750559415569,-0.273653184448161,-0.172827555822506,-0.0940840469072235,-0.230291514279611,0.262050326116439,0.292800193750509,-0.126760080746559,-0.0875259095892937,-0.130085010505649,0.356317817424164,0.191951634574791,0.181816331447081,0.22891568127585
critical,-0.0323159363121858,-0.0841961151485056,0.154155750245967,-0.0715317617288652,-0.0441942264161243,0.204551142819295,0.151360858456805,-0.140093950931746,-0.0584307064671683,-0.0545877302570705,0.0062011661572032,-0.0577319835198778,0.262283126339173,0.180707222243006,0.079567075622706,0.180095839664127,0.0959870648840328,0.106729930198624,0.0334513611015328,0.0338880629435894,-0.0322285959437744,0.0557231550464176,0.239225269078586,0.069784954360639,0.101926209936002,0.0342374244172346,0.148915328141288,0.115027265197699,-0.0904846216741201,0.0614876193615643,0.0452423108370601,0.131534594827437
critical,-0.0658910396468135,0.0850991043884019,-0.1176922128731,-0.0436726574885908,0.0211644417060094,-0.0373819504144423,-0.0339171211777909,0.0621100282744981,0.0460110878669392,-0.0656802515563708,-0.0539815125368026,0.0933659498104504,-0.204622538797222,-0.0386137433179667,0.0742435177306043,-0.0441074079251288,-0.0073907574211461,0.120050404634927,-0.0465380580930458,0.0862847873971419,0.115142994404309,0.0496010725322909,-0.0214872109694997,0.003142059973161,0.0314337739872632,-0.181600527044187,0.0692438877104173,0.111427854310257,0.0689935768530166,-0.0625711272223415,-0.0418875458476544,0.0277910922993008
