group,AR,ASCL2,CEBPA,CTCFL,E2F3,E2F6,ELK1,FOXO3,FOXP1,GLIS1,HNF4A,HOXB13,KLF4,MECOM,MITF,MYBL2,MYOD1,NFAT5,NKX2-1,NR2F2,PRDM14,RARG,RBPJ,SETDB1,SIX5,SPDEF,SPI1,SRF,TCF4,TEAD4,TFAP2C,TFDP1,USF1,USF2,XBP1
critical,0.0481570256023998,-0.445384409132516,-0.261247690501166,-0.291749861117159,-0.29221104539427,0.229802498548688,-0.0196640188383793,-0.0215925603477399,-0.216736263427114,-0.033796855426157,0.38976303966627,-0.317836252708324,0.28184047260709,0.22374395132759,0.166966699182335,-0.121369761872541,-0.356956538693874,0.229644741888913,-0.235412987483179,0.29142914635615,-0.148673504942072,0.268210493021523,0.364831153901964,-0.367074872167015,-0.197874796409117,-0.278894192584524,0.387640576180639,-0.372934663130956,-0.189920996903996,0.0031435676374279,0.303968108297371,0.378871190654773,0.272924284045228,-0.21477458567599,-0.259665626186392
critical,-0.0480816212772071,-0.258713230374026,-0.340804977360226,0.214841946024343,0.171161719700752,0.344289185069389,0.422680053353154,-0.0916298049208072,-0.343326911328401,-0.297888746516837,0.510125594771453,-0.262557017282353,0.431403836369864,0.271948783925016,-0.344217078651173,-0.0954227112381531,0.19538217284824,0.134988650859956,-0.0577650304023422,0.305255074249253,-0.331691806894656,-0.0807636650747539,0.168164171158502,-0.423514518068151,-0.26839607671736,0.339222684351301,0.265794886444001,-0.519323355178818,-0.409031264474499,0.222448926929038,0.403443851642629,0.438685337536319,0.377425022855737,0.290723114448849,-0.433070693739592
critical,0.0396237520445399,-0.272156890203002,0.13357938828374,-0.154975249428645,0.362351996332926,0.151934222838035,0.185345699059303,0.229969438446446,-0.197573511462461,0.287073940692527,0.240100104200471,-0.0310290576692285,0.0158510934688338,-0.155053008272459,-0.0254055942958028,-0.0834558501904422,0.0237609479064569,0.091236418839555,-0.0554926457306324,0.161342574512775,0.107649156005576,-0.376283945325215,0.0361934628080887,-0.0730530284830672,-0.124729401318798,0.0466777907734376,-0.134268444062358,-0.239786726691365,-0.121708048652526,0.0125927168569597,0.266304834565834,-0.121143125967948,0.125481226284591,0.1295968238855,-0.0937987132712617
critical,-0.0167675602637053,-0.0782473346286135,0.0286062058739111,-0.0014496431352838,-0.0235091542592618,0.0650722038033441,0.0834589404565859,-0.200116494802766,-0.0250128455734066,-0.0152365248762939,-0.0978213276715386,-0.182574980907858,-0.0803769143261665,0.113423390446415,0.0088736753849191,-0.0439224939937124,0.0457132980771563,-0.200714980934028,0.0010703750211884,0.0225428612531243,-0.112350920985572,0.105362299468548,0.0475960829687586,-0.128353428986606,0.0053197603645736,0.0797350267509534,-0.0852858736240693,-0.363549228130914,-0.0676042068089501,0.0279390104862065,0.11675674933537,0.118856948698881,0.018524504239402,-0.0795015549083602,-0.0939428326836309
critical,0.219116318622377,-0.223463952072446,-0.155168256311031,-0.0792985527235125,0.38672264351027,-0.13915952849101,0.183571239347565,-0.0444041925876188,-0.080492661231027,-0.0085576048034184,-0.119606844245082,-0.0666396025903331,-0.0689544516705756,0.126599352856607,-0.158676695397482,0.151184610777712,0.235209562155262,-0.111639034677138,0.0326287686797128,-0.0295846475127057,0.205941459689816,-0.0450937993244813,-0.0741197616800672,0.107817161551264,-0.130433929264476,-0.0720001283415005,0.150014612580923,0.0189532967362936,0.123800223556643,-0.108064486674184,-0.0280576611667959,-0.0568287801305262,0.0373126502266655,-0.0263660506562592,0.142900774663815
critical,0.203514032516413,-0.0600080240677012,0.203366217896564,-0.0562703466365435,-0.0993600636211484,0.210748819084924,0.097422768259752,-0.0093687677584441,-0.16731866655398,0.157485483736797,-0.0248861617819212,-0.0154913416967287,-0.256598419790386,0.281187658954685,-0.142455508422272,0.258303923351031,-0.206801060125306,0.0258136985214739,-0.203979833337213,0.294187954770408,0.200828056105481,0.151471091623415,0.176624520714851,0.0589178912463146,-0.134015570781305,-0.0106689821082913,-0.0043250557767828,0.0777036512829286,0.0218120796097483,-0.0867804851671709,0.020433708279656,0.10722121464127,0.145727662185043,0.19901307734201,-0.330587859213058
critical,-0.0072246107985068,-0.0721707284534144,-0.187721638358583,-0.0472873538424771,0.0589416206481698,0.111249842510804,0.002878463488153,-0.102832461476128,0.140757234078191,0.0683241552940211,0.12556382435985,0.0332113348286514,0.210527641758943,0.0251789806174228,-0.0899824683742011,-0.122886372956108,0.148745986403463,0.0605896241343268,-0.129979439081728,-0.0970400617790436,-0.120228874957802,0.121024055115249,-0.153191900741006,0.19995085884689,-0.0114148259404395,0.114330057098383,-0.0398380824790412,-0.199817097128955,-0.0741409424866405,0.0707621658325107,0.0676405664040233,-0.172752889205171,0.0620550909114789,-0.0515588606361932,-0.10667533956044
critical,-0.157275845017687,-0.10442310036119,0.0850498672678639,0.0426165328447751,-0.207495112362443,0.204128841363958,-0.0284415549667978,0.0940036901277817,-0.108178668005759,0.10034693547867,0.127437402085531,-0.126933606425894,0.205892126172688,0.277087612800526,-0.0091599210843149,0.191533949873025,0.205296731302208,0.007534035091849,-0.375579664259622,0.217960322201273,0.0102591116144327,0.0999347390298756,0.0574556050013652,0.153611876583961,-0.378419239795759,0.129612883343056,0.19838099088355,0.0648522412769495,-0.187595183806769,-0.0921488061082079,0.23504357502352,0.117979783565976,-0.0893779299802027,0.0008930923057207,-0.127277103466556
critical,-0.142023181640295,-0.202840470465402,-0.357410485330361,-0.0705759368887354,-0.342162597730943,0.221834981874963,0.166942586517058,0.0173390264701955,-0.31323517668519,-0.296244673360124,0.225668736471388,-0.158839423392796,0.137405249967328,0.0110656098578634,0.108739221280422,-0.337370404485411,0.0367691918111683,0.236821477115534,-0.433388530968604,-0.302430959186173,-0.377450566175311,0.453777134958684,-0.312276738036083,-0.20893962550517,-0.0672649670100046,0.264877590298464,0.195870007562811,-0.186808405789443,-0.260608181770627,0.327524625635501,-0.101420235232701,0.248671264049939,0.3092271605162,0.355667869604713,-0.164067270569739
critical,-0.0519566783797944,0.261355046896158,-0.106990907130649,-0.211805170729629,-0.20113895982822,-0.195102226408065,-0.317835987359904,0.287665472183787,0.0950029278006441,0.287994270300354,-0.268621485272272,0.0339319656296341,0.258113097466815,0.122082740681038,-0.0065825382936557,-0.0258172281127797,-0.103952812533577,-0.306735762944628,-0.217204035803646,0.281990416691854,0.204538732353515,0.172362548666345,0.117433535312792,-0.262565023965122,-0.119518115371822,0.280464793430987,0.240798588648438,-0.106681836901076,0.116795666966653,0.332539839132745,0.0180970483358048,-0.126824009521923,0.19900177207054,-0.113856211804551,0.233150744457108
