group,ARID3A,ARNT,BACH1,BARX2,BHLHE40,E2F6,EBF1,EGR1,EPAS1,ETV6,FOXA2,FOXG1,FOXP3,GATA4,GRHL2,HNF4A,HNF4G,HOXA4,IRF1,IRF2,JUNB,KLF10,KLF9,MNT,NFATC1,NR2C2,ONECUT1,OTX2,PAX6,PRDM14,RARG,REST,RFX2,SMAD3,SP4,SPI1,STAT1,STAT3,STAT4,TBP,TCF3,TCF7L2,THAP1,YY1
critical,0.0733992983018341,-0.0061676737062416,-0.300495069343625,-0.235852692012031,-0.336487084344277,-0.0494807774660784,0.332911595603538,-0.30543919037352,0.5529870250776,0.280067578330373,0.345871633000389,0.515557188797165,0.346482001689925,0.526877468536901,-0.264269782482934,-0.322338899694413,0.0936350124887889,-0.444426163268978,-0.303265750276543,-0.212437772776782,-0.0307297347776809,0.495118008180012,-0.162926057641741,0.0029074982602474,0.492221465098289,0.0649308228980014,-0.190262012757118,0.054442402300767,0.367867611808229,-0.142995650203783,-0.355272675626402,0.491238344929397,0.0714779191140975,0.0821411941529247,0.347539115215445,-0.309016790587215,-0.0636586451415547,0.0230721567920783,0.468530371320622,-0.221992034896854,-0.182440872120078,-0.0263767649733179,0.477243532778878,-0.395918377021815
critical,0.27056013030129,0.0145190607254569,-0.34935431073901,-0.237847169739429,-0.319353110885497,0.0319317132348085,-0.43852659113531,-0.586493482485201,-0.0221287133078356,0.262436344163395,0.200516564776587,0.403109725776186,0.0788115555635395,0.140844881013743,-0.317968116320127,-0.513756618922664,0.384696269857991,-0.195742844917346,0.111071208304898,0.268015506020473,0.367863886416206,0.515228751407325,-0.203517631565554,-0.32830818420102,0.481635852036075,-0.552719762815238,0.0488212183623254,-0.0290324726158257,-0.0223380080855711,0.252520405918592,-0.0642740577568553,0.175087831437995,-0.274513502403062,0.0217930266446702,0.462996628236688,-0.3867398047223,-0.0716840115440942,0.209485545869552,0.553031977704974,-0.194375711674248,0.123326691887803,-0.302056691314667,0.500549540129666,-0.372989548533129
critical,-0.361103527182768,0.210733866283543,-0.452431483157887,0.225593843115984,0.254270506478035,-0.221965984963701,-0.109456003374494,-0.447995976832239,-0.166350694621957,0.56529375675775,-0.395576612150991,0.334539210464395,0.345792410448383,0.117392411556032,-0.369113954164417,-0.149828105627525,-0.189941610553586,0.0306817295929095,-0.0930144602814499,0.464475466272176,-0.384174437619944,-0.117503439756199,0.361386953600915,-0.158362754364392,0.487331347410296,-0.375659464766651,-0.344765516715195,0.393596375011308,0.0741096839543268,-0.188267286556135,-0.0192720594871683,0.0555473616960725,0.201639391811658,-0.382352076022271,-0.574205995069867,0.407697893379319,-0.152601468264601,0.183665940640364,0.0642628411724514,-0.0238462339446701,0.311700662842758,-0.349702758071976,-0.276513155911436,-0.11348768561346
critical,-0.355556408457922,-0.2823845511835,0.397894691924429,0.310189543907123,0.131516642712885,-0.32954913026226,-0.0893249297699393,0.0687790473312951,-0.29745030197446,0.352594159408905,-0.195987366167036,0.430764484657318,0.327649299311573,0.198587291019859,-0.356104229608905,-0.0623752129994005,-0.131565518949404,0.435692896692297,-0.102109905895345,0.0305279227716854,-0.358211610006809,-0.300249804793069,0.161046850213632,-0.144355440884457,0.345622197013475,0.102490965982204,0.167008994650985,0.140173729734295,-0.145173768730173,0.242615353992013,0.0752461880266808,0.48888827968352,-0.400096857309583,0.252350452958643,0.12708182248075,0.23579042760811,-0.0186781119716739,0.352306255101411,-0.20120438074146,0.328922816202868,-0.0176088279258324,0.24555543417661,-0.537610032383372,0.184487602318092
critical,0.0239587373259598,0.176854686153467,0.544217237534474,0.517944028457178,-0.231714279436565,-0.630613031961352,-0.310708691425921,-0.221261424831203,-0.0081720950476027,0.228392850395544,-0.304414106235984,0.537979185099921,0.11104070455441,0.137040585539167,-0.585361413847666,-0.412518219405282,0.423413222395633,0.149347351466692,0.341715611130543,0.629247947446054,-0.365504231541223,0.427467243335536,-0.335454738134184,-0.138676923550476,-0.11994954069395,0.21043229028061,-0.113453200991685,0.287594055562213,-0.0779291066723259,0.468320198161136,-0.157804703536868,0.335893774624381,0.131624851303323,-0.463597897814713,0.317971335220646,0.598867555892829,-0.555542978628911,0.375241350344491,-0.24598724422332,-0.47109108114859,-0.148125932760944,-0.236325070219619,-0.328620239197885,-0.255389315687347
critical,0.102585199149858,0.0575363064164353,0.0517229944722662,0.0745857303964249,-0.0611787421759682,0.130028800854523,-0.0859810048961592,-0.436848463861826,-0.490258746823492,0.21538572621738,0.057540373285432,0.503506480151194,0.378409127670455,0.091817146764014,-0.361586893781232,-0.246294947309066,-0.122435864008962,0.171330258665227,-0.634635184211626,0.0859742575907784,-0.37787572083001,0.165374421448494,-0.321005179354092,-0.0355999847639422,0.51718983060574,-0.0112331543129138,0.275309377163682,0.570869820924956,0.375612693091064,0.560497271549035,-0.221117515923935,0.280571166214603,-0.289232950175553,-0.172825572452218,0.189632463153862,-0.0318421978110502,-0.170979583643108,-0.0128066628992487,0.233861881784463,0.287296381102427,-0.0502493090340305,-0.43586649985682,0.670720050674576,-0.280472452212594
critical,-0.0414753950937664,-0.15186283110509,0.0056106099647224,-0.0114197731409259,0.027748552174662,0.140815715670787,0.0681319046052829,0.126042764040447,0.13265873485584,-0.0366019509701768,0.0062010835078208,0.0580205082235937,-0.0414553915985799,-0.133440352908498,-0.052654385422262,0.0838746553170731,-0.095007711693659,0.0191107466050463,0.274259032060054,-0.008354793156236,0.107715117228443,0.110737867612184,0.144521548371638,-0.101325852691831,-0.134376812831304,0.0174889817545541,0.181730272029139,-0.0429541719971846,-0.217067557581412,0.0172911694132652,0.0867018159701011,0.015367129524399,0.150681884018893,-0.0537968072584699,0.0409730851035272,-0.0583953885407929,-0.111006062621721,-0.220182916739165,0.0606817139535928,0.0945498539149453,0.0877560742534499,0.0941312622564126,-0.068871293056992,-0.0886925341762558
critical,-0.0824739818021302,0.258115566864318,0.0254260355694937,0.0466296970010931,-0.361609628613792,-0.0579888013394499,-0.21446906898239,0.0295795666507918,-0.140875841481157,0.148609211505452,0.100304333460521,0.146199704524589,0.208479723058529,-0.355872707230783,-0.0983308325047657,-0.469050692274775,-0.403764526936138,-0.0771730664442303,0.140852893795625,0.0899319796000412,0.202352691021476,0.264104912788179,0.20409671512191,0.175113788294951,0.243796211092329,-0.0522748276419734,0.363881449481463,0.191085377425247,-0.160679694095302,0.24719246855107,0.045941266435132,-0.391533410547564,0.123848658816387,-0.564903174742081,-0.163502259415742,-0.153451173152711,0.119970499961474,0.595882550210327,0.116528347131669,-0.310665766732676,-0.256165013594095,0.126992491734276,-0.239504993897839,-0.0748324025199628
critical,-0.283023208319505,0.254764496610562,-0.340151159459497,0.0,-0.259997591371477,-0.309101463878066,0.228947895790046,-0.16048157266807,0.101260383623712,0.0441324324837194,0.219964416450475,0.386376829847583,0.207841080254354,-0.143648451187126,-0.202346330755393,-0.19946812863689,0.235576482487206,0.0731761084067995,0.26950438018714,-0.079804695103959,-0.233919335812916,0.377655005246057,-0.0030526386105339,-0.273690855995872,0.181065078727671,-0.173389873078328,0.146613871551645,0.350442912489297,0.0088090428475408,0.0040120393167017,-0.195717744058234,0.230605042464336,-0.0518076381330619,-0.326632331327133,-0.165801885675001,-0.341721087887772,-0.288169084834405,-0.30883980914002,-0.0970739078149796,-0.160830445652132,-0.01194889970409,-0.0390737742148346,0.193886160891913,-0.335703028912719
critical,-0.230242924468611,0.164452638889701,0.109032943471692,0.0805781010467417,-0.263556714731185,-0.168441327413124,-0.108940643241398,-0.243679200849994,-0.208361177015319,-0.0630608359116417,0.061656553836453,0.10615845058539,0.293132345666849,-0.214769450147166,-0.227084938017834,-0.141740189363762,0.0160206828296173,0.0286855930006851,0.105848585526545,0.137547121758973,-0.227375024455902,0.156804905522476,0.173379389733858,-0.181943532530431,0.136920798767692,-0.140764444072082,0.131547606789857,0.158189408976888,-0.200166235139922,0.178640502860621,-0.195722638338621,-0.0122231876403747,-0.135391252094247,-0.169483001440729,-0.0127044674126224,0.273577882591687,0.098174480664951,-0.029608595303626,-0.132226672769878,0.144126809604224,0.188813306813749,0.0716513502025846,-0.123603194110973,-0.136294475776411
