group,AHR,ARID3A,ARNT,ARNTL,BACH2,BATF,CTCF,DUX4,E2F4,E2F6,E2F7,EGR1,EGR2,EHF,ELF1,EPAS1,ESRRA,ETV5,ETV7,FOXG1,FOXM1,GATA1,GLIS1,HNF4A,HNF4G,IRF3,KLF10,KLF4,KMT2A,MAX,MITF,MXI1,MYBL2,MYC,NFAT5,NFYB,NR2C2,OTX2,PAX5,PBX1,PBX3,PGR,PRDM1,PRDM14,RARG,SP1,SREBF1,STAT2,TCF21,TCF4,TFAP2C,TFDP1,THAP1,VDR,XBP1,ZBTB33,ZFX,ZNF263,ZNF384
critical,-0.484104587481338,0.59541762375975,-0.559428053874016,-0.527054229691305,-0.0933831425808698,-0.13955590553159,-0.219089783021076,-0.433589303006108,0.429297352850979,0.540245239950484,0.43223796617817,0.335468992308913,0.219322025372764,-0.42728883326711,-0.522056240732903,0.153214249153959,0.486657568658619,-0.440775705947148,-0.565419153031103,-0.100555761684102,-0.360677946968315,-0.45175774898998,0.27754507879643,0.380389723325414,-0.504053139541225,0.539162473544545,-0.150320010783303,0.539482013535684,0.028412134781459,-0.484923592493134,0.642578932927303,0.108931709827965,-0.222942120642385,-0.516589876965788,0.542326446305727,-0.510306713600926,0.470609720175371,-0.549172510975913,-0.453358787697496,0.489140344155333,0.435022209523119,-0.377119768166865,-0.620571534960172,-0.490837961619757,0.243746985968402,0.526504836547032,-0.203906364952888,0.479240056703667,0.485034230764605,-0.490934509745914,0.281790837779527,0.405735015456111,-0.0411987272393533,-0.284991536810779,-0.482032968551059,-0.432993443013047,-0.495639423681768,0.522252185645031,-0.583880092053259
critical,-0.329314406419867,0.478557392975486,-0.490566060053036,-0.353924731521973,0.404149341343177,0.411577793302195,-0.533023322945379,0.49824730151731,0.549768917727436,0.53318228983582,0.467044877817049,-0.0151195431967796,-0.349127501173021,0.113491165103548,-0.475334365209113,-0.432618196729797,0.44356801315748,-0.297195563124586,-0.018068877907401,-0.300418629316603,-0.456818193589318,-0.23041886366171,-0.238394573646751,0.233349465870739,-0.289056954024838,0.354566734378274,-0.129399804522983,0.380264633299355,-0.0249698866643038,-0.496460957356864,-0.335236649973884,-0.306170525585194,-0.182580518372478,-0.397283069368715,-0.0505718367515849,-0.394637015459951,0.207162005028541,-0.0017233004867093,-0.469544177785983,0.369734162332117,0.593946464693411,0.383061930544057,-0.541652928523629,-0.314422676059554,-0.260505893376528,0.418075287964102,0.482638599868679,0.488537442205321,0.356013709652597,-0.245240921924647,0.375127047806077,0.35925922922943,-0.0160651022387223,0.089420534579814,-0.319202397123255,0.463767900446088,-0.446272755833627,0.345775510540126,-0.227202835766873
critical,-0.309142012894572,-0.0161749297802755,-0.416554103567967,-0.587713065685891,0.221792320245251,0.191557604073207,-0.341419551833047,0.533435029974593,-0.0346589537082621,0.468523045131554,0.448462995179626,0.0186859581324844,-0.103135781682331,0.316713136719953,-0.436740949415742,-0.0824995148259412,0.195587365489012,-0.282920621633316,-0.300884312773899,-0.433335305576165,0.219855160725359,-0.486727178859818,0.526704985591666,0.450258800756369,-0.518272119288952,-0.431272759003713,-0.291683626879663,-0.149640289749321,0.359345204204876,0.320602483421467,0.117707917416209,-0.338919324612707,-0.267560942501897,0.111115470060999,0.276936324963744,-0.344730803172382,-0.134590086526656,-0.452311015811382,-0.287762346396973,0.447092190661186,0.460504848369703,-0.127589544232588,-0.545743624160378,0.371041421175161,-0.373373526429897,0.247597633122356,0.175727371283865,0.0909206407679294,0.267157074092901,-0.461509353633472,0.370568049830664,-0.0794700321440448,0.371295482581285,-0.0932325526022149,-0.209884307167457,0.588247017291737,-0.556425943578313,0.008964469836416,-0.350778497789878
critical,-0.555979660232068,0.380281862436604,0.286161951732395,-0.508906598005526,0.352715799384526,0.443620993709355,-0.387603029717247,0.567333074238428,-0.192545473448131,0.514861556071382,0.387269081736025,-0.184534399997189,-0.101054936035935,-0.350094949939587,0.374279381004189,0.062605146304233,0.473145556582777,0.48218077609781,-0.0697795399441786,-0.442575187732496,-0.149663867063529,-0.273352069144294,0.284650953882393,0.196113812716017,0.383357102989559,-0.372439864746784,-0.0156213509419023,-0.441075574472762,0.446650637518721,-0.532194156886992,0.371854171364333,-0.470267473780274,-0.489665122505642,-0.471310243866395,-0.0622479620823592,-0.0619266831067182,-0.159837136927857,-0.558595897458385,0.310600054821195,0.432685131444551,0.607341151656635,-0.333611114115412,-0.526593172004728,-0.507067432043206,-0.273342961472079,0.452880226931373,-0.17045282948479,-0.280879618612634,0.0048411948424684,-0.506071134438388,0.429788424620018,0.533222389727077,0.271842647622175,0.443335152919834,-0.401704216754418,-0.297756719052458,-0.586412771791465,0.465015499567896,-0.308199249072275
critical,-0.371462979979406,0.399747132185741,0.378325922040375,-0.269133840652244,0.234116765748023,-0.326119247181685,-0.171763899871793,0.306141772043992,-0.280084591488541,0.0902344781344605,-0.348008527034149,-0.342593740639197,-0.251569264854645,-0.260726788635302,-0.306924488609751,-0.0418194279419948,0.379003582960763,-0.196665468328162,-0.269406361237266,-0.340618486475241,-0.335887601930106,-0.133088600167869,0.472602442134358,0.0636863444640087,-0.352343892676786,0.179732786635146,-0.186680241282119,-0.399158144470975,0.396890086701356,-0.361842847304899,-0.243960531727032,-0.437385917527167,0.308010150291494,-0.472084705030562,0.169435513117703,-0.452275734987425,0.165200002345914,-0.386797463661407,0.224738209050124,0.455702265282112,0.363438444928653,0.184753614359956,-0.120041157082497,-0.173932102770564,0.218172751291889,0.448091191805963,0.0127171939031417,0.0878309401885094,0.354495713135809,-0.383363912321113,-0.0026050679587296,0.414473645325966,0.310424349825218,0.0787888736022699,-0.321665303879916,0.240327010606316,-0.338409717535189,0.316772675247105,-0.359233618726551
critical,-0.394644931463966,0.537053737226335,-0.194704299036386,-0.128621493604124,-0.347003843486217,0.0326136452512275,-0.53587690605109,0.502428320489751,0.451697703132731,0.369455016784444,0.488171313860239,0.271919827293727,-0.432630313346821,-0.512000893999656,-0.496136286679813,0.218117474823119,0.466815970757011,-0.404857449789201,0.304934028879764,-0.334063149124937,-0.400390625710345,0.0867348116486619,0.314908641579951,0.386505259733906,-0.494332392996164,0.399276352500392,0.421131695933628,-0.423663857011756,0.287326510307624,-0.512629902755869,-0.14529889108044,-0.341098834954891,0.370469289928395,-0.482388270191618,0.421305097345574,-0.44159343325707,0.468515323129771,-0.333428765017632,0.541465232260332,0.482242301605934,0.473171211281512,0.264724827178826,0.0422344115640241,-0.166708080373053,0.531918979435084,0.546487663749457,-0.0254571993786404,0.257584507359514,0.287935037122608,-0.491138507662937,0.418616587693448,0.576129944666966,-0.0485190310965943,0.247456882510143,-0.528008689551169,0.190953694151285,-0.500640274823976,0.469196139149093,-0.556787485190701
critical,-0.0020775187972278,-0.0961799460833428,-0.137699248028796,0.085571134817869,-0.0171772627903273,0.104877706403931,0.0672951842020847,0.0587424358773148,0.0419069870771297,0.0823128040546954,0.0109410071130361,0.0858308246675225,-0.104387181132363,-0.006828141374507,0.0424433834902316,-0.0793422777117931,-0.0024407886438941,-0.0187013684606583,-0.0608584272448617,0.0601533434080532,-0.0148052808587345,0.0070449195111124,0.001565537669136,0.0554759666858045,-0.0680343014664831,-0.0052833197047735,-0.0577680440482731,0.0722803414868857,0.0600098111264783,-0.0092615314471859,0.0407202562542118,-0.187504949735272,0.0487743408790773,0.0198074548573305,0.0065580935251523,-0.0265201785208805,0.0674527737689685,0.0245410607208148,0.109182195136933,0.0049318875720515,-0.150084456243039,0.043743312452742,-0.148109037728581,-0.0235570507491933,0.0413003042374833,0.0485412858857985,-0.0499618115591167,0.096373788649181,-0.147678440883856,-0.0497324558514455,-0.0136207696071812,-0.0478724550479445,0.155544601799856,-0.0518647240756659,-0.0830600597474306,0.139741253684191,0.0414593735186101,-0.139496360976968,-0.193852923837913
critical,-0.557568498229532,0.37704389568752,-0.393015671261496,-0.315562871490995,0.510386452452177,-0.0450051179731548,-0.443107925787624,-0.333413679485439,0.395490494449429,0.555781125927136,-0.552893832207881,0.33231375806858,-0.516092294802134,-0.501472505969714,-0.546867179444673,0.43497309030877,0.444757807912913,0.104148809158854,0.465060524065772,-0.0886353341752355,-0.611808373098401,-0.376081464447768,0.499616388578764,0.442145494547872,0.418038883495042,0.54166546774411,-0.424042621228732,-0.245717861520437,0.132723850967674,-0.493818886110736,0.493085605166163,-0.489442115472817,-0.225644295662757,-0.546935924533227,0.521477326738841,-0.470308065825371,-0.0816462501722762,-0.541459232478449,0.543177859692291,0.516596425451528,0.599800897631021,0.371338053337563,-0.567330300804158,-0.396911226279539,0.506513812463652,-0.186574170334738,-0.279677935265964,0.196198482732256,0.445697324123147,-0.393886442383176,0.526266567908082,0.443887036791233,0.554016668654258,0.54111550703568,-0.541688382773628,-0.32816613772584,-0.553695858241007,0.451723976886354,-0.48919005014812
critical,-0.59630881435425,0.573437652099702,-0.726028459813248,0.139758514387521,0.538432552618506,0.376588526588235,-0.633408982133573,-0.0998649222106956,-0.357471028367831,0.78835674168251,0.575096247835719,0.444329068227658,-0.246432408567127,-0.380953252209332,0.753962703788267,-0.380516779647222,0.777357633117346,-0.519227759885679,-0.54270998372718,-0.793943590477514,-0.543757517876244,-0.620489394295126,-0.371350855842919,0.664223945018516,0.150670328440263,-0.378421711349096,-0.22312477375047,-0.175985737042624,-0.759636847095693,-0.508577829370203,0.337218701485942,-0.0531623580649594,-0.114966872859691,0.0507181117171452,0.161582142493005,-0.394222018097466,0.0326481476458043,-0.672604218211022,0.53232193674897,0.645281035822956,0.684825449950093,-0.0390206470526057,-0.351884179572827,-0.201999501744362,0.443194239566173,0.701673290847527,-0.570906111239466,0.788094858145244,0.645106446798112,-0.759549552583271,-0.0170224299222777,0.781984242275709,-0.560954536823365,0.690412298745097,-0.691459832894161,0.720703494555509,-0.711537570751206,0.779452701415473,-0.127624577160871
critical,-0.724324659867968,0.771466624015991,-0.602371736275994,-0.392020223858486,0.622305525891999,-0.505151721398463,-0.717280685333911,0.717353100025382,-0.688433305513126,0.756852022646264,-0.22430121525645,0.788595990125914,0.26950773219605,-0.0905907790309934,-0.628967677507388,0.773263824995241,0.402013451281569,0.565696986622505,-0.760604420295248,-0.510595989566374,-0.603760781721495,0.468055649903684,-0.762829526269558,0.744028039102018,0.431828554706565,0.75487049336145,-0.760795331754583,-0.755515642430925,0.721362240671402,-0.765574701391709,0.289579768041228,-0.68185673489675,-0.4298141096529,-0.751401171324583,0.760525422450007,-0.646222123538944,-0.441538706517532,-0.763310096494779,0.767648394829306,0.700980796599027,0.719650620691164,-0.541793555283101,-0.763678753105907,-0.001612872673686,0.191234033869001,0.75573288650534,0.683384026571424,0.555407517279765,0.790373441643853,-0.665787256543821,0.585749273006373,0.747517110600196,0.756035711578766,0.787891592672508,-0.720947501983883,-0.0614405741367823,-0.721487320593035,0.768214546053538,-0.666438988767065
