group,BARX2,BCL6,BHLHE40,CEBPB,CEBPD,CLOCK,E2F2,E2F4,E2F6,ELF1,FOS,FOXA2,FOXM1,FOXP3,HIF1A,HOXA6,IRF4,MAFK,MXI1,NFE2,NFYA,POU2F2,SP1,SPI1,STAT3,STAT4,STAT5A,TBP,TCF3,THAP1,USF1,USF2,ZFX
critical,0.1317208986065,0.0317989683443787,0.129563707667276,-0.0761340202372155,0.0402602952330247,0.0088018090082764,-0.148123288686685,-0.0104099423727885,-0.0578978768658176,0.0415581502842304,0.0489614979943027,-0.0868397656551342,-0.0962771391979375,-0.148637348697431,0.117216178586098,0.027651584689692,0.0132590323317794,-0.042934428703931,-0.306577469742678,-0.0799880133914679,0.0099267754668511,0.0264610095480856,-0.0018731686318308,0.0555913901411839,-0.0324220628426846,-0.11448267145027,-0.0968350009942033,0.0727833403036995,0.0831718204282182,-0.281963811465001,-0.042860203789842,0.0928938429134015,0.0025227071265449
critical,0.187046692147163,-0.0699286133335014,0.0351340465804045,0.0595425952340108,-0.038328514406842,-0.057478410056944,-0.0858915369804031,0.0269603410499314,0.0097837208670253,0.0231875652371728,0.0425128553156702,-0.012166942123529,-0.0584235759078842,-0.0397670334042606,-0.102446029952472,-0.0438125514055572,-0.172827200349188,-0.0965543390058741,-0.121875151547622,0.0695131566776327,-0.121027255103272,0.127318314109521,0.111552913240276,0.101667724522112,-0.0792448050792253,-0.230653343474356,0.0390903394732198,0.005029018328043,-0.0150782989745812,-0.227413535058581,0.0673468833504667,0.107480539558687,-0.0513158965838571
critical,0.0371324566748745,-0.298248814140469,-0.2390241906857,0.113120116219964,0.0774332871023734,0.0335961923212937,0.41401812690727,-0.126162942656226,0.261053441448982,-0.272368718940543,0.317978988785241,-0.0309959838179274,0.193927334747559,-0.115515727600606,0.190257073686841,-0.285627669097993,0.0554232473365304,-0.163822260935865,-0.194403767484046,0.149085024525485,0.322751000549084,0.0927300438131637,-0.197777698909267,-0.2770341096686,-0.215271233177205,0.293665070151528,0.0306232904676111,-0.36031282301672,-0.320632027531565,0.257517177095401,-0.124995874561808,0.328279445337088,-0.211544779948979
critical,0.03580446453252,-0.0549680388123243,-0.105972524247557,0.0754581239461743,0.118437182940136,0.0119115284699533,0.090472893625248,0.110981939135383,0.0426968594312058,0.0662315755544024,0.0624062302031862,0.0588819851671863,0.0282574596614067,0.0735935080733512,0.0442077271515185,-0.0552238250206961,-0.0676386381957464,-0.0464845821489762,-0.0328668583086809,0.16795894310036,0.140373384320571,-0.0206006873288452,0.0599654096875415,-0.093914678911556,-0.0944937454979679,0.175083692044273,0.0385853197209723,-0.0562742775659395,0.111461076191438,0.0199780953503328,-0.133798128545971,-0.0547939372439221,-0.0459836227730461
critical,0.0415557190471424,-0.308063429869659,0.0931113684737677,0.110064861280985,-0.0012530014117031,-0.0682310209067679,0.109926726806453,0.117219539035625,0.0068545925168632,0.0645294403899983,0.0702064497427477,0.0733245311860631,-0.203921679591452,0.0866947310437828,-0.0393177817844658,-0.0327275500723104,-0.117937732453019,-0.207303063337754,-0.251931877505089,0.0414162614454598,0.0067693831283587,-0.0196143015072547,0.147153438441969,0.0042475027791441,-0.0631293072391385,0.0016480871788991,-0.0132669959399659,0.125615839308472,0.0537991438233348,0.0314499384956044,0.0844361529975555,0.111961167113354,-0.0699479106975029
critical,0.0414266349465765,-0.109525887283228,0.0249316261220322,0.08734360252218,0.223390646813269,-0.181864329581455,0.096916692356953,0.122569243442361,0.13250950423489,-0.141418643910077,0.168391441982805,-0.0638381417208811,-0.0182172919480588,-0.0256584091912704,-0.0726437252021152,-0.0528114857476317,0.113394788262959,-0.0587699352942123,-0.0019902442239252,0.0814254983175864,0.17143756254562,0.246743229948677,0.14625337647246,-0.0371850828455402,-0.237130456170966,-0.0522829334219273,0.0128794236805676,-0.109229108081398,-0.184827019378521,0.0566287031159654,0.0636141164144376,0.0362832179994821,-0.132003533962429
critical,-0.124655961382388,0.0977622313654206,-0.173941499699341,-0.0043593608626114,-0.168037229367518,0.13081459029122,-0.174093064397146,-0.0882234095674207,0.0602207061675031,0.176840737285077,-0.179515629105251,0.0626922611901266,-0.124570424869765,-0.150228377375421,0.0696049619865532,0.113243589829837,-0.0377771257677728,-0.132495307732227,-0.120742290769758,-0.0283005805535246,-0.0610963299414562,0.13917991116166,0.151296833462918,0.149883980364072,-0.160022308070717,-0.144184547470372,0.19780318543992,0.122356980025582,-0.0889031997466851,0.157931915753465,0.0870506589601468,0.0976879496570904,-0.145617659216945
critical,0.0335284975836025,0.175948992871063,0.0292007387005005,0.2421683572867,0.0423701555168218,0.281420665006018,0.141582864535893,0.171248953653931,0.159289447923208,0.0789466983352973,-0.0547717441442057,-0.46614151324767,-0.108240507119305,-0.0812734504229865,-0.458533033920926,-0.0615658602402583,-0.0810640427350945,-0.133695174958626,0.14579428581461,-0.0221274123539251,0.0610772423018436,-0.126738186216435,0.274626548909966,0.192562002777165,-0.380586838983336,0.0614029875941201,-0.133043684374073,0.288587061436101,0.202427431628967,-0.0742001240764111,-0.118943566722676,-0.0852056614511814,0.110334583998226
critical,0.0699107068395715,0.121243127604647,0.375527915202484,-0.45318691196886,-0.0566153457151694,0.0360119384098045,0.0266787709979725,-0.012062678636047,0.155934334776928,0.107419473985236,0.318736471988979,-0.451866180731336,0.0174336523353088,-0.140877998669162,-0.233417234044967,0.198902124371023,0.30773037834295,0.120890932607974,0.375968158948326,0.0813570442314409,-0.338459391802661,-0.233329185295799,0.0670931468661883,0.0664768056220107,0.233857477790809,0.337402806812642,-0.203216513080266,-0.0965014290883758,-0.264938686247192,0.0707031455820856,0.256397957577874,0.44623106078457,-0.331679638116708
critical,0.053061623107403,-0.0356326228166502,-0.0351050783634052,0.220680525903643,0.0782635568611582,0.0951850460323335,-0.125962924323552,0.0376626672949601,0.0479598008000715,-0.024667711522621,0.0695757678273385,0.105689190652009,-0.0878795570215735,-0.151345158080315,-0.118537235310787,-0.232112881649914,0.169381836158983,-0.0299231227214036,0.0726408678784709,0.31729461640426,-0.137241691178372,0.291344771526917,0.0449214118604958,-0.0624505788195863,-0.200146358894423,0.150777546959735,0.106644112890162,0.0299431560550711,-0.0497294119407035,0.104346957296285,-0.0894822237149761,0.0138897780094888,-0.0766675679456448
