group,ARID3A,ASCL1,ASCL2,BACH1,BHLHE40,CDX2,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV1,FOXA2,FOXG1,FOXP3,GATA1,GATA4,GLIS1,HINFP,HNF4A,HOXA4,HOXC6,IRF4,JUN,KLF10,MNT,MXI1,NR2C2,PAX6,RBPJ,REST,SP4,SRF,STAT4,STAT5A,STAT5B,TBP,THAP1,VDR,YY1,ZBTB7A,ZNF263
critical,-0.0618239522690364,-0.539725247340387,-0.530344396227091,0.358022161302978,0.270892751691591,-0.0861807897266096,-0.243241637259646,0.230500383397983,0.320709697455998,-0.604983235460159,0.253868551672071,0.45753841759251,-0.308217809464944,-0.502386645733806,-0.194338409963621,-0.185446577027894,-0.498385117142387,-0.237493107392602,0.0079430598401672,0.324909419516463,0.412558949094391,0.158695085672284,-0.0706887894647777,-0.330340312787938,-0.520788976747507,0.0048303989281078,-0.601482460992295,-0.0551131361153613,-0.242078460994185,0.57356092952814,-0.474132156595771,-0.31361419966806,-0.138508308667563,-0.399110290404899,-0.147287163971817,-0.534634083659406,0.217349137480686,-0.490758468211523,0.542331025697566,0.22013487722372,0.0786555663341722,-0.0710797220989913
critical,-0.224421017110421,0.0884202405328598,-0.150895737395518,0.46834217160719,0.307780677463248,-0.517937542841957,0.464209375026373,0.557813250450667,0.39726250822494,-0.109956883443546,-0.0166418753681594,0.538671999158773,-0.155461543628476,-0.365465218186716,-0.132343453001886,0.0476737748351883,-0.0461903495207952,-0.339870062346973,0.198963439716751,0.543563949045544,0.344884490606467,0.392386887934031,-0.519722495744872,0.0846919120321217,-0.451263175370991,0.304520624137947,-0.292299938821045,0.524625082282123,0.105975990526818,0.407622829924863,-0.109330902794666,-0.481150049979981,-0.591143620582229,-0.56753785137806,0.0547803765315003,-0.24555969816432,0.0950510170170593,-0.628475984029878,0.115124124701488,0.517766408677329,-0.340052217387866,0.527932510646711
critical,-0.0804275157321437,0.0267559707020338,-0.0448424984248796,-0.0838371011592795,0.0188911371532484,-0.0987485054189102,0.0360482915492278,-0.176406733456713,-0.0120620793486909,-0.209092991101609,-0.135712987694623,0.0568358399287263,-0.0952621784252702,0.0690763551897183,0.148945022827135,-0.144246838212749,-0.0558890467370706,0.0648146088093767,0.138682839237619,0.0024199487842416,0.143880550245017,0.0593650159732683,-0.0526819083872157,0.095423194472782,-0.0746488286936646,0.0516094096847833,0.17064593709018,-0.115516302296491,-0.0346080924575945,-0.026508326137732,0.126308143937033,-0.0898446004758015,-0.155145082270653,-0.0102108656094617,-0.0554205936163857,0.0308482265060471,-0.0584299929605244,-0.0709063826069065,-0.11861091773595,0.15978724083342,-0.034586435328397,0.0212800126651632
critical,-0.0370776217275023,-0.0160256056990417,0.010210549777302,0.148516253574001,-0.0058737295174929,0.0090601031577817,-0.0316037375707103,-0.0012878386749146,0.0532520152500378,0.011579736704496,0.0137375692240108,0.0051018561582211,-0.0003679956498587,0.0609198477452446,0.0777882143251205,0.123936633700467,0.0997823973961447,-0.0317530513527318,-0.0092569869666389,-0.149100301299058,0.0460761292977104,-0.0559940708141195,-0.0012575668396554,0.0629058671457209,-0.0015866999983031,-0.0624067325029635,0.027320214441705,-0.0396121574325006,-0.149452810392269,0.0439720614276907,-0.0411698712719456,0.0354106253939751,-0.117617125110857,0.0768456966435384,0.256790952677391,0.037794561640551,0.0869434575365738,-0.048969427158415,-0.0723934577068243,0.0283910660040381,0.106557210751207,-0.0997598980591277
critical,0.127699601559419,0.139996987614729,-0.217959355429244,0.0311751121310342,-0.0656972447050168,0.008850974924457,-0.026650233980901,-0.0631435284699781,0.12784920796137,-0.176170254496155,0.12819421333352,0.065487015187145,0.0814779881678356,0.193494936027106,0.0648669942204515,-0.12015761760577,0.141185512908836,-0.0548894180430431,0.221128929670226,0.0810827670816386,-0.0140216323609241,0.10735209015392,-0.0811267383545598,0.213870027047573,-0.0165982448800874,0.0790803829609195,-0.197843148530414,0.149189065135634,-0.224153841025148,-0.0681156647156826,0.143209492388445,0.0254315272213573,0.15151850186027,-0.0489408073164318,-0.107035184766832,-0.0403354470762209,-0.170801336053972,-0.271842898081084,-0.237418334899678,0.153625480369831,-0.355377909229481,-0.0392996504046275
critical,0.0229681519237517,-0.0016443600109588,-0.0339993376241734,0.0303525550087397,-0.0864292026389796,0.022574459364983,-0.0575217953094343,-0.0735479495500855,-0.0536580781659778,-0.0570320688599455,0.0497150286780133,0.0626198495043402,-0.0188332202270826,0.146869964294467,0.119768736401403,0.0260731549373351,0.0038663151617562,0.0310332358032547,-0.0106884328576002,-0.145157591875878,0.0955857325634499,0.0346774204003886,0.0437314213883895,0.105596639363042,-0.0609266838638946,-0.148550696561621,0.100853214666042,0.0295715721505837,0.0593141495771068,-0.0080824349302901,-0.037352358599008,0.0092764099117266,0.0653423871096643,0.0992306594515266,-0.0834777610641805,-0.0089947104989475,0.0887982241828122,0.123079075647029,-0.12441714785773,-0.133818912152416,-0.0019975049269789,-0.0938117499966108
critical,-0.0384803308664631,0.0147273331986706,0.0201746220668465,0.0362932573644548,-0.029598543053628,-0.0090137983531394,0.0852847420945879,0.067541190539638,0.0003248349250185,0.0141273527093099,-0.0633220446756418,-0.0317982243038675,-0.0128079889385155,0.0150788668846496,-0.0447552813244121,0.0470447000767687,-0.151169126190182,0.0278764729716805,-0.136070976867061,0.0483892793440257,0.0645271970801055,-0.171057478208953,0.033647113500377,-0.0524215338812989,-0.0794354885475079,-0.0474600141361531,-0.229372021940017,-0.0830331465869253,-0.115239268627688,-0.118660418191867,0.0471366624756324,0.0074200306502517,-0.132020923155814,-0.0856785488187542,-0.0242113263976131,-0.0423145695932798,0.149549401358583,0.0108448883756753,0.0897708755681884,0.0065708617252604,-0.0158857627714536,-0.174190132828309
critical,0.152165734880897,0.0908074713369913,-0.114992144715856,-0.120509560695825,0.254743693641823,0.0740942987643349,-0.0575190615911778,0.0590133617524194,0.125613170477296,0.154510636672384,0.106118300681405,-0.0322538942495693,0.0287825200288387,0.0837267874960309,-0.0031955034217321,-0.233501642118942,0.0353114622718022,0.0199776436941381,-0.28915857581688,0.0050116528484719,0.191270420638928,-0.0867613662850139,-0.0945547163567203,-0.150717413186156,0.0087588978682009,-0.309779918042014,-0.188051927983946,-0.233271749786443,-0.113336919921865,0.0634732730028944,0.0669446472236249,-0.268330330492497,-0.342447618490081,0.036943697832543,0.22308751945675,-0.0432657369762576,-0.0420013291475147,0.187868014117947,0.152211713347397,0.0052645344142205,0.0523234948767069,-0.0123682074884307
critical,-0.0823251089160511,-0.180293736405322,0.0896662014308582,-0.129080876718692,0.172428280139457,0.103212264999848,-0.0627488622098988,0.186323919542485,0.0901031712234062,-0.152415063640757,-0.128469119009124,0.0853838974638874,-0.0613505588737451,0.0860830491319643,0.161591429284266,0.0142452152370662,0.266027209703248,-0.041512130292064,0.287263941621083,0.105746689796626,0.0805772297458589,0.23430320276426,0.0990173549913863,0.0492901925994191,0.0200132164987003,-0.012497336066874,0.20756065146032,-0.408828937907948,-0.0736731070235999,0.0906275349744639,0.0853838974638874,0.222679806282482,0.100765234161578,0.222330230448444,0.148919305300373,0.226787322332434,0.0671185601353792,0.150230214678017,0.0043696979254804,0.110465963556145,-0.198733861650849,-0.179769372654264
critical,-0.186617455777726,0.269116810101933,0.18453403885401,0.218580763518775,0.0114126414397189,0.082499354324207,-0.0917362755587802,-0.163165829202867,-0.191311736947616,-0.162499926958262,0.245078398380838,-0.177334382902437,-0.0377058904643283,0.29291787052792,0.22482442119839,-0.206152785983322,-0.120488747724357,0.277911994203946,0.043547369560568,-0.269156368651117,0.117258132874292,0.139120824390242,-0.171005015032922,-0.217690696162125,0.243232332752229,0.0180650707942402,0.224033250214701,-0.0026702020699515,0.229551667825934,0.0674868849087016,-0.0837850071727022,0.28741923219128,-0.0300249388310108,-0.0760117522579543,0.0899231753878254,0.0978942230484956,0.0376069940913671,-0.18266819395081,-0.231892215319349,-0.0219022500651335,0.109214561206784,-0.277661456725778
