group,AR,CEBPA,CEBPB,CLOCK,EBF1,EGR1,EPAS1,ESRRA,FOXA2,FOXM1,FOXO3,FOXP3,GMEB2,GTF2I,HINFP,KLF1,KLF10,KLF4,MEIS1,MXI1,MYB,NKX2-1,PRDM1,RUNX3,SOX17,STAT1,TBP,TCF3,USF2,YY1,ZBTB7B,ZNF384
critical,-0.173717609779334,0.0343484649975726,-0.131589959817001,-0.207187215161426,-0.220053964697135,0.132436082103027,-0.382410038396035,-0.122510888703475,-0.21441139530722,-0.221104098677366,-0.233049705430019,-0.227186113172838,-0.1423659260391,-0.257354571920576,0.0869400057049667,0.242169070994845,-0.38503679604364,-0.0298553124234752,0.13091434700485,-0.493392920169022,-0.107183882965853,-0.158949127358703,0.139158952769286,-0.0318076810843287,0.0951298146871111,0.0977425901295185,0.170808943950806,0.144045687592071,0.1321681561273,0.0635390872505933,0.333829401863811,0.147358307589552
critical,-0.256996960393915,-0.270991236061749,0.0513495202324644,-0.112046785385137,0.254695338810509,0.46368912831644,-0.037223361010322,0.0339660424975856,-0.121810235607572,-0.0524604551621257,-0.142197803664162,-0.0933071574323296,0.035373601913647,-0.281929641301231,0.163216658000494,-0.0331016274309425,-0.289356048177794,0.188892940120601,-0.250060191117078,-0.150811782842002,-0.0109366274366361,0.163120637461875,0.0686637084211604,0.0759560830320616,-0.134653607756576,-0.0389969943333229,0.100588328048315,-0.0201869896887069,0.104349289154422,0.308939934238356,0.147711780696234,-0.204888561355135
critical,-0.0320495101061124,-0.0059216320300703,-0.0154837421599435,0.227263824680714,0.144838753879621,-0.161568465126734,-0.127998029597299,-0.153056060532329,-0.149662902612234,-0.239320683441513,0.236494769342682,0.163836972002357,-0.0580907324373702,-0.0083030255786289,0.220465798604745,0.134528593888016,-0.0322008063524115,0.160477539561314,0.0053468936579064,0.176050747922629,-0.156029523602008,0.109430279741897,-0.196676688819016,-0.0799307905795993,0.101946502258553,-0.0138874028181875,-0.118058381465825,0.0465069672021511,-0.0118254645017526,0.178886030210085,0.134404933798161,0.166851655101988
critical,-0.168470413072816,0.0975330924753144,-0.0888560632173126,-0.202501328068113,-0.0313021514963424,0.0031578326588117,-0.134178100418504,-0.0929297476340192,-0.0147941300952738,0.0992142290777873,-0.298364163389483,0.0458804961660012,-0.0215193164727259,-0.0133334332279465,0.0977071636517609,-0.026810102831699,-0.20375467544585,0.0786987889919548,-0.0036869694735782,-0.0001736057454934,-0.0682731938221546,-0.116831314261142,-0.0328111950039193,-0.102621300011966,-0.112098986866979,-0.0987255847559376,0.270597483591496,0.25126487809401,0.046319397554742,0.159076271073879,0.0993226744898516,-0.194772381661506
critical,0.313527720003428,-0.0041714551486311,0.208522205336974,-0.114686629641936,-0.135801850688236,-0.10689253362282,-0.179571928112868,0.0909121091789031,-0.0096061941788906,-0.0591078421635298,-0.0059247054854774,0.190541991879537,-0.215013353523325,0.214901101949193,0.166476861683012,-0.0658014579697356,-0.118350749154133,-0.109088827701448,0.0157831416542766,-0.262880224541507,0.0605652979366704,0.153195400606965,-0.162931734024226,-0.231118473133888,-0.0396919492198512,-0.172982268152451,-0.0780646183917634,-0.190701425408616,-0.0404432311178521,0.188980839502118,-0.0884322048875722,0.0532943512861416
critical,0.174206433650709,0.119024372484135,-0.205152025890414,-0.0637962122506944,-0.0656649335424622,-0.174938106215016,-0.151720251138406,0.140206200837922,-0.0476318839363824,0.153578071248029,-0.027294804815932,0.163816313705952,-0.171122507698475,0.0013968294409496,-0.0119573034524466,0.0591832569282779,0.0304045979800356,-0.166012624759466,0.188066547684851,0.194304518210066,0.0348902496668946,-0.0770354208170707,0.0196632382512516,-0.162764903926359,-0.0987267408617858,0.0142682616842822,0.0846454621661597,0.131058446126094,0.120313760612927,-0.195359808071439,-0.0900286137219888,-0.162104458577593
critical,-0.0283941306354542,-0.0799117932990006,0.0404783746662425,0.002457937600685,0.0710821365181874,0.0691740201967897,0.0613228088108372,0.0123458525427072,-0.0100815348011261,-0.164134214987898,-0.113038525376062,-0.0203441263407271,-0.0339832413011129,-0.147134834762835,-0.0329582384592157,-0.0401598626079456,0.195097134288409,0.0770407507317543,0.0204704965541117,-0.0456514243369566,0.0521495137304694,-0.0189252327167598,-0.0213743022322951,0.196887748481572,-0.0183244199478612,0.184519725725991,0.0257750894878812,0.041320842755473,-0.0730685875917416,0.0229579944386294,-0.10122697496363,-0.0493272456315469
critical,-0.227048943519628,0.0657903797006446,0.32276902258287,0.253635309977146,0.163777513268016,0.269573390127389,0.097849736324697,0.060958576666591,-0.11772653743161,-0.527399316006107,-0.0460051767555152,-0.178776712259984,-0.216675451697703,-0.259085400603235,-0.193821710332842,0.140351283392012,-0.115367884765697,-0.0343035115877361,-0.325677264219481,-0.169731393783912,0.322746123042425,0.0630424348471544,-0.286587748678583,0.373995294560017,0.0775836430302068,-0.125397883480936,0.0567679607650185,0.351462146761397,0.248070721648828,0.172364840935173,0.0427076429313269,-0.116947953056454
critical,-0.272644111489563,-0.504334968776476,-0.580054921759675,0.015858494180601,-0.266457556067461,0.511828542949727,-0.50076245085667,0.227072724366188,-0.381910879085573,-0.362305597818346,-0.282490319414882,-0.0176011858487989,0.404565870772145,-0.524985865044621,0.0798152784034644,-0.524637326710982,-0.282141781081242,0.207206039348732,-0.105171442175744,0.313248827358575,-0.19997386892571,-0.460593407904708,-0.57569819258918,-0.007493574173251,-0.518537905872289,0.373284555327993,0.385657666172198,-0.198492581007742,0.51784082920501,0.249030639385482,0.60079295261123,0.279963416495995
critical,0.0498036936746673,-0.105914233016046,0.0972069716367698,-0.204896854631974,-0.0514017786559091,-0.0114036187550341,-0.0528157221578309,0.113266739226039,-0.111306947767562,0.0230374143592182,0.17171192946594,0.0238989334231799,-0.0751757589324076,0.135574164149382,0.0145537533476877,-0.115575084198944,0.106788905042816,0.138520427818502,-0.0024135686753734,0.181971240456628,0.0415436330308826,0.199517292843267,0.0919523629947443,-0.0443846729975346,0.143354141650653,0.0717822945277953,-0.136060823773299,0.257252223091504,0.0755243124468348,-0.04876460961279,-0.123111731888257,0.137790438382626
critical,0.157134984264237,0.310112756566143,0.0007627911857487,0.015827917104286,0.284559251843561,-0.116974028334567,-0.0597646894034124,0.0366521164752261,-0.0164000104935975,0.0565609664232677,-0.197028963278895,-0.0834112161616228,0.0670112056680252,-0.188485701998509,-0.053433522561698,0.0326093231907579,-0.0106409370411947,0.252712719838552,0.0905433137483733,-0.203131292764885,-0.0452716568741867,0.0247907135368335,-0.3730811689497,0.0355842088151779,0.0649516694665037,0.0453479359927615,-3.81395592874361e-05,-0.125364731377802,0.146761024138054,-0.0857758688374438,0.10427355509185,-0.129140547747259
critical,0.268115344825521,0.295695788651089,0.249895536480146,-0.387797755607986,0.578019240901903,-0.363058933267477,0.287338078400917,0.159465111573284,-0.109987466892265,-0.417384049893595,-0.253405774785219,-0.407020489183382,-0.0641872147213219,-0.15779356952325,0.175846223663621,-0.101462602437089,-0.222315092654578,0.265440877545466,0.173506064793573,0.488758895430065,0.309736741871379,0.169661518078494,0.118512331347441,0.0095277896851962,0.111491854737296,-0.603928142677437,-0.400334320983244,0.508483091620472,-0.447638960999219,-0.0387797755607986,0.255077316835253,-0.330798171701812
critical,-0.239967721437135,-0.1187907245206,-0.112511168651987,-0.170913589624973,0.0896101858115599,0.193890877386041,-0.19911703146065,-0.155536334152696,-0.329419759266463,-0.0388252259827083,0.0626578603634029,-0.299940901339255,0.0852132720932187,0.18587070158603,0.151402496937381,0.16360164432067,-0.0889281800421197,0.235769929059342,0.183226135626982,-0.163426852299859,-0.171003488164311,-0.253491165669384,-0.0970096900127677,0.224851113978268,0.0217599777259289,-0.256084585267886,0.231431476786118,-0.0151940970085869,-0.210225520465357,0.367944815048066,0.206793635211623,-0.102732366558556
critical,0.251916443296067,0.206168480191965,0.102488624319839,0.131750209682934,-0.0793844047366741,0.110790206893886,-0.0134512398699694,-0.154766004515019,0.0902459672740668,-0.13851787308447,-0.166231524786205,-0.123357866609666,0.132174314809813,0.0162337832633925,0.330866398878377,0.243133362926516,0.173826376708222,0.0463295643913946,-0.069153160519245,0.135187429912656,-0.0572151517668166,-0.292562465101998,0.130061130098151,0.164144700660714,0.163124979757692,0.14097508012958,-0.248719805124944,-0.119482860442521,0.0018225509071684,-0.206194173421524,0.146517476791621,-0.183847069914589
critical,-0.218154475582911,-0.0392845224229763,-0.322801756590498,-0.561852254738822,-0.118689408171545,-0.507188259707702,-0.51671684599753,-0.51571383691439,-0.486626573503336,0.328151138367244,-0.535606850396663,0.524740918662649,0.569374822862371,-0.291206970471594,0.536609859479803,0.46506187821583,0.542962250339689,0.472584446339378,0.581912436401618,0.582581109123712,0.551153491185331,-0.598462086273425,-0.269140770642518,0.522066227774276,-0.658308294900768,-0.282514225084382,0.731026453428405,0.156803753330858,-0.445670369275126,0.510364455137645,0.0026746908883728,0.530090300439394
critical,-0.177150679035672,-0.147700661357216,0.0337817333109551,-0.0434457317748149,0.132947183552276,0.14993737194829,-0.141860239834634,-0.0502303261433103,-0.246750245166617,-0.187691293493638,0.0089702315508651,-0.0963428233006486,0.12914932323217,0.0286321694081124,0.155442627575763,0.0556033237681791,-0.169717457735852,0.0205125233327508,-0.0932979263552528,-0.110178434395534,0.0916954876300971,-0.170745579004258,-0.0497795158412934,0.190989222391917,-0.0454988736174991,0.112663522070283,0.11770874952974,0.0137684829810307,0.0164584308371799,0.0978415533772788,0.200798700830624,-0.18176879927711
critical,-0.118675814649452,0.0062645041339882,-0.127501534261266,0.0280802699299917,0.0607103400428015,0.0493683609325428,-0.229155293398433,-0.0807409389695969,-0.372263248076559,-0.156868948083201,0.0409201440128418,0.0090900352636402,0.269001595293845,-0.121055293189352,0.110012382934838,-0.0713913706051288,0.0385699984523966,0.160513251943721,0.232367573485461,-0.0942886306001595,-0.0449234580349487,-0.0412437632970437,0.127240406976772,-0.125704251596196,-0.0180656081400604,-0.0510422537818628,-0.112617279045113,0.203404763477962,0.124119951868906,-0.0986295927227292,0.041117503950695,0.0754737561370702
critical,-0.225111156756982,-0.044753944408717,0.0297088335055221,-0.155580124112584,0.168205392003377,0.18826115610073,-0.167745095778191,-0.247100165000113,-0.0849312292070216,-0.0172808354255228,0.0097845826153645,-0.0460296225185159,0.0313527485954691,0.0170178090111313,0.0930850480531587,-0.299416118822586,0.0882585133490743,0.502393602808521,-0.081380372612736,-0.16066968523106,-0.216917883948686,-0.0847208080755083,-0.0167416312760202,0.0686893481183452,-0.0180041580650995,-0.116665366103358,0.0657697549185994,0.0381388300867703,0.138720130950087,0.261343045339413,-0.110273824233644,-0.0922433635271058
critical,0.140512508828427,-0.0309876443014827,0.0192968743926105,0.073614086589522,0.05833852830868,-0.0573280339452012,-0.0037583618498255,0.0344808674302838,0.164663160281137,-0.0044015940302168,0.0159041363815612,-0.0299404692292594,-0.0542505861949239,-0.0482974801020283,-0.0098447199466963,-0.0234270493819435,-0.119157418885344,-0.109405356411357,-0.0089702081610447,0.133437956054535,-0.0134098481869322,-0.0214634937250054,0.0815112702458784,-0.164295989117178,-0.063460993835812,0.051480328002991,-0.0766915343397994,-0.0701624592023989,-0.0158297737536597,-0.18701791331142,-0.157638668027865,-0.0290883481491938
