group,AHR,BACH2,BCL11A,CEBPA,E2F1,EGR1,EPAS1,FOS,FOXA1,FOXA2,GATA1,GATA4,HIF1A,HOXA6,IRF2,JUN,KLF9,KMT2A,MECOM,MEF2A,MEF2C,MNT,MYC,NANOG,NFE2,NFYA,PBX1,POU2F2,PRDM14,RBPJ,REST,RFX5,RUNX1,RUNX2,SETDB1,SIX5,SP4,SREBF1,SRF,STAT3,TEAD4,TFAP4,USF1,VEZF1,XBP1,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF76
critical,0.12726456267541,0.174520911540632,0.361060266602018,0.0230866374961069,0.227715906806173,-0.305872937034144,0.40353148054717,-0.268316192598629,-0.161543432905904,0.227048785217906,0.168866158390878,0.29839543860601,-0.218598904958391,-0.0892431932930447,-0.193751021163889,0.139052224309598,-0.0569873609372713,-0.0057544861894712,0.0739813443833287,-0.343971815335037,-0.107630898520968,-0.0709597516419417,0.024785619521087,0.049507750299272,0.0761388596194614,0.300484016210023,-0.0257363282425481,-0.0205151597381492,-0.0719959589453341,-0.377737847132629,0.41302047622511,-0.0837675188057684,-0.0288410012386294,-0.0178074291380232,0.153970854422102,-0.0501061485375796,0.21996841285615,0.0047819819111412,0.175321010515189,0.0950220158135705,-0.270490758572369,-0.0259217435346204,-0.0257658073454481,-0.0334730162493476,0.133848871836236,0.0992480885776038,-0.224717732043725,-0.0723827076328099,-0.0715049772927754,-0.41286971341952
critical,0.159622937107913,0.0155582217236536,-0.277832665753225,0.100910233334411,0.152184392532143,-0.192058167927047,0.110386263417293,-0.174187466185287,0.242288713421801,0.106711934157125,-0.190582284710046,0.0238770136322892,-0.0922993117456149,0.248351306472894,0.0439686777205383,-0.106015637152254,-0.104833854351822,0.194639973389723,-0.0090413995242654,-0.281986248674986,0.150923485944588,-0.253316928772585,0.162567300483392,0.294925374508068,0.0081496988856464,0.321538403727038,-0.175993460547785,0.0392470492243679,0.0215224699091417,-0.197914441512204,0.154170594103157,-0.227408207474019,0.0946129370942963,-0.161143680172198,0.355160069052348,0.100876750010942,0.126409930850687,0.0536355173178782,0.268181035378107,0.243327297907839,-0.165107701285994,-0.0371858316999145,-0.160792517978696,0.265649451701386,0.334188061653811,0.179047596500643,-0.239088858147584,-0.211199412389581,-0.287027629153517,-0.190803071172802
critical,-0.0917562072924599,0.127856541709392,0.0783135020197833,-0.0535131723626615,0.0984461736292,0.117285448623832,-0.0337782166988993,0.199722267196797,0.159245183568734,0.0867756231532385,-0.0133850856480411,0.0070881507346274,0.179153466558635,-0.122767276652159,0.0269317873164012,-0.0546927350848736,-0.130091527312122,0.0614403210462492,-0.0673104959755741,0.0776431468746342,-0.144894149416642,0.159150556217707,-0.211109404071909,0.0208615832836669,0.078260566917476,0.152505092843084,0.143053600593937,-0.0862027060725135,-0.0279928316237127,0.0794808849839425,0.118720786265158,0.206059957454465,0.0810085077151314,0.223175796684594,-0.189423813310732,-0.0648764181739005,0.150390967916418,-0.267514332067698,-0.12171513293727,-0.304097640736656,-0.226645153920775,-0.271616099818171,0.129556554862254,-0.0476444027900349,-0.109251024378931,-0.122164847080767,-0.0183928400167654,0.119117096854114,-0.332914479837879,-0.0592540544757313
critical,-0.333358931377662,0.146357073632498,0.320885089384168,-0.284976605604826,0.109193461828652,-0.267116005237217,0.170951601956912,0.314025375176541,0.0257371352531325,0.157335793020249,-0.187950839954764,0.050493929004717,-0.345554030573892,-0.177415223289611,-0.106629156090923,0.081942237125295,-0.0136668914196518,0.189405759831868,-0.0956588728763309,0.303509656243942,0.141033441105813,0.212679183439627,-0.159235211952062,-0.239969738164055,0.217512296132511,0.0337306711332917,0.186419878158222,0.118384759755836,-0.247997135097858,0.183601149074127,0.0120490079493226,0.261532829479766,-0.174441908604946,-0.227278359264074,-0.178652257177203,0.069966594792201,0.274024998332192,-0.235350904269403,-0.191645127451725,0.0813305273005308,0.258984872463813,-0.300019931400954,-0.205244413125098,0.211837544260909,-0.257555784730726,-0.334803611485967,-0.0836857323049323,0.0725129227540259,0.302068001521873,0.0918475843847341
critical,-0.001435019308028,0.236833678078324,-0.0239262371760831,-0.0553182569501851,-0.0957874091560766,-0.104829016173121,-0.229462284173497,-0.0003106528968228,0.225372712524254,-0.121663135880001,-0.0891731992735553,0.150673915627789,0.221520409155973,-0.0734828941976313,0.353357557061721,-0.0232071716644889,-0.133486097631037,-0.0791871867054018,-0.0039109073371304,-0.070168658242462,0.006880261528715,0.122385831725949,0.0504554240836417,0.0243727683015663,-0.0326566726771112,0.0156332569646544,0.0016144615489307,-0.182333024286472,0.285804036101779,-0.0300793945957069,0.0133694841856365,0.165159727627134,0.132603407763938,0.33338190159106,-0.0596313534717664,-0.130177307177398,-0.115330536219475,-0.233263503551232,-0.0414322280479617,0.21206312885545,-0.0149240452177341,-0.0966387225619776,0.0873282114931759,0.0558405064778989,0.129548222095852,-0.0274777414122147,0.0651862836518491,-0.137924181378218,0.0731050801152683,-0.019880488848679
critical,0.0466566051441851,-0.168811668817236,-0.103372759678135,-0.0027639597426803,0.131998389948417,-0.163060965601613,-0.195838079668336,0.0614738022750276,0.213715942704394,-0.0561404835926251,0.0474297413827184,-0.0768711980961714,0.131048394290671,0.0734774192305267,-0.0001072799298359,0.0585594103826721,-0.0857136146385641,-0.109041501396975,0.168030770723314,-0.0496220035148088,-0.0007603846189661,-0.0464457414061269,0.0514775489678967,-0.073738180610369,-0.146929150415839,-0.0286034535406004,-0.19119473448816,-0.0597665637016871,0.23837831417141,0.0400145822014329,-0.0104998498769895,0.0497732672918471,-0.181604684946368,-0.0442962618817143,0.182138404907378,0.0530205873385512,0.0289501497479599,0.0950765375071977,0.146132728611139,0.0437148619518887,-0.160813538854439,0.156028262604299,0.0294058815429217,-0.216974351115939,-0.0963751698361503,0.131949785949198,-0.192273724790222,-0.051493904306037,-0.0992621180255245,-0.0926581651353928
critical,-0.0042257690739206,-0.049612509526135,0.0299595055067626,-0.0670816822035285,-0.026640525284486,0.0390067012050726,0.121107674225196,-0.121892523255714,-0.0620599786608054,-0.0189228431510559,0.056042802760165,-0.0592213674308423,0.0233740161367544,0.0499916315154532,-0.0620991472094094,-0.142234302507142,0.0099850237771496,-0.0897247984427475,0.0694997858079126,0.0241536919627401,-0.0231353096990356,-0.0324773780557041,0.0270639890269408,0.0741689724131995,0.0153902834845046,-0.0181956383996152,-0.000249052846784,-0.169667806143555,-0.0046736207806005,-0.131930018107409,0.0824305800517723,-0.0285945185393734,0.099120815932399,0.0362538173645069,0.0905961138918823,-0.0821637905037336,-0.0554412329759448,0.0273159979906007,0.0230037624980636,0.0070133872877766,0.0488439191384335,-0.0386748770857668,0.109019373290932,-0.141029684880264,-0.0724063877260186,0.0398868850048347,0.100815409931437,-0.0723199213074022,0.022709628868924,0.0548699633897012
critical,0.0188737611213477,0.0103988926566649,0.128405709764897,-0.0631721276367438,-0.406014914608021,0.352302572581855,-0.0377475222426954,0.0989956256874571,-0.244213642082292,-0.25069577120528,0.0148424723381472,0.06184363474228,-0.386751767638296,-0.0377017121428863,-0.0527274248802699,-0.0515821723850425,0.0909788582208653,-0.199388459419092,0.0445732271142507,0.11557888181835,-0.0412290898281867,0.0015804484434138,-0.145424161843976,-0.111020776887345,0.0520860834829425,0.0317463991677037,0.147027515337295,-0.0299369002252444,0.0156670541347109,-0.039694451484582,0.505835122092042,-0.146661034538822,0.35917408755322,-0.0180033692249748,0.102339762973521,-0.196433707981405,0.0281503063326897,-0.0431989241199778,0.139491753918698,-0.0589346934044024,0.111318542536104,0.103805686167412,0.0724715778979904,0.0266843831387986,-0.0968654560463341,-0.0563464227651885,-0.085367120994251,0.0771213030286136,0.0970716014954751,0.0144072763899608
critical,-0.575664064102613,0.539652361819308,0.316606515715933,-0.167153591469965,-0.575925650317746,0.528142568353458,-0.407638518582205,0.522300476215488,-0.576274431937923,-0.640799031670721,-0.616907490688577,0.342590746419141,-0.545668844767366,0.511662636800081,-0.322622998663991,-0.640450250050544,0.0091555175296537,-0.502071142245205,0.344073068304894,0.475650934516776,0.573048201951283,0.57540247788748,0.188516465705824,-0.569996362774732,0.436151416031698,-0.527619395923192,0.511749832205125,-0.264463663499428,-0.278502123711564,-0.584383604607045,-0.166107246609433,0.538518821553732,-0.459519784583576,0.319222377867262,-0.542093833160549,-0.103413750382566,0.541134683705061,-0.197061615400167,-0.345816976405781,0.523869993506286,0.380346356803332,-0.347037712076401,0.536513327237712,0.255133755159686,-0.413655001530263,-0.529624890239211,0.466495416987122,0.555957902562596,0.54392493666648,0.535031005351959
critical,-0.226376387470597,0.264053173358083,0.22252255669209,0.0917685233503197,0.170555029709559,0.291444308498837,0.159624881665398,0.221279597618475,-0.244994467562667,-0.291431155492767,0.0576430491017308,-0.0174540390548766,-0.0871847007349282,0.0359274360801775,0.494684558292321,0.110932453194295,0.0697898502073665,0.228494021447865,0.350461846734882,0.224732261711848,-0.102764436424831,0.250295129008873,-0.207120386584131,-0.193487295792587,0.164050868207949,-0.264816047710142,0.17001575646069,-0.119383259594264,0.0139356099311543,-0.30071717777818,0.4180814509407,0.31325199256288,0.179262319727893,0.139934831578623,0.280856138612495,0.345246679828131,-0.236109611962389,0.194329088181066,0.135311549945021,-0.0363614852804871,-0.123283125894016,-0.218642419901443,-0.301032849923859,0.258667017372422,-0.219694660387042,-0.243231964749289,0.0531184150136543,-0.075695549932792,0.219102775113892,0.128557481328082
