group,ARNT,ASCL2,ATF3,BHLHE40,CDX2,CTCFL,E2F7,EBF1,EGR1,ELF1,EPAS1,ESR2,ETV1,FOXA2,FOXO3,GATA1,GLIS1,HINFP,HNF4A,HOXA4,JUN,MAFF,MEIS1,MXI1,MYB,MYBL2,NRF1,RBPJ,REST,SP2,SRF,TCF3,TEAD4,TFAP4,THAP1,VDR,ZNF143
critical,0.0177214856822545,-0.575444545864449,-0.0705211679336038,0.260868896980983,-0.114174357903762,-0.0258069902465716,-0.13659371193139,-0.182814774420728,0.254962918758048,-0.0004013563563844,-0.570532422836875,0.19615565644204,0.474689529011929,-0.24833048277496,-0.286178898405504,-0.219723824545054,-0.188183784308117,0.0272610690299033,0.356773596807267,0.413525710089191,-0.293717363225439,-0.0402764516890434,0.272851485745553,-0.604152867160449,-0.0247706453385524,-0.10808274739152,-0.199815679882333,0.569105466449376,-0.484721907312295,-0.0247311250078307,-0.172769385941774,0.129583093015897,0.128183565146079,-0.108511501653401,-0.507651413401485,0.503059861174312,0.0811085145342441
critical,-0.0371122969452641,-0.14886702657647,-0.077197819379852,0.286975833516952,-0.482496037749296,0.434010344369361,-0.0540771202312424,0.43135866573903,0.569256384169807,0.0293163164702824,-0.0641681811633413,0.0086550703985471,0.485596197881103,-0.137689496476161,-0.162197006822596,0.037780293860575,-0.327430981593858,0.177248321406162,0.515439570175358,0.291877252404953,0.0635502273894186,0.073890819382489,-0.357694752107712,-0.274281998152147,0.0238452401427401,-0.185040091628359,-0.28092395345754,0.411658899355404,-0.0931788767916256,0.208294757437401,-0.60185731847295,-0.107879799805627,0.130441565502033,-0.107747931873027,-0.589124445490755,0.131978678885157,-0.149683393311818
critical,0.0035011842665213,-0.271296508743077,-0.175027781013882,-0.0861902148526476,-0.0315951034165102,-0.382174693693731,0.0968879911931926,0.165983250466613,-0.192736370389251,-0.143798606007915,-0.0612789345964121,-0.0655091608500934,0.168545687618394,-0.153890254776124,0.257912442557952,-0.227421223179915,0.144057101590235,0.289139741007967,0.162079544948494,0.100543991325713,0.0673622598522051,0.0674682852634651,0.0734774865591736,0.0856788533558624,-0.148580539711339,-0.0617644934488642,0.0762604190352563,0.0572485615515662,0.270861616901316,0.0556473901859441,-0.163408615701147,0.0255652600053352,0.0490151723143358,-0.330813357301026,0.0110327415778887,-0.0798155542853834,-0.038172432026537
critical,-0.144345895096114,-0.0317033359221612,0.000855826317212,0.0005320505431122,-0.0167007343809212,-0.108413485793428,-0.0430316418671507,0.0022967916818928,-0.0779205211506137,-0.0269886571554636,-0.0503298834792302,0.141693917427335,0.0744757706901045,0.0458777917604256,-0.262262397994295,0.0799462759128992,-0.0547711943272269,0.0271173865804071,-0.175428893884493,0.105506788198697,0.0278567794928943,0.0198420470344221,0.0190969431741557,-0.0106431670364056,0.0625745634428877,0.0124649011030245,-0.210786770185587,0.0726663326437043,0.0027227234912692,0.013987626260913,-0.314279691717376,0.239122511717237,-0.0988376249670001,0.0611823742342403,-0.118450767890432,-0.0666993246139748,-0.0058783135142184
critical,0.249891505786425,-0.156151278947914,0.0110251022654773,-0.146990897300031,-0.0473868948150165,-0.0555580870676494,-0.25172768211402,-0.164158471279824,-0.159641207640653,0.0184904720744899,-0.114155103046048,0.20198795932242,0.180318431822639,-0.0534811007298784,0.0151912711376556,-0.109507054659972,0.0106885391370304,0.302452182910597,-0.0676873343690108,-0.0337237811665081,0.223800986752835,-0.0276923726896449,0.072230547362726,-0.211094625806396,0.025948057077139,0.271521330773753,0.234381317081413,-0.082200548872409,0.159956232804828,-0.0634588870459249,0.0651655760943407,-0.212580485847635,-0.140821178763444,-0.0434931941655594,-0.385893889410887,-0.292563143387094,-0.276352322109371
critical,-0.0096092690860252,-0.0006968373827173,-0.0730015797771846,0.0211795266431177,0.0461692697984279,-0.0756447879588411,0.0643265464705912,-0.112696145991957,-0.146113069646067,-0.141886064444398,-0.155350605778858,-0.0428765928931023,0.183297837066581,-0.118732226894855,-0.0051854804120987,0.178915218418585,0.148985904803813,-0.0345230558564163,-0.0866464365735303,0.0018394212484316,0.236702299466978,-0.0035983527832462,0.240397147389652,0.1771625780338,0.067147664674415,0.215043627735557,0.0217021546801558,0.113729744935095,-0.0044129641951987,0.0581762996980335,0.0754072045283023,0.060260613213068,-0.0769949797755402,0.0635623567757896,0.318636664668155,-0.200896774173595,0.007552803161564
critical,-0.0844358740915009,-0.0442195092940825,-0.0192523734218725,-0.132754686194252,-0.179404042064746,-0.214217789086179,0.240032597462671,0.244742135712904,0.184546292718998,0.206806941947953,0.0857317922655873,-0.171537552463485,-0.252357874023631,0.221073876732073,0.14742326685082,0.159457109758475,0.212600850085863,-0.169521926308014,0.180532053032487,0.124600461336302,-0.183588407995572,0.218583376451166,0.144286286841516,-0.166204464543872,0.13460536386067,-0.247703072043308,-0.317778072076654,-0.124468058737465,-0.165013580833667,0.0396357165287781,-0.0016028850931764,-0.038573537020794,0.127187119929213,-0.0317485159064703,0.106781586442614,0.132427747933438,-0.161351428504956
critical,-0.196254757789985,-0.450088580234074,-0.556009303867282,0.599881250422997,0.342288285222827,0.563321294959901,-0.552662749950284,0.116441739029797,0.207944774897307,-0.56744718335072,0.347101821678783,-0.30870813804199,0.305109446501108,0.0177871632848667,-0.349875335541501,-0.269856022361772,0.306232605007498,-0.283104708416737,0.367226988385114,0.170261660927822,-0.498246866395807,0.552043866691661,-0.448575754490774,-0.486808986912369,0.428335979773587,-0.488826087903436,-0.550118452109278,0.345107642289887,0.0829761998598161,-0.0099479753423094,-0.465262680871422,0.492447701046489,0.503770972519071,0.583079716031492,0.406720908926126,0.301694127777597,0.39645203115342
critical,-0.259208018383457,-0.37205514557868,0.18467480366983,0.388899303002251,-0.0969629994693674,-0.121923771609997,0.178914625483531,-0.106563296446533,0.421802139005808,0.182143816284941,-0.103246830218057,-0.340025063845775,-0.353552755040871,-0.441962762657855,0.0678130068296116,-0.398848701687677,-0.24821131457325,0.0964393469069766,0.363065776590971,0.107261499863054,-0.341334195251752,0.0094257461230348,-0.165823311423761,0.217577639673387,-0.334788538221866,-0.123145627588909,-0.144702658073997,-0.202129889082858,-0.144091730084542,-0.34691982258392,-0.326235546369483,-0.1845002528157,0.161197713789308,-0.151335590530948,-0.164514180017784,0.393699451490834,0.347181648865116
critical,-0.0812874858274608,-0.147467340407397,0.106082704505285,-0.104409932780407,-0.221694939270016,-0.125056150723297,-0.0564132385642088,0.0857196723268435,0.150970941028009,-0.036577063621949,0.11208229128231,-0.10277008963279,0.134052238031108,-0.195543063209023,0.0751956990341041,-0.0059205581915974,-0.0711849983236671,-0.13923519609205,0.132675823501582,-0.151945626914946,0.120465907053059,-0.0467388225648132,-0.153585470062563,-0.0454019223280009,-0.0368931779636584,-0.0063486296959954,-0.144754025641059,-0.189899105066421,0.124562222064376,0.0656595830592063,0.149469397904889,0.0059534867688588,-0.18949079070838,-0.138247338774209,0.121763292997158,0.148092983375363,-0.113465291527288
