group,AR,ATF3,CDX2,CEBPA,CEBPB,DUX4,E2F2,E2F6,E2F7,EPAS1,ESR2,FOXA2,FOXO3,GATA1,GLIS1,GTF2I,HINFP,HOXA4,IRF2,IRF4,KLF10,MAF,MXI1,MYBL2,NFAT5,NKX2-1,PRDM1,RARG,REST,SOX17,TBP,TEAD4,USF2,VDR,ZFX,ZKSCAN1,ZNF384
critical,-0.118974874757316,-0.13064459286387,0.0151429523299985,0.0762744453884571,-0.120409676414711,0.138131189170567,-0.24697510885556,-0.114345487194429,-0.234005766424988,-0.342288074327141,0.23368537441613,-0.178570328526772,-0.225571918856646,-0.109197425090888,-0.118857508881495,-0.258772261514113,0.023653462615141,0.18529473522791,0.155715841379703,0.0214501363492419,-0.305166334242704,0.129245964991409,-0.481602378854516,-0.0786796042361134,-0.0242973988323892,-0.138566682368202,0.108236371479831,0.103862342683006,-0.206584293024236,0.0492891996784357,0.154226442402239,0.0030401587322474,0.128001611272797,0.346568241027188,0.0446583125254797,0.217403223295635,0.145482761163282
critical,-0.207013879239209,-0.0954969518944166,-0.293769511055789,-0.243720788059706,0.053722766817694,-0.0270242194528655,-0.103411347894868,-0.065560377198922,-0.109167598532287,0.0121182183473908,0.0586331887099054,-0.0943024327888117,-0.0918294655294945,0.003228885276413,-0.147895502709465,-0.236553571065777,0.0974779435665312,0.112016688712279,-0.0792190348867084,-0.286828836597307,-0.205296382170677,0.0460966366133152,-0.163351773592732,-0.158945137107283,0.163264153176322,0.092369729588007,0.0295118946077235,0.0699521074657498,-0.0634478845294869,-0.130714441586322,0.0880647624700803,-0.0108172061451477,0.102736531222604,0.0993998093706217,-0.0034170043144189,0.0481745570915794,-0.190195096806228
critical,0.0662844347855996,-0.0260703070314271,-0.059099877840665,0.177316026995694,0.108839550584024,0.0797144368249836,0.0628980115042985,-0.0794413683916504,0.0720366705141831,-0.0899200767802075,-0.126642394636441,0.0273138691077556,0.0865397425034233,-0.056718608689609,0.109556179577163,0.0948723109922679,0.171603603988952,0.0602258752913217,0.0155738000142823,-0.0394000746887643,-0.0377775891775019,-0.0322052132746473,0.0017124154241268,-0.0022941495479685,-0.0248066044016968,0.0843687782006805,-0.0808989823959947,-0.115553380641309,-0.0452450506399892,0.139101434647867,-0.0090445136323546,-0.0427794721956228,0.0112140727802089,0.0229124556119898,-0.126026000025349,0.204535282340957,-0.094584254240124
critical,0.0264388333785648,-0.0257140291649858,-0.163849961835644,-0.0374032713086667,0.0142122123163411,-0.0245958761478578,-0.102279705347555,0.0378095921298424,0.0996053174086073,-0.0684082548918137,0.0781448302745461,0.162658397669436,-0.155663455303572,-0.101208379568945,0.115355150092327,-0.0503367219053364,0.0662583320242644,-0.0006734978478986,0.249408445610029,-0.0527068782201257,-0.0897012692063811,0.0990310002335941,-0.136434969588052,-0.0601549686456824,0.0367314604047644,0.0075171969589219,0.0345603634815375,-0.118174498873991,-0.207010365810274,0.0951779038050995,0.105366871031251,-0.0938203210814634,0.206191267244351,0.0973259652172046,-0.0528483488338837,0.0547140507232992,-0.218179389327788
critical,0.100065597142103,0.0371062450936846,0.002806091091063,-0.0425947778115671,0.354751609030899,0.0431585882617345,-0.0488742004988569,0.0975392078789621,-0.0082041549137234,-0.0966923256993314,0.0330672884849221,0.0891668171113727,-0.0906213184612069,-0.243026411779334,0.0245033317758734,0.018637370085373,0.194293487922013,0.0803457109924086,0.157408619437268,-0.0763080504996235,-0.0863477648605356,-0.0619271252840201,-0.186154398030355,0.116904217474045,-0.183591199073456,-0.047004423589865,-0.218111174345844,0.0346990985004641,0.0304372099435894,-0.201820292625949,-0.167748514258545,-0.0345093471213732,-0.107333956320146,-0.103624990839229,0.0756812488129547,-0.0030541676891367,0.0091923137348903
critical,-0.0956735391029543,-0.113026866607758,-0.120711775726436,-0.0660037579971055,0.139775283018766,-0.048566741236198,0.0351911474469839,-0.0012935809519558,0.06469410427411,0.148567550638733,-0.102733365223783,-0.160813801331788,-0.108745135826124,-0.18702849089758,-0.0997671999889745,0.0288184784742275,0.0605719003636572,0.0707216705307491,-0.0140657992214488,-0.205168922322094,-0.107663087320611,-0.120280859192526,-0.230640200041175,-0.0447201761118518,0.288309764392946,0.0327127076782088,-0.0449687498294834,0.198542968647091,-0.130010889867638,0.0483861534926195,-0.149669736294169,0.117059746555019,-0.110485613710782,0.082655425911003,-0.0794466911546413,-0.0876602466449304,-0.113879831939832
critical,0.0548956911754683,0.172018280212621,-0.0677014570452195,-0.22411827875263,-0.0869785008693596,0.0497900953944976,-0.167821413934158,0.0698568244169109,0.103918283540183,0.0562584157264211,-0.0978181872052076,0.0699285467616979,-0.0046641706280033,0.0800251304531034,0.0881763379678639,-0.0114696599209874,-0.148318851397028,0.109792861162169,0.0816340770743043,-0.0851388596958541,0.107210117344221,0.0956362012313271,-0.209991934452058,-0.0576359283897011,0.0794299089319331,-0.125279711796844,0.0716609741208311,0.128266910486942,-0.0823158090525889,0.04942187139755,0.205691551387304,0.147675568510794,-0.0237408355301097,0.0978085749321949,-0.166250176999391,0.153993789502596,-0.0045029802036367
critical,-0.0939440797705491,-0.474990432595971,0.0505923239349689,0.0480260466339197,0.136585526710303,-0.188804687148616,-0.345072644230358,0.369635584111829,-0.463098486888431,0.150700051866074,-0.193708109848835,-0.183465913834826,-0.171024051562775,-0.119744331922168,0.129528264132418,-0.245996009857711,-0.131407145727829,0.0669523417291572,0.166762198187819,-0.106088070570157,-0.163439785610567,-0.184359528252156,-0.248608113539136,-0.34960945588757,0.209609863839264,0.225465791449318,-0.298879652811474,0.380427696690348,0.0724744205644504,0.150356354013254,0.113741076092928,0.386018515096205,0.405609292706893,0.124785233763515,-0.235410115990883,-0.165318667205978,-0.247095842986732
critical,-0.332897528648062,0.135234171538278,0.222425771498482,-0.55802623974531,-0.390269601421876,-0.269073277477192,-0.192083094712331,-0.0133403147939113,-0.23829464269124,-0.0973930171555487,-0.494899521374122,-0.210131755904093,-0.0942541195569813,-0.165664039924389,-0.0504839363769585,-0.584445294533252,0.22146666389892,0.341267922244241,-0.512076266566282,0.266370337878425,-0.0648705503703923,0.484959678978659,0.391141517421478,-0.292353434666566,0.226872543096453,-0.485134062178579,-0.576946816936675,0.161042885126498,0.226872543096453,-0.57903941533572,0.17054676952216,0.032348083585236,0.463946503388249,0.158514328727652,-0.174208816720489,0.0527509179759239,0.30246766026195
critical,0.117466721162336,-0.110767873918862,-0.117789160764428,0.122448083994664,0.155251378207551,-0.172564410719909,0.0524721099405337,-0.194398178061606,-0.0579864851763209,-0.0602698839911397,0.158883759031124,0.0168984673096677,0.007751711250307,-0.126824050023063,0.18708735361416,0.132812214061925,-0.0937509594084253,0.012377732480329,0.0591183139836662,0.0026519012172103,0.155547496209473,-0.0660540556286778,0.149822548172319,-0.0295262549916196,-0.109557080311004,0.247008476403036,0.102305479463942,0.126580575221483,-0.0873942929671718,0.220417079830463,-0.118605130369724,0.0626651496066845,0.0023492028152458,-0.110353308716171,0.0782409565077684,-0.0968305866284114,0.0753390000889353
