group,ARNTL,ASCL1,ATF2,ATF3,CEBPB,CEBPD,CTCF,CTCFL,DUX4,E2F4,E2F7,EGR2,ELK4,ESR1,ESRRA,ETS2,ETV6,FOXA2,FOXH1,GATA2,HNF1B,HOXA6,IRF1,IRF2,JUND,KLF4,LHX2,MITF,NANOG,NFAT5,OTX2,PAX5,PBX1,PRDM14,RARG,RBPJ,RELA,RFX2,RUNX2,SETDB1,SOX17,SREBF1,STAT2,STAT3,TFAP2C,ZFX
critical,0.333026315514438,0.0794617655688936,0.341218553550174,-0.241560009852001,-0.29169069460822,-0.232700534728377,0.20877889828175,0.266925892231253,0.135948063528388,-0.380468480447951,-0.471617446497462,-0.0125198302825093,0.363069442589182,-0.476518063241701,-0.332702513334353,0.414024242485351,0.284282509921708,-0.269144206693701,-0.445603010281348,0.0452852295449295,-0.386417840140381,-0.389327802430172,0.207113056740639,-0.253320901975191,0.390922739502224,-0.38385434495815,-0.138907276093016,-0.255363318223467,0.326979925429791,-0.297531752701258,0.284142875591495,0.328250570269272,-0.414714542668358,0.280151459350077,-0.222487075214383,-0.386018600505742,0.207634533842239,-0.182391532123836,-0.291432345063289,0.304110982979523,-0.446230920657239,-0.141281335361151,-0.22760781740965,0.397250848509725,-0.444324310204129,0.372145888450955
critical,0.241069594952336,-0.361671978185101,0.370088979210941,0.210561503535382,-0.31138684968959,0.109353869441857,0.363322501256067,-0.241832877262386,-0.382326932084683,-0.283713716284724,-0.429650243193634,0.351042571441403,-0.297989891383864,-0.441935776337559,-0.349692559721565,0.400650247823535,-0.110222961819772,-0.249907165863005,-0.403769156947358,0.0171929096994165,-0.371598157500819,0.408852618925356,0.405138905193804,0.18284338980511,0.423327574531462,-0.289692250876994,0.297552799682471,0.420204112302376,0.44003417928906,-0.0455768462334241,-0.228493175376002,0.272806621350453,-0.338951899675863,0.0858502597915701,0.406135676633215,0.373399579829739,0.193098737498749,-0.159517761103571,-0.372929265188681,0.43989075327139,-0.16287386075597,-0.205580893067399,-0.337265015800846,0.282285257955231,-0.45568193412284,0.36589933470146
critical,0.184590818020684,-0.382061908301262,0.431089572466233,-0.0449946654962504,-0.430818986392762,0.169722183626444,0.0714928736097467,-0.342450358121087,-0.338661684139157,0.118810733920514,-0.401908951284704,-0.152340428317591,-0.101963585411933,0.0458279955700082,-0.464374004269853,0.413766436324077,0.402300058364903,-0.150014419783073,-0.407443538527523,-0.322779641591068,-0.311235417378521,0.359727067883219,0.216566401070304,0.368405518274306,0.378359052779376,0.339835474333088,0.120389699794651,-0.349673646318099,0.470084917966095,-0.400556489870682,0.405892240900066,0.295617395557233,-0.428743398938371,-0.365884425153022,-0.0392528008799926,-0.0761908481054729,0.440478956111015,0.364445676325623,-0.15316203455801,0.356126444188052,-0.287832770219935,-0.320711088436681,-0.126351503524354,0.100563290757886,-0.237979279234543,0.38199859960123
critical,0.151517590628119,-0.184434213642562,0.250854536023718,-0.101166041854738,-0.200090477051478,-0.108336839286131,0.302948714454131,-0.254798716578097,-0.0487129941276501,-0.0464725535762204,-0.169042947951499,0.172875007359248,0.083896936449943,-0.138548153365327,-0.25266421680848,0.291819568273543,0.136052976833853,-0.0141149037457301,-0.159588972162915,-0.188146805432295,-0.322344973157157,0.0728586299710972,-0.175608769294784,0.021135506651008,0.255402409948978,0.185889806167582,0.0097860246341675,-0.088880467789462,0.198709631957544,-0.14705904046606,-0.0549573198898026,-0.241522534982273,-0.118105430627089,0.140714312928298,0.236635557266685,-0.125058749183323,0.0918312421575281,-0.273877619378311,0.0015653814585121,0.142257305140681,-0.174571809028111,-0.133707703301851,0.184352061434761,0.138078445639248,-0.161992959160677,0.114401584636625
critical,0.3123124913446,-0.231974230087752,0.0493343242976493,-0.12612917460679,-0.0752365908120584,0.129463034577302,0.109694353728713,-0.112559775083538,-0.157925614146408,0.243326855518921,-0.135200888286189,0.235555552364666,0.206946001478222,-0.185465598149252,-0.267736817862404,0.150906565243619,-0.0286485008822052,-0.133446061143832,-0.12793567541019,-0.110670440622486,-0.35102619046475,-0.20814644034758,0.266588831654005,0.264029297599224,0.0829780323028965,0.229304337711648,0.266011333050187,0.196011699001528,0.13531981560658,-0.0364348647014878,0.253582129736181,-0.310072606921698,-0.259672351073387,0.298215189545465,-0.0008678059055573,0.129681933553479,0.18697400165176,0.1889207224399,0.0666940777417337,0.0293812801357907,0.0276139889947904,-0.142039988208562,0.0890814966386611,0.122014756721226,-0.0020778524405355,0.216499396771867
critical,0.103494633337045,-0.146681944368693,0.176023292239234,-0.0059444123794857,-0.198306488858921,-0.0248171884744715,0.0915423408204922,0.137063618500088,-0.0866081390022678,-0.314947459726131,-0.178474479949652,0.177572608665544,-0.0071199536736873,-0.226995488101616,-0.171701471014927,-0.0034689847966384,-0.130341864868133,0.131722889966397,-0.173085364189701,0.0470993673895911,-0.257021196034585,0.250275757641782,-0.218215565759538,-0.171760127805461,0.0847921839792402,0.0929003287880895,0.27569311425536,0.0124062812723093,0.0984413600844083,-0.236322195352298,0.195094520724906,-0.124417529024208,-0.241147872856175,0.206621135176401,-0.182764104702183,-0.0640892975158773,0.180277112294704,-0.09429467656433,-0.239839659893794,0.196988098850864,-0.178418783754224,0.232703515465622,-0.125560781328037,0.154505594491593,-0.290429106320153,0.263018251495796
critical,0.221506588024208,-0.0994529630903996,0.120398908545613,-0.0622399508997859,0.143564937980344,0.0494899879122287,-0.033274654159041,-0.0415726245059163,-0.113397218924461,-0.0153654347596975,-0.0124861247782738,0.0305276328035605,0.0606184914287274,-0.157375427103256,-0.125881126574926,0.0139597757287253,0.0705467897578976,-0.121195596471685,-0.204209295900177,-0.0742183534097747,-0.0724816032926428,-0.0201019588025479,0.0419650561281278,0.0026502067744829,0.18801835055289,-0.0711446752237528,-0.0078752379779393,-0.0967694993987801,-0.0029739074346122,-0.145325337460773,0.196059873116512,0.0469284662501099,0.0484590234809951,0.102301972325099,-0.0105099248577586,-0.178147697546756,-0.0546861964541667,0.101101028095167,-0.0472403422285906,-0.0665249199121819,-0.0557518958877429,0.0401292743021893,0.102838517254902,-0.0795874979208229,-0.130842319569099,0.214440601696592
critical,0.0743551178721985,-0.13429304427041,0.186987993711898,0.328821985510037,-0.252656123398657,-0.170416245801417,0.174679517048097,-0.277869017868269,0.0125606056084972,-0.536438711060707,0.345485416673135,0.249103397359758,-0.353622305342873,-0.171951940282748,-0.252106023882957,0.225838772008253,-0.298314383201808,-0.0379339457701876,-0.329028272828425,-0.303311120469421,-0.276814660463176,0.143644736037321,0.0191847206100586,0.220704509861714,0.173075060127303,-0.0031172305889701,0.277066789407872,-0.0717879867989291,0.285180757264456,-0.147472511834071,0.278992137712824,-0.29428032008667,-0.149695830710027,0.11542921504451,-0.159437176300559,0.0251670528433027,0.0080681262302755,0.172524960611602,-0.253618797551133,2.29208131541919e-05,-0.370056528374428,0.216807971625501,-0.106260889782834,-0.118546445633481,-0.143965627421479,0.337188082311317
critical,0.269219215933621,-0.627654906729598,0.36593580500728,0.102036437525862,-0.362272958531992,-0.698905991736973,0.440152051447031,0.468321085054598,-0.533205794045402,0.154798868896073,-0.687743031050383,0.48611205364885,0.652771568274425,-0.439279945143391,-0.290236977851341,0.486373685539942,-0.529542947570115,0.130379892394157,-0.655823940337165,-0.600532400686398,-0.56643304421408,0.0235468701982759,0.471460667747701,-0.659573997442816,0.464745449209674,0.600706821947126,0.477478201242816,-0.150525548008238,0.0424715769872605,-0.0308725631488506,0.20224145181408,-0.372999866066762,-0.242881605563697,-0.528845262527203,-0.0142153327493295,-0.0585183329742337,-0.0725592444628352,0.684080184575096,-0.448524271961973,0.298958040887739,-0.364366013660728,0.428727458869349,-0.193869231299138,-0.0033140039538314,0.192909914365134,0.134478792021264
critical,0.104864688015318,0.337846897575883,0.35880404824812,-0.294097365522823,-0.187548738219341,0.0475449733392746,0.345069418429027,-0.157461479219086,-0.329900809059856,0.324250403401522,0.0300477916731885,0.0613585378125005,0.407789579025317,-0.357948922828349,-0.208295396480558,0.384984041868805,0.0335340722307169,-0.115994474248031,-0.433206537656052,-0.392548612889858,-0.403369238393885,0.194712058081885,0.350101502629988,-0.0039862000337023,0.407223880670699,0.317198907632333,0.412762462235678,0.0913471284950894,0.363691418916504,-0.314890068998951,0.336327405483828,-0.331361100161311,-0.31126565279669,0.105732969210778,-0.208742692853976,0.354870471317173,0.20007961456291,-0.0813224274202341,-0.204355241661766,0.0165170763772715,0.255662766848034,-0.348180759379425,-0.408342121604246,0.287762859528673,-0.293354064196407,0.37034824141503
