group,ASCL1,ASCL2,BACH1,BCL11A,CDX2,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV1,FOXA2,FOXG1,GATA1,GATA4,GLIS1,HINFP,HNF4A,HOXA4,HOXC6,JUN,JUNB,MXI1,NKX2-1,RBPJ,REST,SRF,STAT4,STAT5A,STAT5B,TBP,THAP1,VDR,YY1
critical,-0.501132475594024,-0.512729572832425,0.337363667890868,-0.33319025939751,-0.0469181184911984,-0.205699423489992,0.207661668408323,0.305401164380723,-0.571992953794664,0.277238951786102,0.414088240737294,-0.312260229022022,-0.505192591632924,-0.170299575442896,-0.506878039005008,-0.235541599587215,0.0541549267678292,0.300395831441506,0.379261472369234,0.164315264574479,-0.360223499509924,-0.0491093685736901,-0.619802706573186,-0.17415810566505,0.537774588577785,-0.457729456169094,-0.105056325852883,-0.358914937961186,-0.148729678598021,-0.518200789588551,0.214994796716542,-0.496184248424171,0.517410683477017,0.191498897509752
critical,0.0411090664917834,-0.145768072819779,0.453480003410899,0.501057131682158,-0.436273538743932,0.422815747013362,0.546860801994586,0.319373908801715,-0.033148713388594,0.0096850475141331,0.460066072079993,-0.165490927335473,-0.338153726108315,0.0670911452268032,-0.0663050194734984,-0.27510820762765,0.129083954929665,0.492501923472934,0.242742124535206,0.312921973499478,0.0422930533729081,-0.421640345128655,-0.26849169135008,0.303654716340495,0.415460075988245,-0.124213784411202,-0.601299544670092,-0.517042945579495,0.0446598299730918,-0.189883968687217,0.123275273370989,-0.551309814739467,0.108104521978494,0.43490385730195
critical,0.0539075097860272,-0.0828813584024601,-0.203102875719461,0.272490336710864,-0.180702724307349,0.0089654130502477,-0.299672041749775,-0.0191797393612264,-0.207720098654058,-0.151893206383118,0.200698952450685,-0.143690287744685,0.0643091730861156,-0.104193171115934,-0.0801060477693093,0.106637003267102,0.20401373727052,0.0027959693487418,0.0785054668272672,0.0498039376436253,0.156839560218381,-0.040287782016371,0.20290990453519,0.308829486951766,-0.0181857734315394,0.0636682833865299,-0.132561813268803,0.0096692179291333,-0.0583524202519447,0.0336910785151414,-0.0468563145417947,-0.0513148409793518,-0.208950700780515,0.11642172219704
critical,-0.0710694681074499,-0.0036958293071272,0.168282758281963,-0.0146301101304204,-0.0141015923514963,-0.069054479478589,-0.026348000886429,0.183089897345846,-0.0494012901348878,0.254092162187328,0.0801873339835128,-0.038609414842173,0.0787208898236081,0.108361150100248,0.106351941769677,-0.0491345789976667,0.0603594511804059,-0.206195968307975,0.125929928848767,-0.0216155714194456,0.0257413031134728,-0.0813106386177064,0.0129248637482665,-0.104175046401868,0.0115389934433017,0.0629180797827049,-0.211828022381417,0.120335475907631,0.250325801563702,0.082904015792567,0.180855432542551,-0.168114604149915,-0.109430330123189,0.102528712352782
critical,0.0405176069769163,-0.204152877527855,0.166531982584205,-0.0325417144072434,-0.0495926554082213,-0.232271216821806,-0.127939716439584,0.132261019659299,-0.03864888617719,0.163998365989162,0.163061538202558,0.0251727989757164,0.258894839200896,-0.208100696312544,0.340060175339671,-0.0582908429805404,0.133194211297022,-0.159951072560095,-0.0671316195339644,0.0497861504736551,0.118661563120804,-0.353628205162841,-0.151135229598996,0.179245777145345,0.0354753073791557,0.0484594755820634,-0.0705412882843199,-0.017051460450818,-0.121461917208733,0.007409692243974,-0.220401787975733,-0.357436551665466,-0.211942547329855,0.0934409747597993
critical,-0.0120085325033829,0.0935604168281901,0.0419792231947331,-0.187101930315685,0.0579188165917677,0.0191497327681017,-0.162720142029627,0.0334314846534959,-0.143424927668922,0.0852277501190761,0.0901239933493914,0.037930201748607,0.230525127814588,0.0616595467903824,-0.0290719480374236,0.0087401078318395,-0.0028949910293819,-0.187200153556551,0.0910978860489242,0.0215730669144558,0.0698345003335016,-0.159648534493555,0.182704216364484,-0.0162881005752404,-0.0292498618322003,0.0264082449412514,0.127099669056335,0.175513811815897,-0.0654429948324303,-0.181258944772227,0.157620595223406,0.222518080415289,-0.196877088714012,-0.151850628466554
critical,0.156174205189323,-0.0569019319481502,0.138809821537976,-0.0125533791148572,-0.159324223565549,0.172214098761067,0.152532783946406,0.0787586123943936,0.0495783245186229,-0.118834999128729,-0.172578759711915,0.118267995821009,0.16847187693011,0.129846722191222,-0.17648552367923,0.141104517277457,-0.0719486432553898,0.121545497293873,0.0817248179336071,-0.234902429171146,-0.136982810879764,0.130192112441415,-0.276786555863039,-0.104446456366923,-0.24758477374423,-0.0334643128674384,0.0475845481816703,-0.126943517019533,0.158213193554735,-0.117682462993428,0.206495934044736,0.0837867829036451,0.0756782650128416,-0.10104814242457
critical,0.262308384918625,-0.16928535701252,0.0133119953429647,0.189678690119963,0.099437616335617,0.0296818410842269,0.19728882908114,0.0919654255127094,0.189724672832719,-0.214854225354067,0.12348657510719,0.024370837760868,0.0360504468009821,-0.161123425498267,0.0803547905417298,0.225499223357163,-0.274447821086303,0.126981261276673,0.124544177500587,-0.135442080423843,-0.325120770543806,-0.118129589071075,-0.255755848350845,0.19816250062351,0.187218614987498,0.120934534549213,-0.355998162159698,0.0095184215405654,0.059892483365152,-0.068192363017674,-0.0697787666077682,0.230741252611388,0.22768340221309,0.0642378497206275
critical,-0.178984165181559,0.0436717855269066,-0.194856842250575,-0.073663252695987,-0.0403394002858976,-0.0476180312070487,0.237300906899215,0.106636327712286,-0.0993576967911348,-0.393572235832845,-0.0168373149019399,-0.0836604084190138,0.111021045134666,-0.0832219366767758,0.252735112225993,-0.074978667922701,0.263696905781944,0.103391636819725,0.167846982928713,0.352092809017128,-0.0113125709497409,-0.102076221593011,0.331046165389703,-0.281148081123017,-0.0569136321424947,0.0673492596077595,0.0945345076265166,0.202135473171726,0.0121895144342169,0.0747155848773582,0.0367439319995459,0.0991823080942396,0.0484949746915248,0.0839234914643566
critical,0.094999570622233,0.0375947887630099,0.130846224796333,0.0164324651357532,-0.151863420269039,-0.0604062959647099,-0.0852891777359107,-0.0935746760139139,-0.040444577979648,0.132785664679878,-0.0987003385632838,-0.0500560198515036,0.170149567742466,-0.100342925403429,-0.100857470678656,0.162787612266151,-0.113417652781616,-0.155491624132814,0.0578863434629605,0.0354508501162336,-0.185025203583945,-0.151131182761986,0.158064350508945,0.135140698824183,-0.106603226252016,0.0400553706560793,-0.0358994280484822,-0.0570617516757388,0.240022177424481,0.163777122410817,0.0452470005484269,-0.0795830025683368,-0.108324973903735,-0.0364733439323884
critical,-0.125529640280895,0.0686203186047697,0.177731600446487,-0.0027172574572998,0.0757387677182595,0.213438659709314,0.0190973446646849,-0.0036357670203308,-0.223695349829827,-0.0130504900413979,-0.119827226743745,-0.0102184188887192,-0.0130887612731909,-0.126218522453168,0.142254168574417,0.0698449980221443,0.0757387677182595,-0.093534890501984,0.164489754246124,0.0353626181766912,0.121932144492357,0.0701894391082809,-0.188064833030585,-0.0199775829959229,-0.0347502784680039,-0.0368551962166164,-0.0133566598957416,0.0511686369071819,-0.0629944475312052,0.111139657126744,-0.081402910023617,-0.0165714433663499,0.0799486032154847,-0.1885240878121
critical,0.222148894502365,0.032358291802986,-0.0171012733881066,0.0546570110247328,-0.0378910567226675,0.143684228368699,-0.140331037508286,-0.266746332945859,0.135636570303708,-0.0378910567226675,-0.149384652831402,0.211586343292064,-0.241597401492761,0.29021866896875,0.0595191377723318,-0.152067205519732,0.065219562235034,0.174868903370541,-0.0355438231203784,0.068572753095447,0.26959654517721,-0.149887631460464,0.252998250418165,-0.0030178717743717,-0.157599970439414,0.150222950546505,-0.184257837779697,-0.069075731724509,0.157767629982434,-0.0578425423421252,-0.292901221657081,0.187611028640111,-0.193646772188854,-0.162965075816075
critical,0.128903950371851,-0.321424110539804,0.300350307139214,0.180504138748287,-0.325300322043194,0.102888821609242,0.357604372620158,0.381892078959464,-0.315009202733986,0.40629011569986,0.178607262349647,-0.544357627065235,-0.35187264749951,-0.111485490117294,-0.485713490447848,0.401810215143475,0.284555017308436,0.467117925492169,0.0621934635449051,0.362330092631054,-0.192209375943545,-0.144918863228932,-0.229417940489635,-0.369047037693176,0.383026768277958,-0.30222847392133,-0.254841774208293,-0.279053204020643,0.114197509816544,-0.155558260122446,0.387906761085649,-0.472082585986049,0.0377616249616598,0.56019494681903
critical,0.0952296666992175,0.105318920240599,0.12173679004441,-0.087584609933926,0.0864096826032895,-0.0137699342052948,0.117774755768577,0.105389509553459,-0.0007266350119995,-0.0967682460823601,0.0798268109959624,-0.135754623210981,-0.154507293083274,0.0009450938807084,0.0369493234508745,-0.159186929615433,0.262263719169835,0.0405206074071797,0.130033208857751,-0.0422368309852449,-0.0099219802881592,0.068571662879618,0.0988300562015834,-0.215668081752113,0.0827199691837027,0.0198523242389796,0.0477849502481363,-0.0950490115857369,-0.106569789628199,-0.0507042030633793,-0.19087952381053,0.0546903246876768,0.039604619072532,-0.160790745567333
