group,ARNT,ASCL2,BACH1,BHLHE40,CDX2,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV1,FOXA2,FOXD2,GATA1,GLIS1,HINFP,HNF4A,HOXA4,HOXC6,JUN,KLF10,MAF,MXI1,MYOD1,NKX2-1,PPARG,PRDM1,RBPJ,REST,SOX17,SRF,STAT4,STAT5A,TBP,THAP1,VDR,YY1,ZBTB33
critical,0.0746673070677374,-0.519770818997468,0.328370458145108,0.206009511083149,-0.0465861031066965,-0.181407957053812,0.193518738584846,0.287791045882492,-0.560301057038438,0.228983786996175,0.407021795166572,-0.283467784179439,-0.0966483677435615,-0.181189197557516,-0.186157935944701,0.0506662477027318,0.28993368942566,0.36350949401293,0.169893110785102,-0.30532773000195,-0.451451790724174,0.039472609775414,-0.59221252588552,-0.40789343655026,-0.154227709289362,0.0504816072214551,0.214613316870451,0.550574965157118,-0.451924285532161,0.19956276144536,-0.120427974811086,-0.343735826508777,-0.0935252691688075,0.179791878542432,-0.473434473200712,0.511284945662079,0.143791788895583,-0.0360759776802535
critical,-0.0234719283322922,-0.144160193653378,0.487699644461517,0.271776055875164,-0.469893698704819,0.429839090756829,0.584726581329538,0.33742143165741,-0.053547949921439,0.0100783325695394,0.482339705465958,-0.169450047201068,-0.210311962451172,0.0782699996357358,-0.300514208069306,0.169232352823043,0.504271528257539,0.282343653969086,0.343071399581069,0.0476480152820285,-0.414561259909962,-0.0599969619961338,-0.264054787150754,-0.115728603085121,0.29993952893606,0.258173054467976,0.104394898323178,0.447717582119319,-0.126460268218218,-0.101342764047665,-0.582309705573507,-0.542798847502869,0.0385308496318586,0.115743415359035,-0.595625690393274,0.116589198757812,0.470963923868918,0.087663840143223
critical,0.147911186140851,-0.0991482421639587,-0.207717573016919,0.099137463958634,-0.207293005450652,0.101546627157508,-0.173844954004861,-0.0884557938642695,-0.0772478661794876,-0.153300757420806,0.221299048961241,-0.252521635316301,0.124875349656308,-0.103480143469228,0.0449727646435936,0.203090442609279,0.0357133490344618,0.0660455619061796,0.024115062869878,0.190926534973961,0.0035675859624636,0.142172026114279,0.131257453061378,-0.13871175358744,0.154553840944204,0.170587124291075,-0.153610982287107,-0.089483472311095,0.0225334783928893,0.076911398726309,-0.0541070593474346,0.125984567569503,0.0783327159762962,-0.136184498747617,-0.141672479728362,-0.141537986470615,0.0582365178396493,0.134199903115011
critical,-0.182730083258446,-0.0032116988336104,0.179874166368004,0.0558040456706719,-0.0144189173447254,-0.0627244788024205,0.0032807250702532,0.199538728492341,-0.119332278543951,0.149636018648514,0.063933951166396,0.0151272219821145,-0.0919673333745,0.0678667588296901,-0.0740534535420826,0.0231627838609768,-0.13073121073424,0.118445180821429,-0.0251957985929929,-0.0050182539646339,-0.199363369258779,0.14237516860435,0.0254632316093284,0.0957343849484528,-0.100577454282147,0.0051270313982641,0.004220843789049,0.0331284613265057,0.0525215163733226,-0.0228559488528983,-0.246640404869971,0.105615903950082,0.221325527288638,0.228118384104433,-0.139974324348234,-0.0967425404890323,0.101905889232714,0.149859975611922
critical,0.18085540957005,-0.198375672030685,0.158291721992724,-0.0507975333565347,-0.0234279413518201,-0.0401314023154083,-0.191568214982436,0.14296697009574,-0.201805979016222,0.157261514898194,0.147912119730721,0.037396284159581,-0.0603919689731224,-0.110111583655617,0.0046920708219278,0.19112403054928,-0.119769807579593,0.0441485098685063,0.114323945661819,0.153684183643189,0.0103689708774387,-0.0352824537456348,-0.173376619481846,0.279111443623602,0.12929915837848,0.0455572979743661,-0.0690511020500752,-0.124722995578514,0.158948534117176,-0.0800641792508998,0.0583281838572493,-0.0569403992184564,-0.127871441222053,-0.232509417639203,-0.355078131682012,-0.32391884003306,0.171305055304096,0.277344559369354
critical,0.0534125810910148,0.0974157163595921,0.119188593417161,-0.123615643732802,0.106537646973229,0.008427310134902,-0.148812641165188,0.0429514081467035,-0.158961623053463,0.081135387156161,0.111442318182178,-0.0263508474426316,-0.222269680980442,0.0661808995423961,-0.0073856566735101,0.0199855878827075,-0.166030837401376,0.104183367825372,0.0695519714666025,0.173514920207118,-0.025088220382962,0.0671705211611153,0.152097301414618,-0.125592576497653,-0.0274510944888449,-0.205805900253556,0.0009979393200345,0.0138495272034729,0.006435497926587,-0.120683099505721,0.0427380128985132,0.16907188142117,-0.0624256422363242,0.0898830212106074,0.216853471140599,-0.205263124033278,-0.175270879373691,-0.0945098811956241
critical,-0.0773163378484932,-0.0056600518504132,0.0728472922064154,-0.0346308527728456,-0.0838273196466371,0.126037437253657,0.110766534560065,0.0070758041092352,0.0541246154676857,-0.0827553401295134,-0.0840380190689683,0.002512128551163,0.029225858117886,0.0958497547552342,0.0410279829533087,-0.137949717225667,0.0452700646562438,0.027427889713993,-0.338886732988867,-0.129723568200125,-0.0043551940243971,0.043687970748213,-0.307190886204284,0.173276247740315,-0.0577131593132847,0.0381173737402632,-0.0191263324741432,-0.160489380341576,-0.012721809331493,0.0206367146489596,-0.0828396198984458,-0.128787619187243,0.0435563760212833,0.173008622509143,0.0855594906870653,0.0465224324507318,-0.045360258794926,0.118852956600272
critical,-0.0061852848791482,-0.14077250215691,-0.0701915291470746,0.263584769701776,-0.0135618098090954,-0.0817832111798487,0.130578236337574,-0.0009163385006145,0.104187687519874,-0.229244984391245,0.0861587275202832,0.0907862369483866,0.0914505823613322,-0.163154070034421,0.196989869169613,-0.307156665405998,0.0049711363658339,0.151951831864408,-0.169041544900869,-0.256254061696859,-0.121414851331428,-0.111930747850067,-0.237308763196653,0.200357413159372,0.23366631765671,0.170164059564122,-0.280422489650568,0.224915284975842,-0.019838728538305,0.300765204364211,-0.36495471633226,0.184298580936102,0.114908847977065,-0.079538181853343,0.158389109831225,0.196829509932006,0.0160817406857854,-0.142467728383047
critical,-0.0357360826560245,-0.0402684638709349,-0.0614486299329202,0.419506745910844,0.272727323489514,-0.339405624055023,0.375054545533838,0.332868535764287,-0.219820488923156,-0.328074671017747,-0.0868996936781864,-0.17510680501452,0.134402535257536,-0.155495540142312,-0.0641506264264245,0.192451879279273,0.265405784603889,0.268369264629023,0.180249314469899,-0.116273010397894,-0.0131613377586822,0.52052655029702,0.267061846970876,-0.139283561181286,-0.415671654113612,-0.264011205768532,-0.546674903459965,-0.11827771747372,0.188703948659251,-0.427438413036937,-0.0446265227314257,0.176937189735926,0.254074831566613,0.160376566066061,0.151834770699499,0.178680413280123,0.226270416036682,0.214590818290567
critical,0.064778460961036,0.0399815871684152,0.135497908134525,-0.211855699919391,-0.0051383280530742,-0.167545022022521,-0.0735945423837242,-0.0022829703385618,-0.0750616962324253,0.136057137179994,-0.130491163386267,-0.137780878473087,-0.1597552903774,-0.243889655476905,0.146215368311808,-0.0186256167967391,-0.110733930168109,0.107293026747164,0.0352314298645488,-0.122905385863611,0.1403138570908,-0.118569715969916,0.180854673304684,-0.208421375663687,0.0619691574032092,0.206394992769517,0.0589098455662316,0.106549581074952,0.007316031747783,0.121451390345391,0.096924262327644,-0.0856278356091696,0.140162536290261,0.016316329797214,-0.0701141639713346,-0.0741932464206381,-0.211757012440778,0.289779333031569
