group,AHR,CEBPA,CEBPB,CTCF,DUX4,E2F1,E2F3,EGR1,ELK1,ESRRA,FOXA1,FOXD2,FOXK1,FOXO3,FOXP1,GMEB2,GTF2B,HOXA1,HOXB13,HOXC6,IRF2,JUN,JUNB,JUND,KLF4,MEF2A,MEIS1,MITF,MYOD1,NFATC1,NR2F2,NRF1,ONECUT1,OTX2,PPARG,RARG,SETDB1,SIX5,SPDEF,SPI1,SRF,STAT1,TFAP4,TP63,TP73,XBP1,ZKSCAN1,ZNF263
critical,0.0752848231549004,0.0645149319440555,0.0300576924488666,0.328311689627456,-0.0230620495013933,-0.0180670016570802,0.237508143210987,-0.214992583858811,-0.0729118450199836,-0.0560368239481239,0.347599062557685,-0.0913874523106607,0.0126592486617321,-0.0162890960123621,0.108612156101299,-0.151857934961401,0.103255647073926,-0.419639637748438,0.0891501865589901,0.302762670931638,0.0658860063731721,0.203377610780876,-0.108425719838111,0.107679118169775,-0.0274719371215518,-0.222897095940973,-0.273614520672562,-0.0397644625330647,0.223556414599976,0.383432699735977,0.246867555675849,0.0566706582935014,0.0737054075783747,0.0130326718695551,0.0587717527607202,-0.298036753347789,0.1241521417854,0.103420637354099,-0.003611827829951,-0.0758928060656875,-0.0682879258774648,0.0053396520564152,0.0989983899947994,-0.114900999411681,-0.137248998636933,0.139999438310283,-0.256241438825398,-0.102412553778728
critical,0.387152176475606,0.338830683380505,-0.0756773411900421,0.197112826233802,-0.111542860106978,-0.193230391273441,0.0141752477040065,-0.386006548316172,-0.179916490864581,-0.101339621701388,0.331297365169899,0.0808423428056585,0.12278212471924,0.135140000673527,0.164495898965472,0.133655815023491,0.184282076043422,0.258588926024507,0.0283257358536905,-0.213688964182002,0.382178562633976,-0.0898050520844324,0.307708185772031,0.172227984218062,-0.0954336239197329,-0.228536614111134,0.109883177047752,0.142706058790674,-0.163342757253268,0.363669906940527,-0.0699598024954208,-0.0318127277358331,0.370211915773844,0.0313039483092635,-0.227738809091634,-0.0139811614455356,0.236869272024359,0.0881400296068546,-0.305196497801146,0.0924297374944788,0.241433931181808,-0.11967873967176,-0.163416159867955,-0.0356389677159812,-0.241752697654686,0.191616505716296,-0.0752971873923979,-0.413447213231499
critical,0.658206425144822,-0.0123168898275456,-0.452150351547644,0.0412389383754863,-0.37864192047809,-0.600471443114141,-0.200778744542518,-0.519293581045547,-0.46061590104814,-0.682747012104743,-0.620698472711165,0.255599464552865,0.227763883606913,0.0680723466196039,0.508255163870342,0.292397466605223,0.515450201903512,-0.642034916855221,-0.652777833574886,-0.0645258728481122,0.596456664341792,0.516735230825864,-0.670853938302973,0.655759531515343,0.590860419581548,-0.6908088826945,-0.581752355619876,-0.497153993825022,-0.553122997697471,0.743070315875162,0.326938706858449,-0.0591197599182165,-0.133470203379312,0.609312573225324,0.578920983584693,0.0964441367915374,0.636977222845963,0.610294140507121,-0.565508728360143,0.618173372146543,0.184069153806932,-0.532883792170424,-0.130638363039129,0.222317496446944,-0.40187125343561,0.544245808101222,-0.122339061813937,0.561015810181918
critical,0.681499855074803,0.774805208918686,-0.651803544522458,0.396373930825612,-0.362209115459954,-0.78353631810745,0.616246341986755,0.162992822349738,0.480838361913871,-0.550022712118173,0.646387665039122,-0.698951952922335,0.0135990259531479,-0.399520019719373,0.476147496260461,0.107855593288777,0.637322927344264,-0.230441385331698,0.159878432817173,-0.606817963179607,0.524723655521406,-0.252957586999236,-0.329450181304336,0.649713247930408,0.702134568786428,-0.624491665735683,0.53272940189645,-0.584829715826889,0.650059265361153,0.667174942832246,0.717766192677852,-0.019217955840036,0.429977231268357,0.279014520066436,0.594919884233468,-0.0281780565609636,0.50209321982563,0.301696372707712,-0.639346335375992,0.775160125436152,0.152458630230551,0.215521804705894,0.463867396388935,-0.452155965608078,-0.601093407531375,0.500735614706953,0.292258513174187,-0.727681345712249
critical,0.439012151277307,-0.198742514571373,-0.197207756285891,-0.0350334952864128,-0.478150172395607,0.213115483145931,0.273510463810893,-0.0904172477917361,-0.114825892187777,-0.409648007995633,0.11938195474206,-0.25036104180142,-0.0019463772953356,0.481756504438489,0.176316277094326,-0.343369052819535,0.218855598368359,0.300434442508962,0.22910693351994,0.523977261629958,0.574483017821402,0.292509480539647,-0.665222199372734,0.0867652955059479,0.12078659165289,-0.595144062945107,0.607501705448121,0.0535789016453656,0.193994380426219,-0.250674421765472,0.618373838791516,0.523546720587535,-0.30959244706636,0.358960289244417,0.313594068145784,0.144954433744047,-0.180641646374825,-0.0684933513985039,0.183014158211848,0.742683816591096,-0.0987737876271768,-0.686881964927779,-0.211542362383461,-0.328997898686456,-0.225882671011393,0.606582302030015,-0.0568321952175799,-0.160729706376106
critical,0.3696098414438,-0.166298045080137,-0.769468563165892,0.319133773340735,-0.0374209809640649,0.19739417368222,0.539435978911609,-0.827802159820296,0.437867410206519,-0.165888229227891,0.509707750415852,-0.765902971288472,0.0572063952433571,0.0427899657905739,0.0856563160097724,0.214590552993219,0.574186368135343,0.365408236053067,0.750182464752555,-0.317731975912396,-0.39507171789288,-0.333012833258164,-0.778151542308064,0.192372844223719,0.20884269401167,-0.352049550828349,-0.0642746796077579,-0.505793671900946,0.129551685478436,0.757172332696276,0.530260056969474,0.603549761693897,0.642487532363976,0.754766177012962,-0.75137413572972,-0.572081593819142,0.704713686890154,0.193039984160788,-0.645227211834187,0.148852469652536,0.259752038238892,0.0025156985277508,0.567949445611391,-0.0597884106027312,-0.610945196779202,0.147376873967279,0.0037482864358476,-0.64371531738176
critical,0.228813725369583,-0.188265710910887,-0.183488706146045,-0.112983366988045,0.123211994514682,-0.154074474795877,-0.113380896541561,0.19072108397099,0.0707720829662143,0.130657176264187,-0.114971014755628,0.125900121867272,0.0621749521945302,0.223342891142377,0.164384381599255,-0.113767342557341,-0.2061855747248,0.143228124766006,0.107890111946427,-0.224565774806076,0.0379936284614719,-0.196738706059911,0.191779931276175,-0.0689226099690914,0.25505806492684,0.182989208045343,0.19002651560611,0.0039117499188049,-0.0956472361616372,-0.0912382048496786,-0.0395674908201901,-0.394334539038185,0.0475143873779437,-0.254967918819908,-0.12684148367244,0.120701203765891,0.123328002209667,-0.0295597951457862,0.090857670054026,0.202143777963209,-0.0613532925969271,0.193797135144391,-0.144851493593285,0.0448166542926477,-0.103852748599931,-0.123252634153053,0.0599102159835107,-0.223583034460022
critical,-0.28104036515684,0.104723309998158,-0.152918012128924,-0.118025505693158,-0.269317948296531,0.427730843328725,0.0712961056699309,-0.388373744534052,0.247040777192856,0.0204226481238209,0.198914761098381,0.282391190537228,-0.324198091292942,-0.339194542549783,-0.279918493230756,-0.289191108130025,0.103967763598958,0.109851867374543,-0.461180943002382,-0.358953225656126,0.133983561458072,-0.225244408343218,-0.160748220266084,-0.0394715755218243,0.0659614901846727,0.011424777369716,-0.169608718947607,0.305996291675859,0.107333379377211,-0.234677290660498,0.0391281453403699,-0.455067885772494,-0.225221512997787,-0.342583053673467,0.136456258764543,0.183529088969225,-0.0373652037422374,0.251665636969775,-0.403988370117511,-0.0084483824637779,-0.507246378008131,-0.0211781945230206,0.542322047207339,0.059642374845912,0.330127985759388,-0.148064198897702,0.12054399369049,-0.0258946356816608
critical,0.781388891380467,-0.320379901160346,0.217652704133409,0.769974758377474,-0.0735383836223366,0.67500220132967,-0.0350265760855205,-0.354535169383042,0.0855624321293063,-0.75411695527408,0.771107458599146,-0.208852494718887,0.711510000781991,0.063779735558709,0.715430886164699,-0.198222538792436,0.760651764245259,0.754029824487797,0.154308622506111,0.513287461989556,-0.201097854739755,0.751328770113043,-0.636229001434007,0.765008303559378,0.510760669187366,-0.693909581952948,0.810490573998786,-0.238738354413747,-0.650954104315731,0.550492307732136,-0.530539357673469,0.65565916677498,0.385640860085855,0.679707263788919,-0.57471466631864,-0.624727737644731,0.734512528360542,0.501089151910021,-0.603206433432981,-0.667596084495667,0.727106411526539,-0.517731132089957,0.769539104446063,-0.756208094144857,-0.771717374103122,0.769539104446063,-0.753071385838691,-0.75159016247189
critical,0.307030233558248,-0.326354826264698,-0.336605605451277,0.307457623325488,-0.409248715427752,-0.523591916232505,-0.0627539682852536,-0.365470852807968,-0.166714885359661,-0.126027379518384,0.328715332825302,-0.307405021507982,-0.201149350144853,0.0598608683223961,0.274403956249842,-0.390561919758569,0.49368778298006,0.458293335025375,0.106722512493499,0.38490722437662,0.0355193772712636,-0.461699302708921,-0.39024630885353,0.435017030778749,0.400582565993557,-0.221479952611115,0.375793959493619,-0.124732059762286,-0.560807702118353,0.326302224447191,0.408755573388629,0.257058506927073,0.327807951473315,0.351807530710655,-0.0908564892881008,-0.0643254475832603,-0.046513157130122,0.116559052367214,-0.146167300396185,0.474849757085545,0.257630551692457,0.397774943984147,0.24768223295654,-0.282044370242661,-0.502492012185211,0.322863380627704,-0.41740199714126,-0.386189393678341
