group,ASCL2,BACH1,BCL11A,BHLHE40,CDX2,E2F6,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV1,FOXA2,FOXG1,FOXP3,GATA1,GATA4,GLIS1,HINFP,HNF4A,HOXA4,HOXC6,JUN,MNT,MXI1,NFATC1,PAX5,PPARG,RBPJ,REST,SPI1,SRF,STAT4,STAT5A,STAT5B,TBP,THAP1,VDR,YY1,ZBTB7B,ZFX
critical,-0.548197083556024,0.319255912529462,-0.357009993328278,0.263371818550694,-0.0623098288407204,-0.0088959517975284,-0.246415746824371,0.219736583666973,0.321206921444927,-0.586894700363091,0.248843696236028,0.45564115327214,-0.293737652472912,-0.515287424157298,-0.215512983740588,-0.208585119264279,-0.51711426265673,-0.235098609643272,0.0438260355673671,0.312034317838051,0.415250846088262,0.163001201556199,-0.34791650742548,0.0061689772528564,-0.620012881586918,-0.41456474103127,0.151723577317446,0.0590712060720334,0.56405028203331,-0.478112876715049,0.284616712573767,-0.124316408856679,-0.402546379200987,-0.146981412106651,-0.531430802500104,0.183348652902681,-0.500132267257156,0.531186532327473,0.213254655340925,0.367876358538132,-0.0159604435198741
critical,-0.120916771187377,0.49947166431641,0.508944422531019,0.303581399413673,-0.467448371029601,-0.0638185725828274,0.431197447335987,0.575974055681896,0.335974681287604,-0.0528716173026297,0.0266634484187176,0.5077997275598,-0.1817461177093,-0.34165971668487,-0.0947203407636017,0.0708126030113365,-0.0776528436196063,-0.324859747683307,0.16710285247026,0.501793295043094,0.291716688460238,0.342255128485478,0.0338781555008101,0.258576520672581,-0.266283641764189,-0.411425856765234,-0.160877502469746,0.267014797501633,0.426006917761023,-0.136016844839683,0.409964415279762,-0.590638098315227,-0.550548934845306,0.0220430689663902,-0.202506649557866,0.126986181982036,-0.611019461908934,0.103265651878758,0.469581457138268,0.0573675306956252,-0.108935430476337
critical,-0.119831830343239,-0.208215200309139,0.261952994301465,0.0789523477422836,-0.218442688720146,-0.177327875909614,0.0479787668515993,-0.181389431558556,-0.0425989870008078,-0.240785932642107,-0.153359353428688,0.153231375047783,-0.190327291669674,0.12733614507411,0.210678666945242,-0.09362954601245,-0.0616274502217451,0.0841643024635366,0.170047640541647,-0.0608966139732801,0.151249819677506,0.0116507205151377,0.178353109312689,-0.0128259652071849,0.220089531401902,0.237164097583967,0.115689643626474,0.217518712937129,-0.132654514053478,0.0354059456945562,0.117141940417844,-0.10472944382589,0.052525515263313,-0.0315464365004497,0.0490410342916388,-0.0568280265451676,-0.170994118018011,-0.192447607482251,0.149782990542518,0.0440761294119131,0.0003754970077103
critical,-0.0358863685440588,0.140589045722215,0.0120891752336816,0.0032731179299084,-0.0510592769751021,-0.0346618320215304,0.0175191942519472,-0.0188729573186089,0.216764977842047,-0.0841135517527139,0.0688600441612018,0.0304889619028615,0.0215175881533004,0.0308821157556978,-0.0282363201932539,0.0555267067423631,0.0905003946196094,-0.0084946506804871,0.038968005231466,-0.19297389935237,0.102379103548425,-0.0069681002517509,0.027412915908666,-0.0572128248731837,-0.0037578776204742,-0.0139663087159025,-0.143725133432049,-0.0063873087579964,0.0086034362525651,0.030972382156512,-0.0167161144666394,-0.304347904150955,0.103482042493599,0.31110163625987,0.0052478555977838,0.164998186993725,-0.111044212135482,-0.0671548244952411,0.0990310936240346,0.0453729596149119,-0.0434446363479713
critical,-0.183955497553182,0.11070547722764,0.0052952978433009,-0.0259459476413956,-0.0523894887992014,-0.0549558053082374,0.004350700349427,-0.0940742311572543,0.140487927955937,-0.109299606911985,0.150690151643547,0.0604438622666024,0.103717375581119,0.231510183030266,0.124171634194686,-0.268491395433929,0.16772974609497,-0.009706186772398,0.220564682270437,-0.130071152736486,0.0334376097755879,0.0235090884653569,0.0660855038765392,-0.0808044653747352,-0.236369373104492,0.159376764631017,-0.233089095512473,-0.020831993837704,-0.0890539328589977,0.0269424318418815,0.146328036218665,0.06820637300931,-0.0339302740548701,-0.100026674139798,-0.0565829724275938,-0.196340335554432,-0.363939846015806,-0.229568841902373,0.264507015233183,-0.184353209159364,0.106410555087821
critical,0.0150125067128825,0.0449520783723344,-0.0879908714775855,-0.112811149774886,0.0718438571555083,0.103081237462368,-0.0213530440227583,-0.123351094417386,0.0189272930966842,-0.142984576658371,-0.0059060233922292,0.0720091000520468,-0.0560683850596716,0.190311825170877,0.150655286921076,0.0880178725552516,0.0923322194068444,0.0805310840167853,-0.0717919817973897,-0.151820309446811,0.0613027104102357,0.0668092658041178,0.201652185321176,-0.161013991453214,0.134278116152729,0.177020637159206,0.0401627159865959,-0.181540081237728,0.0608810497453138,-0.0505842997406966,-0.0515039083618915,0.0395503833280184,0.106660729642002,-0.0540986009622665,-0.0682164658038508,0.0562044076118866,0.219131961740517,-0.18132499731084,-0.198320233843296,-0.0293867893228503,0.0574399843234408
critical,-0.0425815148193521,0.184768380312979,0.0834561897108995,-0.157620898982918,-0.150956975850575,0.164757383083141,0.259291762620086,0.194176706812776,0.108890175324876,0.0421185677678765,-0.171223851163177,-0.204324565343684,0.127981194708012,0.167875250126306,-0.16035125124178,0.179573907326454,-0.20811540653516,0.146909517044303,-0.243761589966751,0.192260579320167,0.167144592479568,-0.213760254528632,-0.158214003671869,-0.148608961651797,-0.2829272063344,-0.167088388045203,-0.0672789265303419,0.0431672241879922,-0.175498346303,-0.0852273689254108,0.0862464440642821,-0.184039941262335,-0.064765996688626,0.135023758240284,-0.19197659902022,0.292243091330308,0.113971499910641,0.172239228641893,-0.162245932305487,-0.110787814516707,-0.0860112728783887
critical,-0.117327495520677,-0.201532624759466,0.008395281204412,0.143017973523249,-0.0047940266986943,0.13285647195616,0.0613130783043538,0.219791214482723,-0.002064413410921,0.185544889788222,-0.0378705171270064,0.002087351337709,-0.106500794076736,0.10253253274241,-0.0890909076446352,-0.140311298162264,-0.0236948783720155,-0.0142903283889309,-0.186944103322291,-0.0621159057419341,0.193664915871178,0.0133728113174105,-0.13609071963327,-0.0460593569903264,-0.0962934166560707,-0.0690890354854895,0.0420681577292124,0.0435820608972211,0.0588128442844605,0.0490642253995558,0.0459217294295983,-0.295027614347399,0.0479632049137313,0.0136939422924426,0.0010780825590365,0.0234425611773474,0.146733917662907,0.090742438373372,0.0657400981744399,-0.109757979680633,-0.0936096792218734
critical,-0.0762826642340269,-0.0583235455686445,0.0191796412931268,0.204001639208712,-0.0131642083421006,0.0533542748699708,-0.19371437706058,0.300946007926698,0.0974674498441623,-0.270694482796175,-0.187088682795682,-0.127370254223901,-0.176539880084462,-0.0898827735146076,0.177673222524511,-0.207140125965769,0.310710188948653,-0.317684603964336,0.056841482377812,0.173401393327405,0.0712262133476571,0.162416689677705,-0.133560047550319,0.172878312201229,0.184211736601713,-0.0447234362880637,-0.0195283620439109,-0.106272648801461,-0.113944505318712,-0.031123327007483,0.0794211509910839,-0.0715749340984412,0.301381908865178,0.056841482377812,-0.011333424400484,0.246807111367463,0.000261540563088,0.103482882795188,0.190924611054307,0.331633433995701,-0.133734407925711
critical,0.0264801879106222,0.0576008263499515,-0.0021655435800633,-0.0595294107540808,-0.105565312878588,-0.107717692059988,0.106355176798368,-0.0007898639197799,-0.0502090165006776,-0.0527036700473159,0.0510383736164466,0.028744464480658,0.0490834604149912,0.198979885791228,0.113753568846973,-0.0354385612007929,-0.0548692136273792,0.1276551738351,-0.100852458157234,-0.056896531021481,0.0020470639920963,-0.0574165247686695,0.0003686031625639,0.074464421037253,0.0711601569728403,-0.140220592358932,-0.0537304931430298,0.115952023423694,-0.0535198627644218,-0.0293434446198244,0.0460424843238385,-0.0025999687359422,-0.0295343284004379,0.102840282355347,0.171795402552135,-0.0535988491563998,-0.0648807388105898,-0.0367681654657558,0.120223870789837,-0.0408820400479429,0.0368932272530543
