group,BCL6,BHLHE40,E2F3,ETV1,ETV5,FOS,FOXA1,FOXA2,FOXH1,FOXP1,GATA1,HES1,HNF4A,JUN,KLF10,KLF3,KMT2A,MEF2A,MNT,MYBL2,NFYA,PAX6,RBPJ,RELA,RFX5,SETDB1,SP1,STAT3,TBP,TFAP2C,TFDP1,USF1,ZBTB33,ZFX,ZNF143,ZNF76
critical,-0.25337456314309,0.239024520911311,-0.215513517526892,0.226489196761802,-0.210859219479754,0.207421412358027,0.189879590367529,0.304132147634259,0.234616250227181,-0.239609071305488,-0.236796134785754,0.224118948955605,0.210961656271128,0.325571414766368,-0.0140010223624352,0.0968252125584544,0.0568817486134494,0.170126269811717,0.191617866769437,-0.125152659266774,0.148328875259493,-0.0443785324395367,-0.0435561977876252,0.0610109577673712,0.207087396792663,-0.130300185215959,0.298029100680543,-0.0925779757211621,-0.149500631130444,0.13952008302765,0.269620797445217,0.31422427095225,-0.170060077985102,-0.249324543371289,0.343995526878593,0.0425198511291418
critical,-0.29550313986768,-0.171956532506452,0.24368855146848,0.0834530209625405,-0.259311558147915,0.323410870789961,0.110159157443896,0.37703169333715,0.332222589253879,-0.345664390771908,-0.168902179724253,0.338925731056287,0.138301639371504,0.392271830378649,-0.0675504806664587,-0.0459774530841039,0.0144550914555241,0.162258432988528,0.257527006371664,-0.0230634591837266,0.257564201124018,-0.295069906786999,-0.258125003464991,-0.242747767019516,0.322383790630967,-0.167446068293852,0.323801949817974,-0.282548256179942,-0.366987893036514,0.284978196796646,0.257888232483558,0.344966877483902,0.353756680501915,-0.323034378320182,-0.0610085484956628,-0.28496557842026
critical,-0.385575786533087,-0.328515783079869,0.342042875632094,-0.042383497343892,-0.32155568281258,0.385412941076629,0.358993046146607,0.0293492140738946,0.201250871937387,-0.349290685364729,-0.268174657324657,-0.372824939815584,0.397209503923923,-0.229592628114475,0.0657017323116899,-0.1192342088218,0.326112506984847,0.244362663538443,0.466196156682365,0.0041603928132508,0.423580022972103,-0.360753961009593,0.137659958574426,-0.325887941676087,0.451649737030968,-0.278267752248416,-0.0398748227318622,-0.356430247971789,-0.285403516710719,0.451533893615878,-0.339091242387773,0.180353004716018,0.49230887665516,-0.391510387715974,0.2654827222281,0.190053466425517
critical,-0.107258486347589,-0.0397437102817921,-0.388591117692411,0.374622372026149,0.304042030259582,0.380182310127192,-0.0865576084183578,0.263636698580743,0.36805299850857,-0.235318569426516,-0.208694089324512,0.0433756196402118,0.0892743546858772,0.13361824692039,-0.0237495881640002,0.148448159044362,0.25783285892956,0.356018964629345,0.19748845724277,-0.390381286465738,0.101708838952105,-0.0049182475532679,0.185445078929762,-0.0609236382973804,0.313228909792223,-0.273216931462071,0.254770546038017,-0.0265284926587742,0.184208538287101,0.37482516989604,0.296558025928976,-0.23936808034787,-0.319610862356263,-0.364983174584809,0.0668176694771679,0.200261861532849
critical,-0.241242173976881,0.280070835011168,-0.0266902279579964,-0.0178465011456826,-0.135887147434487,0.228625808366294,0.274256647486503,-0.121626588576436,0.227537491471391,-0.353363039933167,-0.0770090190936773,-0.109823629907139,-0.131122831543012,0.165731730118841,-0.292606623566386,-0.157395691420094,0.204698109453644,0.317260569272198,0.304035399243267,0.158881890441344,-0.0521997123987554,0.167632927307613,-0.293194362087901,-0.151679986963102,0.0083586845378375,-0.0598937678916539,0.290159556326046,-0.100243913324379,0.276964405200096,0.0150613262612449,0.323414181059513,0.299261603698219,0.0314832461339003,-0.229863693128678,0.120561444168045,0.275488475803549
critical,-0.390434083052172,0.295300180875397,-0.194850033159367,0.167329523208446,-0.188455439383345,0.392861868985785,0.0858916014191767,-0.392682425979823,0.0160179409586288,-0.172967752037832,-0.0335072957861308,-0.164152320932301,0.294860822515955,0.459323577031567,0.102945635589621,0.326885154726392,0.184356138562699,0.309526884376296,0.382553520898683,0.23101347981396,0.128514526788107,-0.188259376067569,0.445906573708798,-0.313240349869105,0.383409044303871,-0.294862606617008,0.391417686132992,-0.189448338569654,-0.293120384988222,0.175671604134463,0.345966866694184,0.324646483504452,0.1208534090642,-0.334170014928118,0.390549767920484,0.251166873114583
critical,0.106092595502227,0.012392427733865,-0.170187308438966,-0.0570716432171689,-0.105914880979943,-0.171150238591094,-0.0360604329402085,-0.0656235039736301,-0.164070657140588,0.0504887701385714,0.0535299935533985,-0.0356284156287135,0.0148194578624702,-0.0319573838441167,-0.141116484325011,0.149071997605019,-0.260574847768929,0.0037134155827986,-0.112718595954434,0.133429401766947,0.145621064140908,-0.105648680984219,-0.23653282413284,0.0715237748285574,-0.165356299019374,0.113589322756087,-0.009445638395733,-0.0146216668041954,0.0856011444347935,-0.0204565030233025,-0.0629131716149395,0.201146814086824,0.0696782206682638,0.105550529030489,-0.124613571740983,0.120169221533056
critical,-0.062158618106944,0.322167772960945,-0.476288975047182,0.580683282647865,-0.200217389857968,0.314860401220461,-0.626641595481095,-0.484768283764913,0.325338896546437,-0.26483477770149,-0.003699644183075,-0.0830696504460638,0.416887855710232,-0.330026644455427,-0.372446167200499,-0.409672400595415,-0.145228268553008,0.36863162723534,-0.279403562869624,0.163358822965717,-0.109886325984254,-0.418565334128645,0.336621662346996,0.145710830837757,-0.303278906386487,0.25858444715617,0.264467111198824,-0.415532085481652,0.533162387178305,0.481367368615254,0.411028170823995,0.213729133830938,-0.0240591767681961,-0.265340319142655,0.399952217431187,0.268833150917981
critical,0.68998052485807,0.686388701404644,-0.453621020532642,-0.656602848376236,-0.478500968356371,0.70329655327077,-0.726161575742578,-0.667203107836346,0.0029785853028408,-0.794055799557332,-0.716262159883136,-0.0391596361873486,0.672634645741527,-0.693747559211663,0.0346917582330873,-0.253092145291387,-0.719415956086144,0.720905248737565,0.709078512976285,-0.214545747254623,-0.742543794908203,-0.0649156385119134,-0.702332893319851,0.778900056692877,0.491992207669239,-0.695324457313167,0.682358850700801,0.720905248737565,0.352524331136221,-0.0334652819319176,0.6818332180003,0.75752432687249,0.667903951437015,-0.697602199015339,0.748062938263466,0.724059044940573
critical,0.348147055596571,0.0744793522709155,0.113825688574348,0.253756792960625,0.280502791958427,0.465023769241779,-0.437452276447749,-0.0006537910866129,0.205785697474197,-0.12102399447746,0.282985877297482,0.29031626220799,0.439875926233476,0.425089681355432,-0.465169056149915,0.133980945103062,0.390121764147195,0.210850927407855,0.15204274936454,-0.414199767195586,-0.519136538572146,0.0885853902608672,-0.358752999890514,-0.366459809972103,0.395101142726045,0.0698235672601871,0.444584542847163,-0.34550547544864,-0.0795049585023543,0.35967094899192,0.387691510411098,-0.0303253400982483,-0.26848360228534,-0.390788763134547,-0.364696555223359,0.0544825905510776
