group,AHR,ATF1,BCL11A,CEBPB,CLOCK,DUX4,E2F4,E2F6,EBF1,EGR1,EGR2,ETS2,FOXA2,FOXP1,GLI2,GMEB2,HES1,HNF4G,MECOM,POU2F1,PRDM1,RELA,REST,RFX2,RXRG,SP2,SPIB,TCF12,TCF3,ZEB1
critical,0.0354432002747846,0.0041501897042824,-0.160897273861553,-0.0634921130318385,-0.108931082947518,0.003246515314335,0.0209467346971307,0.0118851250742497,-0.0578413145952515,0.063308791113939,-0.0301679935668895,-0.0940525266452816,-0.124134432063707,0.011826916676273,0.0939702374267828,-0.104884312047408,0.0161211831541881,-0.0865343186600138,0.0142412151593419,-0.0527336689553184,0.117504639956296,0.0608004298690912,-0.215644469886687,0.0274286824970599,0.0265527622731381,0.0346281257225342,0.131427278732537,0.0084853339244658,0.0879727002915689,0.0929544161125783
critical,-0.181830804845523,-0.102196157735772,0.299487803089947,0.119051057308453,-0.204183484229078,0.0392138352097509,0.103009687786714,0.0718622224614244,0.239651402448488,0.292109107960951,-0.107809339438511,-0.0606193401783682,0.0070159968902466,-0.0721890870378222,0.0295952763288279,-0.0966553406898856,0.028119201794165,-0.377034275925745,0.0106031063518227,0.0484666368005204,-0.0710858286366585,-0.0329945666128458,0.0084062008916462,0.0853535535761515,-0.0393497162995045,0.10379235760081,0.144049460911194,-0.111771113621639,-0.0997293189483254,-0.0358432671158984
critical,0.113062762819438,0.0342592237269613,0.173413393350886,-0.0507052136802688,-0.100630121780212,0.0118945329356478,0.141715798581616,-0.0370776992023322,-0.122487955755268,-0.136811299677488,-0.0936537601868949,-0.0387808943613921,-0.0679656903094112,0.0747540558774303,0.103068698794072,-0.0739337095852225,0.0480107667514579,-0.0415173352075422,0.0316053058113964,-0.0639411104639492,-0.047250969828437,0.158907913019741,0.0017119845836192,0.139267943841832,0.119415563570404,-0.0516652141626977,-0.102673662990265,0.117981422463134,0.190519566748875,0.143473195192125
critical,0.0796811284627535,-0.0533587897346472,-0.0077428890585198,-0.0225583808411153,0.0050435898778346,0.0692254318084553,0.0846472741689905,-0.0374715488559232,-0.0653626974563482,-0.0834905015190399,-0.0823965032686401,-0.0283534297920539,-0.0582337994820426,-0.0288484734745876,0.0430669666589232,-0.0146738062342422,-0.0817802505945687,-0.0217777044720179,0.0614472741729726,0.221332752968153,0.0465704138439809,-0.0911858971905578,-0.0863667548250412,-0.0440085826521854,0.102967496741698,0.0236416823827308,0.0302394123608372,0.0675808892379443,0.11051112139658,0.0354097123947273
critical,0.0303856831064076,-0.0045562709906262,-0.0114633983082066,0.0237426756866463,0.223307291008541,-0.0023705909764329,0.0269840242791233,0.0882209119495071,-0.0038325770638488,-0.0601736496375053,-0.0153543683074995,0.0112736212680132,0.222312448404678,0.0650819002667808,-0.0844405100548282,0.0231684784881124,0.0918996668824869,-0.0173978507103797,0.100166051975128,-0.0900421767925027,-0.0381386969749355,0.0687679543166911,-0.0478451708042006,0.0875199263865135,0.0832999554500192,0.0191855936830278,0.0464769918862251,-0.0568971571486961,-0.0235723629582676,0.0097337779333385
critical,-0.0344641122994955,-0.0638121126572996,-0.0149284362214153,-0.0059107449876167,-0.0985014729745803,0.0840377139920975,-0.0792724411363224,0.119155715750726,-0.0347900857137634,0.0500784913849036,-0.0616554041679064,-0.0569177166666165,-0.0452509572184773,-0.109054036643498,0.0277825314907733,0.0156408959930645,0.0645504094158961,-0.124881425173927,0.137746399174631,0.0475973635857206,-0.0164287298318984,-0.0611725633328869,0.0217347339144998,-0.0819150015381613,0.140494153023327,0.106826519268825,-0.055734071843533,-0.0266726094988667,-0.0019146567169392,0.0611428410847444
critical,0.0732273292356228,-0.0461555958891765,0.0511816548650365,0.0299501565638431,0.155142993602819,-0.0401743582844199,0.1486485370046,0.13086629486331,0.0683437889758203,0.0613762915328143,-0.210790487597085,0.037413437199943,-0.0149447551508454,0.0246716575217746,0.0190846206210071,0.000950630159235,-0.0055241164037846,-0.0822666546094019,-0.0767834744325699,-0.0209699612956623,-0.0508306646228309,0.0252220223508055,0.0666532744183289,0.0405132192741951,0.0022401213082453,-0.0453649202463677,-0.0648028053444112,-0.0224231973524834,-0.106915569782869,0.0003146024849143
critical,-0.0466375908400719,0.131399190240483,0.0046310145367774,-0.0061045191621157,-0.0813000329789818,0.17307832107148,-0.0415855749817692,0.0689272719186017,0.0899539490325559,0.0252133013668994,0.189918373932489,0.0966431922523455,-0.134018754018862,-0.0170739424840785,-0.541524644292971,-0.174084046450679,0.0090515284127922,-0.0359254461034856,0.101741986035262,0.077955411369087,-0.0456318654608727,-0.133784864395793,-0.0623081955857329,0.119260318803173,0.28775440326249,-0.257863309434199,-0.110395902088836,0.128382014102886,0.111004015108817,-0.0224534038146785
critical,0.483029931363882,-0.0363647212374572,0.0912665808618132,-0.0415976933179693,-0.0914439697458984,-0.119737496757481,0.294288158697275,-0.266615492779991,0.221558716222361,-0.0098450830667262,0.421742071912461,0.0776076367872562,0.111222830321393,0.208698022126187,-0.0626182760820604,-0.452164265533065,0.0297126380842638,0.153441384733661,-0.301206325176597,-0.218720494076999,-0.10767505263969,-0.193619966978949,0.0844371088245347,0.12452699662778,-0.0655451926694655,-0.217833549656573,0.358857712504273,-0.0937500252390054,-0.45748593205562,-0.270429353787822
critical,-0.0117228292421076,-0.142513887174104,-0.174442193015274,0.0728939457085696,-0.0555904274158338,-0.0926326737688522,0.0413173923893785,-0.0970431092367427,-0.0025772636706537,-0.0658521307974132,-0.0693696560172031,0.100425345025002,0.0550154473318296,0.0177973247178217,0.147560182970187,-0.0476015864839647,0.243230104476896,-0.124243049445926,-0.0451460833016883,-0.0555633695295277,0.0899133561950916,0.0730765864411356,-0.123133676107377,-0.0220724707541817,0.0811127786740402,0.173447815693526,-0.0672185540558701,0.128687307271699,0.15538667658422,0.145929945320246
