group,AR,ASCL2,ATF3,BCL6,E2F3,ELK1,ESR2,FOXK1,FOXO3,FOXP1,GLIS1,HNF4A,HOXB13,HSF2,IRF2,IRF3,KLF1,KLF4,MAF,MITF,MYB,MYOD1,NFAT5,NKX2-1,NR2F2,NRF1,ONECUT1,OTX2,PAX6,POU2F1,PRDM14,RARG,RBPJ,SETDB1,SIX5,SPDEF,SPI1,SRF,STAT1,TCF4,TFAP2C,TFDP1,VEZF1,XBP1,YY1,ZNF76
critical,-0.0872734766986357,-0.24732979418477,-0.173735022472686,0.140840639358927,0.0120198001668193,0.1674727456109,0.242569525206335,-0.127430944308982,-0.184148084060041,0.147144943279815,-0.074904257681113,0.0302573076830403,-0.097485653844603,-0.167834876728022,0.0558886981961127,-0.0829759648498207,0.188064656763827,-0.109444343236709,0.166386413523467,-0.162680741914368,-0.131692831179857,-0.168132925769606,-0.0929911171822767,-0.0771131901052318,-0.0869883849792093,0.081972124650259,0.174341780480465,0.107976306205065,0.0087235554323149,-0.0171833389944268,0.0826878099336669,0.0854999470573606,0.212107259030259,-0.081806803922877,0.0577259423293193,0.122670001427267,0.0322820807199031,0.0617457447628212,0.171551208261733,0.161653682683612,-0.0193593726856925,0.0103606196593809,0.149477690115658,0.0607604062714934,-0.0714433048585722,0.131399897676808
critical,-0.19676030703695,-0.0232877648318737,-0.0233540826767862,0.0525222090642216,-0.0974803991573559,0.0523702851020059,0.176645264495247,0.12162556355832,-0.137877098540582,0.149564203464653,-0.173961684339873,0.116680132486135,-0.0838813730497111,0.0298851224465111,-0.147359730675538,0.0296106936201417,-0.141060777747771,-0.0140620919326227,0.0672472168898051,-0.0025247849062143,-0.153643839574287,-0.139790025122152,0.203010526979028,0.0785916924227791,-0.145648460036059,-0.057900941057642,-0.053270090693596,-0.105892519367018,0.279279148071964,-0.134094439068435,-0.189560030814885,0.172571366198383,0.25684780302642,-0.0251376395110677,0.185175797535179,-0.0468496831263344,0.102886923681379,-0.356996605312069,0.111103458759782,-0.118823647418382,-0.0573067444379293,-0.0439665474781867,0.0732949932212985,0.0388269785355531,0.138245477647244,0.208192156138482
critical,-0.0453220194303042,-0.0029359836251599,-0.0636794211990558,0.0349213208885236,0.0405132909784249,-0.0261508905705539,-0.0713969308719003,-0.0121557226193123,0.22025083166054,0.0372954341649708,0.0791500850743793,0.0156732748858777,-0.0670844117930911,0.109533763539034,0.0113832681415745,-0.0715596762901,-0.0205509473621817,-0.033839790818297,0.047769297793896,-0.0379173374056996,0.0154434614711288,-0.0304831079420558,0.003563983956484,0.0776708370945463,0.07009590554024,-0.0846440327077856,-0.0856148771333577,-0.0056998416927425,-0.058447179454282,-0.0132696141703913,-0.0104766776707384,-0.153834285791127,-0.002807475715688,-0.0265828459888881,-0.0136598279684957,-0.0658073058168434,-0.0229034863180607,-0.0057636266405096,-0.074932305403283,-0.0167946705484588,0.0879932114725248,-0.0947431597685793,-0.0689055658532342,-0.0059657686440949,0.0551866430066603,-0.0250069825734668
critical,0.0528011137365947,-0.157050368587871,0.0356920212100268,0.228335332032986,-0.125853771909186,-0.012184209275519,0.0361593407961129,0.0435874097896583,-0.120286884859328,-0.0775098723526334,0.293525394960978,-0.17500969967833,-0.130428413022489,-0.0975574923375657,-0.0018771417550537,-0.024038970766057,-0.0032094365191753,-0.156711193472605,0.0768343762489515,0.127778967840797,-0.0615281599318485,-0.0882055088571171,0.106746208112692,0.0150849341149914,-0.176933031690366,-0.195041709336817,0.0623090257390366,-0.180834681341916,-0.0348030480674559,0.0099935212993632,-0.183404443961753,0.116406495540436,0.0307960287123991,-0.255188821358146,-0.0419262497154231,0.0943644233621633,-0.247541392329551,-0.195068677923176,0.0110533343205319,-0.181594286816446,0.129901913989878,0.0135286777643685,0.0419187940371208,-0.0769576279308857,0.0112746165226435,0.133747413064215
critical,0.101268201538689,-0.0622403563259297,-0.0495592961631178,-0.160513838622701,0.0041632952648583,0.100918017824823,-0.0236275436629378,0.0290527972744339,-0.108122982888792,0.0556991839462454,-0.0262064521690576,-0.121345401133707,-0.0641762237752529,-0.0069385660460869,-0.0383593834122899,0.0228016288888999,0.114848585357779,0.134502970542721,0.12658259312109,0.0555949070181162,-0.12388280638485,0.199679682158258,0.0064451961025504,0.0621228502352767,-0.202916157860416,0.109422553560252,0.144083737558767,0.160547300622026,0.0198948446684636,-0.0584661540764787,-0.0618580075894561,-0.124170216425564,-0.0937553342018612,0.183086162027854,0.1324636043513,-0.211953232236267,-0.156155737454795,-0.106607335896109,0.28745906643415,-0.0010492541648817,0.183713898759378,-0.0323463399521851,0.0584023428219519,-0.0295817043800443,0.240056642553107,-0.0989294931207478
critical,-0.182599664865247,-0.230667685473508,-0.20692478416326,-0.100963698847059,-0.241112202856138,-0.29883147114982,-0.0531861401183726,0.0310295933127405,0.0706681180498571,0.218143712483254,-0.204986122140167,-0.0545762340977374,-0.176711849107733,-0.215591401205986,-0.0720290918853434,0.101021661800112,-0.130182111655462,-0.0113823709053179,0.0269899360200437,0.30839563573831,0.0250465593069889,0.145803266170665,0.156411411028421,-0.114618735203511,-0.284601150173192,-0.114006565067755,-0.123421708475509,-0.190774290143779,-0.240241464331722,-0.0547444838179238,-0.199811888575026,0.120919502334691,0.12422745823438,-0.12639057647759,0.123199101153416,-0.0510341152633063,-0.020657460287751,0.140983928581236,0.296186252746845,-0.117718320295891,-0.28731967738282,0.0201674098664826,-0.0716434117575313,0.0779410357620712,0.0103849828662565,0.0076353941698246
critical,0.0727978690613977,0.0341787474874747,0.0841163101058116,-0.0061708031081414,-0.0478083729114395,-0.0197035126698395,-0.0463124654801169,0.0157062882131451,-0.150064225207459,0.0214102675877729,-0.0177363426105483,0.0239655911623467,-0.019161967546334,-0.11386430111149,-0.0318246537948592,0.0154480925190147,-0.0661676403771676,0.169280939118737,0.0598059648074627,0.0845964505226901,0.186568213573592,0.015712206739085,-0.0276550522701637,-0.0257810989944267,0.0669903154828208,-0.337220592296333,0.119985536564885,-0.0831649070609645,-0.124675968372296,0.0114449495363803,-0.0216913975699205,0.0103825741301591,-0.112190098086227,0.113599447075678,-0.0793023290694039,0.0746340917342675,0.0723088508556093,-0.102655352796966,-0.0171282140702183,0.0359772395574774,-0.046540328728805,-0.0594930227483878,-0.0439073245012693,-0.0120486391822553,-0.0110558064558285,0.0788406840460878
critical,-0.204374984529475,-0.192114318828278,-0.278236901454626,-0.0639158815712834,-0.210058433303113,-0.0330235874306989,0.161336610348453,-0.165301274210709,0.0074251508171731,-0.0855954885868567,0.300718608095511,0.110781416821651,-0.277847310208046,-0.231050526354134,0.0926997995539051,0.271132590487577,0.1308568245866,-0.100491624485507,-0.191885147506761,0.0909810146425224,0.327898326827509,0.234900604555631,0.176003574925585,-0.126594238006371,0.292033015009991,-0.143209158816404,-0.145844629013857,-0.0238338174378396,-0.360715660068842,0.313735539157716,-0.103035426154353,0.285501632346737,0.160465759326686,0.0707451869525105,-0.231944294508053,0.162299129898827,0.169082601015751,-0.147105071282204,-0.144767523802724,-0.22710877962403,0.254953095188429,0.182764128910357,0.0287610008504699,-0.0862371682871063,0.269001297197463,0.0314881395765304
critical,-0.157004668671209,-0.31784509826498,0.379914684102793,0.390811732178251,-0.424113111096853,0.173481005361303,-0.433964042557068,-0.261441977426405,0.0131636340751541,-0.437886979864233,-0.1140267110616,0.495161864548844,-0.102170722755501,-0.15299455497944,-0.351233653568185,-0.0719205172980275,-0.532473357159215,0.23659670781436,0.513033023392596,0.129718460290261,-0.383488915871543,-0.0469008949167743,0.0869148554498587,-0.41025206594487,-0.181326879975633,-0.114549769369222,-0.249585989120306,-0.170865713823193,0.135995159981725,-0.277046550270462,-0.426466873481152,0.344956953876721,-0.291779359268482,-0.274692787886163,-0.142882094365415,0.323773092418029,0.242350349198202,-0.255775512427167,0.458983664938321,-0.261877859349424,-0.0060151705376532,0.352802828491051,0.4561068442464,-0.186993344974872,0.292651123114519,0.395867962485264
critical,0.0979661588773148,-0.0502532304975934,0.0595588968050315,0.0146034466309795,0.100012878977466,-0.0027377349249605,0.0514838949951117,-0.0130239841742715,0.0016123679245561,-0.0144915680402961,-0.0064494716982244,-0.0773015250687182,-0.063757634502447,0.140203617407115,0.111536373817864,-0.0169858025031808,-0.057248932962096,-0.0344388626498044,-0.038308545668739,0.393325638281714,0.0860477984227388,0.0153076236429285,-0.0001250407778227,-0.113444890953053,-0.0206514716214573,-0.0977029151345301,0.0076867172893123,0.0085488405469321,0.245435303585287,-0.017446479053054,0.210502858917761,0.106593972547082,-0.0546823064699455,-0.190917524454582,0.0132872279170562,0.0590192471323229,-0.0755904407406178,-0.110358358068903,0.0546691442828062,-0.0759721441676556,0.155116375435867,0.0265547125534035,0.0042513864459724,0.0231786115521901,0.267172655645731,0.0916614712376219
critical,0.0719249563981645,0.242613109294233,0.0255402313324692,-0.0990686103254973,-0.158967897262185,0.0134000316856453,-0.0270291237419854,0.0619608302729411,-0.145415158662743,0.0842942164156832,0.16667959640891,-0.124685195114865,-0.0266473564574941,0.0761625732560181,0.089448074756316,0.0237841018238092,0.0871956477778172,0.115446426830175,-0.0648240849066259,0.0907079067951374,-0.076124396527569,0.0259219986169606,-0.0376040775223949,-0.236924776755313,0.0841415095018867,-0.26208324080329,0.0297014947334246,0.0402000950569359,0.124379781287272,-0.0276781281256206,0.123921660545882,0.196801035155275,0.0119874927330274,-0.160113199115659,0.0727266676955963,-0.234863233419059,-0.0301977922032633,-0.0355807109145909,-0.111628753985262,-0.0556234933503852,0.103993408295435,-0.001183478581923,-0.351645845744954,-0.0286325463368489,-0.0079789362458685,-0.139535942481577
critical,0.0562343734176479,0.192468837590164,-0.0294561003616251,-0.158995996270135,-0.112134018422095,-0.169037848666144,0.0743097077304633,-0.158159175237135,-0.1171549446201,-0.148284687047726,-0.190627831317562,0.146611044981725,-0.125355790743507,0.174728231690549,0.0686193247060584,-0.370879081825916,0.276653033510036,-0.119330679305902,0.239330815438204,0.188954189251561,0.0624268490618531,-0.256736692924619,-0.149790964907128,-0.123682148677505,0.0779917202756664,-0.183765898846956,0.0262761804362224,0.123180056057705,0.656737146698959,0.0388284959312331,-0.0943934125224804,-0.177071330582951,-0.0257740878164219,-0.333054771134284,-0.0876988442584747,-0.212887270795381,0.336904147886087,-0.133891365280114,0.0828452822670705,0.26979110103943,-0.0113807660488097,-0.0952302335554811,-0.265941724287626,0.25807560657742,-0.063431034301454,-0.241339185917405
