group,ARNT,ASCL2,ATF2,ATF3,BACH1,BCL11A,BHLHE40,CDX2,E2F6,EBF1,EGR1,ELF1,ELK1,EPAS1,ESR2,ETV7,FOXA2,FOXP3,GATA1,GATA4,GLIS1,GMEB2,HINFP,HNF1B,HNF4A,HOXA4,HOXC6,JUN,KLF1,KLF10,MEIS1,MNT,MXI1,NR2C2,PAX6,PGR,PPARG,PRDM1,RBPJ,REST,RUNX3,RXRG,SETDB1,SMAD3,SOX17,SP4,SRF,STAT4,STAT5A,STAT5B,TBP,TFAP2A,THAP1,USF2,VDR,YY1,ZBTB33,ZBTB7A,ZFX,ZNF263
critical,0.0746181567572325,-0.505507526383692,-0.0273076996450898,-0.134369686959217,0.309979727213528,-0.270886521891335,0.241399102730472,-0.0644490330458591,0.0026181330956505,-0.216813808015833,0.202784297689423,0.0559857328182232,0.27432206895612,-0.504618933022186,0.224877486359994,0.0873350921240959,-0.263102689173747,-0.207630655241926,-0.189560557694998,-0.469650731289855,-0.194678824816121,-0.155070848167263,0.0900414104505883,-0.0898372178243444,0.278427125157074,0.351288011939053,0.169992873922428,-0.292190363886535,0.275691942866908,-0.466207186884817,0.206012649295225,0.0011080146394969,-0.574420546066252,-0.0650808535670401,-0.171638671392539,0.0394483362552911,0.0857475434808898,0.175901406953434,0.478588050114129,-0.4198756838867,-0.0857780927078353,0.0791497377717091,-0.187997092996003,-0.0396445621824319,0.154900789782561,-0.271556613209362,-0.118591639385417,-0.348362241693419,-0.100060821501123,-0.477347665704918,0.205669713539985,-0.0419423420506844,-0.405779988675434,0.115003652597408,0.510149262333845,0.149180577261893,-0.0122440198516399,0.0490645404077552,-0.0211597673060342,-0.058920297074021
critical,-0.0236465925693781,-0.193639629125235,-0.0593731512346604,-0.0410068594016434,0.42345614988592,0.488448312247083,0.214563486372079,-0.440835303343263,-0.0286622692088854,0.386777606688659,0.52880142799727,0.0684370148886772,0.275409384480194,-0.0246120391854239,0.0195038699588074,-0.127833170788404,-0.114883741070708,-0.091407806995215,0.112245627307062,-0.039235698728414,-0.24023703842522,-0.0181096604483025,0.131395806944883,0.0789272062033409,0.442109346781761,0.220364837648671,0.286753688029633,0.0079217191790635,0.0267402653072818,-0.425638121873379,-0.272981886366713,0.230915390591468,-0.238750080150935,0.454627240492534,0.164495709348137,0.222709475417877,0.21414086531331,0.0550251926840193,0.406412824831168,-0.103529126410255,0.106269416239178,0.0387671772145965,-0.308414969037556,-0.0312661065339342,-0.0719696271393004,-0.461240870353508,-0.557531974693427,-0.489653834830473,0.0391369362172791,-0.1621627404263,0.0959348394433882,-0.36547009925914,-0.503993887585279,0.216126612375106,0.135901288530598,0.413064996472312,0.0818637657888447,-0.283495216839196,-0.126577283871473,0.426769756700399
critical,0.170664559850335,-0.0171051262380108,0.317944658580646,-0.195638589206354,-0.27222213553113,0.207695438433564,0.134453603398886,-0.238145795838809,-0.227231199163093,0.0630221752259554,-0.15543703180063,0.104638979314156,-0.11675832117376,-0.0745029645485451,-0.116481568087445,-0.110573430044463,-0.143933688746048,0.181148756140543,0.0240197245711217,0.0554131098952679,-0.0146909371760699,-0.0700359160059463,0.136784625574108,-0.0639365411104507,-0.0977215617645463,-0.0517678629621153,0.045420866884128,0.175561538909025,0.138413192971672,0.0208297811025508,-0.103700180220003,-0.0630536564768604,0.220255047936421,-0.0671189666683578,-0.0009251728810746,0.0572817805646605,0.123441743753956,-0.104347190406514,-0.0630461385661965,-0.0163368897420448,-0.0615143642684294,0.217868581170054,0.118970936256025,-0.134850173186406,0.0521686615743838,-0.244610259270919,0.0178465801772368,0.1147566774595,0.127747157217281,-0.0239215218630747,-0.0763114919326267,-0.0583714077415078,-0.141747386351107,-0.012971684981122,-0.0856816278363299,0.0919243129038558,0.0665118953822488,-0.075682806653359,0.0561827559994834,0.0690200583274884
critical,-0.132577868677394,0.0216178841081393,0.112148635889105,-0.004483504241383,0.160100347409951,-0.0393993556382344,0.0182471088795356,-0.0039985359045268,-0.0793039450291352,0.0108815354599839,-0.0459488810603281,-0.137371603145822,0.143524755723233,-0.131841947914783,0.0691176826965925,-0.0470340444354634,0.0459096934695249,0.0668767482007464,0.146198972985353,0.149577457248213,-0.114863559188169,-0.0705331665092589,0.00801628599292,0.0522351312822115,-0.0722109910937411,0.133900143257688,0.0100810223345881,-0.157844111649142,0.0237258377630628,-0.14564987949991,0.0476993574524992,0.0035821896529075,0.121215453004781,-0.0397851577617016,-0.150420778874442,-0.0329512740987416,-0.0185099168655487,0.027866056372938,0.0665648243222362,0.0524799515216263,-0.129817450395862,0.0046616296541252,-0.0492531950693578,0.111704490392743,-0.0116770260327581,0.0548242571586376,-0.287139742188331,0.0820483612244077,0.261388822888601,0.0873102443185867,0.211756425096314,0.0889263382272431,-0.137979682423682,-0.0087460161674163,-0.0958527887030543,0.111804649436301,0.17308422995449,0.0986438095145131,-0.0125520598226323,-0.106953681228697
critical,0.143868121724429,-0.0619905898742153,0.0517057372548729,0.0299430805979434,0.104036019664003,-0.102064401045527,-0.162908042203247,-0.0200779701442797,-0.177641382071975,-0.133984818111882,-0.0785130969680401,0.0292704535237784,0.103826278532299,-0.22052681599766,0.197221119565105,-0.247057119891252,0.0173183278438608,0.197386937213218,-0.0307152502414304,0.156520424119107,-0.0454706818030882,-0.0974311232823358,0.214882518405062,-0.16624024920397,-0.123781314902977,0.0133290879051596,0.0997265801289453,0.155630778649684,-0.133984558209612,0.0062184217065194,0.137228398438613,-0.109953474542129,-0.138078278860761,0.213330641952265,-0.26981650175275,-0.216359023199626,0.0514232234876328,-0.083549483151645,0.001743164523348,0.0935663765308544,-0.137770034768813,0.163142993855119,0.0914671458979213,-0.111569806757829,-0.10888917474742,0.140199861088894,0.0571933137787988,-0.0689206239953652,-0.133196794429939,-0.0601218925545683,-0.163614976377022,0.190282768571322,-0.321759009975383,-0.117603697852812,-0.329414171429192,0.0613044478820222,0.210858191659942,-0.376283907150452,0.0579683423472532,-0.0816859838773934
critical,0.0119766136324629,0.0862833428516503,0.012565818957966,-0.15075820662433,0.0050177964390336,-0.150412138907179,-0.13398245348666,0.0733160037395408,0.0543385663016793,0.050835975248028,-0.134696565890138,-0.0346536002781099,-0.0066167368588713,-0.155325150640859,0.108073090505416,-0.121046735245812,0.0107434923830863,0.14460437706557,0.095553080082357,-0.0103156369578626,0.0540150319326708,-0.0078785116250218,-0.0069604863303286,-0.128457332160024,-0.164948095785453,0.0950570682337395,0.0278509401146062,0.123327518089072,-0.0591149869990881,-0.0453600007300975,0.0617751275676599,-0.142754602461678,0.212316160935407,0.0459263945179748,0.115031814969018,-0.124663569447248,-0.215085444511237,-0.0304684249624145,-0.0018873301841301,-0.0108111851573414,-0.0291645508544671,0.220388385170592,0.162169539226849,-0.0644624379757616,-0.123011865755422,0.0480296924709272,0.129911521318749,0.188263156375826,-0.130232644712236,-0.140527324729028,0.136402701990851,0.151342775458446,0.270596950404085,0.190697963462973,-0.239034128014603,-0.189842159882698,-0.0863310987129399,0.043380497097187,0.122383621172438,-0.161030446022807
critical,-0.186249784286525,0.0507905455860131,-0.224389375962786,0.208269839188187,0.158738979752621,0.140089696791183,-0.194908274091213,-0.121481168381672,0.235279733229325,0.234101556182731,0.151050448283776,0.247160055611744,0.170099866845944,0.159250264131332,-0.201978818354485,-0.14207333198221,0.136435865963035,-0.242817843351969,0.179056235375621,-0.213498277704394,0.180925757821254,-0.247410510858127,-0.201497173649903,0.0304340173947935,0.197338727369722,0.196396185732447,-0.190873573450518,-0.229580764886333,-0.248064065672653,0.187502060518439,0.230796732517441,-0.159468856728027,-0.126940055364226,-0.154428630142533,-0.287882744888275,0.0767111816029412,-0.0016657496860025,0.168477835679281,-0.171164672138998,0.0150495445385727,-0.0398853684824102,-0.13943910594407,0.291392082305049,-0.0415570461032384,0.0982607066778191,-0.0120611243946011,-0.141022605534367,-0.120156274948143,0.214179249217489,-0.244450248404578,0.246851803000812,0.0192317025580559,0.183987536158693,-0.146806046948624,0.0688996454864649,-0.215693836565438,0.105392012273054,-0.214898011315097,-0.0973722574458275,-0.126780001123934
critical,-0.145629206190438,-0.184154479403043,-0.0682113150862036,-0.229865932899048,0.0528976337794053,0.111580946253433,0.304482820825726,0.0734230177198517,0.212118593093718,0.140601175896301,0.235950079145377,-0.280513580519433,0.0857979415944608,0.207549743648361,-0.0784280889715489,0.0890122075359177,-0.169139265647951,-0.168335699162587,-0.121889556308534,-0.0023647813712147,0.084512235217878,-0.0693363081657136,-0.0934433027266405,0.158692901338216,0.128065538724619,0.0515430502755056,-0.10131825428321,-0.215837957968832,0.187047318750354,-0.155524553481637,-0.238705164238054,-0.105382004794909,-0.135894572196311,-0.177634111350373,-0.220246094117116,0.193406973505951,0.0400176109711387,-0.204840576640562,0.0388926178916287,0.237304662649277,0.19028454373425,-0.293485439497456,0.16333062791089,0.119249266428052,0.0416247439418671,-0.12737676745145,-0.171458128934288,-0.069956202311566,0.0140968520575325,-0.0895173064695752,0.0737444443139973,0.126848709475353,0.109721263815876,0.249427037057057,0.060497076826707,-0.0221554759536138,-0.0235100594575135,0.108251885099781,-0.0922264734773746,0.06784397040718
critical,-0.0253398047265237,-0.0861553360701806,0.206038826017734,0.141203877372629,-0.0735728123439068,0.0392330080076178,0.395650468281722,0.0803883460289718,0.0455242698707547,-0.234087368490886,0.336582509677825,0.0371359207199055,0.186902904517359,-0.196514554586041,-0.270349502840912,0.192058244099652,-0.166019410277224,-0.182097079483019,-0.170825235311565,0.209359214223279,-0.203242709634118,0.161912614338788,0.131242712755995,-0.1640097016265,0.182184458120007,0.22954367936751,0.132990285495756,-0.109135917598028,-0.320679597746007,-0.0237669892607395,0.0096116500686814,0.166019410277224,0.283543677026102,-0.315961151348654,0.0991747529813946,0.313427170876002,-0.213728146072679,-0.46564075650912,-0.141553391920581,0.0658834922889617,0.0057669900412088,0.0047184463973526,-0.100747568447179,-0.0964660152347662,-0.480495124797083,0.277689308347905,-0.0435145612200304,0.23260193166209,0.133339800043708,0.000611650458916,0.202368923264238,-0.143300964660341,0.0370485420829174,0.386825225945933,0.105815529392484,0.416970855706797,0.155271837927699,-0.394689303274854,-0.184718438592659,0.0300582511238764
critical,-0.0353265390141882,-0.0794797687803819,-0.0126830119543381,0.0039815692413826,0.0494531994186303,-0.0354517870532383,-0.0904950042147369,-0.15127326316432,-0.0660320845876326,-0.031918473951614,0.0364339953594734,0.0340279146093001,0.0949314215979332,0.0816089854442339,0.0494136474062987,-0.0132828841413676,-0.117350820587904,-0.0669351888692045,-0.135142634135076,-0.119394341225038,0.0538566567915502,-0.0425909252790949,-0.125010726976127,-0.0946215975013355,-0.0097825310500196,0.0813782653722995,-0.0648521162197394,-0.0536852647381132,-0.0725186146100176,0.0140211883715578,-0.147997038142851,0.127271783681084,0.0507254558152973,-0.12056112558882,0.13168183305606,0.0268755923793329,0.0818397055161683,-0.0381676919000092,-0.0182928057033723,0.116658660372101,0.0558540334142968,-0.100251167256536,-0.169796788939627,-0.0018193925672543,0.0377194357602509,0.0682799572884794,0.16510987547833,-0.10340873624101,0.254246927269682,-0.0749444713663567,0.0988470708187631,-0.0815958014401234,0.0598224186515689,0.0661177806143511,0.0590445624090471,-0.0551882412067146,0.339811113947077,0.148636462342212,-0.0124522918824037,-0.0174028854259109
