group,ATF1,BARX2,BCL11A,CEBPA,E2F7,E2F8,EGR2,EHF,ESR1,ESRRA,FOSL2,FOXK1,GATA3,GLI2,GMEB2,HEY1,HIF1A,HNF4G,HOXA4,HOXB13,JUND,KLF3,KLF9,MAFF,MAX,MEF2C,MNT,MYC,NANOG,NFATC1,NFIC,NKX2-1,ONECUT1,PRDM14,RARG,RUNX2,SETDB1,TP63,ZBTB7A,ZEB1,ZKSCAN1
critical,0.0554288961584715,0.0262866991960512,-0.103938291664474,-0.0536730111738797,-0.0435211240980165,0.0056152032634052,0.0033604689345086,0.0052086253467461,0.0590874947418083,-0.0124177548771225,0.0189797790807895,0.0388343763033684,-0.0407955485618421,0.0206213794473658,0.0969637580360798,-0.004086745620243,-0.0023595665971566,0.0114760724625668,0.0306003963683068,0.0094831491903174,0.0178516823725681,-0.0262142840467508,-0.0228317384832832,0.0425061701132094,-0.0238416491002679,0.090475512911376,0.0402526411175031,0.0100258028803006,0.0458209632636653,-0.119171419400447,-0.0839245904607775,-0.034464123629053,-0.0321624447443244,0.0107575670039803,0.0926417504086702,-0.05214959689854,0.012575748682933,0.0021250024144687,-0.0620368181812526,0.0271237396581137,0.0276169429680008
critical,0.0286425883214381,0.0380262439011575,0.185747500796111,-0.0762017459284175,-0.0845837940714289,-0.0313678930536338,0.0294629236972516,-0.0919007344636029,-0.0204309539460437,0.0291479397013677,0.0434917250870303,0.0025251942670358,0.0548422810267323,0.105730988020834,0.0452648256135549,0.0197794697052354,-0.119687260552503,-0.170313184829041,-0.0481879569632469,0.0011744786778342,-0.0014568877938861,0.0550702250505515,0.0634037714813406,-0.0326807982759618,-0.0130768175553734,0.0495686497225113,-0.0163100179539308,-0.049663943600167,0.0475267697088273,-0.0778232777695076,0.0030406426576883,0.157761097969151,0.0475989913827479,-0.0349875712290269,0.0812520943949864,-0.0193171975688067,-0.0953248965808318,-0.0504031823501746,-0.022723983745625,0.0043781493267775,0.0104617251677348
critical,-0.109251819490095,0.349764827271987,-0.101982674646827,-0.161356728978744,0.0193323951004228,0.143715594523566,-0.115509826138982,0.0975958603915097,-0.144229964630186,-0.0334668162431686,-0.0219233144872849,0.146576411532913,-0.0082499684496177,-0.0645094433336551,-0.118993559037905,-0.289513116722026,0.132763227234321,-0.0695426428370252,-0.0181085658448433,-0.036612688169017,0.0356152404337464,-0.151927914210627,-0.0254975022053378,0.0128969014280547,0.0408210375109159,-0.0159454733052174,0.132746114160431,-0.0854411774252887,0.180492568201922,0.0616266238007359,-0.0042900031515999,0.0632313411865976,-0.0865760186966431,-0.15932565158055,-0.354791670490769,0.0740042656724879,-0.0977190745235137,-0.0632352527463438,0.0532998909910998,0.0874008688581144,-0.248042760293247
critical,-0.0520630572323138,0.101705865927884,-0.048544717859501,0.0566068334430142,-0.0292694670758567,0.0907407939628064,-0.0492689005152471,0.0924436900449644,0.0021384574056958,-0.0379304643681698,-0.176126710216084,0.158843702177903,-0.0899308409048815,-0.0386327057582423,-0.188887339310917,0.108217525848051,-0.0414119327435696,0.0625540648814727,0.182917864385494,-0.0948885393947364,0.0938569976867852,-0.1011052313356,-0.115189045683494,-0.0943544539305704,0.0668795164320818,-0.0840824962725995,-0.0515160366969242,0.0961456590737454,0.0599494009134056,0.0320164168273831,0.0832610588056444,-0.148979441040507,0.049570456918679,0.0305853385736943,0.0539654193660503,0.223438062989992,0.0081527215263362,0.0624253186118175,0.0889867015940766,0.136672566990887,0.0410119730880256
critical,-0.0730009673989746,0.133697088662625,0.0846015285128209,0.0595584508719505,-0.170474284730436,0.0424687923335116,0.0628911654438341,-0.044034440916766,0.0386626792692642,0.0087050169372523,0.142391020883608,-0.120326217252949,0.0208400776624082,-0.0158292451909804,-0.0400590831602173,-0.0574780388795237,0.0892179073004345,-0.0520470686256097,-0.119534606295987,-0.0333201163865682,-0.164343084839045,-0.137320709446835,-0.236832262777114,0.063222084778302,-0.0571368459055871,-0.0555038779479188,0.0456868747176383,-0.0444753963371232,-0.198837910791187,0.11323064704616,0.120092897493434,0.126772655660671,0.0105526498880313,0.0242966166257839,-0.0075613986490177,0.169456924064094,-0.0636719620434609,-0.118342053040809,-0.161989880682829,0.0223838271720582,0.0414311547471654
critical,-0.099083309354439,-0.0729929994274695,-0.153888971508808,0.004378454533148,-0.100187084046951,0.16036204543041,0.185909556555368,0.124045382868749,-0.164284622451715,-0.0158120365661147,-0.0565931080846838,0.0470602887251666,-0.173729650341295,-0.100205744568645,-0.0338771619251179,-0.143178605549772,0.234751876758959,-0.0362571035908668,0.169421100249518,0.132588807831938,0.0893622411050898,-0.198577536932702,-0.154935507709908,-0.164670208775624,0.176739602159147,-0.0705793141240465,-0.0793942351748826,0.0679109562084934,0.005833878538613,0.201110726924277,-0.147378479857178,-0.187889215527791,0.112897703232923,0.26311064865472,-0.0849746980276972,-0.0761283538185686,0.238909885750855,0.0937377950390109,-0.0748150591752264,0.170636161265706,-0.182440053133319
critical,-0.186623298017448,-0.233264891648124,0.162351878839939,-0.271425643542365,0.132837426306847,0.158268566817206,-0.120664906191494,0.24566965962202,0.167867385990349,0.151224474088026,-0.271714055915718,0.211745533696347,-0.126735986650573,-0.181120693525846,-0.24279008976807,0.238186117513441,0.159377436494755,-0.250651603881726,0.260814345142767,0.105700098914127,0.0769195799732245,0.260683041614899,-0.0913637270186968,0.229522361613905,-0.137547655751658,-0.211776651873472,-0.119700242700621,0.218260617414404,0.176858262239662,-0.263043469196814,0.226251917096069,-0.277208311628092,0.210782388165334,-0.244560030964541,0.245638541444895,0.230477917345619,0.154174629075454,0.109928376103466,-0.203738295436154,0.0695589926132859,0.212062787307035
critical,0.152778935581957,-0.0608623887092916,-0.0658225911108599,-0.0017866131872947,-0.0589582351807274,0.110229332042436,0.0462403702553791,0.0925512647155198,-0.181787891807243,-0.207552734613494,0.0953487248377314,0.073744810112417,-0.0760486008012971,0.0720522291981377,-0.170386478704112,0.0031500811460197,-0.0787050125139854,-0.0931624744901207,0.0692077529394184,-0.0041844361491903,0.151744580578786,0.125062923110634,-0.102166064631356,0.158891033327965,0.0397521434173086,-0.028844399747509,0.100097354625015,0.0293615772490943,0.0683849705505327,0.0060415735412467,-0.0585821060886653,-0.0656815427013367,-0.0663632766806991,0.0753903748901885,-0.0349329894252635,-0.0527756132299573,0.144903732716907,-0.0630251309886484,0.0335930295347924,0.199324910724636,0.0589817432489813
critical,0.46761756074913,0.154596093212815,-0.0534318294514337,-0.491394724855018,-0.158336321274415,-0.0045417055033718,-0.0065899256323434,0.276954982656598,0.0534318294514337,0.169378899361045,-0.133935785824927,0.0011576896381144,-0.583030312364227,0.1484514328259,0.318186544383288,0.0105082597921153,-0.125921011407212,0.215508378787449,0.33270219138426,-0.553642806165939,0.108377560737325,0.116481388204125,0.276331611312998,-0.0547676251877195,0.13678548339567,0.249882855734538,0.184963182951046,0.205801596437105,-0.198232087264819,-0.185052236000132,0.0137141695592013,-0.48427048092816,-0.219515765996307,-0.583475577609656,0.126455329701726,-0.127167754094412,-0.0876282003003512,-0.144176886469785,0.179709053054989,0.427454635611469,0.116125176007783
critical,0.152258756457751,-0.106214362571168,-0.110810726357274,0.0398867469403354,-0.0595777578307389,0.0736494952783922,0.0688647007660625,0.0687031887150134,-0.050250436882653,0.0363065631420802,-0.2945643327696,0.0283722836342929,-0.025370851352297,0.0156464799453821,-0.0642683369799567,-0.0785823425041837,-0.125589079028267,-0.0031494849954575,-0.0470471145368458,-0.0271071059010749,0.0643289039991001,0.169702057971054,0.202098683543987,-0.102324614008402,-0.0196842812216098,0.0045694451109309,-0.0053433570222079,0.0255727414161084,0.0454185346887673,-0.0272820772897114,0.0242873746765093,0.108091940164614,0.0481709692253958,-0.0705807663084592,0.12149744040169,0.128200190520228,-0.0018573885870647,-0.0251555019508982,0.242947773121824,0.0801840036770873,-0.17814106263837
