group,ATF3,BARX2,CDX2,CEBPA,E2F6,ELK3,ELK4,EPAS1,ESRRA,FOXA1,FOXA2,FOXG1,GATA2,GMEB2,GTF2I,HNF4A,HOXA1,IRF2,KLF10,KLF4,LHX2,MAFF,MXI1,MYC,MYOD1,NFAT5,NKX2-1,PGR,POU2F2,PPARG,SOX17,TBP,TCF21,YY1,ZBTB7A,ZBTB7B,ZNF384
critical,-0.127739962576772,0.0527127730345791,1.83641599948079e-05,0.0350086191105027,-0.0623336307579358,-0.0107168516393073,-0.0992768022220819,-0.345909187802035,-0.084817524855619,0.0568595475199509,-0.16917009002763,-0.306553137399539,-0.163131255218252,-0.14178848365674,-0.212762007150798,0.155751898045313,0.1499089680479,0.157492446384855,-0.320705619859378,-0.0179258727973359,0.103317867819871,-0.0838504786140226,-0.47482062436472,0.0995216985660527,-0.245872281041136,-0.0135443804339669,-0.152256024195751,0.0439830216124062,0.0058705528824804,0.0730292976984844,0.0846983877508781,0.152483813358959,0.0579869352586639,0.0281775501468247,0.0499940495885364,0.242822144290346,0.111106172455532
critical,-0.103452269910192,0.129895465168322,-0.267222692402248,-0.210591680557224,-0.0867154249390572,0.0222070449578345,-0.0640276262154988,0.00143539210347,0.0047749554873005,-0.0986899881173402,-0.0836790232533492,-0.105251613831209,-0.142743378018644,0.0446170742688579,-0.168554851181128,0.206475314628142,0.039163377022956,-0.0620323338941325,-0.170560835328732,0.0694738513692791,-0.0651329506753956,-0.0168800333459122,-0.116768282073228,-0.0680625174782968,-0.0888336443999969,0.116234729799054,0.153921999833743,0.0861648183361689,0.0749527292449403,0.0201532009377744,-0.0837032995354783,0.0528813685006963,0.0223667553148478,0.210295817778272,-0.0681827315749797,0.102071260526979,-0.183019673456065
critical,-0.15414212323895,0.18298172638266,-0.161666682723346,0.0505662048767207,-0.13012047448538,0.196409983074906,-0.333457881985699,-0.222411432881626,-0.18993546045662,-0.127834823767873,-0.125311916398292,0.148692737283686,-0.0140033104390555,-0.155637544869746,-0.0147587732044719,-0.0155043698516832,-0.0901269898032679,0.249581312972916,-0.0596322278768702,0.19507758730207,0.153757814444105,-0.113242834942582,0.22439217356508,-0.0690524915020966,-0.183421943180667,-0.180603052264934,0.154837449664831,0.131938189310875,-0.095854976144037,0.126497260028358,0.0546348040984285,-0.0945911733834835,-0.21380113057952,0.136067864502424,-0.0350627746553428,0.0901161840547576,0.145242884617981
critical,-0.0743782207818275,0.156443562576866,0.0020695017104595,0.212946552835888,-0.162554910196502,-0.19126804947661,-0.0545994854270981,-0.180071930782685,-0.115587310802983,0.313073908134541,-0.0273120625663,0.188201749063945,-0.251504889326032,-0.0581448003988592,0.0595963826701529,-0.173323570871516,-0.119233520113861,0.124133143069318,-0.213299916574509,0.123481417019997,-0.137067762311401,-0.106653257205171,0.16592850627281,0.13689289046785,0.148843089248406,-0.246292190302087,-0.174966256830269,0.0478011454497918,-0.0528389142422576,0.0405324323266932,-0.102492416699281,0.321085315698364,-0.0685550759734665,0.140836586270512,0.158722268232382,0.167470064340735,-0.107201461458628
critical,-0.0199708578805123,0.331801282707239,-0.0309545309559768,-0.118871197389909,-0.332940463067132,-0.26260666229749,0.0412980807915835,-0.186531236639821,0.0263050643879031,0.199177827271426,-0.019127578644888,0.319113385421764,-0.187410366933522,-0.179046938580949,0.223149455401049,-0.160567536674472,0.0352135327393483,0.395711509114576,0.0538854392402792,-0.0566270060220237,-0.0653447883109463,0.0174173792585312,-0.178546322719259,0.065482477157182,0.242803628935219,-0.226463340160637,0.252124384454544,-0.301333338938054,-0.34661296549833,0.0576877297185898,-0.0947514888030139,-0.214008214962383,-0.254745928128815,0.0319196518310057,-0.4180176217853,-0.236552295525846,0.219232597411059
critical,-0.197310685772919,0.016856190410542,0.138129254241831,-0.0245465684798959,0.013234905729166,-0.0757732350883734,-0.0639381715945114,-0.23980267403287,0.0199335088682594,0.220643057166048,0.0408901967113672,0.308464143625624,0.0600210033779914,-0.0676908159668187,-0.155659844193967,-0.266151223265934,0.031790249490244,-0.05084768741553,-0.108033804149039,-0.0204056811846743,0.251848024196981,-0.214633490261896,0.260350646109836,0.110984302143509,-0.0700635351232507,-0.120815620845522,-0.0324788225386865,-0.222478943170896,-0.0776390429410145,-0.265685350285897,-0.216871885333807,0.206955062404199,-0.272709388258729,-0.263408510734623,0.0431239599182952,0.0387867741850741,-0.020986053867103
critical,0.123962786961947,-0.0768430541149519,-0.0685603204545804,-0.133558709316233,0.0312264400780525,-0.0368175078731582,-0.0540692461215118,0.0077967796521716,0.0425272819908776,-0.0893910543297373,0.0034202259203074,0.001182611739039,0.0649857763148751,-0.122154741285637,-0.074666276924023,0.0608043461008072,0.101165237703985,-0.0012033853454964,-0.0091544832170659,0.177855457428571,0.0424664450005381,0.0431905535684817,-0.210195511195644,0.0684861290029468,0.0098667211527482,0.0145897489637412,-0.047487722447098,0.0425562166570147,-0.0074874012988597,-0.0086010149878795,0.0288003796096348,0.165931407322024,0.136785295547777,-0.028971019948392,-0.0617910924075336,-0.132161684281973,-0.0344070276095836
critical,-0.449768126141762,-0.43980803824633,0.0390352636456078,0.18533124289491,0.125915753209226,-0.0922630774793948,0.173737976614777,0.220824119621588,0.0322955274946573,-0.0300182787610596,-0.0832000875699254,0.0680414318584018,0.434103415156105,-0.102085150300063,-0.317940727230166,0.0184020099684657,-0.0659021981995677,-0.0629578766046132,0.0338366958295163,-0.220847122134049,-0.164467964093162,0.291004785138824,-0.174382046963673,-0.116254697975782,0.0810378513986307,0.277479307812002,-0.017504911982503,0.317756707130481,0.395528201759709,0.194647260441446,0.126214785871214,-0.0072917964500045,0.244700727555672,0.205642461397604,0.0748271730342736,-0.197522574499018,-0.232877436150933
critical,0.0474217140859536,0.284442628851977,0.19485854050476,-0.391470194284416,-0.112111593929639,0.400674038977623,0.308723247709295,-0.161637043945469,0.020774392307525,0.0216509489449733,-0.108780678707335,0.0323449399218427,-0.352551079581711,0.0553983794867333,-0.435560993148066,0.0442661101911397,0.173558214214766,-0.351060933298049,-0.278657355044818,0.28049812398346,0.342207711259821,-0.234917178836147,0.221593517946933,0.105186796493797,-0.180921289969331,0.16891246403629,-0.358073386397635,0.423639822878769,-0.0141125618629178,-0.28014750132848,-0.281988270267122,0.0554860351504781,-0.100453390651576,0.079416031352817,0.0436525205449259,0.299344091688598,0.280936402302184
critical,0.0824076942816592,-0.188630123122247,-0.21457683086924,0.10716630551518,0.0229500643185686,0.0006204504014798,-0.113456616500396,0.155647243801026,0.11376024116495,-0.0843548524565162,0.0557877318436992,-0.0026138123296385,0.0578603002060893,0.0675234851823287,-0.102123495869109,0.0626390884047214,-0.0557283270180255,-0.009121941008991,-0.0348970348151488,-0.0825199033968205,-0.0934833940016932,0.0650944878658969,-0.0267123699445635,-0.0706587398706578,0.0436823484786561,0.096803463703229,0.146789324239473,-0.0924405092843122,0.183725924736082,0.0219533833544893,0.0173264074881342,-0.182663238410143,-0.0019009544215553,-0.0430024932515026,0.0283096997015648,0.054461024070322,-0.118374015958933
