group,ARID3A,ASCL2,BACH1,CDX2,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV1,FOSL1,FOXA2,FOXG1,FOXP1,GATA1,GATA4,GLI2,HINFP,HNF4A,HOXA4,HOXC6,IRF1,JUN,MNT,MXI1,NKX2-1,RBPJ,REST,SPI1,SRF,STAT4,STAT5A,STAT5B,TBP,THAP1,VDR,YY1,ZNF263
critical,-0.0508661488020116,-0.528145084399745,0.310886759029113,-0.0967947420450786,-0.252705352360627,0.26118436087666,0.287974148924782,-0.568964783193654,0.240181288092927,0.458792529108818,-0.233130236387871,-0.275259878273775,-0.506869596869935,0.0060322683360436,-0.168722250707705,-0.502337324863957,0.152330289097523,0.0780230259812029,0.336738348731489,0.405587944437828,0.137252068581193,0.241151340647794,-0.32001877883212,0.0106102695095383,-0.573522354792646,-0.189900827932075,0.573315302433361,-0.460417338806352,0.300404641453191,-0.127986107954643,-0.407150178991868,-0.147536169366764,-0.535927435236498,0.189930262446464,-0.526590415220371,0.495555410596924,0.230308229121202,-0.0422193849942921
critical,-0.196674696863006,-0.130847368696176,0.457013609450102,-0.442811647743223,0.39733466823008,0.568099287131283,0.315958522560172,-0.0479919447087656,0.0226632070570665,0.473325003984487,-0.115799458505491,-0.165535744237683,-0.361753885890186,-0.0752236039144785,0.0505611976965392,-0.0558492575768563,0.0688036691752543,0.162141003117957,0.482027253842143,0.274106360695308,0.335031923753779,-0.0656128849859702,0.0329093812375486,0.242698811536081,-0.256045682899815,0.296703692589492,0.402842952172898,-0.116824921609547,0.370052018191291,-0.604263029452438,-0.51429781885002,0.032605100723285,-0.189508740308336,0.116255533576323,-0.576711462786631,0.11158463882744,0.45321294544866,0.471540484873379
critical,-0.203501091698817,-0.0976527166462407,-0.145121586844974,-0.164333096979037,0.121861568010531,-0.0527564978168052,-0.080594868467304,-0.129897521931645,-0.126356779550458,0.14518969611073,-0.0335013038088428,-0.248665520119611,0.146539199010856,0.0201434327772414,-0.153050914536248,-0.0889201693381142,0.0340015546228471,0.138524382448081,-0.0070730298190397,0.0914505459907353,0.0602283191298258,0.0411318901689372,0.0911142271336206,0.0742475546178761,0.146878336182416,0.158672982135138,-0.0357235447488001,0.117295428890404,0.0548852646610001,-0.102702666412777,0.121558599207684,-2.39556727833064e-05,0.0153316305813161,-0.135389007627913,-0.0743353920847482,-0.193138149484203,0.128452196340386,0.127177378773055
critical,-0.0082807085179214,-0.0214520728546353,0.128961672248033,-0.0416114135477876,0.0113141192952547,-0.0376801262488717,0.140268148799667,-0.111408973862079,0.105718105283701,0.0889587353539184,-0.0212784483888634,-0.0025890814993364,0.0086510607049912,-0.0369985802108518,0.0563959218625233,0.0411898374759906,0.0607409091233976,0.0951655766390463,-0.235108821322489,0.112876497320421,0.0911878494628608,0.0062759176854887,-0.0028747800910316,-0.022015535586633,-0.0209096130822069,-0.0460276941880884,0.0708635188539818,0.0292208925746123,-0.0254991097973991,-0.225976209427819,0.0983477583799946,0.201687570200257,-0.0060709638050261,0.163832944362298,-0.0677680910043651,-0.0378414406466739,0.109718293958314,-0.012505920567697
critical,0.168809201597182,-0.17807314654407,0.112472610681422,-0.0416764506482647,-0.0972502476564025,-0.113564320490627,0.162354811594782,-0.0978366324825271,0.205774828290066,0.12739307775254,0.140700401985639,0.117193307309993,0.247456734889305,-0.0618471013996335,-0.0928948399359091,0.212801313723182,-0.130162102775507,0.204709878621354,-0.0815365892365216,0.0297081726685314,0.0569705204575158,0.0810042443057598,0.166342851949684,-0.0065562344205828,-0.164484451125019,0.127892427170267,-0.0067781097601976,0.0810559459364195,0.197580769348487,0.094014089307174,-0.030769744843784,-0.141596736788532,-0.0803705745711927,-0.238311002213523,-0.420209290004839,-0.302225909032353,0.124557282281937,-0.101072531024566
critical,0.0084832953822595,0.0241716575045395,0.145505829976881,0.010441677285212,0.0064128206646159,-0.15653928321271,0.0504991099600537,-0.153610881588575,0.0653302862853602,0.107936394594735,-0.0486744983252121,-0.0106076858173828,0.190523786575913,-0.0003497110540986,0.0238113856398005,0.0304409808386127,-0.0931923912765561,-0.0059078471663664,-0.137099424707178,0.133300312037354,0.0497528126748037,-0.157864572309382,0.161396792913813,-0.202053134718389,0.128290596968864,-0.0082504017160333,-0.027707398379184,-0.0370482501131764,0.0544256934670803,0.0280747107843499,0.141329770478149,-0.0553807983592014,-0.0005122919547458,0.0792240517083026,0.199407095820848,-0.159144097893279,-0.150012146404847,-0.0847960836240445
critical,-0.112368964858173,-0.0556263596577828,0.171755894270314,-0.111230498103702,0.168271608250125,0.169678210961081,0.0418299499188267,0.0274980089739614,-0.14949246210432,-0.149907998766167,-0.0718737690652778,0.0808933589606535,0.0672754596236672,0.122292958076391,0.118844225995183,-0.1915090702028,0.0375723657257891,-0.206570607603849,0.134989417828107,0.11377927110444,-0.127497165894812,-0.0006370080734189,-0.0972170611955464,-0.0842124673059914,-0.145737818006459,-0.12017379517168,-0.0916299078260121,-0.0932298350801807,0.0348250832324041,-0.132901364620004,-0.0863886646544856,0.115863620777232,-0.111668996684474,0.220244800677556,0.0810548331001946,0.0782490347489026,-0.0992999294542141,-0.195548886519576
critical,0.188678346467359,-0.318941491107657,0.168999954971372,0.0015154887266454,0.240572354379764,0.261077376090285,-0.026475128815488,0.13299561673834,-0.281926827056862,0.322156164164177,0.0600684622561289,-0.124798200444213,-0.264292049146805,-0.228494368467408,0.0585529735294834,0.120412467917102,0.192053753176706,-0.207621955550427,0.223442739378589,-0.110975106301174,-0.14725498793905,-0.338114719694762,-0.306748695443282,-0.259355229810006,-0.254670991927647,0.101285163230804,0.288218401467481,0.267368950500904,0.219791789264398,-0.164453488791435,0.16158324499097,-0.0168999954971372,-0.0083811118973574,0.199998588016392,0.161468435238952,0.104247254832884,0.104040597279251,0.14429289633697
critical,0.0063694355041186,0.0446733010699828,-0.0472036247633998,0.223104747726457,-0.13445616591571,0.199895571779943,0.0733793871090929,-0.172498273858117,-0.228339900195596,0.0794870649897546,0.41052320612162,-0.107407878158494,-0.0203298420884883,0.0940582393621904,0.0363843096605134,0.287933385802624,0.0943199969856474,0.30477312624502,0.107058867993885,-0.0328069554732687,0.182881326255242,0.0519152619856246,0.0138731540432173,0.0065439405864232,0.30590740928,-0.273536716512493,0.0838496920473701,0.148503825041232,-0.100165917242852,0.102783493477421,0.464096266389138,0.16883366712972,0.2587037845166,0.14579899626551,0.143006914948636,0.0888230868930518,0.229823193395185,-0.159933907932185
critical,0.0169139638047243,-0.0770327193632708,0.0723706638428263,-0.0934059638572788,0.0489482858956993,-0.0279195800191824,0.0193603889788189,0.0291065248475841,0.0705638700484815,-0.0950676866170412,0.256366894658898,-0.0699506152204739,0.0893439748889707,-0.116426099390336,-0.12388406939546,-0.0601451321102887,-0.0229278176019596,-0.165493079768876,-0.0635279248712336,0.0439894941681544,-0.0550940224516459,0.0110781517317493,-0.0673063659083123,-0.0756149797071243,0.0968942628251927,0.0819123814355889,-0.0147115217342456,0.0367886955425173,-0.108354874557205,-0.0610221524557189,-0.0797626924685947,0.12470174249947,0.060019843489513,0.0256775731210903,-0.0144213796650807,-0.0130959579400322,0.0978965717913986,-0.0619321434908268
