group,AR,ARID3A,ARNTL,ATF1,ATF2,CDX2,CEBPA,CEBPB,CTCFL,DUX4,EBF1,EGR1,ESR2,FOSL2,FOXA2,FOXP3,GATA1,GMEB2,GTF2I,HINFP,HNF1B,HOXA1,HOXA4,HSF1,HSF2,IRF2,JUN,KLF4,LHX2,MITF,MXI1,MYC,NKX2-1,NR2C2,NR2F2,NRF1,POU2F1,RFX2,RUNX2,SOX17,SP2,STAT3,STAT5A,TBP,TCF3,VDR,YY1,ZBTB7A,ZBTB7B,ZEB1,ZNF263
critical,-0.182457910870712,-0.0992994862265346,0.125958131524109,0.0556706301173446,-6.97644213729412e-05,0.0137319533984757,0.0907620728173446,-0.16392412563715,0.090320486692772,0.110113430918761,-0.168098353307533,0.0891594205193343,0.2656568834051,-0.18740799975754,-0.25892746489502,-0.186553431533664,-0.117133544726327,-0.219298149775128,-0.265096930516433,0.0363119525704898,-0.111921180815514,0.152723015969069,0.249377334240018,0.0077115410864665,-0.217807739182268,0.159816538608079,-0.296692036444685,-0.0583974144833598,0.115050963434754,-0.236926835048525,-0.521378155570553,0.170843604726264,-0.117004581610259,-0.141435604220466,-0.0662914517010648,-0.020391883114835,-0.0197898510712225,-0.116713090055111,-0.0377291993342631,0.0744696610284799,0.0579048678683725,0.0996740335809644,-0.095096654530883,0.183669968159859,0.164760655562436,0.411123878921373,0.0227360350486143,0.0958947803365899,0.339239145893763,0.202579709511409,-0.122627936976219
critical,-0.317892641838491,-0.169832380823152,-0.21225958783448,-0.0295792546031468,0.0557294474715091,-0.399533851373393,-0.319353540280572,0.0411464680967464,0.299446594308127,-0.0406862453628946,0.245735015490592,0.40402936967512,0.0494654451941854,-0.263817466126575,-0.16140216845368,-0.0843555486354519,0.0306899876098808,0.0270184873993187,-0.294907593418334,0.143921278168854,0.0143568660756,0.0034798106269518,0.208020291579218,0.318262045374123,-0.149030956016867,-0.107034317536222,-0.0347613778231497,0.176151088447211,-0.194652532743556,-0.145898429911741,-0.198193982115782,-0.123403712972738,0.184331589634775,0.316671134505887,-0.0268824122507102,-0.205959708580784,-0.0586581905582693,-0.01222314628593,0.011253802112742,-0.144997209740263,0.0979929993887943,-0.0647852278048082,-0.0148552000943103,0.135294542683087,-0.008603905846626,0.102057334564954,0.332012517565882,-0.15484766766103,0.0508677970715036,0.040777019746904,0.297483763906451
critical,0.0807229450100543,0.0617467281517418,0.0292429760977224,-0.0246956928460243,-0.209088825156281,0.0546343948482152,0.197969391744391,0.19755195620171,0.0721830852210626,0.0941694293091463,0.15902841819044,0.146393379862082,-0.123581534734487,0.0096286591169276,0.151744613047832,-0.0652305111993028,-0.0490315759313537,-0.0332913044078319,0.130757584349803,0.139154082437268,0.288729061368202,0.173697693473144,0.0496429714231594,-0.207763900672889,-0.0521508641952941,-0.124087048708172,-0.114610184334037,-0.237928420780099,0.0009801067960593,0.29053794871982,-0.129356293992722,0.187870824828014,-0.0145418426591241,0.123279350755778,0.011313861863307,-0.222509073326989,0.0776327038882532,-0.149939005212262,0.0171120462361708,0.168092532044819,0.0407479868963985,-0.182226777709406,0.23898348794297,-0.0187255681317868,-0.162373993061692,0.155603666431743,0.169324224571989,0.0731083772488911,0.166656572518088,-0.216068103808717,-0.160023517059862
critical,0.0422130013135739,0.078758016145268,-0.0643460754406906,0.106649315381173,-0.0545978601354253,-0.193932816346147,-0.10972487585546,0.0779342323165169,-0.179755461162971,-0.0553365834402952,0.0065464022066119,-0.0464326898330903,0.0245457210520868,0.0233455065875549,0.194087868532291,-0.123787556419916,-0.174089103747212,0.0435905512615462,-0.0659422693344533,0.0907510263841236,-0.160420657184001,0.077831484789038,-0.0685367898556291,0.113441532029233,-0.107693139498103,0.282759915641553,0.181325415456001,-0.0311202828302162,0.0706601030013507,0.0914685718294225,-0.174548616755156,-0.0900024705015957,0.0877023455008296,-0.0690077063264188,-0.11504243857856,-0.041247663275108,0.0484426083406146,0.0166725026709802,-0.0587076448727176,0.137982074978293,-0.135350144117271,-0.0778648806445153,0.166005095846255,0.0368404576088958,0.240756191143575,0.177596774010054,-0.0038562322317695,0.117594487018728,-0.0721637310308898,-0.206266243223326,0.132458319029041
critical,-0.0360261526842086,0.156002190882192,-0.178294403426064,-0.154538132588864,-0.0050177765555296,0.0696738263914394,0.0417390134055631,0.32844917607774,-0.0867875193052533,0.0715285940610818,0.249541178580674,0.0807023568822485,-0.0989775481410439,-0.0051080000876844,0.113578723094765,-0.0193228731364897,-0.243054158471348,-0.117948082828688,-0.0174012156068015,0.0991649953069862,0.153262299250548,0.092110448439364,0.0532114021924901,-0.112906972601049,-0.0436687080889777,-0.0513076338114188,-0.0197965466803025,-0.0727873160398508,-0.164561759600845,0.0088380172058204,-0.1406390419026,0.0010520893490926,-0.128393530779795,-0.009242208259353,-0.103318388942389,-0.0447638350999603,0.0732306558099219,-0.103646097404009,-0.0931049813972544,-0.208933589009374,-0.206610851582435,-0.0395285368677701,-0.0474614668587846,-0.0247331739094975,0.0266247569284674,0.0570264575823123,0.159795208915022,-0.0330713320061384,0.0188178287668415,-0.0774556060397922,0.152040392621107
critical,-0.162444318334435,-0.0382786720643423,-0.0129198751982696,0.135401629804934,-0.031832545942888,-0.156258531638424,-0.128970839504851,0.22691925244996,-0.247815787219402,-0.160540551641712,0.0145556345548653,0.264406928715636,-0.112791547958447,-0.0978893792712772,-0.142778159884384,-0.269679587348811,-0.28727559468271,-0.158433723892521,0.0424902951044692,0.121609275708907,0.28704638882234,0.126550181724351,0.071451347072337,0.10953268591711,-0.197619611413871,-0.0638525399674734,0.330262179139016,-0.118957749147648,-0.0727120254966059,0.184721354180666,-0.325603045745148,0.0697304092380059,0.0769926597329023,0.0962101068311529,-0.264544489185645,-0.270945346918715,-0.0949849964263287,0.19401938877033,0.0472819078227114,0.0700220669974531,-0.291778413559953,-0.0315383014183903,0.171913910877629,-0.202037806120176,0.275392457962906,0.17407247392783,0.171529037191896,0.187343779635107,-0.0842090875326179,-0.308665832038939,0.288739796085776
critical,0.0029422766333835,-0.0673616735785607,-0.0906855928081674,-0.0847721209958605,-0.162193740916436,-0.103176179977861,-0.192432900035895,-0.114114805203586,-0.117603568197555,0.143828239995155,0.165734408992143,0.120465762704828,-0.14181283982138,-0.0688506079232769,0.0993737619899605,-0.108738180236685,0.123715762322802,-0.105320601354813,0.0333794165646154,-0.106099919082053,0.0168936211034217,0.139067060997434,0.0761632924390099,0.0789394728108315,-0.0596826874859901,-0.0002661989191997,-0.202945903591367,0.193327891945294,-0.0420965042919483,0.0495611965470572,-0.152189407161998,0.117768922957949,-0.136518521484092,-0.0880903387212615,0.0205358748391022,-0.313974580935038,0.140881514354765,0.090695973824515,0.138739317481316,0.0735888003847993,0.0793287609238674,-0.125614005312082,0.211005279782961,0.175018745112757,-0.057616865232813,0.0732655058756876,-0.107390872614997,-0.188013553076478,-0.0146772741132041,-0.0020598902438355,-0.142227338974118
critical,0.0690212333027438,0.0685371164358909,-0.108534390911596,-0.0349486271499531,-0.0715801367418235,-0.0127714640112626,0.0162986011840481,0.0410577209459542,0.17365963609538,-0.0771129009344282,0.0912675559938419,0.0004841168668529,-0.115865303466797,0.0928351725150799,-0.0171976753653463,-0.144059347664945,0.0106275178866282,-0.0786344110873945,-0.0352483185437192,0.0709346475860196,0.133823733908627,-0.211005794395462,-0.0341417657051983,-0.159574140588374,-0.155701205653551,0.155701205653551,-0.14647993199921,0.0383374452179235,-0.124441087965334,0.0527917916711033,-0.148162814441127,-0.181428559149163,0.278367198440425,-0.236894520180025,0.213726070123493,-0.303080211834059,0.146018868316493,0.0035040839886496,0.186638578763866,0.0256812471273402,-0.08310672880975,0.0716492962942311,-0.114090208288336,0.0002074786572226,0.187076589262447,-0.0432477734388602,-0.218129228293441,0.143298592588462,-0.083567792492467,0.106275178866282,0.129397522554543
critical,-0.287303357056867,0.0320975135585602,0.133287767474784,0.47070522608221,0.198357386242002,0.0566735389262862,-0.460035207951027,-0.390330253438295,0.264126678329297,-0.178941451609848,-0.202555426162467,0.39470321168878,-0.477527040952967,0.142558438965812,-0.200368947037225,-0.105825589661738,-0.142995734790861,0.0194159346321536,-0.493094772324694,0.153490834592025,-0.115708475307834,0.0762643918884592,0.14911787634154,0.190398602226119,0.11702036278298,-0.454262903060386,-0.111422976222359,0.233428511410892,0.486010579958908,0.0327971868786378,0.3480000175736,0.337155081112397,-0.47665244930287,-0.514259890257041,-0.280044246361062,0.0547494372960727,-0.0609590380117615,0.441843701629009,-0.0927067149102829,-0.518108093517468,0.0655943737572757,0.224507676579902,0.14614426473121,0.0256255353478424,-0.289839672842149,0.0768766060435271,0.258616750933685,-0.27785776723582,0.298585589343119,0.0724161886280323,-0.0431173683497825
critical,-0.0411926318522814,-0.0168347330751634,-0.0018609936210098,0.0924161513071689,0.0513951004270374,-0.0673851271777708,0.0227014824690561,0.0188079142548866,-0.0717406441631129,-0.0809664210502467,-0.0416479813552944,0.0084734603169383,0.0969300507283417,-0.28968807440237,-0.181796639260918,-0.074763108980214,-0.173237388457904,-0.100797221869873,0.0667581967026079,-0.053242895511728,-0.116615667648456,0.125808448194792,0.0116873039106681,-0.0147229672640884,0.13378696339976,0.162104423072643,-0.0635047574999205,0.083698518068325,0.0662038581772007,0.097735161443814,0.0388630901919393,0.0571364637258975,0.045303975915718,-0.0811446012905562,0.0766768967465007,0.0365599456042356,-0.0600467409842852,0.0538896237913697,0.0333790983513039,0.0656165233109955,0.0590172551513862,0.104182646435752,0.188600484733475,0.0521936118743501,0.123894660428505,-0.0342502017483724,-0.169785971210429,0.176655809364582,-0.0317094835069228,0.0881266270034229,-0.0654317438025264
