group,ASCL2,BACH1,BCL11A,BHLHE40,CDX2,CEBPB,EBF1,EGR1,ELF1,ELK1,ESR2,FOXA2,GATA1,GLIS1,GTF2I,HINFP,HOXA4,JUN,KLF9,MAFF,MXI1,NKX2-1,PRDM1,RARA,REST,SOX17,SP4,SRF,STAT4,THAP1,USF2,VDR
critical,-0.458275238484802,0.207828207694105,-0.177537905757575,0.224102065400516,-0.046989168962214,-0.0730814534618264,-0.190428250104227,0.162996594339547,0.0058767091745243,0.193742359791774,0.15101371144101,-0.156406772400428,-0.153447593644615,-0.172170637325038,-0.195209620280494,0.0213505998522201,0.275548219810323,-0.249030067262837,0.0790939030929177,-0.0297709551467637,-0.543768479112017,-0.130484608170264,0.0983072808039763,-0.0177500121699173,-0.377862573613217,0.192198396437741,-0.214016359330545,-0.103211111812387,-0.252937589081905,-0.391649430618334,0.0651032820585576,0.431415649312155
critical,-0.164467387168261,0.414198628362817,0.456730645256697,0.20682514379125,-0.4064324231885,0.114487043163081,0.332583876317178,0.558385302817864,0.0697589520480559,0.23810684606955,0.0126451338429547,-0.0960391301057813,0.0967562192281584,-0.245255375526241,-0.354908662200214,0.130865829411259,0.193285039345971,0.0250750332743075,0.0929887325528243,0.0373795811893089,-0.236447582442714,0.275866064561652,0.031178667664491,-0.0022863993525465,-0.0855452700391775,-0.0877778255381159,-0.450846033126881,-0.517869036752527,-0.480226248143134,-0.493585631824196,0.229365555048282,0.156715006680557
critical,0.0803587321140044,-0.198998823978883,0.230376717849113,0.119547823786779,-0.130623564216218,-0.0831393078250258,-0.0491214661425562,-0.26532862978904,0.0299767884840433,-0.153661141935645,0.0940763016653663,-0.070078315352924,-0.0857077658693236,0.0608246233511738,-0.127539627318862,-0.020947912989375,0.112340996719799,0.122792612662005,0.167563550163332,-0.175227065155785,0.312182177109109,0.155303525288637,0.0895348200913435,0.213184369313815,0.106129852802386,-0.0359212567539351,-0.190211696778441,-0.182725965551002,0.0279553212299888,-0.179386640864221,-0.0941421475042606,-0.167778960122
critical,0.0855366339981599,0.190860499527106,-0.101357228612692,0.0033332331644198,0.124682260386325,-0.166233581585314,-0.0435246130055159,-0.0472175194098549,-0.109060035619491,0.228466172544096,0.206643443041751,-0.0014420254328033,0.256254204336536,-0.174985708375935,0.102215252746154,0.0625143310990889,0.163638695843999,-0.0606791323017771,-0.101066718806262,-0.0963788645480636,0.141986799437728,-0.088083754291326,0.0451602142018713,-0.0129943650808959,0.138128614059193,-0.0196291436828116,0.173550289424944,-0.163215237899146,0.0135242283080394,-0.212284033827538,0.0424755270794579,-0.187362513568458
critical,-0.232927495569305,0.155881824699198,-0.139657670800699,-0.092344269197453,-0.0756075079120633,0.216313812098129,-0.220104244486373,-0.0757618105417214,0.143751504312352,0.144177462836383,0.270079041192727,0.0678957591175002,-0.0475356182064976,-0.0498355860708274,0.167876056932062,0.239482364951626,-0.0132731486321377,0.157472468839332,-0.471135367637179,0.0762999181945593,-0.136875019330947,0.164077818339956,-0.12149992020576,-0.42168983155262,0.108589760053173,-0.0868408954752473,0.107316047789806,0.0108061280051764,-0.126174795491488,-0.34188570844473,-0.0642814867297254,-0.26236130764187
critical,0.118317796899459,0.0389485284346633,-0.1659094644146,-0.167169821623586,0.191759598726121,-0.24717688133954,-0.0488944513037157,-0.213505773787464,-0.0844002995394387,0.0375833580782893,0.124107771711835,0.0693239170033141,0.165803630058513,0.0807865204648236,-0.0580600778895091,0.0075742120839938,-0.0084770534111435,0.0183824992808503,-0.158214842541268,-0.165727782103316,0.256071609108612,-0.0904108554308173,0.0078282145386037,0.12564979684746,0.0080117535929765,-0.120471897394457,0.0884452143593785,0.0880286540473044,0.246086880308994,0.349834071489841,0.129398746818973,-0.219308652964309
critical,-0.109631527120404,0.205259644632453,0.0855263362856699,-0.245930242635859,-0.203937826076566,-0.293693091127786,0.301043619470014,0.302041106353289,0.216032354536273,0.267350976583089,-0.140365107355828,0.309523000155591,0.141781924662504,0.252004225264371,0.12593865643537,-0.32286290286391,0.238584909537815,-0.0815705289286351,0.105001822374966,0.218986964121331,-0.067660633715587,-0.192358368968788,0.309595733574163,-0.121872264594996,-0.172710697643688,0.231150515110907,-0.159956373172648,-0.25077369457057,0.129361580174703,0.0629619064402798,-0.0560744970081441,0.326674727739282
critical,-0.186476846634123,-0.0555669158142517,0.0817350564011958,0.21329111414914,0.0150916789628408,-0.083650361223697,0.101718839248016,0.144155532845361,-0.200830094822023,0.0349139300776423,-0.0335986002597801,-0.0185761491820899,-0.0590744619952177,0.131163766398757,-0.103564916185366,-0.1412018097456,0.0527285725230752,-0.215552558397394,0.033621676221497,0.30513344178233,-0.120802659587877,0.0119071962459111,-0.227205919064419,-0.0606897793153995,0.288564901269608,0.0631358312573889,-0.136055870282736,-0.175031169622549,-0.068397150528838,0.13254832410177,0.0226375184442612,0.123225635568149
critical,-0.164830973422632,-0.0097113790073843,0.172442594806799,0.282679870025757,-0.0984261385883553,-0.347072437137783,-0.204638878362812,0.378306331783154,0.0026246970290228,0.127997725115346,-0.2761181274532,-0.318813199125304,-0.267981566663229,-0.226336373802734,-0.475945061262803,0.19720223678058,0.0595806225588178,-0.172267615004864,-0.222574308061134,-0.104900391259945,0.382680826831526,-0.401403665638555,-0.451447888991923,0.168942998768101,0.0710417995855507,-0.482331824033425,0.303939915960841,-0.139021452637241,0.394404473561161,-0.0419076625633975,0.465533763047679,0.134734447489838
critical,-0.0755598985606835,-0.0181756478680636,0.0992848071861362,-0.043613617919218,-0.193814050028336,0.0853554351300438,0.0984051269945596,0.0777888626551294,0.0422974047002425,0.136859718226336,0.0161252654666445,-0.0784899611536792,-0.0703281163686754,0.0229312122120001,-0.0176663593360982,-0.139597970852747,-0.0123684357763024,0.0174084080017261,0.0978826101890367,0.0675700213319277,0.043587161372103,0.123201525778173,-0.0157019607128031,-0.289024548958749,0.071465747894624,0.0547452101178902,-0.0170115597949998,-0.0111911194296811,-0.0678874998973088,0.0947078245352264,0.129981015976414,0.0995361443837295
