group,ARNT,BCL6,CEBPD,EGR2,EPAS1,FOSL2,FOXA1,FOXA2,FOXD2,FOXO3,GATA1,GATA2,GLIS1,HOXC6,KLF1,MAF,MXI1,NR2F2,PGR,PPARG,RARG,SMAD3,SP1,SREBF1,TCF12,TCF3,TCF4,TFAP4,USF2,YY1,ZEB1
critical,0.320855667148903,0.294891703960769,-0.227945221657405,-0.218275814324554,-0.496035840286951,-0.352751926833141,0.0268758863836894,-0.51267709794789,-0.359100731278907,-0.434383164217834,-0.034138820364944,-0.229673521271952,-0.202819330564275,0.21709217423747,0.174126799037869,0.274250995516272,-0.599163846010325,-0.269101919052938,0.195160726288286,0.340996976678182,0.180258033851307,-0.319642793057701,-0.212907084463399,-0.0229874573998389,0.31581004351356,0.383392840382458,0.240185535954116,-0.364301013214863,0.387435682518041,0.0198471002278738,0.467544943715575
critical,0.278286691067695,0.0497957381501493,-0.125527450455957,-0.0626861528222282,0.168478552887482,-0.144802928064753,-0.335710674998716,-0.37994870165572,0.1269929981342,-0.0577893282451614,0.0855340162060114,-0.0050042753956022,-0.138946285101667,0.0362452501465591,-0.271692440804413,0.0050396631212082,-0.0446391238488788,-0.25785343777582,0.0019709822862926,-0.0679027161344004,0.159433901217491,-0.320403030108051,-0.0838431248210487,-0.267257373515848,0.210050898536221,0.233879131324081,-0.100239416331249,0.106674594796102,0.129957777173025,0.138730640347983,0.262809179969179
critical,0.0667913118477936,0.0295972393537695,0.236749243988013,0.0257539364652053,0.0196334166884067,0.0903596841168606,-0.041711375179849,-0.241496853438592,-0.110309890110256,0.179205453765816,0.0654278017976867,0.123317522180821,-0.180272385104576,-0.0182896472181358,0.0949629993291142,0.0354042599222188,0.0839369454630476,0.0223388161535621,-0.0183512190266722,0.0478864165580997,-0.0825193838252942,0.0047241087602981,-0.0976632286424077,-0.0757309744307079,0.0511525424933611,-0.0702454433053035,0.0609180193327517,-0.120605542522387,0.0706097040046599,-0.189933988892924,0.0215021915795564
critical,-0.146659452933313,0.0697938789947135,-0.009777129438287,0.207714795448182,-0.150888990326186,0.0373937267812742,0.145855117206851,-0.0769082670417101,-0.110275818105942,-0.128431366823277,0.0311732073295072,0.0045565396970017,-0.0149714959192484,-0.20511279390263,0.0059018688764275,0.145994818852051,0.0353379750214911,0.043251500865843,0.169281658056695,0.104835864075622,0.0907209167886917,-0.101064036462612,-0.096962870397561,-0.119972467248625,0.224338356767839,-0.100596573265212,0.106254606703215,0.0461468057818773,-0.161003926752699,0.011119363221728,0.0825130363072959
critical,0.21366541967696,0.0705224016808097,0.0905115454824431,0.228681498686228,-0.0022551002051246,0.0039956469080204,0.0507563782519248,0.0140674927446842,0.0850641875577857,0.247358933660877,-0.333048066057816,0.124117785374109,-0.0019067830690878,-0.0248349338761331,-0.181805181118956,0.0939796516721258,0.0566382884275812,0.0688615964848218,-0.0993189559587583,0.0202935641472227,-0.0589770263044463,-0.0927198917095763,-0.122449967081422,-0.206114132742684,0.216780793077129,-0.116585459775352,0.188191255023954,-0.170312274095672,-0.0193421206950951,0.0556299609688972,0.152552515811267
critical,0.299118277161836,0.16356573156742,0.138098718775668,0.176824973343436,-0.109536218313484,0.0593590404382131,0.0263596835799536,0.124853096367152,-0.120714383675947,0.0892626316797655,0.0507179686786686,0.225474187893432,-0.0175909418311883,-0.159215965004339,0.0772545187386094,-0.0349407189439865,0.0893522230292404,0.0077545157894041,-0.0119779094458833,-0.146757949691879,-0.083978965630948,-0.228711613461894,-0.143902607603494,-0.32135564688084,0.155935365114413,0.150012885875699,0.158097323894142,0.10598026631328,0.273533878393057,-0.281613498676058,-0.037500233546463
critical,-0.158978272352259,0.134119535601584,-0.133645696336342,-0.165891275300342,0.132143967505119,-0.122716942750067,-0.13526105746785,0.087465678039302,0.0595240152854587,0.0315251650340861,0.11425170772619,0.197865027977385,0.0804620663289,-0.241744177867338,-0.139043601947285,-0.0189312897665054,-0.177684525602513,0.142535752770436,0.058591933345209,0.0282558226428677,0.110593935968637,-0.02246503149695,0.118782145842145,-0.0328790976054607,-0.151355253201085,-0.0180883311990286,-0.112282823882683,-0.1307387889944,-0.124463018161643,-0.154940240870874,0.0156441227007324
critical,0.316821962338799,0.220537895666067,0.25073879856652,0.510195146408952,-0.210762279723422,-0.0175731072474838,0.287587120307972,-0.0735816362365194,0.103023491310838,0.0765948260917817,0.210325252187163,0.0187461811606012,-0.28623003480064,0.224540147840232,-0.254764052189962,0.363330892776511,0.236040872478638,-0.27295819856792,-0.0780439173962208,-0.177203165228554,-0.14152791740022,-0.0051063217394521,0.1977894623313,0.0933168797160235,-0.12616294928331,-0.134903500008498,0.257501224653903,-0.178560250735886,-0.212993420303273,-0.278984578278444,-0.308679449294808
critical,0.153571215807302,-0.191331770290301,0.0140402985491059,-0.130025373519981,-0.178512367267204,0.0293886994475075,-0.0488358210403685,-0.191767804406733,0.435510875492143,-0.254295096703062,-0.107089978995665,-0.125141791415944,-0.176855437624763,-0.0172669510107017,0.0855498936439312,0.175460128452181,0.202232623201097,0.0006976545862909,0.08293368894534,0.18775629053556,0.118165245553034,-0.0381093817761447,0.17886119456035,0.171361407757722,0.263800640441276,-0.0991541580766053,-0.0471788913979274,0.07307931791398,0.38126823140802,0.237289766162219,0.199878038972365
critical,0.324430923296056,-0.388529858758176,0.253966854275518,-0.228137708377658,-0.413549375465048,0.220495598696869,0.424423419558643,0.0289491803411795,-0.237195023554889,-0.117488385609302,-0.350622098506959,-0.253025578061605,0.430505512017772,0.445631754951839,-0.111880222432703,-0.448284442463776,0.452049547319427,0.471059377429779,0.51957788772874,0.122023625549064,-0.164144090533877,-0.426799648322436,-0.519479152461547,-0.394605368866159,0.347989158048462,0.517695335300915,0.326655757983486,0.448086971929388,-0.431565270552317,-0.364767571120237,0.464786396787408
