group,ASCL1,ASCL2,BACH1,CDX2,EGR1,ELK3,EPAS1,ESR2,ETV5,FOXA2,FOXD2,FOXG1,FOXP3,GATA1,GATA3,GATA4,HES1,HINFP,HNF4A,HOXA4,HOXC6,JUN,KLF10,MXI1,MYOD1,NFATC1,NFIC,NKX2-1,PAX6,RBPJ,REST,SRF,STAT4,STAT5A,STAT5B,THAP1,VDR,YY1,ZNF263,ZNF76
critical,-0.502976560285984,-0.488209386640155,0.251060273035342,-0.0747102344484143,0.234728629736156,0.138676376376528,-0.488179614923773,0.240708102569364,0.0595351078240564,-0.276218178018888,-0.128110821311328,-0.557214809360233,-0.30096704685335,-0.233250194772551,-0.337389120961973,-0.556354338671795,0.115648696500783,-0.0365165884764286,0.305252471887163,0.414935281608262,0.109349502667637,-0.37761321655983,-0.501816886942683,-0.621324889181166,-0.473887024719434,-0.496866828456673,-0.0670393134251395,-0.252113114814247,-0.244509133731236,0.517785791897056,-0.407264731957749,-0.124887305741348,-0.421219651478678,-0.19680896401898,-0.501222659576523,-0.459838766844443,0.548579804648056,0.229700459179306,-0.0166302888949077,0.471716041451057
critical,0.0270114190558927,-0.118678111004855,0.356203163051912,-0.403169277168037,0.484721758432086,0.141072771670162,-0.0218881641024789,0.0199152291360195,0.381695518171364,-0.108583110768177,-0.155036974218107,-0.341568317176264,-0.0609423215815199,0.0817947728811488,-0.326736509374499,-0.0355513470545687,0.0431593489870165,0.105756839692122,0.443965657161845,0.250362334093159,0.306175517602128,0.0096992895160245,-0.402112792826127,-0.222383658002272,-0.0822473344010966,-0.36376634490567,0.144448875706374,0.256706755568805,0.0890983104966672,0.391234176602261,-0.120820146941779,-0.51371083443164,-0.487520774926611,0.0409915550515014,-0.134944200029441,-0.480392324613311,0.133175645395904,0.405351527320642,0.456193952516991,0.292662760587715
critical,0.026297012281164,0.104442265741331,-0.0697043851030138,-0.0864816354564178,-0.116205608657101,0.150085550827455,0.0080924207223995,-0.0409198305599893,-0.0216234044593138,0.0598917737875859,0.0306188174016257,0.0362069205289923,0.0397561017330534,-0.0465735971343452,0.156279962425198,0.0815257227420367,0.108830213604016,0.0055344220612146,0.0141770737116711,-0.0939270076135935,-0.0622115627177217,-0.034412918470005,0.0988484110711627,0.0814327394667379,-0.0420188545304029,0.0660559897856184,-0.0417974201325263,0.09898501021271,-0.0025896321465958,0.130104691133342,-0.0533647312977946,-0.0478288713508795,0.151318777463248,0.0033133679491795,-0.0233368849190733,-0.123591548205322,-0.151147669064889,-0.0484160080119159,0.143354807863426,-0.0141147653313163
critical,-0.0746229449302806,0.102908361281524,0.117819703001834,-0.0604251193055943,0.0864827652737182,-0.17850291147671,-0.111935341484616,0.0843338703747655,0.0517605013041407,-0.083024346557889,-0.0144916263699432,0.0568666604821066,0.0205794663659691,-0.0368510077622199,-0.137443363047195,-0.106974174882231,0.0808154752892673,0.0315913305406184,0.153369473940601,0.168894828216796,0.0367574660882532,0.10061185058605,-0.200821573325762,-0.0265645237960813,-0.0261135682690677,0.0136437298198126,0.0025109590073019,-0.052842043373886,-0.187624506489607,0.0010441015526955,0.0556835878382597,-0.0350574996819515,-0.0967152347359602,0.170837859890633,0.0010318201092047,0.0324497795931658,-0.0408366938869476,0.122363240906872,-0.0303562704272374,-0.0490547085234014
critical,0.0711529453158004,-0.100571806331941,-0.074836463336573,0.0133255278593509,-0.0359544426231306,-0.0549451480685942,-0.168704436447138,0.0671117270124754,-0.0217245954568528,0.0731404340709303,-0.056250356655152,0.0632215377173392,0.0109236367028048,-0.248694168521015,-0.168419336073785,0.0913603616482867,0.0362967750416918,0.113254533535387,-0.0148631091479816,0.0392039509677396,0.0613561969846217,-0.124867869375587,0.0084523251951263,-0.224478654281737,0.164200327481873,0.0960168244376017,0.0224839799085529,-0.0293563297074868,-0.0374583735888841,-0.198353550459973,0.0802401222716642,0.109273196908992,-0.0657771075137967,-0.0241609318257928,0.0468041546008745,-0.0586090588146195,-0.0264494187446112,0.212315519859095,0.103884375911548,0.0362027131155391
critical,-0.111009958667436,0.118149850753735,0.233202061838448,0.0618334321927628,0.0304523765629791,-0.0522437130128751,-0.0843260391907696,0.091202412699229,-0.139909036994313,0.0866380257974886,-0.0794738089193892,0.0615206983384896,0.0747646989346492,0.0137116400044186,-0.0117332236046392,0.0733083227371944,0.0117022047809865,0.127237423262577,-0.0842541962010331,0.0351557353372545,0.0499975353390119,0.0380876270063329,0.0500999257417073,0.0739991279679027,0.0179580132521152,0.0794238393858454,-0.0773023969815642,0.0701887153298411,0.0205091936448731,-0.0857360285759536,0.0472438369121935,0.166700155262752,0.0978639172134501,-0.0417519023293136,0.0179797924261692,0.0973612048495717,-0.118055757179251,0.0514052619528656,-0.0570702985425123,-0.0797536383072344
critical,0.127050653140153,0.0645274433552694,-0.0385453839133471,-0.0359708766769129,-0.0360589004485852,-0.0829785801096676,0.101577175490115,-0.0504737334848449,-0.10936991247287,-0.0035713576421255,-0.0035623295629796,0.164556303271866,-0.0888686494124274,0.0390118346692177,0.0151784580640157,-0.0368037169781206,-0.0426275803671439,0.0267050581135217,0.0248309793508222,0.0325590150996979,-0.2042994123519,-0.204160981804996,-0.13479674504732,-0.177742565204356,0.09299824328174,-0.0661795818389659,-0.0295060196685319,-0.0155899880050822,-0.0718281500245734,-0.201441272962299,0.121823395314687,0.123100868513829,-0.134156503767891,0.0530256705234145,-0.0378411937399683,0.112808105947594,-0.105732348917008,-0.0753363111126777,-0.0565774673273906,0.108616067864189
critical,-0.0991620534623393,0.0881182683785598,-0.0097909187087288,-0.142362742172418,0.169392174152676,-0.14331399256829,-0.050555478356209,0.0832228090241954,0.0781185386073225,-0.151968051047806,0.172779553611147,-0.0640817949609221,0.0124358588338357,-0.101273365316591,-0.0448015735226432,-0.131643774296985,0.0744991468571763,-0.0665875277110234,-0.256512789677029,0.035033856043082,-0.0378876072306973,0.18127120348649,0.0142223534797412,0.131666975526152,-0.139068167630618,0.240503941551383,-0.232708328551068,-0.183382515340742,0.0486761787936331,-0.142455547089088,0.212407253029414,0.0195354349591225,0.133175055422047,0.167489673360933,-0.0065891490835995,-0.13440472056793,-0.0943593990246453,-0.0971203452955902,-0.217024297633767,-0.202291517112339
critical,-0.196192229864235,0.0453024082515247,-0.044947790574409,0.346993397057666,0.216050819782711,0.496996674477587,0.192380089835242,-0.289811296622767,0.0180855015328983,-0.0320042453596877,0.49761725541254,-0.0452137538322457,0.0226955313354018,-0.0148052880195785,-0.202486693633038,-0.031649627682572,-0.0280147964921366,0.0006205809349523,-0.21534158442848,0.0769520359340967,0.0169329940822724,0.112059185968546,-0.276867751408046,0.255856654038944,-0.0962786993368997,0.134843371723227,0.488840467903927,-0.175092478075854,0.478999827363968,0.0565615194999466,0.378997642417354,0.0367029295814701,0.213391187204344,0.140162636879962,0.0966333170140154,0.3539970961807,0.0722533517123143,0.198940516861881,-0.158602756089976,0.0554090120493207
critical,-0.1484797573474,0.0407285444008637,-0.0200174192183086,-0.0993133471314216,-0.0529484417710541,0.117022859968679,-0.0689503706963197,0.0598321394162705,0.012146524623972,-0.0277348980705521,-0.0389742687412785,0.0075974143584316,-0.134145390836189,-0.0256804611764372,-0.0743466026681996,-0.0195905232403106,0.0204376449466503,-0.0488729192311052,-0.116522591244463,0.0559433838666957,0.0873469192481675,-0.153195623854346,0.125987675506635,0.0838116869303722,-0.0692438616811933,0.0222786338517663,-0.022085196611736,-0.0965251827751227,0.181577536141551,-0.0566637708295672,0.0691171269377252,-0.13779401739814,-0.0875670374868226,0.0396679747055251,-0.0343717964784885,-0.0649282101536206,-0.0975257202235553,-0.187427345090054,-0.0824176047522228,0.169384319769986
