group,ARID3A,ARNT,ASCL2,BACH2,BCL6,CTCF,E2F1,E2F6,E2F8,ESR1,ESRRA,ETV1,FOS,FOXA1,FOXA2,FOXG1,FOXK1,FOXP1,GATA1,HEY1,HOXA1,HSF2,JUN,JUNB,KMT2A,MEF2A,MEF2C,MEIS1,MNT,NFE2,NRF1,OTX2,PAX5,PBX1,PBX3,RARG,RUNX2,SETDB1,SOX17,SPDEF,SPI1,SPIB,SRF,STAT2,TCF4,TFDP1,TP63,USF1,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF76
critical,-0.117821684508563,0.136817811451119,-0.334713238145989,0.0339752539075608,0.129367747351211,-0.0012732238025175,-0.326164384169486,-0.10213016069747,0.0283581386853334,0.0879394603858875,-0.183610331888192,0.21072665038708,0.0547790170664997,-0.178672587681895,-0.233654228470032,-0.488899300008656,-0.18981924917354,0.134729807668242,-0.0986235460006281,-0.135293450543461,0.339821529085966,-0.253642324022036,-0.372824678854675,-0.104713154031151,0.183874416098205,0.207723503605225,0.25492353646373,0.16042411778593,-0.0611052847066445,-0.187715941484194,0.0351414115804277,0.10692919029554,0.241973003516694,-0.0791152279163984,-0.0803201350804425,0.222981467746078,-0.127194317162429,-0.110161589596287,0.08206162781307,0.105283530625216,0.089322443805594,0.0107700629612783,0.0815881249469479,-0.321507038137497,0.0790148036821549,0.0805033534486782,-0.0643323276401275,-0.165115683352781,0.0925186952792633,0.073161641006564,0.288140053296416,-0.108739917901029,-0.131233752666863,0.327140589755271
critical,-0.0361351396532167,0.0924498508298964,0.0004566998563046,0.103669715682109,-0.131076691357902,0.0364208377952733,-0.0480427351893204,-0.0961134694619885,0.040856030801427,-0.0138962150748838,-0.0281694260341203,0.263389200574888,0.0764786771781399,-0.302390298502861,-0.115375475961311,-0.327816249455215,0.0544175173467558,0.0300937487747833,-0.0654222448181457,-0.150752701670756,-0.0396873953863905,-0.128217150606135,-0.0471051497968542,-0.445306999858156,-0.258687491614036,0.217443242260936,0.204314948114823,-0.179458960221109,0.0979990055382882,-0.0385065967498176,-0.151713596172143,-0.103616110490088,-0.0651283440195874,0.215867071741981,-0.0440329670121853,0.146487825757754,-0.0103038034351538,-0.150415765718039,-0.193484863006316,0.0823361289231001,0.129282216285763,0.146599310224904,-0.486190063595402,-0.137060657242495,-0.308905280823531,0.109162789045542,-0.100184840741151,0.021790497760138,0.250108152745996,0.0094121004528077,-0.045794471500118,-0.30191595205792,0.415533493798325,0.289944296461835
critical,0.045309378479757,-0.133984912565509,-0.262991107254548,0.365995508535084,-0.343096686399804,-0.0107446589089378,0.416830443833602,0.324666292845232,-0.243401902470939,-0.344300481809183,0.292288929043576,-0.191661660543024,0.318233555056226,0.301931475534118,0.102957542759346,-0.291283345178832,0.0084734263868435,-0.239800825117464,-0.157490552550204,-0.203771776759448,0.346779297580151,-0.161816531226493,-0.287320520041768,0.413879294169037,0.370599826827244,0.277491008051677,-0.282705892874946,0.338243549360124,0.340969778122976,0.142545495801766,0.137978664326559,-0.344990239241105,-0.396922132520688,0.368052129030127,-0.0076702713336416,-0.264304551603512,0.336085245874098,-0.378116870796593,0.422963755672202,0.283839869087752,-0.337382758325858,0.270721826080525,-0.209100996374421,-0.274190762404243,-0.339941233582849,-0.40395231645487,0.0329382603003037,0.0108669596492445,0.344871687182493,-0.261240472902878,0.0176117751893775,0.291508734665758,-0.344908705414233,0.248727373404218
critical,0.407532529778446,0.263093488924965,-0.335677709436486,0.325425080485356,-0.0994072221514766,-0.166422593993286,0.454522160025413,0.440775696114961,-0.332710818671787,0.45656272304964,0.307880079262957,0.0541100982497729,0.420325198509457,-0.251998273005981,0.345240509952163,-0.357450310317263,0.199648942342805,-0.273240205293632,-0.347483412563878,0.0271875271435562,0.144915880249475,-0.307608896496869,0.185017526431515,0.120133616214927,0.3891058354039,0.335926778586456,0.428941070705435,-0.43284458950022,0.0012882345263745,0.310036796965535,-0.158542639664251,-0.321370258001337,0.209679620420575,0.368483375336209,0.426430884307316,-0.0219177360349882,-0.356290742120464,-0.381352917980095,0.0692620570457549,0.357026485406228,-0.566196270587811,0.174996042962552,-0.391122829968843,-0.347293817402523,-0.456769776328984,0.324578419956638,0.300479757628794,-0.073682103358094,-0.314052280490353,-0.404242489249779,-0.221504294702848,-0.256413838401369,0.460900367045073,0.370330095057037
critical,0.131563169618811,0.273597882476966,-0.0635216057315135,0.150059965853586,-0.357162005891629,-0.200478593811598,0.04275380992538,0.161477975002437,-0.223001630094841,0.117578811673689,0.263516075747755,-0.0997380589323533,0.235947209291063,0.0836364697129518,0.055785997234965,-0.140811827041927,0.149638594044559,-0.125612621758165,-0.316944983909456,-0.0408320951704886,-0.131598435197905,-0.0976462396194793,0.0099132580055997,0.14279188558576,0.0276956669579936,0.306874845938034,0.0788857294586857,-0.338069843703916,-0.0128185193891922,0.156582801457323,-0.104933249205495,-0.0341824590654506,0.101837398111358,0.3053820228583,0.205965762335179,-0.100250187746401,0.0598817312187067,0.201480291841303,-0.142200149913022,-0.184099806768289,-0.1984064817341,-0.0140134001867283,0.0258224423743563,0.024708724269882,-0.132405394625407,0.185902500193738,0.136495942494576,0.183600902546401,0.182454511920119,-0.233538259072072,0.0268824841930037,-0.0229812295057359,0.0452384774171314,0.125053817912963
critical,0.337385954955214,0.0568445571330677,-0.427115925946613,0.0368846565828203,-0.382435416401642,-0.26624892372514,0.026813092030137,0.305829156020763,-0.221954275222114,0.221575344155779,0.116880229434864,-0.141140688049108,0.346834098902053,-0.190025105598239,-0.358597686299587,-0.311475700147501,0.0539517081145777,-0.0384517550673478,-0.306314161913763,0.0375173171561434,-0.191114312964725,0.0066804964876972,0.341339182641654,0.450243749347216,0.252962497287306,0.168088221606072,0.332896347156587,0.154934203902219,0.255791313331163,0.164408681756375,-0.317136381424483,-0.328717571863971,0.316783229867415,0.353494175061621,0.277805628250808,0.396954177302221,0.166866790304953,-0.30299387199967,0.388458396803496,0.313975296150062,-0.129717870652219,0.231461924559522,0.004688082300087,-0.224138049136226,-0.367139851435059,0.307270960546268,0.144140628290685,0.287536422802846,-0.037704334097929,-0.31926804192201,-0.140139722372051,0.355784116202072,0.38249067140717,0.0586494923805183
critical,0.0712651755054655,-0.136687549745911,-0.107466152147863,0.173893000381877,-0.0878807570915061,0.241279235844481,0.0479087529912803,0.0138534628855498,0.0005255195065691,-0.138119978443142,-0.0700648327787871,0.0399106565347613,-0.0539555533896521,0.0767694564694888,-0.16403673790635,-0.122134872439525,0.0176947074363796,-0.113778299245051,-0.0884328851806864,-0.0507455235485411,-0.0408811306727716,-0.0480366220132725,0.134540384954654,-0.123993777585828,-0.149396104451889,-0.0793312716731017,0.108699755602805,-0.101434873422681,-0.0007103013302573,-0.199508935036122,0.0829322998531368,0.119037929074511,-0.0343502018963368,0.0928469533849495,-0.153782085818951,-0.0581212748228783,-0.14289104513077,0.0133464215613494,-0.0433372506732349,-0.0345882008852472,-0.211592188050739,-0.0807304396420685,-0.0106619112268076,0.186248991368258,0.0732275584730339,0.0569771057706011,0.0047910231245869,0.052500211746284,0.0815316536295804,0.228214421782432,0.0214952999859979,0.0496368326064121,0.0544167688215778,-0.0615330864154567
critical,-0.0285098934611487,-0.271141920851166,-0.176353400469083,0.256176518576141,0.0398313463307688,-0.0942155723623651,-0.214488820661488,0.229637566302821,-0.0737727870188405,0.0735894436525309,0.238071361153065,0.334922494406131,0.206421712543864,-0.361461446679451,-0.479878343394688,-0.224228936996687,-0.0982262085003885,-0.221845473234662,-0.0063253461376825,-0.132740597208178,-0.2294771408573,-0.30485418233135,-0.280309089166648,0.0897694957293564,-0.272379488573756,0.23390029956952,-0.0819315668196194,-0.221249607294155,-0.0554384503878768,0.0434065419738068,0.0219782860363678,-0.0493422834580813,0.2087822583851,0.278590245107495,0.377962349647318,0.177384706904575,0.0822524177106613,0.25319718887361,-0.148187275819765,0.243732087587875,0.246596827686463,-0.0451941397953257,0.0099922134638752,-0.186299778091381,-0.317436120844349,0.0874547857296973,0.173351152845763,0.0855067624626574,0.0128340356416747,-0.129463334535393,-0.354448562918107,0.192968893040894,0.239561026004331,0.181441178884175
critical,0.739901605760088,-0.742428949289775,-0.768050983694187,0.711926527379759,0.731273777848398,-0.712449426041074,-0.761079001543327,0.788095432377912,-0.734585469370056,0.708091937196786,0.814676114328068,-0.715848267339618,0.7655236401645,-0.810928673921981,-0.761863349535299,-0.75114392697835,-0.756460063368382,-0.730315130302654,-0.798989154488632,-0.661728255893562,-0.710532130949587,-0.591224086392984,-0.791755723007114,0.740773103528945,-0.799773502480604,0.76778953436353,0.813891766336096,-0.778508956920478,0.817377757411527,0.740947403082717,-0.567780796410715,-0.703211549691183,0.571441087039917,0.715761117562733,0.711316478941559,0.686130193421575,0.746699288357177,-0.776591661828992,-0.262930876864333,0.750010979878836,0.729879381418225,-0.636541970373578,-0.765959389048929,0.800470700695689,-0.75340982117738,0.739378707098773,0.654494824412044,0.770404027670103,0.710532130949587,-0.730489429856426,0.786178137286425,0.706000342551528,0.75977175489004,0.730489429856426
critical,0.345608306055801,-0.282302349429677,-0.346627566809623,0.293770676879138,0.100781872987636,-0.276416940560831,0.458568701082658,0.318357876611669,-0.0952055302828525,0.218148104821339,0.101163273785841,0.182618647705836,0.326229199981511,-0.25112612211437,0.178179931519835,-0.402825001662314,0.24167001266923,-0.328149355724196,0.360627606454062,-0.1549868174635,-0.322434919626959,-0.168302966021504,0.420237920863101,0.328037565835067,0.370761031109807,0.160628918926595,-0.0037548250995654,-0.474843993764662,-0.0218319077592948,0.249475577280761,-0.269860792357211,-0.280599197589418,0.311486086368156,0.346357955900547,0.271399547301692,0.0554149056287884,0.151751486554592,-0.0480499246979419,-0.332509161400224,-0.0095810510859314,-0.48274819651366,0.222705186772301,-0.123573858618274,0.262344566282249,-0.387463755720834,0.331627994038855,0.210947520786271,-0.155743043184078,-0.176312382783799,-0.320902740558309,0.316805969915526,-0.0360884065611476,0.32344760450495,0.361640291332054
