group,ASCL1,ASCL2,BACH1,BCL11A,BHLHE40,CDX2,CEBPD,E2F2,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV1,FOXA2,FOXG1,FOXP1,FOXP3,GATA1,GATA3,GATA4,GLIS1,HINFP,HNF4A,HOXA4,HOXC6,JUN,KLF10,KLF4,MAFK,MXI1,NKX2-1,NR2C2,RBPJ,REST,RUNX3,SRF,STAT4,STAT5A,STAT5B,TBP,THAP1,VDR,YY1,ZNF384
critical,-0.539724985695102,-0.52233544444441,0.288515571546404,-0.337190944498771,0.299850232637904,-0.0965373822856358,-0.046445981536812,-0.404491633003237,-0.250210155489544,0.251368450528834,0.295841822929567,-0.546952602022376,0.224354801425087,0.433146941043102,-0.261513880065224,-0.537014836531226,0.0223278860678654,-0.256641639438445,-0.186490223053518,-0.32212792735156,-0.515321348331378,-0.270853028574345,0.0453967768080151,0.30756182607342,0.41065327326955,0.0989836359176366,-0.324647275784071,-0.509282258366088,0.0285905529145811,-0.202876029201737,-0.596254155809816,-0.218712397923304,-0.0647968849812919,0.553065246696736,-0.475107832979158,-0.0957147591741916,-0.115768581375016,-0.395798594700135,-0.19031010091272,-0.542994138383683,0.176836466428612,-0.529203105671857,0.543322758380271,0.246585217538749,0.0938465186207204
critical,0.0647025463479817,-0.162769328127401,0.459556376734677,0.508695670086946,0.257077412981706,-0.460095542741339,-0.336957941888215,-0.155941281662635,0.446576202470185,0.576235512306506,0.311454797423743,-0.0519677520115524,-0.0230838551382328,0.473512941286024,-0.13324990121074,-0.361952799358843,-0.0998780965148583,-0.0933892965417943,0.116141391203667,-0.358617885185944,-0.0454395752135586,-0.300221394226049,0.147034281005426,0.513416572932804,0.264813630296674,0.341367736438621,0.0477387360865767,-0.458320691112283,0.292685948128384,-0.258659203540997,-0.256169107652186,0.340475972065158,0.504060219241716,0.435993864878896,-0.119472392668804,0.0819113971372673,-0.601381787084901,-0.537863369550481,0.0597425456793225,-0.201001228166568,0.113330671006744,-0.565158047483161,0.113083158620932,0.459667142865887,-0.304134985709857
critical,0.0062079272081318,-0.109895893777806,-0.192095026399684,0.216109023124793,0.0907024911689684,-0.219002791877988,-0.0376764266511276,-0.0515803570441036,0.0873224261538484,-0.105406244745884,-0.11760649055812,-0.123584215566754,-0.177471302217276,0.11929087393195,-0.0667958279847293,0.113389882989815,0.0619422805883662,0.18929399759189,-0.0710651608011809,0.0749461156736947,0.009095576066453,0.073868072653552,0.139665416251503,-0.0668848018409769,0.0777141912013974,-0.0211126957936072,0.162148497735781,-0.0428562115203984,0.151389251785841,0.156938113392139,0.166748304875438,0.209979713027737,-0.105047995515173,-0.122283031764276,-0.016382487817016,-0.150798917311055,-0.0467042131128205,0.0521057264809941,0.0458841471996814,0.0214794187249134,-0.0023985280295315,-0.179676347416555,-0.133759717697926,0.137117186178126,0.12412606164369
critical,-0.0708556700478565,0.0583283837503841,0.188363295966445,-0.066495619564562,-0.0006090748624747,-0.0098756721058027,-0.0861295193715652,-0.142104924926261,-0.0047186941427218,0.005222828631731,0.132380236074932,-0.0368538788740393,0.0867245710215501,0.025542814109799,-0.0658870121425036,0.108265335576909,0.0490066869679814,0.114851863193224,0.135765322709871,-0.135404750858727,0.0731980724041256,-0.123962160047342,0.0059114267950334,-0.136674728039837,0.173003788186444,-0.0338179118000444,0.0365277223235468,-0.154733704224128,0.0675255076618355,0.0490023631441304,0.0845151554637262,-0.0759436421194771,-0.0220502746091561,0.045954359479415,-0.0496487748098593,-0.127806915901688,-0.246449136570807,0.0632622173447207,0.252868086797868,0.0737648439089227,0.211036727080618,-0.140496754603938,-0.105329634472217,0.123263453485037,-0.249541663935178
critical,0.052318454165769,-0.179838882469504,0.0991280187537991,-0.019887562176437,-0.0533209217247947,0.0160514460476069,0.0320578929027614,-0.0988026199690713,-0.153341641221348,-0.184661079168201,0.221129153042234,-0.192746627707981,0.135225954761591,0.0200163170912574,0.167471387651394,0.20460976741531,-0.0144013022503938,0.0765540307990493,-0.205597928872689,-0.0812251030421691,0.239717461078211,-0.0550706880116567,0.133685837891588,-0.0024968049037591,-0.0453493017763097,-0.0115367004788447,0.10143364211737,0.0468886383134956,-0.106842649094521,-0.121415104342798,-0.188554939925496,0.0344842077420432,0.187840935397855,-0.0639274654856644,0.0996009004409576,-0.113801917268298,0.107531422861076,0.0104031370065474,-0.219830679234591,0.0170752427036332,-0.148699181181522,-0.34200790862875,-0.186510467944712,0.137698049126142,0.102446774224896
critical,0.0587694208960867,-0.0499223145437639,0.0331515790359327,-0.0859865341648874,0.0110886837489897,0.056563279791653,0.0741868054421577,-0.0679729310043271,-0.0688599514921159,-0.124395486043839,0.0223510238829555,-0.0300834640376971,-0.0316764274152656,0.104983540817505,-0.0197752136043074,0.141108428855174,-0.0254058734628943,0.121791382390502,0.0731147184543543,-0.0908495623003564,0.0877709648387115,0.119857599804385,-0.0638548071270618,-0.0764271768917067,-0.0329302413572186,0.0429523112630169,0.130047667420222,0.0149977149490456,-0.189358651337404,-0.0080796601595307,0.0694040191726097,-0.0643870008667026,0.103877594545238,0.0478119070874581,-0.0039789761328934,-0.107040051714157,0.0102364501972938,0.088211135536741,-0.0765088102350716,-0.0582561512496805,0.0503700919851524,0.185458525592987,-0.106423719971753,-0.131667903755687,-0.104750329197938
critical,0.0019771976136589,0.0238035592587351,0.0459958212129455,-0.0054083479770018,-0.0367726099723525,-0.0142285493436396,-0.0618675820868558,-0.112389285825362,0.0624205146026876,0.0369203060403398,0.0297596444124938,-0.0217706972978447,-0.0281201438387053,-0.0435146757090184,0.0145150351840572,0.115009963293015,0.0500370528219444,-0.0527772230883217,0.0098355190601383,-0.0262654077889553,0.0059813196578369,0.0166844603434886,-0.0781074698437897,0.0568577908360307,0.0428392816292775,-0.203611275876867,-0.0602770661386309,0.0154739463390299,0.0885976016273692,-0.0841719149268255,-0.102661384503204,-0.0745212014994953,0.0053370976125456,-0.0341244714267312,0.0134537016301787,-0.0451467543698427,-0.0403425501081256,-0.0714039980545375,0.0501535768554821,-0.0272606863174526,0.0849979738397393,0.140598492619637,0.0161634420534027,-0.0731295928187106,0.020916435115667
critical,0.209373679015871,-0.167107805570579,-0.10542309859898,0.0593838973120839,0.243701759135836,0.103674483257749,-0.126130385534616,-0.105929276724074,-0.148862384970625,0.120999579993897,0.0214665541232756,0.162253097189003,-0.167038781280794,-0.0089731576721087,0.186112493358174,0.161930983836671,-0.153625060965821,-0.0691853464616181,-0.228378366803466,0.0589007272835858,0.0571981281355446,0.256011090814242,-0.195844918217923,-0.0041874735803174,0.242459321919698,-0.181925019777856,-0.217196431858222,-0.009019173865299,-0.181855995488071,-0.0380783998649744,-0.20695782887338,0.257460600899736,-0.302096308294328,0.034811250148463,0.0158525785540588,0.329683016111914,-0.267607171498198,-0.150495959828881,0.108161062093803,-0.107976997321042,-0.069323395041189,0.222488294075107,0.24729102220468,0.0654580348132037,-0.224121868933363
critical,-0.175245085337841,0.133182766950864,-0.194833358349655,-0.229550074357201,0.355212343633886,0.221329995504029,-0.33684833768531,-0.261031227411903,-0.20016766483948,0.258495245638052,0.21966849020392,-0.176119561811582,-0.232960532604794,0.0063836782583145,0.0280706948071092,0.0383020695498873,0.0378648313130164,0.0604263243355528,-0.0183640059485761,-0.324168428816055,0.143239246398894,-0.0134669376956225,0.153995307025917,0.0809765214684832,0.201741722492215,0.357573430112989,0.047309177229427,0.142889455809397,0.316560483494502,-0.195008253644403,0.144288618167384,-0.404183026163423,-0.335624070622072,-0.0484459966452913,0.156968527036639,-0.144813304051629,0.135456405782592,0.02745856127549,0.211011173113877,0.0538677507824899,0.0154782335852284,0.231736265541556,-0.011717984748139,0.235059276141774,0.22806346435184
critical,0.397382184282492,0.0396219939127717,0.0929267830567539,-0.108570866986647,-0.259755188426479,0.0616188042000121,-0.154182385645899,0.0842099443959441,0.0644715877617317,-0.0111734022834016,-0.112724572681835,-0.109587831497074,0.0350588609471508,-0.0273193648028561,-0.0537142164144141,0.18002913300833,-0.0444492735044777,0.214071029445053,-0.0902787131302503,-0.129861085049109,0.151758840351568,0.114434922085737,-0.0468199894735919,-0.0926098071054517,0.0033810768138898,-0.0802741596672754,0.0678130425817087,0.0827901562807364,0.112711365350531,0.0145610827629436,0.0718941079547242,0.182829087244833,0.105057716859714,-0.0292872571671904,-0.0776987300629453,-0.0037178637621484,0.0025093929478088,0.10873595862795,0.023258110426797,0.156401217305014,-0.103175672148857,-0.0722507058999392,-0.0239647026515747,0.10833313502317,0.123158364412199
