group,BCL6,CEBPD,E2F1,EGR1,ELK1,ESR2,FOSL1,FOXA2,FOXM1,FOXO3,GATA1,GATA4,GTF2I,KLF10,MAFF,MAFK,MITF,MXI1,NFATC1,NFE2,NR2C2,RARA,SOX17,SREBF1,SRF,STAT4,STAT5B,VDR,ZFX,ZNF143
critical,0.0435564094322987,0.0525990092149674,-0.440121947231353,0.2414214646265,0.299745384973835,0.204419871670024,-0.254156241249901,-0.215510851601387,-0.36406571809074,-0.323156434282081,-0.313150141739026,-0.552345967859797,-0.298503993589726,-0.551934696566201,-0.0588591927276622,-0.226820965566031,-0.112571542724063,-0.707157397840015,-0.55026813668605,-0.0820381311447139,0.0075198283967056,0.0736323484225005,0.131912951220488,-0.0999729464133776,-0.105903063698428,-0.363037846638261,-0.513675207380327,0.525915421529906,-0.0498646349296102,0.0498717215825134
critical,-0.209387862513394,-0.229940110541784,-0.0153689570907339,0.602065120048616,0.30117924168527,-0.0126524881781025,-0.144347386857658,-0.0881516684388777,-0.180393511655765,-0.187249094143145,-0.0965808757540305,-0.0942059005845507,-0.488872281543919,-0.466749764087689,0.0440593202625952,-0.215844870964678,-0.224548893874778,-0.306751162357115,-0.467187416022438,0.0085563788973416,0.571434116736162,-0.110506953132187,-0.135366270786689,-0.0258323451411877,-0.605802252861905,-0.579589900658633,-0.17225565313944,0.202986298356998,-0.128227634972976,-0.169740463313077
critical,0.0160647338887727,-0.136783836267379,0.0778834447055675,-0.0914075018862349,0.118038171976805,-0.165390851480946,-0.0071169272949907,-0.108554937430737,-0.11634754637171,0.110392450350176,-0.141149232483674,-0.0374477362168912,0.0632586803274125,-0.0530656483720303,-0.119002416120967,0.0584014485230883,-0.0644366218224422,0.119369634406827,0.0978397447643641,-0.0984751508564135,-0.146645187190372,0.0815428341529186,0.109346707438056,-0.113254857659699,-0.187580786377864,-0.0063261049477643,0.0336618341471858,-0.0146304503387103,-0.0319655225815355,-0.0430441428933982
critical,0.0083484101222985,-0.110253137986085,0.0075298807261334,0.0144732273474934,0.0657780365917913,-0.0970392546771434,-0.0563975599736509,-0.0104190300184187,-0.0329250501014473,-0.1703030610449,-0.0143188390219055,-0.104494418058541,-0.0274270447603907,-0.0897899030819579,-0.0517480417328842,-0.0424135631643841,-0.037505984070763,0.0205780531126522,0.0470607225308104,0.0297463489838616,-0.15666746997573,0.0994917763289959,0.0174546086264935,-0.126381764373906,-0.0888622757475431,-0.100628340958123,0.0227851928612307,-0.0737295661062951,-0.0463675673058446,-0.0594724706202531
critical,-0.109169865607103,-0.0006705235810069,0.198199450989995,-0.0437136934657168,0.22672951047691,0.12133209157449,0.103413557905827,0.0767018851750459,-0.010541205801374,-0.018878441110947,-0.0753475059652225,0.0977686120156651,0.199910135712845,-0.0447007878290237,0.0633298412221225,-0.0251659394229857,-0.0152793110277877,-0.171891399471329,0.173446805049104,-0.0149920184681281,0.228184010751655,-0.223185538473903,-0.124986902563207,-0.101265529732285,0.0119222491068164,-0.095395507505575,-0.177606403965666,-0.100523117658188,-0.0004237499901802,-0.0682619146735292
critical,0.0137067806696486,-0.0380418994971068,0.0876144842831513,0.041436727646635,-0.0482960391391348,0.0839063476329937,-0.0927129274048519,-0.10084729259902,0.0638522724282726,-0.0561737897518354,-0.0322331971940686,0.0561281921754045,-0.046385603257916,0.0432562481147247,0.0728926213700944,-0.0249391701569454,-0.0348841041477571,0.033257977081544,-0.0003847353790467,-0.0398316743069522,0.0510725492328078,-0.0407365390956748,-0.0558840726353308,-0.083927234866369,0.141764357068867,-0.001913419771701,-0.0633391365119144,-0.0033660149570595,0.0305662281268806,-0.0031080949235057
critical,-0.156826829620935,0.0589675372006058,0.0159449197463411,0.0118855360219866,-0.178283040329799,-0.0184533687132065,0.125855042243464,-0.111600291435913,-0.0964937550486371,-0.127348645279241,0.0065030552913632,-0.0719863054361778,-0.149423591841908,-0.087223885758796,-0.088538792519106,0.0318876057892388,-0.139097180823369,-0.117874019840427,0.106440436481809,-0.0739467524916116,0.0575193528015102,0.14650935341617,-0.0834176550913528,0.1162128890464,-0.0716750760897397,-0.0267031800972578,0.0668525103555791,0.0370779880237353,-0.240534121592107,0.0433859665477139
critical,-0.156033005754786,0.0616939012115553,-0.0829962796568008,0.338693984566128,0.026397427835288,-0.0210948877461035,0.241934155199574,-0.171433426535547,-0.0632385541940568,-0.146211779328731,-0.160897509923559,-0.101047970482155,0.0054639217440727,-0.194718493883705,0.15266704552426,0.0753882873549274,0.0353886914647748,-0.013302459267215,-0.0439419191738507,0.249634365589955,-0.0855092225686317,0.0613711379017788,0.0097520628596741,0.0471003887052345,-0.0551233624053919,0.0718609454695134,-0.0286798255258501,-0.0782239935765348,-0.0326682578538019,0.118730788953479
critical,0.0445999457850644,-0.385069610656088,-0.120191586180617,0.476815562123396,0.192534805328044,-0.428967195090207,0.0762062065776298,-0.168742314564752,-0.180594662361964,-0.1882328420535,-0.228443029395153,0.355482638747492,-0.565927658524656,0.0539062336850976,-0.139243137825024,-0.064792834624759,0.0179102144491204,0.456973853959174,-0.0056188908075671,-0.0201050936708263,-0.424753026984531,0.104651841290939,-0.681466100755256,0.119313634491934,-0.0001755903377364,0.252147724989577,-0.0051799149632259,0.0414393197058079,-0.0942042161956184,0.151007690453368
critical,0.102823829003291,0.32778444993765,-0.144790983457179,-0.112907061446571,0.0593084616939384,0.235559924329461,0.261085587561859,-0.165566147415118,0.225403912649386,-0.197178801361307,-0.245557144947438,-0.0719125022480384,0.234084490710792,0.182404616291855,0.0872358397405821,-0.0976697357793305,0.121223743324,0.176966022414968,0.168139885879971,-0.0299585803826588,0.0575749925993588,-0.0653028242881718,0.106833303321288,-0.0498537772047998,0.0309377919322686,-0.231259333064283,-0.177713663665683,-0.123737935140566,0.130870300346508,0.201135345325271
