group,ASCL2,BCL11A,CDX2,CEBPA,EBF1,EGR1,ELK1,EPAS1,ESR2,ETS2,ETV1,FOXA2,FOXP2,GATA1,GATA3,GATA4,GLIS1,HINFP,HNF4A,HOXA4,HOXC6,IRF2,JUN,KLF10,MAF,MXI1,MYBL2,PGR,PRDM1,RBPJ,REST,SOX17,SRF,STAT4,STAT5A,THAP1,VDR,YY1
critical,-0.505073981030215,-0.303781623319079,-0.0669018922635442,0.0487355715140131,-0.241760666493313,0.223515113357294,0.287215594715646,-0.568074076258088,0.252426086604732,-0.190176555977762,0.437928452239751,-0.295726861357957,0.322377201136208,-0.19353578873471,-0.328831058645308,-0.514038782669988,-0.194025051782802,0.0347168580131022,0.308565753190368,0.391134747731204,0.186316150822511,0.26197564040135,-0.324378951660982,-0.511292039528215,0.0346538517335845,-0.615580474246175,-0.0911852104184179,0.0118846436660904,0.228141207069754,0.548044110584805,-0.437173448420904,0.191429578819404,-0.138391211120486,-0.383612783769327,-0.135480094453576,-0.48761031194308,0.540542046565439,0.188656475907629
critical,-0.148607897658985,0.504055703397655,-0.446714748761503,-0.365563846787454,0.422276304915258,0.594617237122435,0.317056140485545,-0.0480247938028251,0.0111881810220706,-0.090704519847803,0.472598820319992,-0.148680056188893,0.120183227729968,0.093088649961539,-0.329678105162143,-0.0406866929877742,-0.3064740092109,0.167044347661276,0.483667037866074,0.273394042314764,0.333655993693752,-0.138692661698929,0.0365129007981303,-0.401167391420124,-0.112286325423662,-0.243536484554061,-0.164829662438069,0.243322574856905,0.0897752252253775,0.432892439065484,-0.12278719916782,-0.062953073581879,-0.57668307498755,-0.515322678437398,0.0301352756391346,-0.582043134980528,0.103852774045233,0.461601295993598
critical,-0.0529885234176188,0.259306358289418,-0.234385175051377,0.0300678626885339,0.117220958742705,-0.180082196736288,-0.157297999216323,-0.213485201497888,-0.0787486505770209,0.120030881591666,0.332494250331229,-0.310281697663214,0.0576474993028708,-0.203428660193487,0.0287182368608786,-0.0263186415307493,0.0176647169221495,0.143785327839017,-0.0018870376408911,0.10088804771025,0.133266406039109,0.297577488734441,0.213548509172222,-0.0658446707647937,0.205385101803278,0.264504621770849,-0.265937250993743,0.12120840433428,-0.0404634517599244,-0.0782529749342719,0.170262941974206,0.0406899525503196,-0.258994978320842,0.120819648319295,-0.119403901142891,-0.152338429114419,-0.172687391428333,0.0997625779443107
critical,0.0674846671418735,-0.0689997865496752,0.107048072703755,0.226030841276284,-0.0291919956170263,-0.0419764490071278,0.214484972084165,-0.135686881416219,0.241077490134919,0.191217224979607,0.164979112310435,-0.0502705833004627,-0.121087651151062,0.269649378258485,-0.230392735744228,0.147306427322833,-0.237306581929409,0.0375497306789212,-0.221630390298462,0.27712718620371,0.0532523061451774,0.0501146682295515,-0.168943385489955,-0.173017445710441,0.100537788538127,0.160951587817128,0.0583437456927752,0.0044904938241527,0.0076400714444991,-0.0027690796157654,0.267318165472421,-0.0914560996729344,-0.276072648185809,0.0086067798296261,0.258718141768393,-0.291546272533742,-0.21230507321451,0.136774559395026
critical,-0.154720261362378,-0.143529894391287,-0.026988043785621,-0.13591771574624,-0.171860699198847,-0.129996440567384,0.117899658022364,-0.198146491422182,0.285111280661285,0.0086472668362244,0.148240713053843,0.0192720969008574,-0.277867219846635,-0.100041143967052,-0.192899969222086,0.201716897130248,-0.0105444096788522,0.246759576944246,-0.162115823807015,0.103824793407737,0.182419636431259,0.43333305601138,0.170154749337898,0.010679827231683,-0.0290748230863317,-0.133178753058907,0.199759568708585,-0.192867282226575,-0.0225031804650483,-0.0160931568771243,0.141015589942941,-0.116953551096743,0.0438872204647479,-0.0937968901420764,-0.0391206263733433,-0.306241866735476,-0.457917567944554,0.0508835346070734
critical,0.0815573962392531,-0.175578849281218,0.206920319947955,0.0895222645628819,-0.0138244378558861,-0.199808278871024,0.0588967693240084,-0.240453453999842,0.115290722309908,-0.0749454191057401,0.141054186814896,-0.0127246300631693,-0.158789627731211,0.125812685361954,-0.188862167648036,0.0534413749945396,0.124618745710066,-0.0368088857640763,-0.219832196587571,0.124795266062873,0.0642158666393134,0.0491168575193608,0.0400231466252354,0.0036771528916232,0.110207232044867,0.298975915105848,0.161048330014101,-0.195699950282627,-0.0039593635342473,-0.0121382939934184,0.0820661521225158,-0.136074075153542,0.181156855442968,0.244862394252451,-0.101618948205979,0.379141583828019,-0.266033925430861,-0.290520969322879
critical,-0.0752051495965529,0.0088042489260825,-0.113361089910027,-0.123378671383814,0.157854638485184,0.165591391661547,0.0555756646454047,0.0519297446957741,-0.086108856182971,0.0796676075572379,-0.0858482746962157,0.0617415260180896,0.190014983738342,0.0898169603510319,-0.151408948129563,-0.202870830610481,0.0300105479874264,-0.176782330114048,0.110684947652583,0.127931444518886,-0.201263664679385,0.0085814221433742,-0.0532563413556194,0.0104728587872942,-0.0034623284475984,-0.151334179009784,-0.101802968453462,0.0498065978093699,0.113474354022168,-0.0758269917808554,-0.115814405384763,0.0494505191300253,-0.118709672983343,-0.0563115112301626,0.0556371085755203,0.0573938127461748,0.103344989012869,-0.047969202212419
critical,-0.123957835767343,-0.0047261362517254,-0.235136749727835,0.0296874772317123,-0.0886265259243466,0.2746894628248,-0.280035044119227,0.085644012755782,0.0616003681353535,-0.0518727867240351,-0.0162661679731716,-0.0416634147239486,-0.193863355956699,0.0234700843957045,0.0351477705710844,-0.0190421994608355,0.138021532477574,-0.0861258033445502,-0.113312557996466,-0.0289762625530546,0.141761145142774,0.104525615353695,-0.0507256662745872,0.0551076663914783,0.114849699398726,0.124806704899934,-0.147634401843948,0.105970987119999,-0.0584113732858883,0.0979870287918417,0.0170462098787962,-0.0626098341308677,-0.188953680433062,0.0672442007466373,0.022093539856367,-0.0063779896989304,0.0017206806741718,0.0459077603869059
critical,0.084138253016268,-0.242279725455982,0.359007353731926,-0.525798553117238,-0.40251810139766,0.439912880516001,0.435806444491324,-0.355163030644994,-0.290595876980381,0.530516585996655,0.0796823330745965,-0.135075533918121,0.56546497769604,-0.0678872508760542,-0.547816039887851,0.259841292284923,-0.0541700071340458,0.135861872731357,0.246211419522163,0.430039959860925,0.308419556747067,-0.572716768973662,-0.10615573978688,-0.0737411064857011,0.600500740374673,0.378141598187339,-0.548951862618081,0.570619865471699,-0.637982890472262,-0.191429815533378,0.261501340890644,-0.561445912650611,0.0908658184183995,0.346513303699396,0.155869826979254,0.247609355190139,0.135337646855866,0.379976388751557
critical,-0.0255175556300799,-0.0558670327989996,-0.0039090443008621,0.104535623141774,0.0183388891146687,-0.0735796837878978,-0.124924618120807,-0.0534477760394441,0.0622942135634863,0.0641267840788989,0.021786494796542,-0.0816944115018292,-0.0403429192601625,-0.0772052729370954,0.0423666572034419,-0.0088200696029571,0.082525001016009,-0.182248478559757,-0.123711693750894,-0.0034871575635009,-0.0028543274574592,0.0513713022539946,-0.0400660560887693,0.134667564961742,-0.0520502762219352,0.0630786592157672,-0.0778974308655786,-0.0612922325622535,0.0521096040443766,0.0134212718323024,0.0058734544217001,0.11329636492229,-0.15019827048085,0.0079762961282347,0.0895322760443673,-0.0105735363551145,-0.0336125074031975,0.0044166267817498
