group,ARNT,ASCL2,ATF3,BACH1,BCL11A,BHLHE40,CDX2,E2F2,E2F6,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV1,FOXA2,GATA1,GLIS1,HINFP,HNF4A,HOXA4,HOXC6,IRF4,JUN,MEIS1,MNT,MXI1,NR2C2,PAX5,RBPJ,REST,RUNX3,SP1,SRF,STAT4,STAT5A,STAT5B,TBP,TCF3,TEAD4,THAP1,USF2,VDR,YY1,ZFX,ZNF263
critical,0.0392531022103067,-0.532881114928748,-0.113137390147101,0.304631891621854,-0.309414468766192,0.261700792560811,-0.0969382052622755,-0.415368674878476,0.0166623466175765,-0.226360863806209,0.245679252463473,0.255529158646648,-0.572399506142109,0.217372159967473,0.44955894654844,-0.247194205987083,-0.198982542938157,-0.23883106885736,0.0759419684726505,0.326693691116097,0.387821981638201,0.143368279295192,-0.0728088407763002,-0.296197574169013,0.276199055382222,0.0332216561982072,-0.631448327482587,-0.0416460585931419,0.139543698718002,0.545828344432501,-0.467754791520155,-0.138265207084643,0.0494611745593303,-0.165975866004739,-0.361891779458984,-0.0981759043888775,-0.524912254360952,0.17572922278145,0.122689691582935,0.119176639676997,-0.498639034021021,0.0953044240539425,0.53754201839952,0.184707827950096,-0.0573245193257046,-0.0342178440995121
critical,-0.0275716570038119,-0.147810525950844,-0.0783360781263819,0.464944652192068,0.505550780680658,0.259024879113592,-0.468901668671707,-0.162145094389115,-0.0329412494919109,0.436961608129488,0.591432299962682,0.350183243313143,-0.0643184606473343,-0.0049644926413766,0.486334643003014,-0.144663689976821,0.0550136426576633,-0.322310196679617,0.17678840779164,0.511908514394571,0.289790433440594,0.361475971578958,-0.513723171364621,0.05333725318507,-0.367017224783324,0.279999555756721,-0.265770066267276,0.501228581435046,-0.180703364549599,0.415441875613208,-0.107243016166559,0.122653478169672,0.237867297686266,-0.61315706722621,-0.541839570840374,0.0511747336629009,-0.207301782874968,0.103955060104466,-0.100340508000989,0.149955213583712,-0.59166426802623,0.254884407798652,0.134708590058481,0.480003753062199,-0.138784059403921,0.503883831620047
critical,0.0794241230531739,-0.0430290733740118,-0.166342626338864,-0.221447150485821,0.265953731574028,0.0325614021657365,-0.200377318784787,-0.188549759410767,-0.119572220395828,0.154999134668226,-0.198714712578012,-0.0478542864831358,-0.198294374988531,-0.0721823202573691,0.295952808277912,-0.234170680284688,-0.177067092417859,0.0665145575541687,0.192128017864809,-0.0013350521654748,0.136719369865485,0.163436814307236,-0.165055840362594,0.209839834887783,-0.0201373101814494,0.0884320934908441,0.225562428870236,-0.21628219963715,0.0648355502151387,-0.119312145298657,0.184883403446332,-0.221093354632913,-0.0596209273659272,-0.200815463317858,0.0699377081574658,0.0006593255166104,-0.039471433486232,-0.107578775284152,0.132949452465961,0.179649099238416,-0.110070341575423,-0.0311799582261718,-0.25009336808064,0.209740490886701,0.0585553223731965,0.133804185758283
critical,-0.159905855606268,0.0129064741234691,-0.0254253559554753,0.181034815027623,-0.0346810715150168,0.0321470559662365,0.0379682731653154,-0.0924434967748106,-0.0838233510974111,-0.0105296487817821,-0.0553268209069391,0.158744766446062,-0.110843305969716,0.0725206710232114,0.0943803524883505,0.0333913668947302,0.173544739487705,-0.107749493085863,-0.007035789439744,-0.191317650159541,0.1402089507669,0.0283966058714868,-0.0026668793928357,-0.0506938708861018,-0.0127879267514406,-0.0646036037952358,0.0902019213558503,-0.105759037897783,-0.115776785509039,0.0323686121004106,0.0795452284340887,-0.113773177789747,-0.155619468963158,-0.329060210339024,0.0570199474137753,0.315460609460101,0.0822482481892366,0.247113131835722,0.210340458675784,-0.113860124168642,-0.170633898100002,0.0096160134388878,-0.118403916323035,0.113527586277739,-0.026299068128408,-0.124690535257073
critical,0.21300963689403,-0.220040594993037,-0.0115772899577524,0.152838482262548,-0.108896744428364,-0.0607615839728589,-0.0473722956674812,-0.217725811185187,-0.211876748974629,-0.0886211882183094,-0.17255913342625,0.173521660310392,-0.110680997523672,0.237413790369524,0.179257148497444,0.0573162459584202,-0.153328043350172,0.0047094324541457,0.203371662282856,-0.154047604800467,0.0607475816959883,0.0646233600734862,-0.228165286496492,0.15377015227729,0.0509270588826494,-0.0209396271557144,-0.200696190194877,0.311382633048443,-0.318570727810109,-0.0543436144390762,0.104968846464737,-0.238540973657608,0.141499749614443,0.0303398223615118,-0.0780333924927462,-0.127936988656724,-0.0389548528568613,-0.251866992415644,-0.199800822379429,-0.115234330520853,-0.398718982713163,-0.109161750483212,-0.344910566412252,0.144619145739505,0.130486699554291,0.0259132877604369
critical,0.0664003870504444,-0.0030576912684775,-0.152254247846426,0.0432416261462698,-0.137905489364631,-0.065399607442792,0.126578382996467,-0.12747834537864,0.0575746752528756,-0.0175566128954653,-0.202495324720456,0.0867962384911656,-0.178778418956611,0.0507262193431129,0.134494152338214,-0.0297554047704606,0.120183003948784,0.117352913804374,-0.0183665697986115,-0.175112682460216,0.0201554980003238,0.064223806913912,0.0956802597931138,0.172291001451936,0.192486696971127,-0.135391065253438,0.237430387715121,0.0648945048264089,0.078764589405375,0.0561519603092545,-0.0304930985477357,-0.134133206341216,-0.0532615276824991,0.0909316853057235,0.203859730159697,-0.0967831503394972,-0.0836137038939772,0.141468006025224,0.124831592883498,-0.0963201858118574,0.314391910481113,0.19265802156878,-0.210020300252344,-0.263396506373726,0.0962913544879804,-0.146060041209256
critical,-0.0427894795604598,0.0987875511025973,0.175096466771724,0.0805934827295145,0.129812400625976,-0.0797979358516928,-0.0447384215399562,-0.269470063542913,0.139176342268738,0.124663526595167,0.08218827326433,0.0003083113829476,0.104366730229031,-0.143731513564519,-0.104039934950223,-0.0045987932900103,0.116418969685697,0.0668141080436748,-0.161701557119776,0.0877534046299101,0.0597384727084016,-0.35544457803524,-0.0974012589130846,-0.163046445382562,0.102630722729844,-0.096580573936893,-0.290180159820482,-0.0308769783564973,0.002808073459077,-0.181956949559185,0.0886295412936822,0.0052250276817529,0.0694269915624684,-0.11743632331384,-0.107496423476075,0.0710343511464688,-0.088916411357432,0.179817993130246,-0.0330854342338704,0.0917932449091089,0.162499322065101,-0.065780488587174,0.0549422714106046,-0.103424790895997,-0.0748960066695756,-0.154238499327274
critical,-0.0244117864326789,-0.25081104896373,-0.500132176689785,-0.0252140517145041,0.178148736295569,0.321227018842782,0.0177415236609329,-0.276758600364475,0.283703925518561,0.174481237864368,0.160269681443466,-0.0019483585415753,0.18497945212368,-0.110575077700698,0.166710725563262,-0.0608346302275398,-0.109108078328218,0.270500931166239,-0.217345125779025,0.0647084254454954,0.163066148997256,-0.0811892465207031,-0.164235164122201,-0.286225330690011,-0.279875974030995,-0.201804101176812,-0.24824380006189,-0.151605216399754,0.203821225313973,0.262294903426427,0.0604449585192247,0.34022924508944,-0.0830688394666934,-0.387058615682832,0.0174435394133978,0.03115081480001,-0.0552187732547639,0.0132946818131021,0.324940361004372,0.208978644982849,0.251934220358286,0.281526348325035,0.207626254936343,0.0719517348471166,-0.28223692614608,0.0665192527959007
critical,-0.0217126034460358,-0.0813568635146641,0.122166094087936,-0.113271774604018,0.0194454239697429,0.405999524677681,0.186780709162284,-0.0964423269530745,0.0263341616092482,-0.267091182149428,0.352808006195425,0.232211497898768,-0.109347810125819,-0.346791260662186,-0.0871992106266497,-0.234391478164434,-0.206313332342653,-0.0619986387555479,0.224189170521116,0.23840264185326,0.293512542969303,0.151552228069117,0.295779722445596,-0.127049249883029,0.0782176919321047,0.212417277086519,0.35681916988425,-0.355598380935477,0.10254627169694,-0.106644634596393,0.148936251750318,-0.0638298221787076,0.224450768152996,-0.0700209661331997,0.250436132919738,0.165242504137501,-0.0025287771081728,0.111527790391485,-0.312085974832779,0.0987967056399941,0.160272149131782,0.428758518651236,0.224014772099863,0.311649978779646,-0.22043960446417,-0.0005231952637598
critical,0.0331936369386376,-0.100436247347533,0.0949094574509112,-0.0141459503306384,0.104364215881203,-0.0637554691645982,-0.25388362112016,-0.110542377444212,0.0014869696626624,0.0940935979899813,0.0909946479408043,0.025166632564973,0.108555364886141,-0.0538533039331513,0.0882904685985288,-0.121253822624807,0.0374900581320826,0.0092968501475312,-0.222736212345629,0.0220150464215424,-0.107686869330958,-0.143617583170779,0.0200148748399079,0.0285945582032347,-0.140479156050912,0.0989690162202153,0.0228045878353455,-0.242020761377769,0.0390230843772169,-0.105489312395872,0.0909683298936775,0.111358236905142,0.0106193320156513,0.0492015891034949,0.0617224000240553,0.304157670644071,0.123819832219667,-0.0785725296969692,0.0636699355114362,-0.0465961024379448,0.0792041628280117,0.139729091707799,0.0774803307412083,-0.0767500049334405,-0.0584260646214275,0.0387796424412943
