group,ARNT,ARNTL,ASCL1,ASCL2,BCL11A,E2F6,E2F8,ESRRA,ETV1,FOS,FOXA1,FOXA2,FOXH1,FOXK1,FOXP1,GATA1,JUN,JUNB,KMT2A,MEF2A,MEF2C,MNT,NFE2,NFYA,RELA,SETDB1,SRF,STAT2,TCF4,TFAP2C,TFDP1,USF1,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF76
critical,-0.206613326287496,-0.205158072671405,-0.279655439781422,-0.465398021134876,-0.266800066982158,0.222116025410285,-0.278776619382406,0.188761219548571,0.383728691158581,0.350482352925693,-0.0116858567065141,0.116039979254592,0.344215898881777,0.187548579615806,-0.216374341672197,-0.244237943218597,-0.0035689951086473,0.219340919078196,0.209147685901654,0.412705340746042,0.299111422824242,0.23884357625588,0.186298661587129,0.0478562606251869,0.0250999724605888,-0.383134934951124,-0.245511121799731,0.0403635775889118,-0.220909782129445,0.340790139806681,0.348941708597292,0.231131907360618,-0.234641404424559,-0.278985321628728,0.423825047848147,0.211146165235588,0.207522813888567,0.40843758027799
critical,-0.233594109005613,-0.351952082438748,0.224957284432275,-0.148611932155975,0.393568274459593,0.220425795643537,-0.222140644033099,0.282469469735126,0.373739613812573,0.314878504864562,-0.0948074187392397,0.162046589546203,0.28703290880314,-0.198455813716162,-0.239735017939577,-0.0727621290951299,0.23109611410297,-0.24692500156212,-0.325636971291131,0.390312250544158,0.263145814153133,0.325197875672862,0.219040603249234,-0.124148529705149,-0.0981532092482952,-0.326447493704298,-0.48778193238202,0.168119330633611,-0.36852436729501,0.350758764458902,0.356334465659036,0.297565189772447,0.330570992653269,-0.279920529683527,0.25968024528432,-0.147923382525031,0.488520537877014,0.083162399238925
critical,-0.304545938851949,-0.530763132586865,0.160601169704362,-0.354258880998602,-0.0253870266684928,0.378281688776918,-0.174543655415397,0.241813888546643,-0.0691024653013968,0.265619789269276,0.308841448125309,0.0285801983564878,0.193550428970802,0.304359483110778,-0.397414483926231,-0.394206789303622,-0.237326770232732,0.371098457924215,0.291563840752473,0.213154985254183,-0.333406757783717,0.48957281064972,0.305597680407047,0.400918259022257,-0.346030467335464,-0.300886159329264,-0.394805977476883,-0.157044924651021,-0.326492903944012,0.449529332065306,-0.247958026851815,0.11497338852005,0.586177966255611,-0.364245975195297,0.0963067327236649,0.28250012410816,-0.207530861704539,0.241319171806249
critical,0.162934939697598,-0.311342077250721,0.34927589600397,-0.346003624186621,0.392530277080288,0.304174224348258,-0.338459551097798,0.307860251080536,0.175350729587851,0.335589337326474,0.0426332249635257,0.173439600873199,0.356050885414073,0.2961459241642,-0.22457156128552,-0.101700841702722,0.0320501773082605,-0.0631338208075125,0.277102723269507,0.220674932719609,0.322368325669995,0.148038191538968,0.34200521540324,0.0827691393195618,-0.0749296766459041,-0.270423694739111,-0.478623189356399,-0.166726529216891,-0.333252291280969,0.370679362101841,0.360801559990039,-0.0226736529513381,-0.0992902974212743,-0.379983377510241,-0.147529348644997,-0.129405079376413,0.274324862388477,0.235509937704576
critical,0.322366251113282,-0.0607140489563216,0.115307551266761,-0.234667027850949,0.144449257472914,0.0235670349390349,-0.137698036755226,0.289609319892713,0.158671061521446,0.225633503471265,0.167552363170805,0.0188056012908255,0.271391604342342,0.185096616318017,-0.167380691198956,-0.285369125917337,0.135710842917949,0.0128243112142529,-0.0692169980272402,0.191634673348607,-0.0102808690694004,0.0675599226494254,0.0906731419529085,-0.0512448615665081,-0.157579051440699,0.206798857979765,0.0297391869057596,0.157533151230703,-0.036206448697203,0.0716696770449824,0.142576684499018,0.239083042969699,0.269151311042038,-0.149167643466551,0.002200876170816,-0.0746303702513223,0.148610876512534,0.0204829038798249
critical,0.0042468726078556,-0.0194120830625837,0.281217255256225,-0.290555550577279,0.295955477148173,0.312468381806896,-0.232159226889369,0.278329537151452,0.0715465547820916,0.361454783304455,0.163613329611124,-0.338626514474333,0.102691119035601,0.0966324101107033,-0.190938009819557,-0.0008650677375797,0.365095276700103,0.177117258806985,0.194783032585213,0.16083661004832,0.144700971041819,0.265174130438327,0.134434946025272,0.130123840289465,-0.258034086841455,-0.142302441348906,0.0954141988020453,0.0426926640195986,-0.192783302816194,0.0696640158134203,0.273824992657659,0.283488058067372,0.166261675339794,-0.238233462671095,0.0211277083203501,0.286560896971117,0.204188610952522,0.207438437539757
critical,-0.0953097208129799,0.115085628686214,0.0755811148833077,0.0344424667489099,0.0804044349408899,0.0799498928269743,-0.0361283375811724,-0.0374793993441604,-0.0811923079383435,-0.234685636611121,0.022710106559811,-0.0383308343282755,-0.123104047212832,0.0513366515292061,0.03176990693766,0.0662966302735396,-0.0720445555091841,-0.0009829935146466,0.036778000212281,0.0009031714848859,0.0058403118441639,-0.0619248959584004,-0.146236914893228,0.0403655569943073,0.0097730249956188,0.0590084355006591,0.0013074552837669,0.0795884764144463,-0.0084227023254989,-0.0692463499103478,-0.0540845988130078,0.112748617037107,0.135506764633348,-0.0438828999538588,0.190559575103639,-0.0649160047958253,-0.124750007030214,0.100280859444193
critical,-0.411036699632647,-0.27101723451908,0.411746528482773,-0.432056792678314,0.403320173100632,0.590417319370944,-0.252012139499578,0.25558418145505,0.386788030204149,0.502787802937645,-0.432904007757497,-0.233236021528502,0.235457098898251,-0.242578285104354,-0.218879160592083,-0.196073046568679,-0.370965716157792,0.0370713841404521,-0.0638159033968129,0.355807435551875,0.0816303177644915,-0.286541878402482,0.427752024167873,0.0430705828092591,0.0057244262106936,0.15366649719986,-0.125044366146392,0.0084950484966693,-0.343053413954449,0.469700619439836,0.458297562428134,0.129921577277903,-0.0133493619233376,-0.274108424672855,-0.455366656208259,0.108443530135381,0.373278384346912,0.19343981051176
critical,-0.768084469665633,0.124455307237323,-0.0550810603459299,-0.821945379940609,0.75806180836851,0.772267841337476,-0.761025029969398,0.821596765634622,-0.752658286625713,0.78412072774103,-0.84425669552377,-0.800767060851905,0.213874876722962,-0.762245180040352,-0.781157506140142,-0.820725229869655,-0.813752943749917,0.800244139392924,-0.814363018785394,0.827087440953915,0.84321085260581,0.850444599455038,0.816280397468322,-0.756144429685582,0.751612443707752,-0.799372603627957,-0.800767060851905,0.786125260000455,-0.779152973880717,-0.0876764979557048,0.807216425512662,0.837807330863013,0.754749972461634,-0.799808371510441,0.795276385532611,0.763988251570287,0.757103119027046,0.847045609971665
critical,-0.60108697325022,-0.196988977766731,-0.242578475475338,-0.649122640459419,0.514780589660797,0.608195331395756,-0.0749238045423149,0.311104100114223,0.441362626020728,0.554741267228258,-0.549474111932629,-0.0971300260570944,0.400270923845467,0.521921826428653,-0.314017146051756,0.497795493370399,0.639988959178984,0.650569299841489,0.609122508545174,0.449549402978353,-0.170830745849113,0.311709066764907,0.292027923444287,-0.678430644395271,-0.553380092264219,0.0543615141435244,0.239718035333517,0.491193466008587,-0.541057184618766,0.579327900998989,0.609037024127143,-0.44828028815681,-0.138734634740544,-0.582234371212058,0.313892207286941,-0.318455760064926,0.623464163601062,0.566248785040181
