group,ASCL1,ASCL2,BACH1,BHLHE40,CDX2,EBF1,EGR1,ELF1,ELK1,EPAS1,ESR2,ETV1,FOXA2,FOXG1,GATA1,GATA4,GLIS1,HINFP,HNF4A,HOXA4,HOXC6,JUN,KLF10,MXI1,NFATC1,RBPJ,REST,SRF,STAT4,STAT5A,STAT5B,TBP,THAP1,VDR,YY1,ZBTB7A,ZNF384
critical,-0.501981377109205,-0.538759672565661,0.320771366669567,0.285629894619683,-0.079867686178677,-0.26677119777834,0.238047192928943,0.0617705254307335,0.305849319376696,-0.570649911232518,0.253620148278325,0.44993356495423,-0.28869655401811,-0.539140486541521,-0.205194217828141,-0.529200620196952,-0.203003151937287,-0.0082337511451716,0.316052849719506,0.411519609629924,0.166006876687139,-0.362760325335954,-0.51051908743572,-0.64412174753538,-0.421679874703948,0.583824690798569,-0.454277483674761,-0.125112807957939,-0.394645052503602,-0.152112295324472,-0.524874705707169,0.216235526670066,-0.498661525561033,0.553871560386821,0.192239408319384,0.0940882114806403,0.114271168484558
critical,0.0290883303308632,-0.105233600631061,0.478484379134855,0.320488587667588,-0.444462421353219,0.412783606243147,0.562376037434534,0.0836534992901285,0.336995702444705,-0.040747198071692,0.0354217627017792,0.497152612860738,-0.201054346532308,-0.349145645155302,0.0524563840705844,-0.0931194752027203,-0.319176076574005,0.14847186924579,0.497580097275962,0.295325938981466,0.352511298602419,0.0240575028264564,-0.400229965581173,-0.224073909698537,-0.393920070098614,0.415291788705561,-0.160335907236113,-0.577671149646765,-0.531935884670995,0.0016696024223644,-0.192140098832512,0.1359581926588,-0.604591590493821,0.086028005281388,0.466231886496054,-0.282480819746646,-0.349028920619237
critical,0.0414025230014694,-0.0927029965275492,-0.0934478420623093,-0.0146598930549674,-0.11662582056804,0.172158349662446,-0.117817948897146,-0.0289644943205124,0.0238458519751474,-0.137943797275249,-0.0079018395861511,0.200481253657805,-0.181361204889652,0.0497887233890524,-0.119661993072365,-0.0657838940409906,0.0250562846368654,0.169801314832222,0.059517710843396,0.104158223349787,0.091225508346437,0.0347186255468258,0.0260043551978077,0.104988489103404,0.131365032397661,0.0685459708979935,0.121390109807707,-0.133625382804343,0.134155269766375,-0.0012742631549299,-0.0089541040404247,-0.197857632650049,-0.032313248504831,-0.10226161288604,0.126021575300469,0.0485867388808478,0.0907514730659659
critical,0.0159267862666268,-0.0100972157837213,0.144488894061728,0.0032450568310365,0.0152142974588063,0.0161655262771026,-0.0799783116119814,0.0049368752349431,0.0419061302344291,-0.0338013295564493,0.0998183352371327,0.0915074427552378,0.0058106811633953,0.0152081759200761,0.0901498603659973,0.104974594760091,-0.0402904521122518,0.0987135432472629,-0.243741599120195,0.115421146354012,0.0357390006158325,0.0274078196055749,-0.0656859178859356,-0.0216607441446042,-0.0336424610513097,0.125502154635191,-0.0308105789343738,-0.207433703505041,0.046030706430066,0.209168081178214,0.0117734679891427,0.114218176542985,-0.0821306446295019,-0.0282601126979182,0.105402286266037,0.0865341297897581,-0.166694804955529
critical,-0.0087883440872511,-0.171862883811789,0.117336466179281,-0.0413085923496118,-0.0924944007244935,-0.0935188853852998,-0.0872281445512054,0.154722367515177,0.203750163598973,-0.226246507079512,0.181629239484762,0.0740204446869028,0.0989144353652482,0.250402121078857,-0.144060820988058,0.178189972302374,-0.0355539794487574,0.152803470878578,-0.0438983628745847,0.0370566954185361,0.0684164149343676,0.0952674672886274,0.037671490065467,-0.144155584521052,0.178345747973049,-0.0472184616689057,0.0604547204061654,0.124468914887256,0.0048742207354225,-0.170432603528874,0.0594491884519579,-0.217358466563028,-0.34961824199298,-0.319718919389727,0.222123384702861,-0.37448575080731,0.130018163528937
critical,0.0555700011777888,-0.0141617160555681,0.111762319445391,-0.0899897347848036,0.0872021243738707,-0.0445828888520528,-0.0832805550605487,-0.105556082975133,0.047342182678676,-0.0634409936994565,0.0115466887483529,0.0657910851214473,-0.0564380988163813,0.165793045906161,0.0579349911947922,0.0531670706393247,0.0152364507293357,-0.0013975992576125,-0.0989337962988089,0.0637790344918857,0.0835122698550307,0.136807042737321,-0.0011421022338246,0.118625019474775,0.0926551952242044,0.0239616602110127,0.0353130940806287,0.10328400096678,0.0633171780464944,-0.0387903891414316,-0.0851091956570978,0.0342392847854334,0.190020012153827,-0.103151579293096,-0.135395007573982,0.0789222070611424,-0.115693235082292
critical,0.0965009899350031,-0.0918347052205609,0.119774640458368,-0.120165719558245,-0.196442438996765,0.21186858371862,0.225708932317678,0.163371812613412,0.0181414780175922,0.0586240902957744,-0.177969876968482,-0.14994624487786,0.0542837048312298,0.0934545726285744,0.166542664178893,-0.220391589783555,0.0849167529613722,-0.208852534296841,0.154293296463425,0.131421094561525,-0.250015831599241,-0.122741804992663,-0.0755767767313539,-0.276090734311498,-0.136276252704885,-0.207367470669467,3.70340056701755e-06,-0.12932867324116,-0.10058954416099,0.0795527475801039,-0.119784269299842,0.259656523955301,0.0736413795950305,0.178670560355762,-0.11486985674741,-0.159240298940847,-0.106363145644971
critical,0.471784407358262,-0.162761833778508,0.20127203641251,0.0809219156659646,-0.257384935959669,0.155119463410736,0.30920617406907,-0.0581784050519626,-0.283961106788139,0.0432149651727202,-0.0827120204367942,0.20081303518922,-0.155165363533065,-0.096505007196648,0.0525785901278289,0.106075182702237,0.340716608047904,-0.0753450508029954,-0.001904855076652,-0.0241434643450354,0.0573751529112057,-0.215019123050035,-0.0758729022097785,0.0491131308919921,-0.158171821545612,0.181649734116877,0.0823907195804914,-0.0436510163348453,0.133477555732629,-0.0169830452617169,0.274551581710702,0.122300875945526,0.0117963314385439,0.107084985393474,0.242582146508578,0.256122682595622,-0.116333860042761
critical,-0.19662778659065,-0.0362669028600532,0.0226340429897681,0.394741205346651,0.0201871194233067,-0.305952835935051,0.30472937415182,0.0560170716464918,0.22800084231778,-0.311283633704842,-0.166390802519376,-0.20676504136599,-0.0734950971212162,-0.139998984052543,-0.167876434684728,0.204580288181649,-0.178887590733804,0.0720094649558646,0.201259463341452,0.131696921952048,0.157826570036761,-0.134318625773257,0.139387253160927,0.0707860031726339,-0.135017746792246,-0.243905845499779,0.0076903312088787,-0.0567161926654807,0.0452680859795362,0.167789044557354,-0.104343812084105,0.192083499967221,-0.0687760302430406,0.0434328933046902,0.269598542947624,-0.369747628917795,0.124356151252664
critical,0.245326968141724,0.0914291467965719,0.180301019302697,-0.142897587348362,0.0313661555366844,-0.0007447731825268,-0.168404421121627,0.194464891596947,-0.187709205649248,-0.172088741555543,0.167007147540249,-0.104999836910048,0.03887979649315,0.160119643330155,-0.114273251669475,-0.0905921008303691,0.186522841287701,-0.0649666306209493,-0.22159308999766,0.113343932919597,0.12382348477993,-0.119229618335495,0.217638542125836,0.189343752102935,0.0287693357675199,0.0583098083700455,-0.108842339258837,-0.123045757031805,-0.0131290989344558,0.0793150484825509,0.147570544750234,0.0264625161756225,-0.15259282054745,-0.16922169434847,-0.0414041162179977,0.106621201537496,0.0948696034450588
