group,ARNT,DUX4,E2F1,E2F3,E2F6,E2F7,EGR1,EPAS1,ETS2,FOXG1,FOXH1,FOXM1,IRF3,JUNB,KLF10,KMT2A,MEF2A,MITF,NFATC1,PAX5,PBX3,RBPJ,SOX17,SPDEF,SPI1,SPIB,SRF,STAT2,TCF4,TFAP2C,TFAP4,TP63,ZBTB33,ZFX
critical,-0.425591196064009,-0.38676966690638,-0.0471354765763717,-0.232196852124363,0.348070806123335,0.268126087171452,0.212331765922749,0.172417498771996,-0.25094861220385,-0.0413317444681765,0.322815655563687,-0.291365444802076,0.408858424682823,0.355036354006735,-0.194141969579329,-0.0067900264015315,0.238892726246405,0.523852343716943,-0.0137048107190972,-0.261628903858542,0.244809815978307,-0.0873232892858781,0.069136442883329,-0.353635500835267,0.292602084598351,0.326695995494956,-0.370878765630018,0.303466778286077,-0.338371861465309,0.138256999105922,0.0516226746563491,0.25534998544159,-0.319670680580352,-0.364658846030502
critical,-0.28169787272333,0.227549918443483,0.332090925023015,0.0440928478807341,0.362714547046481,0.20977807616718,-0.0173754338627671,-0.122617871876147,-0.207109846423029,-0.171860904516192,0.224713210140909,-0.277866173323577,0.187450259923596,-0.0251162408608397,-0.173076161799655,-0.0658881034332881,0.248252644711113,0.0612930781870963,-0.14323505694096,-0.130229065146388,0.388199286936307,-0.137977670827588,-0.106419769137097,0.13272920851651,-0.109177378347732,0.185820238711073,-0.171384381188841,0.139749727083526,-0.301641137125198,0.219391075026893,-0.304183327805837,0.175317431322996,0.348815017757169,-0.264871233413833
critical,-0.407403429559139,0.466842989277732,0.439731070113547,0.265794277606974,0.432306442972326,0.392201071789431,0.024324906900568,-0.148658458920842,-0.402062916575023,-0.440869320712392,0.118260833812898,0.156878159777702,-0.344904585008433,0.407103267960191,-0.303993268114977,0.397292946976623,0.329486678122,0.199351735071981,-0.192938203458555,-0.258565819069791,0.31444740027613,-0.0172458201197109,0.416833703415849,0.210129190908222,-0.397313272880174,0.303226556125223,-0.253740544105916,0.0044958062481792,-0.404742626975709,0.307503031693226,0.0316545222600746,0.0566454570235051,0.440106862981521,-0.434954955474539
critical,0.12393948219911,0.344731491744346,0.222262445750975,-0.442714145767992,0.428350269839507,0.385329812131825,-0.0662247286733232,0.12670657953235,-0.243834278811922,-0.479825014610709,0.46563397189012,0.0907949471035539,-0.306894970669429,0.204726821443242,-0.107935397935603,0.292573420039471,0.395287912931356,0.374500363531447,-0.45224875811466,0.291944544984989,0.537216059073068,0.338397531423071,-0.0626684617266429,0.301393270529776,-0.393936328989494,0.341190000388668,-0.199307181757201,-0.32894162411692,-0.485310232019364,0.331981098579907,-0.381061196871535,0.453276574126198,-0.291627193546375,-0.457093503690237
critical,0.167511712169101,0.234051008394487,-0.432984809187619,-0.178651639470373,0.255613354026589,-0.252472555116311,-0.0869546196933138,-0.0622459920037802,-0.221009212337503,-0.420565219781494,0.199401696016942,-0.160074214708027,0.151125196348159,0.154038052998176,-0.306959110590402,0.41159139670831,0.405400140264673,-0.0339615690630826,-0.184969530503043,0.317457248572407,0.285292846264619,-0.225508004026262,0.191303870977175,0.0119433389104599,-0.242235780481982,0.0479819763359383,0.175988918771478,0.0820727910105087,-0.431273022866579,-0.0795750869307251,0.31644182193993,0.314191381686568,0.0343853380074155,-0.32704022318418
critical,-0.207421713825065,0.256608212104182,-0.192313539862581,-0.233574241526582,0.260589989569216,0.334881105771887,0.22124675769199,0.307193819105529,-0.124763821180788,-0.328679978461267,0.267628792089355,-0.384133611179366,0.363582179887138,0.0762210788640229,0.231684367940366,0.32224838558382,0.389133930844066,-0.0536303256426897,-0.318458662757808,0.44576310576771,0.366557441875048,0.44548527915398,0.428319976254598,0.26733977782675,0.142850613425844,0.0647714525444917,-0.218070304485144,0.0692811005756133,-0.444633992304996,0.184032069243647,-0.40002398825903,0.310857028268847,0.112506819534108,-0.38247989021482
critical,-0.149503519669886,0.0935554320914356,0.0050851789438644,-0.0070147300795611,0.0942084995330602,-0.0187365864409794,-0.0312286324412716,-0.0733540769051099,0.0788136021123346,0.0579235980573718,-0.0832093909078326,-0.0214563417682445,-0.0265229887188733,-0.047092759930724,-0.181756600697225,-0.0965791121077655,-0.0527628085811058,0.0683385782558115,0.0842301330952527,0.0629250123918111,-0.193127831746625,-0.222992509485752,-0.126662467367073,0.0862760651484693,-0.0515263539924228,0.0398660238485469,0.029669721170288,0.0940884122168932,-0.0022112374328786,-0.114647805512532,-0.0381670107087018,-0.025948496928568,0.168820528139007,0.0548947290829359
critical,-0.391002857051857,-0.30884473896411,-0.0070473714034474,-0.233573303029569,0.447680251172742,-0.442767751236789,0.314285217865143,0.453051863252243,-0.317016935119248,-0.1087636668063,0.45438328846853,-0.503806710721371,0.523548532893895,-0.341625346013371,-0.368391583982164,0.104287323406716,0.39990963263667,0.501832528504119,-0.342819037586593,0.592461265640309,0.666998122145175,0.0257102800386356,0.325785977060997,0.149923070475294,0.207702333740692,-0.236649354391334,-0.445109223168879,0.0405625578823831,-0.379088896926811,0.432988662579236,0.324247951380114,0.372225170380782,-0.402802039141017,-0.493568509920272
critical,-0.71451000763739,-0.169663331066896,-0.491848749443413,-0.128646783504847,0.69474510412135,0.502518299129063,0.341775411241973,-0.222136526242224,-0.286066369030833,-0.729464868262359,0.161180164513551,-0.464562687952242,-0.198611043738619,0.731563796069372,-0.11928906369858,-0.710399607348656,0.609563617286733,0.493597855949257,-0.750803967633659,0.344573981651324,0.582714832422023,-0.437101715810487,0.0271986061658786,0.759549500162881,0.709525054095734,-0.592947105481212,-0.655565118390438,0.696669121277779,-0.702616083397649,-0.263502895105441,-0.598106969673453,0.601605182685142,0.706639028361091,-0.510651644381239
critical,-0.559692297608833,0.603423818707764,0.528705918433551,0.0541635581543271,0.636479471183991,-0.0848270252539845,0.715480898992005,0.660183853551811,-0.606290487134231,-0.492987888844008,0.293013053439086,-0.459734535096991,0.635042841949577,0.629698317595865,-0.648269056965484,0.587442965985506,0.582968327223273,0.429828922868698,-0.564872070903553,0.649758406538774,0.70503568185189,-0.579666716001066,-0.552318040208335,-0.0998786820035261,-0.552133519022264,0.508507438601088,0.30973199090563,0.47936627128652,-0.696936519791826,0.507202610213868,-0.658734044232678,0.482891943948956,-0.004698700202462,-0.62033386740274
