group,ARNTL,CEBPB,CLOCK,E2F3,EGR1,EGR2,ELK1,ELK4,ESR1,ETV1,FOS,FOXA1,FOXM1,GATA1,GLIS1,HOXA6,HOXB13,HSF1,JUNB,KLF10,MEF2A,MEIS1,MXI1,NR2F2,PAX6,SP1,SRF,STAT1,STAT2,TCF21,TCF3,TCF4,TCF7L2,TP63,ZBTB7A,ZBTB7B,ZNF263
critical,-0.53200393208729,0.58521898294002,-0.239934707910925,-0.40238828341997,0.336363522728386,0.0811844672500274,-0.150482074823572,-0.223195770263562,0.381427638295288,0.354357387266088,0.39555506726976,0.267910397412649,-0.355488596296937,-0.410494113554948,0.202890190243524,0.48264212797824,-0.366825442417533,-0.343158457641341,0.506970114357899,-0.0940936593449279,0.320223222846341,0.22137745739473,0.113335504457335,0.509374855388799,-0.248693797720494,0.503327307317337,-0.521689724390207,-0.473811065770571,0.452611491868523,0.430039913527188,-0.318973895849222,-0.448850628062711,0.491364435975514,0.374534720551246,-0.488286085931275,-0.261173450465,0.499822049566512
critical,-0.316592377507241,0.494902015646988,-0.492185179581352,0.170325117664644,0.0178920897151816,-0.260816415809847,0.311844032355304,0.558712675989019,0.360771630142838,0.0941946389427366,0.446237678953125,0.346949504870763,-0.458162289080718,-0.246652266667856,-0.0777696066752279,-0.319337439992528,-0.28666433905426,0.0871763664419899,0.0670277558079981,-0.217418663379476,0.336998492657137,-0.320316454777131,-0.435318359189542,0.403160919695229,-0.347798395413047,0.450035638700553,-0.128312487391733,-3.3100322159133e-05,0.392870940994101,0.428931992626455,-0.418032040548959,-0.386221780259762,0.392175360910143,0.388744427768732,-0.24913182939034,-0.437526748722024,0.312109353024576
critical,-0.652479356664151,0.4477021718468,-0.217128190732701,0.435810450510529,0.135779049965438,-0.0234905315889453,0.414420911542003,-0.0887014432943938,0.0101426906739013,-0.17614219728499,0.408253375765802,0.491113000408954,0.313469223745016,-0.517744944787251,0.505273025176593,-0.600295255326125,0.359751986899614,-0.249630073226265,0.49550713532063,-0.0145696316269403,0.349566179714207,0.457787686277183,-0.40743041278533,-0.0086561083424339,-0.391366231645449,0.0763340343583629,-0.330637562505622,0.424306309120073,-0.134028144672133,0.255407685767983,-0.330948751240835,-0.492085465206493,0.499453702096571,0.117981303868401,0.549344661143339,0.523269482152742,-0.200725170051315
critical,-0.433962505618134,0.395495133409623,-0.151681539533962,-0.38281778648073,-0.205927303841794,-0.0235822273346844,0.0527548458643422,0.182481164869758,0.428694756764547,0.284546272712723,0.340900358912552,0.132356177137503,-0.0031720579174043,-0.163011681521238,0.220194521402586,-0.367749754679854,-0.38466254630854,0.172063245645282,-0.0150547605661954,-0.0621299254373167,0.335829990571258,0.0627138597632746,-0.397931161666766,-0.300114711551105,-0.009141901651345,0.382598811108496,-0.251506544452836,-0.419444706191987,-0.178374474429237,0.0740475523878995,0.430253137317664,-0.359665477301102,-0.111054914160007,0.434781771530999,-0.349249653534734,-0.304886069661893,0.363527406593233
critical,-0.112291179855228,0.153141502862412,-0.355880892312054,0.117914947082691,-0.234415198050877,-0.143277797481721,0.0641149928286141,0.111380213086958,0.406589473575175,0.226488334600331,0.180016838234614,0.420296514549673,-0.220243595150989,-0.0183503257463632,0.375202103198973,-0.0397767206569941,-0.0811569710866084,0.0994663137038752,-0.155866362173537,-0.233701624708192,0.221872544839125,-0.111909621735602,-0.313248062576069,0.169881295390043,0.0172606414088062,0.447129051084527,0.162646735556955,-0.314340340782556,0.244991439226681,0.187767059211016,-0.0638646844768544,-0.145205042096825,0.12028314941592,0.12280023982574,-0.135152762444912,0.0431420062069738,0.368333797658823
critical,-0.0567320205623967,0.05911907714056,-0.394638543391751,-0.154981649722692,0.0260725519830053,-0.228990110134046,0.322960379712732,-0.143948330701179,0.371230561109349,0.37932327639175,0.336172389363714,0.367379118997351,-0.202923566929508,0.171573181269132,0.316252179431925,-0.291354667188871,-0.245322986878158,-0.265884841907501,-0.0492705967900372,0.273974783907532,0.338848606850269,0.431290612957876,-0.110332358230423,0.297490184660379,-0.121617953504814,0.330829106222423,-0.0039794753147227,-0.398904036561514,0.361353053736692,0.167757606942446,-0.177634559658629,-0.250635948798876,0.126496434520979,0.371837077963556,0.288312283986798,-0.341937396310659,0.282909560160055
critical,0.247284127697038,0.0578461074443745,-0.0539986672952099,0.0002209728399155,-0.0307891287080959,0.0307551328865705,-0.0594963828675563,0.03034940014706,-0.0775585106519558,0.0466592650437012,-0.103744900741343,0.0628523616837985,0.181946375843889,0.0005505845007928,-0.172808890249523,-0.0125718026080368,-0.0476244507591851,0.108143664430899,-0.080959570883699,-0.124387754803284,-0.0693226533676126,-0.0717178807059611,-0.143848884547416,-0.0351679383284956,-0.0493900163597142,-0.0962148262734524,0.0049973857642434,-0.103113021884728,0.139946016428373,-0.0857736748275443,0.132159495219845,0.0544768259153615,-0.0158627459396215,0.0629550881879732,0.0691748454479366,-0.0279756049570645,0.0406900422075885
critical,-0.487062404076232,0.663138865095465,0.726710577212089,-0.485390067144875,0.472103006594374,-0.511047839242396,0.141071929086188,0.141049020361101,0.329060927150698,0.542959693288687,0.500005833750427,-0.719150697933355,-0.505641380121847,-0.192731104157534,0.445597611668632,-0.445712155294067,-0.399940522570098,-0.401360863525496,-0.0892065754890572,-0.511116565417657,0.427751714825803,-0.331557978185189,-0.291765522708945,0.570450163393173,-0.557941999495631,0.0918410788740705,-0.187003922885766,-0.478128001292274,-0.0393342809745021,0.22546767230696,0.511597648644485,-0.602591104690334,-0.500693095503039,0.357880103310234,0.691912223804827,0.0369288648403596,0.556682019615843
critical,-0.0600750123725811,-0.348940783040739,0.0539716003753667,-0.389136110622394,0.482605505779733,-0.292353434666566,0.252332490284832,-0.0364460887833656,0.303165193061632,-0.266980679078147,0.332635953848181,-0.298544038263741,-0.270904301076356,-0.399337527817738,0.0415903931810177,0.324439943451922,-0.175429499119932,0.100619106354076,0.370825874630751,-0.0941669279570211,0.368820467831666,-0.183799892716112,0.0648705503703923,0.245793120287817,0.10201417195344,0.376493328628164,-0.320777896253593,0.117098318746555,0.283198316670745,0.335774851446748,-0.0275525455874247,-0.296189865064815,-0.008980734795901,0.126689394742177,0.333420678247823,-0.1191909171456,0.418519679808983
critical,-0.200871387330733,0.304036311802223,0.333393628232435,-0.148831861140709,0.548930520858725,-0.0910050503497471,0.348302462539623,-0.381750336949134,0.520895072843046,0.426279546077487,0.522447117349661,-0.56116273603798,-0.452361785540349,0.443325729811158,-0.510438501802715,-0.277612096431123,-0.434730296886811,0.528681601215217,0.488085115031593,-0.555743733184375,0.359278573902084,-0.347526440286316,-0.298880367339569,-0.471440095344123,0.0360981876983496,0.537947833036491,0.273935855417572,-0.486986846249369,0.456708825450827,0.518067195140315,-0.409950196459159,-0.546589301179255,-0.401506022109608,0.47382735024201,-0.104901109851772,0.304207299756341,0.534922661540546
critical,-0.500391188203053,0.284166650981516,0.339748717095097,-0.38682371337798,0.0627539456121081,-0.538959114655236,-0.127644195755692,-0.099872236846504,0.383008883857487,0.287332959483525,0.395178190027859,-0.45098914591267,-0.30594932754353,-0.235756464366461,-0.337002039840343,-0.529727227215644,0.139889798516475,0.131459025276185,0.309382674111974,0.0762965904098579,0.34890430794428,0.270891044250201,-0.104984108403965,0.602247136400214,-0.0200278549825877,-0.244988351806054,-0.299883748605947,-0.368321790203589,0.31670714679132,0.208442284999732,0.10185594819716,-0.526942401665684,-0.564861807099383,0.353978031206536,0.373662551532279,-0.134968668435039,0.558185855438521
critical,-0.466310040268108,0.123223556714807,-0.434542773272432,-0.0498244503405867,-0.128908225545612,0.2962715637702,0.119712437731074,0.0583514535867945,0.374017769838565,0.448085660781115,0.187259679132406,-0.273700084589062,-0.112523003621526,0.0359471705477387,0.185754913853664,-0.285905402961085,0.0312656785694286,-0.529510181975296,0.0386223088210588,-0.328373223050041,0.450593602912353,0.370005062428585,-0.0183915756290756,0.364654785881945,-0.114529357326516,-0.0302625017169335,0.0466477236410191,-0.36365160902945,-0.114362161184434,0.238756090893818,0.347600779389529,-0.225046007243053,-0.315164727825523,0.297274740622695,-0.103996000375319,-0.0322688554219236,0.438053892256165
critical,-0.292919602240176,0.477125905028964,-0.279801326736417,-0.0606378990127077,0.074448770605638,-0.116065563313421,0.0838224749809183,-0.0331353968563753,0.17319786194945,0.213524579857512,0.279518832712661,-0.0907370774685507,-0.346434922980515,0.139939892067565,0.0117377925464041,-0.284177955289299,-0.25049941347018,-0.220101347570352,0.375484122862636,-0.255204339884912,0.136633811610265,0.208096254901868,-0.131556175529467,0.452073027082821,-0.157158980901285,0.234827866467897,-0.0914049575519739,-0.0295945069400341,0.276395286399668,0.174058568342546,-0.279442433747021,-0.399893436891586,0.0438298748210204,0.0232667059669393,0.217065173596433,0.197738974930561,0.308342360209166
critical,-0.270048662410887,0.250413492869392,-0.447905611426902,-0.384188097865491,-0.261340795799057,-0.0180508591353641,-0.133200555301862,0.250581369029974,-0.0025421723959335,-0.0178823154751374,-0.123284514333556,-0.0350520750798116,0.279896952165279,0.0339730619045388,0.0905453255218057,-0.111152374545637,-0.0062885141504766,-0.250968852573584,0.236201424189329,-0.129667145933902,-0.206821761088156,0.174338892139878,-0.261944549227473,0.159333500132372,-0.0899182096058337,-0.0938611300056708,-0.274003264054502,-0.205379628106295,-0.108792095802819,-0.20085798551471,-0.033722082038221,-0.108628892139748,0.414640432895315,-0.070173236372825,-0.164865069686029,-0.321276923874591,-0.0449123798278045
