group,ARNT,ASCL1,ASCL2,BCL11A,CDX2,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV5,FOXA2,FOXG1,FOXP3,GATA1,GATA4,HINFP,HNF4A,HOXA4,HOXC6,IRF4,JUN,KLF3,MXI1,PAX5,PPARG,PRDM1,RBPJ,RELA,REST,SRF,STAT2,STAT5A,STAT5B,THAP1,VDR,YY1,ZBTB7A
critical,0.0509394224005717,-0.467667709692616,-0.473509460392083,-0.290335329156036,-0.11066250776183,-0.208049618786184,0.270449274926556,0.266377757295562,-0.54875305696413,0.243116952512176,0.1047974168394,-0.26763410621819,-0.492060423157253,-0.270485697958707,-0.157008666415723,-0.493541820966557,0.0648856969941389,0.303125617785716,0.380066386386197,0.19797210899203,0.0088842101843464,-0.307695664152711,0.222919951233353,-0.557850215972196,0.187697834976132,0.063554045141635,0.229251723771766,0.546640213991216,-0.0870102628706976,-0.408091575603566,-0.123022414964399,-0.137202982401368,-0.183215590842626,-0.484874766988227,-0.457024537310623,0.45224046724122,0.231477613271953,0.0485916723678611
critical,-0.0375238964297641,0.05248334409654,-0.1456292799592,0.46411461526256,-0.347960286315522,0.394119085896136,0.537131680504864,0.268571375117671,-0.0402604814000802,-0.0127602483775455,0.339143813915909,-0.0803468182923611,-0.353988110716784,-0.0935605213336542,0.107320023051195,-0.0331637124860803,0.142358960714547,0.451780747234047,0.216402558963083,0.283789982822309,-0.383920142130502,0.0686314754650219,0.23129480534432,-0.175817365469012,-0.111664253748522,0.243776577806475,0.06900087076673,0.318323043428715,-0.113074871107513,-0.118894546072397,-0.56710251052175,-0.0171497205820392,0.0553116762764964,-0.191796973827606,-0.558686582682822,0.128539400094087,0.414946369876916,-0.308907945673847
critical,0.147584432811877,-0.0445283430425566,-0.0361256837191695,0.172469485420923,-0.0421500095435391,0.19583231030582,-0.121411450149448,0.0113990295354298,-0.0521738956068908,0.0660634575259299,0.0713778189797306,-0.124261207533305,0.0939811799861512,0.212335917666297,-0.133564757900622,-0.0809679950690295,0.101792202334064,0.0454702479644668,0.141343252000481,0.0816039458896786,-0.0154344179896597,0.0703883002454516,0.0244645425037687,0.0870875485181368,0.0103887681502178,-0.0068219750375187,-0.0038986755276263,-0.0355491323080103,-0.0064990496764034,0.138029613513941,-0.142079144684716,-0.0438216786391815,-0.043010358133372,-0.0489870701453728,-0.0064717070910827,-0.109310941873376,0.169371759073639,-0.0438688210276655
critical,-0.0051083545432997,0.0874090678551959,-0.0785326312597637,0.109966085721976,0.0475514710746235,0.0111117892482066,-0.153843619569333,-0.12108421389854,0.133447061090659,-0.0303020731379405,0.0023504511574899,0.101324365557118,-0.0400250501380193,-0.0024931944330983,0.0328442181844671,0.153516753902449,-0.012886102250527,-0.0793455988216274,-0.0403587242835103,0.0766253768432768,-0.0825837347243073,-0.016167847632556,-0.0188917673191153,-0.0782536010244666,0.0684424072714111,-0.109727378114287,-0.123450747152048,0.0546747831227085,-0.130655115311817,0.0746442269563988,-0.173486667286388,0.0089527972046289,0.0756454254742149,-0.0754372973264733,0.0416974120425881,0.0072706921323994,0.107558936371954,-0.0817306206161788
critical,0.130616631930346,-0.0501635925393936,0.057684724826649,-0.0741786420684313,0.0577544229496775,0.0462565820249082,-0.0812502606184017,0.172468396996516,-0.166217232381672,0.128272477829986,0.265376778118487,0.134995605764814,0.118153719991208,0.0991164738630336,-0.033562387175646,0.207109408308319,0.210706040289917,0.0193457973694467,0.0227852822721565,-0.0569438885976044,-0.238236015761197,0.0504314212818177,-0.137356466531368,-0.110583772913667,-0.184260431871297,0.0507913977299687,-0.216704516578576,-0.0692264207501777,-0.101312095259261,0.0645597790071795,0.163618562663512,0.286834141469872,-0.0736988474986695,-0.106745416355573,-0.276097498023571,-0.304589934092627,0.0517515089528107,-0.295774557258648
critical,-0.0671698950415424,0.0259198697160711,0.0262228453146389,-0.0379165488718992,-0.0287254200344621,0.0361880795996766,0.0180322622000689,0.0389304091339781,-0.0482035667059997,-0.0203032756680058,-0.126074813144527,-0.0960421474419976,0.0401262968377287,-0.0465004229908793,0.070238942884195,0.0206994530410562,0.0268168786025499,0.0327436176164509,0.147593343118774,0.165263691934813,-0.0240388884492406,0.134151617469469,0.0249349662490613,0.045736280170521,0.0339529129680791,-0.0648415266354624,-0.0079233612436758,0.0487404312730992,-0.0913449083602072,0.0796167545965947,0.0787839906895294,0.116448215077065,0.0812073299347426,-0.0986260991357448,0.139999772769421,-0.0767636257499712,0.0082977511889251,0.148049110037947
critical,-0.0526613257194342,0.0621728263000333,0.002650562979799,0.0130421100329044,-0.119022190435583,0.122389745592221,0.164543375993142,0.011369128286947,0.115291299679467,-0.130759866103148,-0.0050330915009667,0.103718167387895,0.0793471342368379,-0.0545249097470851,0.095438880776837,-0.129617741493313,-0.106213866013818,0.100402730042657,0.0770219353082108,-0.119595486360989,-0.125456506523061,-0.0886926023611181,0.147928962258812,-0.0194689807187542,-0.236269397122895,0.0148275173434544,0.0448250405052812,0.050893787372793,0.0749997642258698,-0.0901928507892909,-0.113897520494584,-0.0782906317457326,0.135128083238676,-0.1177065879678,-0.0704536019914167,0.113989098934616,-0.0671649680920425,-0.154086309405705
critical,0.122077300094294,0.144060922966794,-0.177279078663726,0.0871485365187439,-0.129058429544867,0.064147795448147,0.169928088050209,-0.109663834812976,0.085900255093807,0.210404769069922,-0.25959630374151,-0.0814619211384757,0.0163432401376,-0.0650955646781917,-0.0030744709169742,0.122724557129446,-0.163686680925524,-0.0238329286872215,0.0289185196777052,0.164056542088468,-0.0519886097163541,-0.0331950393742483,0.0165975196871242,0.0307447091697425,-0.0222147860993403,0.0013407467156729,0.0144245853548266,-0.0542771256620718,-0.164357054283361,0.123256232551178,-0.128526754123134,0.0145632832909307,0.0437360825181601,0.0334955515691406,-0.0375871406842116,0.0648412851286675,0.0578139230327264,0.132941971755781
critical,-0.143967468876666,-0.182785234374148,-0.179192619508693,0.106726948929872,-0.0935832360074739,-0.297661285315907,0.337618172599997,0.284517572393509,-0.282589827831557,-0.189619965093795,-0.0785117785231241,-0.115138925200207,-0.242370066289019,0.107953695469296,-0.243421563322811,0.317376854699504,-0.0974387251313773,0.164208786777159,0.209861282994288,-0.0439000011608094,0.127055891583181,-0.131349504471164,-0.0873618785575388,0.099541719198961,-0.0014896207978717,-0.134328746066908,-0.543361092211934,-0.1847129789361,0.175687629396053,0.0038554891239034,-0.158863676855384,0.440664881911597,0.05283772594804,0.0557293427909676,-0.132663875763404,0.142828347090058,0.175512379890422,-0.384585040109366
critical,0.167123614882168,0.166148572360034,0.15403681967013,-0.106047481931104,-0.0147914613901903,-0.0689892331476992,-0.159920239514569,-0.10100644576225,-0.214668545485255,0.216386477548062,-0.195287088004477,0.107188348011424,0.293321975604034,0.0229300816259587,-0.213196032288563,-0.0430146309934458,0.0028654310854539,-0.209780066989932,0.141759243422039,0.16064323022826,-0.122822193077199,-0.19356915594167,-0.0721730454648702,0.232106550864094,-0.234998513718857,0.145374196990494,0.232378501499519,0.0737914833927655,0.175759705792494,-0.103991269809598,-0.115884135402697,-0.11232887831519,0.103871876847704,-0.0113356984375943,-0.186757124171389,-0.196527448219708,0.0523339149634984,0.136001849481821
