group,ARID3A,CDX2,CLOCK,DUX4,EBF1,EGR1,ESR2,FOXA1,FOXA2,FOXD2,FOXO3,GATA1,GLIS1,GTF2B,HINFP,HOXA1,HOXA4,JUN,JUND,MXI1,MYC,NFAT5,NKX2-1,PBX1,PPARG,REST,SOX17,SRF,STAT5A,TBP,THAP1,VDR,YY1,ZNF384
critical,-0.0387395524583463,-0.0476902508317719,-0.224817696897664,0.0967309295521246,-0.160341798537074,0.169667015414997,0.224921505320808,0.0678318400849266,-0.2462904585106,-0.0902190097188978,-0.271655561491146,-0.173562969107565,-0.17132476644128,0.0820839620757183,0.0282601671435616,0.203773332534354,0.334065944686177,-0.317710225053154,0.0891678231562498,-0.580700614907139,0.101372338541653,0.0097243481728093,-0.182011033892193,-0.0178691919514669,0.043511617404814,-0.391598219768189,0.158761406368144,-0.108473740827275,-0.09892997828942,0.163832222833771,-0.435908252827392,0.470002110486938,0.125295052411818,0.109965233066741
critical,-0.185142313625963,-0.401027932562287,-0.147631229976099,-0.0095594985011511,0.339450155035975,0.52086997463844,0.0510460708956025,-0.278918042530447,-0.157937185108682,-0.16852438269119,-0.139893098963746,0.0497880008687304,-0.26750297215582,-0.0190308116236977,0.133581449466012,-0.0762518040520933,0.223910059714852,-0.0017078903158359,-0.0755832957967433,-0.219097862365343,-0.207978788520527,0.203113109230965,0.252423323599466,0.217806202173944,0.189868814468105,-0.13280064129299,-0.0684364668463405,-0.548855655403679,0.011657584964384,0.112615012609113,-0.523088000382476,0.0932474675836915,0.382248893617503,-0.28687436885344
critical,-0.0807500027169046,-0.144133354444972,0.0355038503863876,0.0868815607786938,0.0332573945873995,-0.161752790334781,-0.181025880326308,-0.0979210854242848,0.0578680447977752,0.345247896085238,0.101647669511709,-0.0939210809337693,0.130051031214029,0.0209103294892868,0.140629539982709,-0.0110667259892948,0.187359572511138,0.0671446409781478,0.149597541608649,0.134716061659235,0.146066994791366,-0.0980983631470442,0.180841098784596,-0.0629012313603515,0.183148523112576,0.0085712371988114,0.0795151555104879,-0.0146746559395277,0.102860474249951,0.0035141322133231,-0.0695186616993331,-0.137721341149823,0.178684219824357,0.0179622666182139
critical,0.104278843106538,-0.0780753999820884,-0.0716490240217452,0.0311708942667471,0.0479617820358655,-0.0195829127852464,-0.0419278507351019,0.0139591347942796,0.113616369707002,0.101724370312729,-0.0493153869868308,0.0074834775244508,0.152766001182889,-0.0635993939595988,-0.0374720863806547,-0.110436210689571,-0.0591123482065774,0.101558875986194,-0.0502065864594313,-0.106814150946658,-0.0926094833870333,0.0594037836573533,0.0665922140984182,0.0886267264002255,-0.110451181489261,-0.108810684754352,0.0746914167307445,-0.20754695335151,0.187381752186101,0.0531134264412759,0.0703066617335821,0.107338187187949,-0.0267130328353006,-0.187707731155228
critical,0.239921461825384,0.021586003492482,-0.058081892147622,0.163670895984486,-0.0095545116071664,-0.0648911228682581,0.0432550400552561,0.146936359102161,0.100406702337263,0.0549108072975003,-0.0511185312902563,-0.18847754469092,0.0114053706396448,-0.124936747128287,0.152712606532695,-0.0175249079201676,0.0051397470510768,0.13514384677228,-0.164233445035715,-0.213782132340762,0.0154537517730707,-0.138308444663785,0.0464292386455138,0.0323188062627613,-0.0662336638235424,-0.0313021701083733,-0.126710281614056,0.136065773330866,-0.191032887429158,-0.131524642820925,-0.30759834420194,-0.217479179795515,0.243728009141584,0.051712477221189
critical,0.01127853876089,0.0125188219137565,-0.0263972472329858,0.0071484855832748,-0.0128896396600345,-0.0035711904130824,-0.0067094980492675,0.0165599861279959,-0.0348779573110579,-0.0691644931529959,-0.0173541595302266,-0.0444839776164231,-0.072927428437127,0.049204249811,0.0556638228040333,0.045946344433249,0.0193173939190394,0.193715782632075,0.0980160377368772,0.0081543830616418,0.0671862743603674,0.124321066138973,0.0224753107750328,-0.0409446984336889,-0.055445346496548,-0.0627239744018516,-0.0383246476776224,-0.0405090407671962,-0.0085960529889248,0.0224723508927976,0.0274049946377497,-0.0369663392206275,-0.0457257407104072,-0.0443611425036625
critical,-0.106292312267917,-0.086554636133212,0.100556817561407,-0.031759728683699,0.209878127872032,0.212087558190364,-0.11189984197775,-0.0718201694639225,0.0612005541039331,0.0392697206562541,-0.0429030389433801,0.0799529737324385,0.0936777743874921,-0.157693558418298,-0.205580575093489,0.165946191180812,0.128451707472665,-0.101823892933119,-0.0026155157702112,-0.18698200933382,0.122592685861849,0.0804271099339954,-0.122682927073378,-0.127902863382875,-0.0266329923139779,-0.0752411989993374,0.0686114286802188,-0.206667168042143,0.134392094110268,0.234633807113387,0.0061149516041675,0.203699563610557,-0.0687926507853381,-0.0391624667573059
critical,0.171322623783277,0.0526829104046529,0.25557401444346,-0.240626556835177,0.0708857958969481,0.193720884647222,-0.17457805166729,-0.17964459788114,-0.0653836642619974,0.0206100680825861,-0.0912436829462657,-0.108529546499402,0.0310641181889925,-0.105686778488011,-0.250965979199189,-0.18184545053512,0.124371100498365,-0.236637511399838,-0.0678825490462042,-0.235445382878932,-0.18560524048567,0.197320195758419,0.0605922246298945,0.130331743102895,0.0836324008512506,0.125815410052539,0.236522883657443,-0.310985065117109,0.0508947176232939,0.0616926509568847,0.222056862567219,0.140464835530595,0.0670801548494406,-0.198810356409552
critical,0.0836276930222977,0.0545018854420605,0.0164813701576791,-0.0201438968593856,-0.141356090082528,0.226204625338728,-0.282188962064813,-0.0847613322394926,-0.121822614340094,0.108480552783877,-0.0103771589881683,-0.0940920550271733,-0.204316668145197,0.0202310998760929,0.233965693825678,0.0027032935179262,0.0408982148357222,-0.0596468634277911,0.0771746697859577,0.251406297167137,0.305123355458832,0.119904147972533,-0.293176542169932,0.0419446510362098,-0.23387849080897,0.0649662474469362,-0.363549376652721,-0.0003488120668291,0.188096907037639,0.162808032192523,0.0250272657949942,0.10612607133278,0.117724072554851,0.132548585395091
critical,-0.128191327085699,-0.0244465535423319,-0.18081758683896,-0.235498068166476,-0.0940267253267011,-0.149003488612042,0.199378005485832,0.238994195268813,-0.0879101489084877,-0.307981803137532,0.0527776927539273,-0.232739353936948,0.244814489729202,0.19453873350802,0.002791634447064,0.250858641668835,0.0635360198447354,-0.195638268773727,0.179836564356384,0.177973280043838,0.189732381747745,-0.167280793388103,0.142715727062641,-0.139456625526564,0.114345083590002,-0.0751239364174539,0.2227645280235,-0.0250259493709678,0.201267625972406,-0.0370418287716561,-0.132148337233542,-0.165338500553471,-0.0594473288267477,0.173120839979013
