group,AR,ARNT,ASCL1,ASCL2,ATF3,BACH1,BATF,BHLHE40,CDX2,E2F1,EGR1,ELF1,ELK1,EPAS1,ESR2,ETV1,FOXA2,FOXG1,FOXP3,GATA1,GATA3,GATA4,HINFP,HNF4A,HOXA1,HOXA4,HOXC6,IRF2,IRF4,JUN,KLF10,KLF9,KMT2A,MAFF,MXI1,NFATC1,NKX2-1,NR2C2,PPARG,RBPJ,REST,RXRA,SETDB1,SMAD3,SPI1,SRF,STAT4,TBP,THAP1,VDR,YY1,ZNF263,ZNF76
critical,-0.192293931976746,0.0607568777410845,-0.459738740713794,-0.4649860711778,-0.1174162588265,0.250094072087851,0.208135095566862,0.255124505954961,-0.0264816095076472,-0.365030592354599,0.179582701185801,0.0549588039833439,0.261110393644385,-0.444420817321875,0.20638260946916,0.374430704412938,-0.245256686412724,-0.476161124000806,-0.222511812235506,-0.209756663213174,-0.21101973048692,-0.413124214862156,-0.0364449155854022,0.250402026230781,0.170666216195939,0.338043272774964,0.10820070864463,0.238610817346279,-0.036888093281389,-0.254663147721721,-0.405826726846388,0.120503047693145,0.110688345052762,-0.0673571560906032,-0.538163384029655,-0.447821599862565,-0.181568529988204,-0.015146617511948,0.0894738880599586,0.430860242624504,-0.412105268533253,0.0892791983543905,-0.141930467844632,-0.0479355106801745,0.234144413741355,-0.139164672313734,-0.333898977496147,0.17136302322678,-0.413312431429247,0.529334673558657,0.17548120914801,-0.0350872909347708,0.40613161476583
critical,-0.352451688291572,-0.0334343669616013,0.0752275054421926,-0.108977945839379,-0.0920544121693199,0.403841232974147,0.290395423143403,0.196502345692591,-0.480573553237009,-0.13933751585029,0.447861494538786,-0.0071126564693658,0.357033068695544,-0.122267820567125,0.0229893539878618,0.497365281667112,-0.173396242516759,-0.368692562165617,-0.136231116738848,0.061237971314125,-0.346227870127023,-0.0742005259168503,0.209576667510835,0.463514839024462,-0.0540563770439052,0.332193712037647,0.365978676402576,-0.122963994530283,-0.459699237670798,0.085540188416849,-0.347541938244325,0.106240653227876,-0.416864504151405,0.0188005517173676,-0.23928172684186,-0.293701833224281,0.268923257925993,0.447993176687095,0.26478076402882,0.345567781451973,-0.113683182354312,-0.100255710600691,-0.232507384525148,0.0267129929241661,0.429894636068359,-0.432374038722283,-0.454291653174832,0.076607757994559,-0.483301387227213,0.0508042179868365,0.478761326745601,0.403448531749021,0.270231806354701
critical,-0.0353112298990837,0.184794568305262,-0.257429245378452,0.114740757636349,0.0931509010011983,-0.111376612024344,-0.0900009031528822,0.126404576035649,-0.107306839884689,-0.0913205163993977,-0.114951529196557,0.163033489922116,-0.0183530421258801,-0.0435419316723977,0.14471710371975,0.0427480415394428,-0.0972216377704201,0.212653070176145,0.115858280988753,0.0923854674404453,0.170173677970879,0.0584893491149276,-0.1416650157724,-0.130909878424429,-0.173825283193602,-0.0545498019667044,-0.111988187169294,0.11954027204281,0.0812589477095001,0.0618284143582123,0.141729645953333,0.0699284088253107,-0.118162298707541,-0.0382330928550014,0.266044834348666,0.118778697000322,0.0504674896426886,0.0033655925563542,0.187314180732088,0.146442826013622,-0.106115522370473,0.022888730345994,0.0300197544138784,-0.113195421071351,0.122646379245865,0.0300158958956138,0.115118410111504,-0.0592152328634678,-0.121457955620348,0.0207916256691485,0.0039993541813254,0.0076012809813904,-0.107844138553043
critical,0.0205698680139029,-0.0208880747892885,-0.0443663443263392,-0.024736389854973,0.0233546124992665,0.0520262975401907,-0.0935601153413235,-0.0026499222975657,0.118034904530926,-0.108418829040242,-0.024509305110343,-0.104625499336989,0.231964635518168,0.0533240361323545,0.0987546713712737,-0.0139378289335551,-0.0703503496537917,0.12875663001139,0.130748288679664,0.131288537873867,-0.0837671982810704,0.136197902356966,-0.0942782866034841,-0.1617280383336,-0.142966264317318,0.0542207897670433,-0.0200771007211016,0.111880265655189,0.0715988655415949,0.0603244651354606,-0.0873798446427059,-0.119796236959404,-0.0212216486528648,-0.058373985461323,0.0606280251549144,0.0408813768576004,-0.0183192498985415,-0.140307698032645,0.0549525272867471,-0.0428154689728471,0.120101897947947,-0.0890164395350115,-0.0610413157884797,0.0995610233074658,0.0386493072979065,-0.17849227096816,0.0813458614203408,0.129726737481114,-0.0260145594207691,-0.0651961322303421,0.0182422944022117,-0.0854230020336143,-0.112993479133688
critical,-0.108004112654714,0.0122933001514677,-0.110706953399846,-0.0003266907234232,0.120435106699374,0.0081284586098932,0.102229209508766,-0.117853213292857,-0.131175496186693,0.164806565053075,0.157333880254968,0.127593594235409,-0.054560540631598,0.0924300827160295,0.205311164209349,0.230490805198987,0.0322796484938155,0.183495188324835,-0.0637392474499901,0.0400380879930455,-0.361531797312407,-0.050142374224749,0.265736188762967,-0.0232641541279717,0.178468563768339,0.22611968863595,0.141642358615914,0.113132013993654,-0.180931370564528,0.11713922526754,-0.107170506382415,-0.1799826649568,-0.246742140233914,-0.0651329329364897,-0.0393251632410348,-0.0221357553314448,0.0689748052112138,0.270868874831787,0.168479908508718,-0.0128291898979456,0.0660601072597608,0.0759708777496807,0.132224149485232,-0.129008811006366,0.221515981037117,0.0925901053486582,-0.237583369790019,-0.1101354439976,-0.150041154463986,-0.228853364306971,0.183876637623543,0.0560549712638888,-0.0703714146993062
critical,-0.017743688928214,-0.0551288256490052,0.0345272344910921,0.0350778839827653,0.0465996043667963,0.158039350793142,-0.0558369800962631,0.036206653655408,-0.0758571241731189,0.0482245574239607,-0.0354171327374316,-0.101187666170103,0.132964599885764,-0.0787655952841522,0.073706615956372,0.120728356417165,0.008903450014941,0.0722732923442643,0.0570367553222081,0.110557832740217,-0.116868011663871,0.0307108998732452,0.190009244713895,-0.0152297881675924,0.0085591633829989,0.0951355596389741,0.0060963067751528,-0.0248713347305815,-0.0806846463090772,0.063715269612724,0.0492025709954824,-0.0717522047362283,0.110324379408343,-0.007743407481473,0.0616107676714769,0.0902388379811897,0.0697658552752418,0.0831364766194895,-0.0723420165946492,-0.0041395191978035,-0.0188129546164294,0.0051588813847021,0.0107514954865637,-0.0019317882995467,0.0281710492919389,0.22196830244579,0.0821050425379866,0.0663316388960495,0.0060788167861199,-0.149534843625871,-0.0149949090213945,-0.0357245383055433,-0.0073176593245243
critical,-0.0731975121445766,-0.0750978958630766,0.122041789665781,-0.0106043847881678,0.146741448404505,0.0875912437945129,-0.0326202083475202,-0.144758836544339,-0.110418689566975,-0.121071040771114,0.0724132993120226,0.134767355960255,0.0855012785271722,0.123452611392696,-0.111509735187411,-0.108230507352644,0.0600630892568194,0.110855716912495,-0.139264778486368,0.0820591171524374,-0.106803696820405,-0.0469096320770099,-0.137908775520563,0.11721393182964,0.106889731820481,0.120359919620041,-0.109452508902401,0.156518222174239,-0.0341315311364714,-0.0963538704837018,0.0251130835620998,-0.0633324192597195,-0.113968965720566,0.129193353875664,-0.137534180652975,-0.119082337937492,-0.100427970354572,-0.0918594934443168,-0.188102965034115,-0.105810106775276,0.0517359671697867,0.0377503307414514,0.193225473711226,0.0465807195103465,0.0608678591247899,-0.114594051871563,-0.185915544191467,0.133495865251162,0.167459133245892,0.032393319586257,-0.121659581081371,-0.108445214166994,0.117497162095378
critical,0.0531472523148762,0.072069648649894,0.157796331176366,-0.0621265757931082,0.045672318110484,0.104014414636589,-0.0623146244523382,0.0356352209240833,-0.122701750147569,0.0057824962713222,0.267757784661103,0.0099900850215932,-0.178599214103684,0.0605986804368646,0.0479524081036477,0.0276901650716162,-0.148534934709289,-0.0353531479352383,-0.0677445294876042,-0.0190164206646328,-0.0520894786067075,-0.0594468823990809,0.270484490219938,-0.0718110817434528,-0.175707965968023,-0.0480699385156664,0.0392316515318569,-0.0680736146412567,-0.13612372320011,0.0497623764487363,-0.0543460625174674,0.213670289050077,-0.172511138761113,-0.051008198816135,0.14634886904574,-0.0654644394944406,-0.0172064523195442,-0.0263268122921987,-0.183065369760396,0.0036199366901773,0.199660663937443,-0.0952231398175867,-0.0998538380511252,-0.0325324180467884,0.0589297485861984,0.144397864206229,-0.0236001067333639,0.0839872324285947,-0.0911800936441419,-0.133255981146852,-0.0748668724559401,0.0639365441381969,-0.166634618160176
critical,0.140310076420172,-0.132241126338501,-0.0045724050462803,-0.217861652205124,0.0042137850426505,0.175723801778618,-0.125337691268627,0.202799612052671,-0.167475541695132,-0.0639240156470178,0.0608757456161643,0.0077999850789488,-0.0395378554001892,-0.0649102206569999,-0.0431240554364875,-0.292454612960129,-0.0581860955889405,-0.0716343457250593,0.0032275800326685,-0.213378902159751,0.125337691268627,0.213199592157936,0.0530757605372154,0.152861776547217,-0.152951431548124,-0.007441365075319,-0.0775515757849515,0.0471585304773231,0.0996963610090937,-0.0789860557994708,0.239737472426544,-0.451950859574498,-0.206027192085339,0.0059172300598922,-0.0194551351969185,-0.115744606171529,0.0066344700671519,-0.262420187656131,-0.15662728658533,0.017213760174232,-0.157882456598034,0.0883101758938465,-0.121034251225069,0.126413551279516,-0.0306620103103508,-0.224765087274998,0.0781791607913037,0.0448275004537292,-0.0788067457976559,0.248165042511845,-0.090551550916533,-0.0505654205118065,0.103192906044485
critical,0.0093528560842411,-0.148753016940686,-0.016426672038049,-0.0818966646277371,0.0016433434768406,-0.0538921982178726,-0.19274457791537,0.197661082885178,-0.240712624340188,0.063103036964609,0.0439780355139698,0.191757219283195,0.0984315403515041,0.0119565072718282,-0.0075945461913252,0.0739775073792582,-0.156415190435585,-0.11011077567868,-0.125556851814911,0.0724423675881355,-0.032467868445728,-0.0113343360789502,-0.125049647038108,-0.00825053103599,-0.0302091165063668,0.0581121419608708,0.0273822952169866,0.124833239666672,-0.0311220851046116,-0.15213438211937,-0.0077500889895447,0.219362684601974,0.0876585108922154,0.0923180321084426,0.104227200267769,0.0615340835216994,-0.0753976807543057,-0.136972340658149,0.0584773294001687,0.0133766806468756,0.203828692971098,-0.0874556289814944,0.047886893660529,0.0331441414814649,-0.0108947586057213,0.0563132556858107,-0.216583202425096,0.224042494009274,0.0090282450270874,-0.0174275561309396,0.0228512658775494,0.0595931799091346,0.191676066518906
