group,ARID3A,BHLHE40,CDX2,E2F1,E2F6,E2F7,E2F8,EBF1,EGR1,EPAS1,ESR1,ESR2,FOXA2,FOXG1,FOXP3,GATA1,HINFP,HNF4A,HOXA4,HOXA6,IRF3,JUN,KLF10,KLF3,LHX2,MAX,MEF2A,MNT,MXI1,NFATC1,NR2F2,PRDM1,RBPJ,REST,RFX2,SOX17,SPIB,SRF,STAT1,STAT2,STAT4,STAT5B,TCF3,TCF4,TFAP2C,THAP1,TP63,VDR,ZKSCAN1,ZNF76
critical,0.0651245308821949,0.359603456117014,-0.15604694418164,-0.334986499097559,0.0801927803694177,-0.0106037597511134,-0.138053810783035,-0.307792170944092,0.292490410493946,-0.467708659804969,0.245433117249375,0.0890449019356009,-0.110142672509105,-0.543820413868351,-0.310265178098212,-0.257367326517231,0.0984103988223945,0.347568615617887,0.404188048170466,0.115170654305509,0.13218589935427,-0.200887260111942,-0.484221085256679,0.199382931821314,0.137259194271231,0.137753691674634,0.386619927977572,0.116787668769676,-0.590905060205276,-0.434228382973467,0.0521475691081277,0.0353011850400246,0.570747605725003,-0.46958048025698,0.0206751438792086,0.262318909352102,0.217006461913823,-0.183241058161005,-0.0393716862188005,-0.0860322678353221,-0.372191049375074,-0.551702326756034,0.0271898916899411,-0.0875700990746402,0.302957465975884,-0.517958126239236,0.136538070072443,0.476411685600407,0.461650072233522,0.48796971335763
critical,-0.0560581749418499,0.235338638581596,-0.492603193029412,-0.025524218477375,0.0755404495437167,0.0260109834011393,-0.130040847546303,0.461645061549848,0.569767175049431,-0.11906449484833,0.224705746968255,-0.0968557316866292,-0.0179134403465615,-0.413860924635459,-0.215477524599932,0.0267252450880886,0.24567495238613,0.523401182085034,0.326059069134432,-0.199820716821547,0.404074004034617,0.135948894934846,-0.453528556701133,0.327956079925301,-0.363570505386372,-0.0291807750456288,0.437551016410246,0.333726297773458,-0.343177335612114,-0.435375264047955,0.107215682182944,-0.0392132908506028,0.325570123444462,0.0050619420766587,-0.0371092479647577,-0.125564853686924,0.294575372999222,-0.612333780851895,-0.0367404746436349,0.0754834426523375,-0.577218718875954,-0.254597080874929,-0.172922302269159,-0.365125551571472,0.291609345498004,-0.576329062192037,0.104239454323666,0.173915817144235,0.236285346923354,0.230152840495813
critical,-0.205143773560997,-0.0949476360110117,0.0276277218263262,0.191387054716508,0.0987630400390395,0.199739164295171,0.0713156435933653,0.270505869327175,-0.125551897562125,-0.0943368716048555,0.0017512638915782,-0.0207716103406556,-0.0650501562765314,-0.0627326238519449,0.0430228255578814,-0.241770902825885,0.32250374668779,0.191855900706203,0.117422267349201,-0.199297952584589,-0.289330433934402,0.0394725232582924,0.0342960138895514,-0.100220631167842,-0.041801765123181,0.0627199776564186,-0.0403722766511038,0.203046378614089,0.0701493833392787,0.0682688472267656,0.165326992757823,-0.297704557260833,-0.0321480341605389,0.250280387282208,-0.239307704963941,0.264397288510389,-0.0196573400015102,-0.276824283314175,0.101034671457642,-0.0317672431619155,0.119775864849918,0.140176988499416,-0.0336384117221869,-0.0792813416420604,0.24782749372773,0.0962881327367931,0.184282703096433,-0.100307281026077,0.0883046363388389,-0.0121750076484848
critical,0.0630260365446656,0.0492252646073957,-0.0920669122394024,-0.0597294198001365,0.0817066902286813,0.0430564420168153,-0.127884224976221,0.0995271773418961,-0.107127652213455,-0.0089852354206427,0.130547977875151,0.100634310912565,0.0656788519180426,-0.0471264232676451,-0.111476191295938,0.0017436626508944,0.104046353458681,-0.0349853044764853,0.131760996001712,-0.0321763966506593,0.0852299697368113,-0.0211677190025931,-0.180340830244788,0.0103264204024941,-0.122415520377728,-0.10639082369677,0.060282986585471,0.0491393352178068,-0.134251261128297,-0.141646657395725,-0.0209941148735928,-0.221493851923633,0.0730016998111869,0.150414364050171,-0.0285853393910931,-0.0153180045378729,0.0129667274354774,-0.352285655168972,-0.189010448239215,0.0800877619117603,0.0908578502391058,-0.0720607817219368,0.229140869457122,-0.103633403690704,0.143038050274134,-0.061174860344712,0.1281019282774,0.0224646302772833,-0.0512855337160716,0.028227077250884
critical,0.268048690181045,0.001589469462751,0.0452206784290868,0.106485380210287,-0.0971142249876382,-0.209221468727489,0.0068802691358585,-0.151997197802099,-0.157904756217971,-0.180739088519419,0.0645463042048673,0.130883256848688,-0.0340954291948617,0.164765322258222,0.191575272600983,-0.16576110634017,0.206544180986202,-0.175123187768789,-0.0111501373549923,-0.105214271292351,-0.10260983315456,0.167794413956604,-0.0365196877083481,-0.0788670844451058,-0.103927348047677,-0.0590493997816558,-0.0189626740145912,0.0325038857220468,-0.302085528591601,0.0985351811326942,0.0130812999757772,-0.0639171014017199,-0.172535600962768,0.045786623925284,-0.148991957219452,-0.0871488658816709,0.166252905976582,0.0013631431145236,-0.16589799100439,0.248634400475032,-0.0933356379023999,-0.0441580075225762,-0.274597895460448,0.101271059658287,-0.061107077016341,-0.240132514720431,0.0357950804422595,-0.229501916886455,-0.0349701429393279,-0.0619688281979075
critical,0.277520523347773,0.101631804994806,-0.0350647201805516,0.128118602132698,0.244142563737096,0.172066854073465,-0.12180077935192,-0.115543838114331,0.0542069305452469,0.0015271197403893,0.0782816545251344,-0.137704996989398,-0.266242286760538,0.0401238008885649,-0.0442610666679876,0.0199666517780791,-0.0401780307305255,0.0110944833407959,0.0175504213068061,-0.0349227248362697,-0.0042656805670294,0.31793626001248,0.126879538009401,0.088714293593689,0.0371644405350324,-0.108226135300266,0.098340691042499,0.0629359026366375,-0.0172591322238389,-0.0193547876497912,0.182773691048219,-0.075792162955608,0.289421155923574,-0.0674512067692164,-0.0608619576244173,0.117142556027667,0.0073304519080867,0.106712873270769,-0.0508310997870153,0.134999232745204,-0.0467885283653603,-0.0557749767251397,0.0089706505693615,-0.0619520051632469,-0.0262146316959576,0.143466016946502,0.266926580524426,-0.020558468417942,-0.0794493052449639,0.0155112129565572
critical,-0.0441256975736971,-0.0655255744211868,-0.123645375339167,-0.166516821651892,0.124559640990211,0.225233075585549,0.0087058489116039,0.160112527499668,0.156017179098343,0.0797887098568038,0.102126503528203,-0.194646196278493,0.0848249314786451,0.0797887098568038,-0.0826771093428848,0.184898956661697,-0.14395803733404,0.11854115659534,0.0390170442349581,0.183388977094127,0.186900437165359,-0.193332077986207,-0.0336386197057331,0.240351348740049,0.0366201456849682,-0.153199733130856,0.143014207716915,-0.110700053691595,-0.271134828421542,-0.129181227987771,-0.0912425294156056,-0.0530296250580415,-0.259253809552875,-0.0295890954518339,0.121686023487171,0.0486822438458797,0.118932140046757,-0.0342816359679876,-0.10513094158115,-0.0394449826439758,-0.15018125219402,-0.101127241474676,0.0288307797218649,-0.0912580504977979,0.0280458564224232,0.0883526517312205,0.0981279771157925,0.0491079649574412,0.204076362359073,0.211892335891649
critical,0.239534679741364,0.34505817919148,0.202344974205994,-0.120202441105394,0.35747001441326,-0.457566198461969,-0.328295331622581,0.179948710650826,0.28428140672173,0.211390499875003,0.122950448903574,-0.162636261522291,-0.0848447407688102,-0.0364569034558558,-0.20422277953475,-0.226275542115145,-0.34847028887422,0.165865170685153,0.253549519512083,-0.211436300004973,0.248786305995237,-0.410277564268287,-0.240588082730667,-0.241710185914923,-0.343867375812268,-0.304639564493247,0.300288552146129,-0.306494469757019,-0.374095461592249,-0.274548879103175,0.331592940980397,-0.389095004157315,0.160964556778399,0.297609244542903,-0.135637084905172,0.190665941063728,-0.15116332896489,-0.361821026760378,-0.241137684290303,0.114569025119125,-0.0668223896257458,-0.210085196170868,0.314051491202014,-0.298937448312024,0.297059642983267,0.320326109007859,0.29673904207348,0.294036834405269,-0.302647258839567,0.179673909871008
critical,0.297929895870955,0.572325247597628,-0.0078448480480942,-0.514447701998355,0.414295141917686,0.140684274995823,-0.369579508043549,-0.432861282298176,0.548354878561785,-0.267857978353261,0.378121675918141,-0.323469234516418,-0.560122150633926,-0.465896809078483,-0.145042523911431,-0.533013842378845,-0.029287432712885,0.50695151386351,0.349270068096816,0.463630519642367,-0.152190052133028,-0.482283825001169,-0.108869057911885,-0.188712178045822,0.238570545640376,-0.29731974102277,0.465635314143547,0.532316522552348,0.300370515263696,-0.400348745387741,-0.0720854370641545,-0.610242013163417,-0.373066107176035,-0.0086293328529036,0.215646156344278,-0.396426321363694,-0.346393623812515,-0.424406279401896,0.451688917613602,0.525866314157248,0.369928167956798,-0.303334124526309,-0.137982160668146,-0.42859019836088,0.0169100057925586,-0.133798241709162,0.157855775723318,0.511745587670678,0.418391895898357,0.576683496513236
critical,0.236523651727177,-0.0948541267229115,-0.314330080733698,0.0695917012103125,0.101852101402788,-0.0272223845864742,-0.122030472002281,0.0879087683940116,0.224099615852847,0.260477245509235,0.148996351877745,-0.098379422238338,-0.222830246385539,0.0435926467840423,-0.213661847227881,-0.0091683991576576,-0.309824805681334,0.169839003908317,-0.163650005624704,0.0466443951406801,0.158684337501296,0.0879284995256278,-0.146786465136731,0.142846815857365,-0.0430270210110447,-0.258241050592733,0.23341270997569,0.176041156279673,-0.132626089680177,-0.227697258850867,-0.152344067208626,-0.227328944394031,-0.214056469860205,0.292770530921071,0.291659010506692,-0.124858600867269,0.150680075108993,0.114946995752068,-0.202875495277696,0.0797071946855474,0.040600091822253,0.11253322065102,-0.0604035709210387,-0.168464401739055,0.195995907387517,0.192838926328926,0.0089710878414957,0.196383952975968,0.0541685333303217,0.360001073381312
