group,AR,ASCL2,ATF1,BCL11A,CDX2,CEBPA,EGR1,ELK1,ESR2,FOXA2,FOXD2,FOXM1,GATA1,GATA3,GATA4,GRHL2,HIF1A,HINFP,HNF4A,HOXC6,JUN,KLF10,MXI1,MYBL2,MYC,NFATC1,NKX2-1,POU2F2,RARG,RBPJ,REST,RUNX3,SIX5,SRF,STAT4,STAT5B,TBP,VDR,ZFX,ZKSCAN1,ZNF143,ZNF384
critical,-0.167817057022082,-0.49009741679414,-0.0690660994062898,-0.318596510475248,-0.0875762547542024,-0.0193017650666301,0.21542679299358,0.212314169220707,0.163503380807485,-0.185675601688001,-0.0656491165616877,-0.297730640457239,-0.220121746444506,-0.235423582863827,-0.411639661648591,0.152513226314489,0.399722408559785,-0.0146887922043802,0.30041016618006,0.143045818302236,-0.26911913887731,-0.475210637786346,-0.531168034927171,-0.113153952970056,0.0303629775848408,-0.351889281620418,-0.184235878962106,0.0062416007095802,0.301321187744258,0.46029262515607,-0.375785733459908,-0.18499002674266,0.032505456816578,-0.169330599095415,-0.341793519395564,-0.452565586497119,0.153665341990143,0.41117496179976,-0.0536568782338384,0.423670711894357,0.0389827210372419,0.0684899955464255
critical,-0.270382274947034,-0.111426116770435,-0.0767124620234188,0.369322275942775,-0.404420766841429,-0.372429187243183,0.508719790161756,0.296189126152623,-0.0074067300238688,-0.105235007787714,-0.155124822254811,-0.118263313401457,0.0194832568050711,-0.312593462889071,-0.0153329042054248,0.236980835038275,-0.0940846541143056,0.171536277036456,0.376598963769766,0.272476653937253,0.0269087502525834,-0.351720267181849,-0.234681943708056,-0.185187571921204,-0.250036644522149,-0.368849503076024,0.220519246132896,0.115678565223748,0.0373703528950874,0.281896315841398,-0.0558816310096291,0.151527009516688,0.0502574326445437,-0.477284642905603,-0.473231846001066,-0.125697970530577,0.0663474082894508,0.111422198639251,-0.0927529896984986,0.138279872108061,-0.15574947240303,-0.253777241399317
critical,-0.0741808164392228,-0.0508877190399318,-0.0425562813568882,0.205517583128469,-0.18677502576432,0.0036924005416009,-0.140981068358843,-0.150173469911161,0.0098853150654792,-0.161161703700375,-0.0215344527762133,-0.231603988127691,-0.0481235966559083,0.0522528339775456,-0.0511941638069617,-0.105225883767005,0.0807611411678101,0.0660131925486927,-0.0022463201663079,0.066209015932847,0.133576967374799,-0.0107712275870617,0.161259615392452,-0.0901512490214377,-0.088749417199295,0.230571678797282,0.122669228293976,-0.100230975283205,-0.0600923595537595,-0.0338990990059725,0.096156342559072,-0.0124451409381495,0.124060704071765,-0.057709998622979,0.10929533846896,-0.049121072018944,-0.117357989728081,-0.139123570585111,0.0899154136477327,-0.0314235336760032,-0.127765343574875,0.161855558672114
critical,-0.122670693004015,0.0624642232941642,-0.0575241257562269,-0.0193262630275531,-0.0345035696187024,0.0745229525303407,-0.0223259527388108,0.133165160408318,0.0938258124784222,-0.0096318884026821,-0.0808973663013867,-0.0542899956963636,0.111457751059938,-0.13935463134384,0.0209701538373289,-0.110880397089377,0.0381904907586403,0.0752138699440376,-0.111092487497087,0.0704442053323514,0.0272536466446282,-0.121332212381342,0.0550711319814231,0.0078541319783293,0.0679084816716159,0.0352126829266884,-0.108439221869706,-0.112937352251824,0.0585260115884012,0.0985781588112995,0.0520351089892859,-0.127218203883819,0.114835400504661,-0.244459031404257,-0.0024612433603174,0.054066847333603,0.210150350929854,-0.0477296444589166,-0.0459515954960705,0.0948601700833633,0.0537403743749757,-0.10144357335409
critical,0.253435529115301,-0.167548754625056,-0.130369365256396,0.0336529059756038,0.129956217486569,-0.068418313327626,-0.135516378419179,0.184685915588652,0.0182418425084092,0.0949249358599571,0.0398436059966763,-0.0504717997928536,-0.124733351957211,-0.0869865034750407,0.184947097964278,-0.117720526973341,0.254524049674796,0.131914563981656,0.0623728015133634,0.0208992819490338,0.13178527609911,-0.155068824704681,-0.221143534500119,0.154122364419354,-0.0375682956605103,0.17109947949609,0.0400795042501108,-0.118541087969818,0.0781302835206845,-0.0084639250688103,0.086837926674535,-0.147142382728226,-0.117232569481153,0.204336631091331,0.0616987320289637,-0.0774801948532085,-0.0090444172349968,-0.242153597396898,-0.0595368092510784,-0.0587936645874962,-0.203180338657921,0.0459907756218112
critical,0.095685759009094,0.0610923952360538,-0.139892273716877,-0.0961940740554788,0.0570733089388804,0.0437621567590903,-0.122071635606961,0.0225089068704552,0.0481222856933012,-0.0158360187359745,-0.213628866492788,0.105342723804665,0.101996904313815,-0.0328456362906932,0.0898506253109944,-0.134506789048122,0.125461547436567,-0.0423079450138996,-0.109507268406748,0.0598698771277836,0.0529644599225955,0.0168994331208146,0.162945512112534,0.106283700726725,-0.0035875383332138,0.178401594127388,-0.0698880277972559,0.0334825153142954,0.0070896767682037,0.0112710228720026,0.0205657807079328,-0.0930013245995978,-0.0099375777220176,-0.0054799815126598,0.17880297364904,-0.100576945353891,0.0812333114503227,-0.130893630745441,0.0371702128759696,-0.0272459092685672,-0.102469574185289,-0.0883553844842658
critical,0.0717170579721536,-0.0602784568497644,-0.0604574635296668,0.108403771390144,-0.10099987684547,-0.17052800251193,0.166803772250394,0.011240282518514,-0.183297640855834,0.0857709392602527,0.0909992712927526,-0.110375073167989,0.163364021484304,-0.154632803549649,-0.184353854543888,-0.0309436443349827,0.168169719488321,-0.208280585579961,0.130996494139476,-0.177908871301098,-0.134532061759123,0.0431406098564602,-0.147433169739304,-0.12574513635147,0.121561876512424,-0.0616406902561581,-0.0707774585942431,0.0522833203249984,0.129469366613006,-0.0580724409190179,-0.0631470203260415,-0.0476952528488297,0.0844725837562309,-0.10445076910616,0.0404198568752062,-0.123614882584001,0.215301212710404,0.134380537432567,-0.0333754612229504,0.131144304634499,-0.11363953108571,-0.0683708957607015
critical,-0.0985633836000475,-0.223063287399593,0.11454912517949,0.0841900367044107,0.0497999615198183,-0.174783583724506,0.0269039570097816,0.163957505133241,-0.0440874774971935,-0.0845355498509405,0.0303590884750789,-0.134634956097751,-0.151380826599559,0.0230572439784173,0.0200397624987243,0.0798826394776734,-0.0787539631990097,-0.211131566739433,-0.0349198620092713,-0.141383979559965,-0.173401531138387,-0.073225752854534,-0.208782077343031,-0.203115661739944,-0.137283890221146,0.0110564206889513,0.119939130265353,0.229374660876203,0.155918565923983,0.0504218851835719,0.185886072832994,0.204129166969764,-0.0526101351115935,-0.252685281162075,-0.0020500446694097,-0.0940486784853923,0.159834381584653,0.0960987231548021,-0.109988351645297,-0.0223662176853578,0.299490795411969,-0.130857345695693
critical,-0.0127579882095887,-0.160926623691984,0.235626844312266,0.0937932098718728,-0.0282435463122619,-0.17359662577599,0.307335536662713,-0.0524397308476887,-0.123356548067885,-0.216533855060674,0.155295511654649,-0.096696752016124,-0.22242892547476,-0.0826189719227847,0.359863253635985,0.0377460478752659,-0.0065989594187527,0.0937932098718728,0.202456074967335,0.0367782004938488,-0.205535589362753,0.207119339623254,0.160838637566401,-0.260174973350026,0.260614903977943,-0.187850378120496,-0.171484958761989,-0.131363285495972,0.31041505105813,-0.173508639650406,-0.110246615355963,0.120716964300384,-0.0921214734857887,-0.181779335455243,0.382475687910911,-0.0632620242944433,0.138490161668225,0.181603363204076,-0.220493230711926,0.184946835976244,0.275660531452699,-0.0326428525914304
critical,-0.0320183766295182,-0.0855363144830616,0.265365824279228,-0.0893901339289888,-0.0312528919450532,-0.152225868114123,-0.0012472121152058,0.0382346401878459,0.0218559075426555,-0.259420119962824,-0.100285092670814,0.177077724335633,-0.0930921762392031,-0.103749570768608,0.0988135143549888,-0.0427087661884258,0.053089002470007,-0.119613580953555,-0.0907561281504048,-0.0289630368975588,-0.0439427802918305,0.0707941353012101,-0.0351067113909804,-0.11767347321879,0.0224234220501036,0.0137457292908669,0.0055695609800728,-0.0626971550612227,-0.0461600462744188,-0.0791880708067227,0.12344100437588,0.0753210533489944,0.154410139067209,0.12756538306373,-0.0186025976336793,0.0185893996218782,0.169521862579492,-0.0192295031942325,0.0981536137649328,-0.152522823379648,0.117594285147983,0.100780018113356
