group,ASCL2,ATF3,BACH1,BACH2,BARX2,E2F2,E2F3,E2F6,ELK3,ELK4,ETV7,FOSL1,FOXA1,FOXA2,FOXG1,FOXO3,GMEB2,GTF2I,HNF4A,IRF3,JUN,JUNB,MXI1,MYBL2,NR2C2,PBX3,PGR,PPARG,REST,RXRG,SETDB1,SPDEF,STAT5A,TCF12,TCF4,USF1,VDR,VEZF1,YY1,ZNF143
critical,0.0360355342997466,-0.211830677495985,-0.0072994626454161,0.237654709664023,-0.110342043901202,0.0964677421031421,0.164521149323258,-0.238135421527378,-0.173365693474272,0.0684107009688255,0.155523725562035,0.216896115261483,-0.13722127170346,-0.005232016817218,0.0276051134907658,0.0512185483631327,-0.204506217217969,-0.110086680154386,-0.147255789364952,-0.165226901450534,-0.0515480430204164,-0.165643148975633,-0.258314975940304,0.112646813312788,-0.146989681561761,-0.0225023947732012,0.0716070731333079,0.122576537943037,0.111978649990197,0.0929339634690877,-0.0590362808913267,0.129059144451261,0.135084589821424,0.10678634616073,0.193818036092205,-0.108258127957929,0.222532773560093,0.06911592974665,-0.25158876565528,-0.155085189507377
critical,0.0858413723109026,0.002650812976394,0.100044252883235,-0.0961439471825059,0.131691745105212,-0.0976841902025658,-0.150962373809648,-0.152571130661421,-0.064193547633418,-0.112432815770853,0.0688958886630512,0.0476884372996118,-0.0544463866586602,-0.142362434371535,-0.0283320518902065,-0.142910867321937,0.112967331949906,0.0280610197063654,-0.0213028834152331,-0.109219118060192,-0.137986799057073,-0.0917320921653063,0.0172454000616206,-0.114422140561694,0.0178471731152714,-0.0627093584547899,-0.0158057909620337,-0.14587902651744,-0.0887134999827564,0.157029099889937,0.0778696084718065,-0.123311644243689,-0.143936131788678,0.158768606065491,-0.006152334528777,-0.0785904185872926,0.0730634105547366,0.108893836896418,0.0106544068372231,-0.23633477219767
critical,0.0611128985970996,-0.117131050395886,0.0063011986934125,0.0043605899157258,0.112888888100681,0.0562172611846811,-0.0592845837384718,-0.0612954941713677,-0.0464014515539993,-0.034916803302681,-0.0094944980387526,-0.0776578505539102,-0.0096865300768072,-0.0030017391304747,0.0472710216919221,0.159505491029011,0.0679934961670012,-0.127178997035715,-0.0067914229871194,0.0011536076978954,-0.0254506146552878,-0.0055146694368106,0.049611736534155,0.0614913007949369,-0.0512942580272819,-0.137324139252545,0.0599154113425971,0.0627774908090322,-0.0137564769079099,0.0569429252498603,-0.0103569908288356,-0.0547932987993034,0.281627958944749,-0.0053896362916399,-0.0114761554339105,0.0017509358555787,-0.0478565542698723,-0.0274006598967609,-0.0002826220904046,-0.0074222505912447
critical,-0.127248625692498,0.0824814817587485,-0.215698930972085,0.162993370790817,-0.0384586889540134,0.088703562923057,-0.105920626188909,0.107803200081852,0.0298516819098184,0.0003502449419886,-0.133967722783191,0.165361291642548,-0.160734223481258,0.376196784561972,-0.116663464769517,0.0683267308736786,0.115272512104372,-0.131898386770672,-0.207595565951452,-0.0799717155169846,0.131264157858475,0.0478383692948072,-0.173590728423648,0.0543023909631581,-0.18242296413387,0.127348486254394,-0.0382291797119335,-0.100041049746877,-0.186647540870112,-0.202559145715825,-0.310995871053535,0.0737958411188383,0.0856182644352494,-0.151995163597727,-0.183234221252975,-0.146618232332779,0.214252213542193,0.0325659775936812,-0.100186237504514,-0.117867362124945
critical,-0.115402680174788,-0.133871931846415,-0.0029653196957942,0.0384759800696937,0.275202084127321,-0.0618818757628515,0.0715330317517714,0.0734744086141711,0.0429121108344127,-0.123550733916925,-0.140696307709064,-0.007429835447502,-0.0368801708929283,0.160947303242869,-0.0248196763753803,-0.109698860266385,-0.12338146564589,0.0134557858963191,-0.0818195947888812,0.0999503099184397,0.0031710457482819,0.0225158050002427,-0.179173589842381,-0.0076168117838136,0.111052746021934,0.0156698148814462,-0.0932134327312791,-0.111615497919942,0.0820107377287874,-0.0896218204326584,0.0903371741873213,-0.0356843556612529,-0.147145168422742,-0.0604438766972349,-0.0565257068418805,0.0273808355224898,-0.0002617147882913,0.032513309912971,0.056300189422318,-0.0479023998772251
critical,-0.130274053981359,-0.0763963462267286,-0.181028052291153,0.106814134504513,-0.141823703095368,-0.0144471794422554,-0.0708512828085229,0.0350213846121659,-0.0329122713279278,0.166227508684023,0.167482891168659,0.129958184750251,-0.21402685038931,-0.0078426748061918,-0.0441435391433056,0.0530385841624763,0.0080073547882423,-0.0356111622427974,0.0188436697653127,0.0966079763175145,0.119416246871038,0.188924224831626,-0.0945577570607555,-0.0966530074538492,0.0021503297995196,0.043083911846372,0.143252976476305,0.0823274306876051,-0.242346224929713,-0.143128210456006,-0.143033682285518,0.100660871627175,0.0741429286192362,-0.05081652087925,-0.0592700932911725,0.0605989770107354,0.0590421464233625,-0.0169224033080576,-0.0120280584177958,0.0258244262925694
critical,-0.0529692423509928,-0.0099980873822726,0.197867543570389,-0.0634619294827098,-0.0788281425443749,-0.0754339330855747,0.0556028739473544,0.0554728734089808,-0.0588887496241766,-0.142161565747773,0.019189274871192,-0.11862922691356,-0.0968362056272413,0.129527605380546,0.0511357864822066,0.0218916423843948,-0.086625186328667,0.065601708459158,0.140251155537306,0.089778820078523,-0.0568177065645697,0.132233708541403,-0.0481114061411933,-0.068761319245261,-0.121353261183158,0.0900380740257393,-0.0291634541084764,0.0122955106897371,-0.042984603300276,-0.0887231260513857,0.135842344175567,0.0531575189927752,0.150013149987819,-0.108133551263719,-0.0991104679192483,0.031644671280538,0.145274854502961,-0.102881230661613,-0.0885333551505415,-0.120222854202932
critical,-0.15350540285303,-0.205341986436898,0.0255266376048562,0.0457544244433614,-0.141271969127237,-0.265057730725515,-0.0574349346109264,0.215755380116858,-0.0331293365304903,-0.0796901078296007,0.0604529756995872,-0.0852423818934729,-0.0523664686605037,0.150671669617111,0.126204802165525,0.0019813094169834,-0.0588402819880891,-0.147031589525444,0.074759872768735,0.221584115959844,-0.0294201409940446,0.0341660682021676,-0.0384973027416198,-0.0911863101444231,-0.170553879231724,0.0189837088324923,0.146363473559252,-0.0537257390744807,-0.120560374175282,-0.0210802106574399,-0.0701752149317617,-0.0707281384899896,0.0809802627987992,0.160647332146807,0.036700301177379,0.132309999787626,0.136042233805664,-0.0519978529550184,-0.0094227389714676,0.0884216923532835
critical,-0.0628702547757631,0.13143210643234,0.0855490792700843,-0.0539388258243316,-0.0022766387523256,0.0790694151288496,-0.0902774828326069,0.0770554654633308,-0.0208400008866736,0.0062169750544278,0.0025393278391324,0.0709260534378386,-0.0802952975339481,0.0223285723785788,-0.0463208423069341,-0.0352879006610481,0.0404541193682487,-0.0353754636899837,0.120136475699648,0.0993840378419096,-0.0530631955349755,-0.0002626890868068,0.172324040945267,-0.180554965665214,-0.260149758967677,-0.0024517648101968,0.195090428468524,-0.0857242053279555,-0.113831937616284,0.0395784890788926,-0.127491770130238,0.203759168333149,0.0802077345050125,0.0568284057792065,-0.0449198338439644,0.0624324396310851,-0.0186509251632835,0.149470090393075,0.230553455187443,0.203146227130599
critical,-0.209349484250995,0.0415242477143848,-0.0225598966612835,0.155456029913987,0.125062743833772,-0.10178108939847,0.118619896915243,0.0560057546114282,0.0146404260399465,-0.133280187848052,-0.0829425493335008,0.126651935262803,-0.0456097940131849,-0.0472320935969872,-0.0455435777036419,0.108806639840978,-0.0010594609526872,-0.149456832269395,-0.0216130034348193,0.084180794321954,0.0838629560361479,0.103628524434719,-0.188266211292519,0.000403919488212,-0.102999469494061,0.0844324162982172,-0.0967486498732062,-0.0726591564614805,-0.0119983952891828,-0.154204541663625,-0.158071574140933,0.0353197795102102,0.0489802041689211,-0.116481110117006,-0.230187756864162,-0.0901667487046368,0.0325651810332235,0.0408091115713209,0.0992648696358383,-0.119076789451089
