group,ASCL1,ASCL2,BACH1,BCL11A,CDX2,CTCFL,E2F1,EBF1,EGR1,EPAS1,ESR2,ETV1,FOXA2,FOXG1,FOXO3,GATA1,GATA4,GRHL2,HINFP,HNF4A,HOXA4,HOXC6,JUN,KLF10,MXI1,NKX2-1,RBPJ,REST,RUNX3,SOX17,SP4,SRF,STAT5A,STAT5B,TBP,TCF7L2,THAP1,VDR,YY1,ZBTB7A,ZBTB7B,ZKSCAN1,ZNF76
critical,-0.492134224960274,-0.487172206345498,0.317259316529575,-0.33492190475609,-0.066703547305733,0.0433025649840842,-0.311496793089737,-0.281787307181229,0.172017822103852,-0.54605250435651,0.222280689970919,0.428082511056846,-0.29995351105643,-0.487507684054053,-0.329383391275927,-0.172327082941698,-0.486683633163612,0.113698055524072,0.0493774805507756,0.283750932377972,0.396179587897584,0.205138325504394,-0.328409560394633,-0.492345279979154,-0.604194831225872,-0.246672878757961,0.498588793969654,-0.444718189983501,-0.0816931198807751,0.180015441217807,-0.288863007273807,-0.145393668931699,-0.14208902316918,-0.489793340835966,0.185996019028423,0.0440210730156296,-0.471639232332029,0.520462382631764,0.239082634204083,0.0819458947208411,0.392150908299389,0.414151559757592,0.461877868636302
critical,0.0220563910321162,-0.104091879038481,0.381143606899886,0.485628546183798,-0.416122643164881,0.368842177129381,-0.176067531143633,0.347002244009766,0.48914847181562,-0.0229188842637267,0.0136396540429926,0.392699362402355,-0.155701503323993,-0.3074377745229,-0.0812020839550115,0.143239046226363,-0.0651499475412753,0.241436068049151,0.13308352611801,0.426875457683822,0.230492732560601,0.292411136038793,-0.0176472648215487,-0.388592176875226,-0.209106021837858,0.310029119079024,0.331256169942175,-0.171227479319029,0.152373427609102,-0.0076334734140018,-0.411383584916666,-0.480012703705242,0.0247781778668666,-0.185077723362195,0.133704889241197,0.212080462744519,-0.511316674183723,0.0903912346594834,0.394718071903742,-0.247165256252147,0.09084242832518,0.130253966149521,0.31550558258972
critical,0.0360606757803411,0.0365977607207004,-0.0216183767821575,-0.0504614427268977,-0.0005715376650044,0.0718782946676375,0.0851175800340323,0.0791874637988708,-0.0125842116430041,-0.0618166832058461,0.0060320585437007,0.0149435153485013,0.0185228230705439,0.0150190281696415,0.189444677855852,0.0321089954590513,-0.0492282239666528,0.0400368977685016,0.0713048691821045,0.120575569110649,0.0958153870139293,-0.124668364016444,-0.103526189962602,0.0505765997791364,0.0017117812642205,0.0126181924125172,0.149349729606099,0.024908847963339,0.065839628752087,0.0901797707812143,0.043367957091046,0.0365128087969177,0.0728453307333634,-0.0117450754180843,-0.1518897921272,0.0279826917388748,-0.0182972285173878,0.109616770942686,-0.0087689263548986,0.0758068491874532,-0.02964444575909,-0.0351323400354496,0.0844634502209059
critical,0.0431223876982177,-0.0971455691017126,0.142501971675698,0.092774142545419,0.0474869517324449,0.109343555439643,0.0427428960933496,0.0365767733816068,-0.211694494163803,-0.0471711584093212,-0.137434263072822,-0.142474814857606,-0.0827912258300309,0.0325234863098272,0.0227842771088482,-0.0592317769978539,0.100364971761373,-0.0171035165347073,-0.0399967728401312,-0.0921027298095727,-0.0223044871045481,-0.0030043769682468,-0.0060238280234258,0.0160165986166529,-0.0570835729749332,0.0864495366317669,0.0129725128668766,0.150612299677482,0.0428340444633596,0.11604477891046,0.102923812681617,-0.184128857449755,0.0764772362966695,-0.0478747135562136,-0.155480525908155,0.156958431621889,0.0251638126448445,0.0177182694729798,0.0448126210177673,-0.0301017785228416,-0.0748793830818599,-0.0962405373454351,0.15845886048497
critical,-0.105343359539877,0.0524521568627713,0.235397385518373,0.209432153486775,0.097831608944504,-0.16915335004616,0.0516001368382788,-0.0655721702325814,-0.203558742497861,-0.0323154926609024,-0.100241407318551,-0.0698476526015085,0.0133979366703331,-0.0596132443819688,-0.0274286311740331,-0.390139917071937,0.146336524934932,0.103884653286194,0.0013348661338439,0.0558933478980459,-0.0104161273006508,-0.132028428562793,-0.0802588262973658,-0.0082076017108477,-0.123320512767795,-0.219140697450072,-0.0110102991598365,-0.0620175677191385,0.0768395354095995,0.0227443460516164,0.242717249107006,-0.0856113266348298,-0.0332853563362734,0.12325324802902,0.0035702454759489,0.129066694328326,-0.0425193971035554,0.111963721988451,0.263334934405934,0.0322675209092174,0.0952838917843629,-0.0438712097801141,0.0445407285753702
critical,-0.0468584846871023,-0.0389030201328678,-0.255457367290282,-0.0585253564873805,-8.02189441155671e-05,0.0568266900656441,0.228983811359069,-0.205350434629273,0.13915173084989,0.0754218326235551,5.93489749147692e-05,-0.180480139546308,0.0327402300312786,0.0145091007308119,0.167314636252303,-0.113184178502292,0.0173285031325322,0.0498857482552823,-0.129799469071288,-0.0463743759372481,0.0223505258104849,-0.0621789986401006,-0.10353768742576,0.0996917434139759,-0.080732680768126,-0.276728990228689,0.003957654248712,0.209610144414364,0.071680611135796,-0.0251942454531044,-0.0028530365931555,-0.0364674760932336,-0.0678547917371694,-0.0892213544015399,0.0473998926827534,-0.0326560047984325,-0.0611233881443638,0.0471505710864081,-0.139101232977984,-0.204906016088702,0.18880176025661,0.0835869285648512,0.0540580650443454
critical,-0.0763073111675245,-0.136616290767718,-0.0609372136818881,-0.165498643858445,-0.0498050848233592,-0.058776446579053,-0.0384856795343015,0.020176610495465,0.171497458605267,-0.105518703723842,-0.0380462141256102,0.0072306609093836,-0.0394026625347795,-0.138115248333186,-0.0937919162392916,0.0275311275302183,-0.134101862198466,-0.0217255581838233,-0.0362853680058965,-0.0152514642089269,-0.0340343202333642,-0.0876849139130812,0.066339877560213,-0.0172771833678348,-0.0830626928488328,0.0433548667280521,0.0490798549808331,-0.166714821475027,0.0721021718748523,0.0142777759944242,-0.16857340947681,0.0103285562861002,-0.0155805036745174,0.0355638687695562,0.0551488051239479,-0.0043021350535038,-0.211241098545431,0.0606305578534125,0.126562307096895,-0.0029956767672247,0.0142419621750402,-0.0650259580615622,-0.0268931938724407
critical,0.207634041211737,-0.0151390161803555,0.241969237173615,-0.0106645443230682,-0.0359580614023453,0.236266024339975,0.0849454139124391,0.181668194164267,-0.0072797106900944,-0.102889668925602,-0.144203186281488,0.0146057889642021,0.0349379745540518,0.0215609265662032,-0.101892765869315,0.0085548192504612,-0.0024111143686936,-0.108221941087136,0.0840876136081923,-0.0345438500899384,-0.0194048339095828,-0.0644045741945294,-0.107340956990882,0.0083925327064145,-0.052627207855141,0.0954708554834673,-0.0124728800995885,0.1831751406447,0.0533459054073478,-0.0099226629788547,0.0628280763380759,-0.0069319538099943,-0.103932939565902,-0.0074651810261477,-0.0452315782050133,0.0264758904716172,-0.0126583504356419,-0.0167618816208225,-0.0989716080764745,0.0148376268842688,0.0867305658969527,-0.1845661681651,-0.121181680818864
critical,-0.353779925693878,-0.0906117849772739,-0.156097403492251,0.103656380109268,-0.117576451424617,-0.0901740468855963,-0.164589522470797,-0.0878102611905369,0.415676091857098,-0.294335092844053,-0.197594974583292,-0.12046552282969,-0.294510188080724,-0.0308167616541067,-0.466628805728377,-0.191203998444798,0.272185545405164,0.0014007618933684,0.0895612135572475,0.207662950691878,0.147780379750375,0.205824450706832,-0.201622165026726,-0.253712997936367,0.371639639834326,-0.507776186346076,-0.330754902071634,-0.0076166427951911,-0.204073498340121,-0.375666830277761,0.599963828453389,-0.0228499283855734,-0.0135698808420072,-0.244170307537794,0.275162164428572,-0.551024709803828,-0.119152308554657,-0.0554176424063907,0.376017020751103,-0.152595498758829,0.470568448553476,0.16844161767756,0.246096355141176
critical,0.216160731386927,0.122886576622845,0.167043240617388,-0.118622122590329,0.0734374797854584,-0.208739387588505,-0.153798894267568,-0.0297782248926856,-0.122992690564556,-0.145641384998525,0.155563038548515,-0.13546771083697,0.0970743603016124,0.139718900626772,-0.0489981125851139,-0.122203468123079,0.150562419045378,-0.0445015343051048,0.0841549878982824,-0.102200990110531,0.135507503565112,0.12721735186893,-0.0615261898283841,0.146642835323424,0.155291121572881,0.10287746648894,0.103971766512836,-0.223827463675556,-0.20933627851063,0.161830393230829,0.302252298721438,-0.161578372619265,-0.0983941524516446,0.0142391645533622,-0.330286275697247,0.0787896017205135,-0.0932807868854395,-0.128722843416957,-0.169066037631257,-0.0013662169995307,-0.105775703521925,-0.105914978070421,0.187569656217135
