group,AR,ARID3A,ARNTL,CEBPB,EBF1,EGR1,EHF,ELK1,EPAS1,ESR2,FOXA2,FOXO3,FOXP3,GATA1,GATA4,GLIS1,HES1,HINFP,JUN,MXI1,MYB,NKX2-1,REST,RFX5,SRF,STAT5A,TBP,TEAD4,VDR,ZBTB7A,ZFX,ZNF384
critical,-0.21691141443338,-0.0394282608990291,0.0123591945807346,-0.0912218679709599,-0.17290993688554,0.221106738775371,0.219322777046933,0.224102533402752,-0.535437934835755,0.214116992175586,-0.239186668007754,-0.295030483362455,-0.0825654705053629,-0.187147397102633,-0.431000509138489,-0.160079807166458,0.124543535599664,0.147230976607189,-0.22915000704968,-0.494933545160987,-0.0319702243455298,-0.151871276368582,-0.367803603392658,0.272442021472897,-0.119751414543589,-0.0799360954654106,0.172598389500241,0.0804037087439871,0.367717665650084,0.0606097613861054,-0.0062346386612817,0.0857017059819174
critical,-0.144715026864843,-0.0967533288885077,-0.153748133097595,0.0906391026119148,0.32765333593856,0.514491844206525,0.0777590142586633,0.239738652924126,-0.0080230945404722,-0.0109165043960707,-0.0610413278446904,0.0482405376908882,-0.0454492848068084,0.110905076330714,0.0296517829577326,-0.220314067254574,0.0255464529763139,0.0706265435300125,0.025028728159502,-0.191198449209185,0.0898943916034599,0.230972030834417,-0.065213915614384,0.167395000114611,-0.523567374879505,0.0346542136174539,0.0508398386352839,0.14181126817293,0.131118534046715,-0.289759409143685,-0.101384655037577,-0.235667958420365
critical,-0.0756982155099971,-0.18827659897154,-0.201693923824809,0.0516072028096769,0.143987808179654,-0.0840108358077138,0.162555179153736,0.0529613097638561,-0.0919593066594339,0.0311850784316671,-0.146407914225421,0.0143279346222462,0.0492343275610559,-0.247579587868205,-0.03325473196261,0.0947577313903414,-0.0064266945676722,0.221367440068053,-0.0274165331273784,0.0739983791207083,-0.0788877112412744,-0.0103520461184861,0.240898319303916,0.107135978706396,-0.149401874456514,-0.0651506338913261,-0.188708760765427,-0.0392100631747639,-0.0292594788320199,0.0100313490058639,-0.04827884853479,-0.0131750308639095
critical,-0.171134372281991,-0.182230533936847,0.159337681895498,-0.182437479014191,-0.117176243485832,0.0329724671063082,0.205156283736312,0.247512235271948,-0.247725630890098,0.142448817313429,-0.0230117179160373,-0.265524901345149,0.12214016920191,0.185963110054156,0.081780249557068,-0.185297707449278,0.174329266502399,-0.0589935968739136,-0.0247852061489915,0.167221650152328,-0.0636936954709866,-0.175733314670954,0.200708049437111,0.0399952295241281,-0.140272932616681,0.223076882999814,0.194967302684034,-0.227224991227651,-0.197366610657824,0.195464346173851,0.0837769851432231,-0.100962985091373
critical,0.274582927393149,0.193080318338133,-0.0045575861116494,0.242324997052594,-0.131166439263279,-0.164550561421555,0.100663297241444,0.146820427085776,-0.2074117433062,0.126600485810518,-0.0847551514326868,-0.072585115265475,0.249070119906072,-0.0858264325743637,0.322618263837594,0.0172273094308615,-0.165660018557052,0.197603127688288,0.238075433685611,-0.208853279292059,0.101890943070142,-0.0664738185011909,0.111382907122866,0.306395558298928,0.102412594492559,-0.162936449025272,-0.165352257291797,0.014388688958798,-0.277723033624635,-0.480805985302701,0.0081746307864887,0.0511754426759312
critical,0.165375299671897,0.134179523360567,-0.166017896553955,-0.203219353124625,-0.0384656778516894,-0.19154961105282,0.0446319607260249,0.0573531232837038,-0.153398427236533,0.0588720903260621,0.0439492830984947,0.107552206344774,0.199422215151837,0.151676260135734,0.111998559183174,0.16333136807489,0.135903834315193,-0.179388180766211,0.028354797145643,0.233111293464642,-0.0411880925796079,-0.137067014833209,0.0148885987773621,0.0436869872432421,0.0254764403545271,-0.136940434246346,0.129594658922698,-0.182909507283529,-0.227570270219672,0.0653863299977174,0.122327367291346,-0.0667475839671946
critical,-0.223539638653499,0.0410930791859735,-0.280670205585664,-0.264948933185658,0.237642544777033,0.221127750847919,0.227619114935663,0.207257531488559,0.317166975388277,-0.247591395527322,0.23515458629855,0.174987904568452,-0.248350610674533,0.253803833814421,-0.192304423726694,0.295251909473943,0.0112137121350326,-0.260146785510913,-0.255231277617723,-0.24113881256694,0.12807541890538,-0.222095041659248,0.0858330759258384,-0.222621570042284,-0.140546534516048,0.22050725281012,0.256584142329944,0.33950937949451,0.199923423671592,-0.301151115578499,-0.150858585439904,-0.0766456776954934
critical,-0.0033481567459852,-0.0690874826481912,-0.215782929594702,0.157178641171871,0.24526979969555,0.123927981073811,0.0112913699916329,-0.032927389791551,-0.0569648461541069,0.0316112178293362,-0.217491644071963,0.111066441021992,-0.0081510298712605,0.129723755854792,-0.159764803623942,-0.0394158866579086,0.0327657546382966,0.0229752824983123,-0.0875600715915578,-0.0558103093451464,0.113560240529346,0.1108355336602,0.0910698634907975,0.0695492973717754,-0.0373377204017798,-0.139075504007372,0.125036336410413,0.0092362944716833,-0.146556902529435,0.218392182782952,-0.0964730957567322,-0.0242221822519895
critical,-0.0073237062978799,0.118061675018835,0.155562580760992,0.0577072761302828,-0.13729743372893,0.104031924400005,0.0139415131935546,-0.0561190024753209,-0.106414334882448,-0.0321184228003409,0.0870021013218025,-0.084266741138257,0.244329430588307,-0.005470720367091,0.152562508301619,-0.291977640237165,0.0863844393448729,0.0075001811484312,0.0007058994022052,0.0119120524122143,-0.0847079282646353,-0.0072354688726042,-0.112943904352847,0.156797904714851,0.005735432642918,-0.0135885634924519,0.0412068776037341,-0.0027353601835455,0.0652074572787141,-0.464128856949981,0.0450893243158632,-0.138179807981686
critical,-0.099449660315453,-0.0714600755587082,0.0472824056783582,0.0984167113541922,0.0311750660695362,-0.0047982145297276,0.063609663453126,-0.107126803563017,-0.106600332802117,0.0926321971711316,-0.134190066348051,0.0971971651612198,0.0092765480908068,-0.0816162963132985,-0.0544197497913281,0.123773942306434,0.0029655631468455,-0.0157074883980113,-0.0195060749007124,0.110152344391485,0.04246419858809,0.0142946807864804,-0.0343538831954808,-0.0206923001594506,0.0133217095068412,-0.0546463321441208,0.122334477947515,-0.0131417764619764,-0.0250440141704398,0.0297089449632306,0.0486885491030423,0.0730594804019508
