group,ASCL1,ASCL2,BACH1,BHLHE40,CDX2,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV1,FOXA2,FOXP3,GATA1,GATA3,GATA4,GLIS1,HINFP,HNF4A,HOXA4,HOXC6,JUN,MNT,MXI1,NKX2-1,RBPJ,REST,SRF,STAT4,STAT5A,STAT5B,THAP1,VDR,YY1,ZBTB7A,ZNF384
critical,-0.518824939899738,-0.540216146616087,0.361246031241425,0.252576266667971,-0.0543240601082715,-0.251961070978979,0.221559964443899,0.316274476324141,-0.585208274387464,0.267044248766469,0.439588714817294,-0.322119095591677,-0.202681584906075,-0.198669847743538,-0.323341374162616,-0.507307662259668,-0.236276657653488,0.0128495536288015,0.309296513219507,0.39994663122733,0.179101420391338,-0.34723150913523,-0.0169338468392571,-0.613143516181785,-0.195402070294272,0.54315114590465,-0.459413537486504,-0.121065521451923,-0.380087551082331,-0.156922750947333,-0.518101063210701,-0.463501994250764,0.555460662113505,0.191141285262615,0.0855725110713145,0.125151345380689
critical,0.0287646744378822,-0.12740025302092,0.461286369479336,0.298793789669298,-0.450209823928935,0.414319423448833,0.589962693385362,0.323070266407839,-0.0354859865900058,0.0182716965635189,0.482714586347041,-0.182391118651433,-0.0819078007374271,0.0820719269471942,-0.353917261344482,-0.0855391834923009,-0.296642300097062,0.151411600836781,0.491534372522761,0.276219229115148,0.333195980300511,0.0233793131678797,0.248378401951725,-0.223612770891414,0.31246155892386,0.42514147901192,-0.138812331272544,-0.559194342124286,-0.547392372161329,0.0219753575455589,-0.180443329825453,-0.593815651321498,0.114788092623993,0.450044347860261,-0.299337584488344,-0.29369958208991
critical,-0.0325844734453388,-0.107229299450657,-0.118480381616619,0.0285167492540265,-0.121969347402296,0.121869917271019,-0.157866438853312,-0.0065197087493869,-0.131946598263795,-0.0519212889282877,0.0445357876207131,-0.0619004158300002,0.164912376882377,-0.102396619862592,0.0018483686196197,-0.126232648785788,0.14652718279735,0.151014670986267,-0.0169537754026932,0.0923100896586995,0.040369571318231,0.0907093583471638,0.057080399513372,0.147977361881812,0.0995056418947324,-0.0519742870642982,0.060226518950167,-0.0802297977186981,0.0298656221669994,0.0378064313775505,0.0007635483665924,-0.109276997342882,-0.063253978843505,0.237353324647758,-0.047971286260326,-0.0033885976342939
critical,-0.023368976527476,-0.0319445420057561,0.0638474977463477,-0.0028343311228277,-0.0854794614082772,-0.0075750488634405,-0.0407198263961496,0.14628644402804,-0.0787586200587053,0.138460246739685,0.1176357788484,0.0524182058703102,-0.0071937249446284,0.0116523666597629,-0.0732105812796543,-0.0149423993773342,0.0233852848667562,0.0394490573018099,-0.173997224668522,0.0660619954883906,0.0496285479482964,0.0969760834279143,-0.0375644539657776,-0.0618068003057765,-0.0533140578934122,0.0652486170667913,-0.102242803354382,-0.173674086574499,0.10707094544235,0.191089529115536,-0.0243922665732389,-0.032469728774647,0.0184386160986621,0.133938002501358,0.120799654912826,-0.223859389577007
critical,0.11390956883334,-0.187459392284727,0.034313647784027,-0.09228584806607,0.0299582254276937,-0.0187684677226345,-0.128123802834111,0.123435643962623,-0.114445788521569,0.0507926702647084,0.0684035678956173,0.0377648158355236,0.14184827567724,-0.126597938580915,-0.137259262943653,0.221184392318074,0.0553248426731639,0.21100140913898,-0.0253769990400148,0.0117628327639224,-0.0194889642640314,0.185704609461822,-0.0325490022563046,-0.198999276010804,0.103310794782733,-0.106947537411715,0.054001423413588,0.162433557445184,-0.0846588627038621,-0.11483276991322,-0.0384650678775584,-0.252695734209643,-0.253271145172279,0.149671476956342,-0.30518453015808,0.0825850992435735
critical,0.0995840878948076,-0.0183309564689805,0.0557516054909353,-0.061017517017427,0.0296934017097576,-0.0328316881022894,-6.42996681350668e-05,-0.0632955756195705,-0.0026954975987268,0.0202712336490217,-0.0295913548983145,-0.0688834480742781,0.0464038215067182,-0.0620378926143502,-0.0796251008356504,-0.031449661566172,-0.0706747720662654,0.0529908830489923,-0.0661199501070918,0.0942346330584944,0.0805470378039468,0.150176639581116,-0.128572413675274,0.0134949738026667,-0.0781279825194466,0.0047995307681192,-0.0763675593751674,0.0446439534674877,0.0727840787336199,-0.0108525812535939,0.0219427474680091,0.0323900095185818,-0.0013328072218039,-0.0885913426164301,0.0773305741170637,-0.0404511525175408
critical,0.0790071425881489,0.0904417347041343,0.0579201744798458,-0.0494877546469006,-0.0774646267650491,0.122277485735131,0.147739724144543,0.0325378361706233,0.0952823491072717,-0.107415327284171,-0.113194767864534,0.0482086132281287,-0.0858001307357277,0.107553672828018,-0.138926299204213,-0.159578995471672,0.0734385494943974,-0.120720913412924,0.0587791005568812,0.0679247027655906,-0.354263727556164,-0.152433855030666,-0.113608324864588,-0.269330660870639,-0.0815780022933151,-0.124796558338323,0.0708403166067589,-0.115620623684171,-0.0707907489520118,0.0857683186588004,-0.0912880839135473,0.101675096938161,0.0022357231738165,-0.0645178512714062,-0.0977629512918537,-0.106874521976408
critical,0.250954821790814,-0.195508115002602,0.120776594149508,0.194911913854342,-0.0753277220013544,0.0574416875535442,0.16294635998223,-0.0058932190424195,0.0515484685111247,-0.13173752295214,0.166936321512895,-0.020981694256085,-0.0287093783700748,0.0018803266983595,0.175718823043038,0.0596201148260339,0.190211097108443,-0.133044579315634,0.0112360985633679,-0.0189179210505684,-0.0366663706180108,-0.210069181508191,-0.201561849738784,-0.156846763619258,0.280833671644014,0.261915750593446,0.0220135808588433,-0.143317583716428,0.0667286669783687,-0.0581296119553831,0.10339503759638,0.0802807776945941,0.0891320716649207,0.008392677702434,0.209885735001034,-0.122290027833553
critical,-0.284319067685192,-0.0893075844508087,0.0098552314872474,0.454387221668665,0.144950395856684,-0.236002269066297,0.334380155062891,0.24768900375029,-0.222309602309679,-0.1653585743347,-0.123757287437205,-0.16160835350327,-0.0760509898838918,-0.170329797297294,-0.290424078341009,0.256323233106374,-0.0546834525885323,0.0882610111955257,0.210448438749806,0.173643945939023,0.0972440983033708,-0.0859934358090794,0.172597372683741,0.141112960587313,-0.425780886024266,-0.10064546138304,0.107535401980319,-0.075789346570071,0.030176195527324,0.255538303164911,-0.0946276651651635,0.0798884251532624,0.110326263994407,0.205651644663093,-0.213326515201834,0.220042026923233
critical,0.277489991543656,0.0315015328478385,0.149271840290886,-0.17314322129533,-0.0547540749624812,-0.0524828045690634,-0.0700867959661627,-0.0801067192669799,-0.0465248344066196,0.140864848139018,0.0098224215274764,-0.189239615822595,0.0409882013606358,-0.143406037622668,-0.183228978520594,-0.103161759608282,0.14335337048311,-0.0406524483459567,-0.127217475601177,0.0223506173497203,0.0174525733708714,-0.090784981812266,0.0279333341428169,0.0886322124828526,0.0756234290121464,0.0528119741912979,-0.0599615383862305,0.0166098991379512,-0.0491976917391634,0.159535349112157,-0.0005727551426879,-0.0628911480241173,-0.0832799144253202,0.0160173938179292,0.172557299367752,0.106130869600837
critical,0.0791400158864626,-0.0130244910315076,0.296125744772077,-0.235319323299467,0.0727996478183386,0.19983617911099,-0.201898708482549,-0.0209308536224814,-0.113439115435711,0.112331460773208,-0.326528955508382,0.15610291743628,0.0506083595799049,-0.0036285238944082,0.169012823502701,0.121651037933583,0.0830740996877684,-0.0565667777644069,-0.36777954293955,0.0540841035208644,-0.0521743541027548,0.151863273728077,-0.236426977961971,-0.18345052910361,-0.0936923064524579,-0.111185611122342,-0.0143995106125465,-0.082997709711044,-0.0378894284552948,-0.0356741191302877,0.280083849659957,-0.26323985979223,0.0682544442032378,-0.269580227860354,-0.259305775990924,-0.164734984806136
