group,ASCL2,BCL11A,CDX2,E2F2,E2F6,EBF1,EGR1,EPAS1,ESR2,FOXA2,FOXG1,FOXM1,FOXP3,GATA1,GATA4,HINFP,HNF4A,HOXA4,IRF4,JUN,MNT,MXI1,NR2F2,PAX5,PRDM1,RBPJ,REST,SRF,STAT1,STAT2,STAT4,STAT5B,TBP,THAP1,USF2,VDR,YY1,ZBTB7A,ZFX
critical,-0.534365957859112,-0.332932215323192,-0.100544901199885,-0.429079231103246,0.0287690910750615,-0.237777994973959,0.261495478690249,-0.553884109120169,0.221838327033876,-0.236456257241527,-0.523487232664606,-0.337619589557449,-0.236075404067716,-0.214757849348076,-0.504983057449678,0.0279500562701113,0.331763975836091,0.414119870601144,-0.0928526342962023,-0.310046254404693,0.0324809020843034,-0.621853070937296,0.0368483939333241,0.135718404309125,0.184631760325503,0.534891433008833,-0.456690734214512,-0.161282396927579,0.0524433259337927,-0.136574413367387,-0.393486217136476,-0.542918365877512,0.166966055884775,-0.512436797568542,0.0952610722683654,0.499695371932134,0.247789233175607,0.03435189724694,-0.0552567360463308
critical,-0.174193411631288,0.507564428131455,-0.432054519673938,-0.154134494700151,-0.0156688097677472,0.413236802924424,0.59653257097617,-0.03029376017178,-0.0197427302443154,-0.132619720672427,-0.359841802071767,-0.122887012262393,-0.111759011516354,0.087960956249528,-0.0526940987210791,0.150469117692543,0.485600491049884,0.251573989503673,-0.488027584809838,0.0457987738622696,0.26468354153614,-0.261172039192222,0.0135419427159876,-0.153346500340507,0.062071638436371,0.371400108149409,-0.0928238817777736,-0.564615070084917,0.0117125581516474,-0.0291004847035361,-0.540543648210202,-0.18713235501045,0.11855596021832,-0.539694506982538,0.244378143684559,0.157490324883789,0.438494822023821,-0.309651737640879,-0.136392717191234
critical,-0.130164095291976,0.282420461800782,-0.176629874287496,-0.154273662218975,-0.065625165721803,0.0421170838973249,-0.310160504670043,-0.265059435833088,-0.118221592173024,-0.187112498521608,0.107479715201816,-0.222797020383322,0.210618236288789,-0.157712863085766,-0.120211228007083,0.199977622592829,-0.00739128147026,0.152766433376727,-0.178547313156794,0.175693657802902,0.0378485555587027,0.181410813551336,0.262452844118344,0.0568640171669241,-0.0067480721478449,-0.055318345784998,0.112792286660714,-0.168742590293099,-0.0286134386182832,-0.0184913303965158,-0.0775475099479976,0.0441010939938707,0.0150329082598858,-0.102777536263169,-0.0539297262419997,-0.178193360504882,0.219259837921498,-0.0248441944840138,0.0050448801155314
critical,0.0453416584106939,-0.0314820514215846,0.0671334848763808,-0.0801958988005268,-0.0890789737844341,-0.0370823749179087,-0.08662701264459,-0.0477424957822934,0.113275888231153,0.0237173525386744,0.113421398819813,-0.0375830734180635,0.0850747250163044,0.147011577837409,0.161610208592534,-0.0278700232717877,-0.155750132100607,0.141315702970141,0.0261208101489652,-0.022994632480072,-0.0605630907889904,0.053812074914476,0.13616408079283,-0.0680744999317363,-0.0087377973053532,0.0081604713803579,0.0988268439915417,-0.253103644989762,-0.0754714337574332,0.170047260723646,0.0652203612665324,0.0798161388728596,0.181224733160757,-0.155894943958949,0.0282558970897347,-0.0927480649101761,0.125967800404341,0.112323577035661,0.0050596809130076
critical,-0.109528869053167,-0.109270230543494,-0.0214057739475004,-0.119469200461036,-0.19793939792886,-0.141381355923964,-0.0917953987595572,-0.171287179428076,0.212415371967743,0.0802954537908522,0.247780880601821,0.0167492431063487,0.180040160325641,-0.0758456781073828,0.186609370937924,0.244287315095537,-0.0811030181645851,-0.0001839264828064,-0.161666968301988,0.205618393440221,-0.0618330224017756,-0.15128459073516,0.143886024741308,-0.320326777522605,-0.0972934775699956,-0.0266838673454989,0.155802852443257,0.0560052248894373,-0.260598403294326,0.321683008343637,-0.044973008338927,-0.0625918164246373,-0.138081834154125,-0.349433856822822,-0.0936100189954266,-0.34373576769046,0.108818845381176,-0.430121029921203,0.0911868070407081
critical,-0.0439667247832854,-0.0679540967534558,0.0689443828643003,-0.10333267133262,0.127539161786844,-0.042437980423019,-0.0802442398774098,-0.0873247254741612,0.0417926441282104,-0.0826333709940499,0.159399729008736,0.111511245636168,0.13072192710902,0.0802194619222509,0.0122230207528893,0.0226510265826112,-0.0782878908805402,0.0530707742030276,0.0333487238123269,0.160015757050614,-0.0622079225330192,0.166504992560646,0.224822868588784,0.056845714162488,-0.0557161907364599,0.0447401113314335,0.0206118378550614,0.107802041221924,0.0306299904190402,0.112283060448354,0.122396349265536,-0.131605057809308,0.0682036329511189,0.211891827012736,0.160999663762555,-0.170016990339242,-0.170450881919691,0.008530735613996,0.0291902802782438
critical,0.0116609999662265,0.08625396974511,-0.139313590817012,-0.256568629300043,0.117396325655928,0.222980747768295,0.16867543245996,-0.0097606505045901,-0.142319087065602,0.0894924788704678,0.112843328016235,-0.0348912741948093,-0.140318135219076,0.142217005233876,-0.209742657474233,-0.257243996780959,0.164184571587405,0.139137536643454,0.0543933423951136,-0.122615814095518,-0.0989912672849765,-0.275223714186383,-0.0454685793532128,0.0176793896975904,0.0763313198119101,-0.0904430234629951,-0.0528007178754938,-0.232589754972131,0.0213284453201097,-0.0645075806936555,-0.128805079936511,-0.161341814490842,0.261086859939076,0.0825775443561132,0.10935405265207,0.197661494606407,-0.126783415834272,-0.127588974636811,-0.181141251505307
critical,-0.210948642295262,0.0954815345286899,0.148883352928077,-0.0685285137399863,0.170404514935384,-0.0273655670252654,-0.0002062731182808,0.20755659546131,-0.175836373716781,0.0337600336919732,0.151037761052344,-0.372116705378735,-0.0947710382323891,-0.209665165114848,0.0346538838711904,-0.22460850657253,0.0972463156517598,0.19797635507893,-0.226831672402891,-0.322313206931581,-0.125597409797701,-0.327447115653239,0.139371870251792,0.0753813651139849,-0.374821175151751,0.070957952688628,0.183010094385883,-0.342550891758473,-0.0707975180410761,0.286100815055602,-0.190688038233005,-0.187158475986866,0.0005959001194781,0.317041782797736,0.316537559619716,0.221033105855662,-0.0045380086021796,0.0685972714460799,-0.148952110634171
critical,-0.177711991257112,0.0528427216397497,0.261248835037442,0.0048831557950923,0.164108914399355,-0.32507865721615,0.478287670287173,-0.124346074353602,-0.319585106946671,-0.292902148494916,-0.253052109238537,-0.201691774179441,0.0486571595296705,-0.261946428722456,0.446198360776566,0.161667336501808,0.382891733861619,0.339815323812054,0.340600116707694,-0.245901773967152,0.289501379280477,0.292727750073663,-0.140216330687653,0.28889098480609,-0.516829721384153,-0.22357877604673,0.0205790137078893,-0.158179368076742,0.279473470058412,0.278165481899012,0.35943514620305,-0.0650506111274806,0.0956575340574347,0.0644402166530941,0.257586468191123,0.382106940965979,0.282263844798465,-0.05153473348035,-0.369550254635741
critical,-0.186810945154817,0.111210479091988,-0.277034834992106,-0.201203819455355,0.100769881487249,0.117086197113077,0.196322757736042,0.167576531901923,-0.104926359145666,-0.0947690080374594,-0.0047888419297444,-0.206223210859021,-0.1864815887635,0.0049864557645344,0.0191553677189777,-0.154389101993603,0.121604966801942,-0.175790680301361,0.148869088875136,0.109300212022351,0.234798171369656,0.0064751466532857,-0.129107705396136,0.153466904097917,-0.120010881867969,-0.141076516656584,0.136169106425965,0.189228421067081,-0.0870093714580386,0.160587589278183,0.153651343677054,0.0411827231702367,-0.173742083547371,0.120998951041919,0.16000133490164,0.132684515805835,0.0593961316100487,-0.0201961339155384,-0.168643646609789
