group,ARID3A,ARNT,ASCL1,ASCL2,BACH1,BARX2,CDX2,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV1,FOXA2,FOXP3,GATA1,GLIS1,HINFP,HNF4A,HOXA1,HOXA4,HOXC6,JUN,MXI1,NR2F2,PRDM1,RBPJ,REST,RUNX1,SRF,STAT5A,STAT5B,THAP1,VDR,YY1
critical,-0.0396784252560175,0.053127718804742,-0.450318018402813,-0.459807120519703,0.289858532580824,0.0559707525342138,-0.0699347031228245,-0.23418500268037,0.181587040952452,0.239785125507169,-0.506122180468662,0.203470333022874,0.390382173816257,-0.236228163256439,-0.154197319793551,-0.15854619168936,-0.218787988139953,0.0250258455995165,0.260306259478749,0.259019417791325,0.327864039140089,0.111974829287876,-0.318354354417069,-0.564740401345234,-0.0069686211034233,0.163169835251229,0.533795494410536,-0.424056297569148,-0.0803244474022953,-0.110836660175089,-0.0840128075403738,-0.473543651687903,-0.426605477841459,0.526585456489379,0.166514539376243
critical,-0.164487843386159,0.0129970246062556,0.0177543033104051,-0.11770288789638,0.418496941049506,0.259635050061715,-0.376611683956596,0.351498607302305,0.555966395428293,0.272398626735598,-0.0204872888761507,0.0170056155663441,0.391915267352532,-0.1359218718675,-0.0569559687656129,0.0931046349027308,-0.280130508303023,0.131592889417963,0.416908831828625,-0.0820897953513089,0.224440976804085,0.291923095746191,0.0107289437825571,-0.195000210969663,-0.0047475919882544,0.0608608868965619,0.372039118696127,-0.122193516216979,-0.276443710941292,-0.524215530319136,0.0010854819870602,-0.145642878608747,-0.501468778147108,0.0884508753719498,0.391904914794962
critical,-0.187744004873429,0.0647390691903703,-0.0295176728467758,-0.0712517082839474,-0.1119284727264,0.0866502124383762,-0.130236350039919,0.169604201723369,-0.134300176740756,-0.0404640895931602,-0.13166638887203,-0.0094257680998953,0.132628824724238,-0.140975256226949,0.142880409733418,-0.0769474506054063,0.0018783930949684,0.148845634093496,0.024082961907672,-0.0770573091368291,0.0989374666452029,0.0690620493499477,0.100013047395159,0.159939467843584,0.0926943095902441,-0.0490156842507083,-0.0768713946990366,0.0668921086138957,-0.177031859097899,-0.0904774207638405,0.110123788133284,0.0081957281326827,-0.0665409368980656,-0.0881957435727516,0.116883843663014
critical,0.0410558071365839,0.0060655705635192,0.0393370373888633,-0.0414935888276946,0.0441042462183253,0.0051540938077828,-0.0437860397367589,0.0464393734089042,-0.0612791757916362,0.0568656787107384,-0.0852858667640739,0.0574012893641188,0.122444023457521,0.100139952874908,-0.0376270710817283,0.08028667853004,0.0167202406122012,0.147298351666216,-0.0677416007926825,-0.116608158562263,0.0813639048326971,0.0664597965230381,-0.0254195557350394,-0.001504105719665,0.0743600390851673,0.0031569954153208,0.144419918099361,-0.049552701426883,-0.110643098803841,-0.239618808768473,0.176778800451279,0.0162590802477472,-0.0648004354240379,-0.0225205419395301,0.0847008169211792
critical,0.172999602939812,0.13970683524783,-0.0146427510492639,-0.1300686213331,0.0869194865767772,0.214093942791701,0.0156779396853954,0.0298895785580466,-0.0910345302143847,0.105019965047379,-0.153972233289492,0.0813397003632084,0.0475438818964678,0.0755163097992404,-0.0018031396639892,-0.250993249517793,0.0134260278279202,0.129173154595172,-0.0349834546014694,0.0566281426348631,0.092486027777691,0.0070014175718687,0.1012007266924,-0.210989675413959,-0.0324817054464632,-0.0577479954695342,-0.0918045588912863,0.0052237291086675,0.0225087303295326,0.180963491431275,-0.239620977769784,-0.000648226501702,-0.262613800326549,-0.283106431965091,0.270650406534549
critical,-0.0052627893965551,0.101608657565352,0.0354396891634671,0.0302772650614329,0.128296752292739,0.1019408629867,0.0085527156052389,0.0058250757744387,-0.0527959410223374,0.0232541017306277,-0.180544295123704,0.060072517463017,0.0912076095112918,-0.0699991450658542,0.0863722059076414,0.0132010916305385,-0.006571704681281,0.139619605579503,-0.0593992181809538,-0.0149302634390934,0.192223148924705,0.141893009123477,0.162337808486618,0.110340715952405,0.143276642851633,0.0274932391933972,0.0234259448917263,0.0637694601243891,-0.137051402129851,0.106631181335263,0.0073202779342348,-0.13050377030519,0.196883098438764,-0.166796379296265,-0.0227357020221195
critical,-0.160107146307762,-0.126073378295081,0.160944880085562,0.1294087586677,0.225969612963973,-0.229867926732815,-0.118883385562011,0.254387379647496,0.186999067206787,0.161455964353185,0.129265062511296,-0.159240525158314,-0.213469528760482,0.13635061628533,-0.203824850139147,0.139139358702144,0.183474807865699,-0.216256049071784,0.198542905338537,0.237760104807489,0.204618141806718,-0.306862401299328,-0.216576772967264,-0.206505450087738,0.0871294978040322,0.163153652963899,-0.139940057388086,-0.0315227887847931,0.248164743513725,-0.174670085127674,0.209751205538064,-0.224006753095565,0.120598110314979,0.119254477182416,-0.194871987033695
critical,0.228923097603164,0.0076437773490277,0.229795360483834,-0.25355304683892,-0.0631701959895625,-0.312568517002134,0.12510086051712,0.158568209991242,0.290532402122054,0.0796513735769556,0.0909219281666632,-0.257363458370267,0.224653600345148,-0.0050040344206848,-0.22694902897849,-0.205945856983414,0.281419550447688,-0.270034224426313,0.215540748670782,-0.0903480710083277,0.179227067691317,-0.167681061665608,-0.236383240661524,-0.25167079535958,0.251624886786913,-0.239344343598535,0.13497120364049,0.101021814153366,0.201446816862064,-0.262298629931952,0.0652131274732366,-0.107173562890722,0.22506677749915,0.305819956820109,0.212051697148103
critical,-0.0737993799491083,0.0176419819523312,-0.29711892377144,0.0176419819523312,-0.021310116813707,0.459390223115159,0.209345696731376,-0.342359253728408,0.312664828660128,0.299477010468038,-0.189432964626764,-0.152751616013006,-0.0558080518195032,-0.0682098411127261,0.0650657255172612,-0.113450171069694,-0.0091703371534394,0.0296070885239618,0.107773295688994,0.105939228258306,0.0846291114445988,0.146550721366395,-0.0051528561147898,0.0845417749002803,-0.495984235184599,-0.519128419428994,-0.0756334473797962,0.216507293365491,-0.0243668958648535,-0.0232315207887134,0.409171710132038,0.0287337230807771,0.171179626864204,0.0565940807183695,0.201398071198395
critical,0.0913610763756507,0.0422371159555324,0.175525565042854,-0.0908206732693387,-0.0314751858017823,-0.0809154797475467,-0.115956007994631,0.0126072090533521,0.117979224502409,0.0126797021529793,0.0735804961216288,-0.0288324828062809,0.0675569785707852,-0.224603393490482,-0.0519446010237956,-0.0691913684532898,-0.0083762481478361,-0.094451918532484,0.0483199460424346,0.0267104120717386,-0.0621134058169594,-0.137789611545993,0.087901178438897,-0.0564062217917618,-0.0386058706923871,-0.126816792375146,-0.143391351062642,0.0913478958120821,0.0222487913037724,0.0966596629302221,0.339149081183275,-0.0709773348168332,0.123653457118685,0.121590698920202,-0.0106630759269857
