group,AHR,ATF2,BACH1,BATF,BCL6,CTCF,EHF,ELK1,ETV5,FOSL1,GTF2B,HIF1A,HNF4G,HOXA4,JUNB,KLF9,KMT2A,MAFK,MAX,MEIS1,MNT,MXI1,NANOG,NR2C2,PBX1,PRDM14,RELA,REST,RXRA,SPI1,SRF,STAT4,STAT5A,TCF12,TCF3,ZBTB33,ZBTB7A,ZKSCAN1,ZNF384
progressive,0.0539722921260748,0.292502717593159,-0.13122362310121,-0.0337227172368237,-0.237733198109239,0.561566950865688,0.165504399488525,0.0992548060516442,0.188464547394447,-0.18655120173562,0.464624104151793,-0.278312070623526,0.106908188686952,0.463507985850811,-0.345199445946682,-0.0499861553368521,-0.59186159046378,-0.264360591861247,0.466059113395913,0.235979297921981,-0.0338821627083926,-0.0925580962457501,0.028142125731912,-0.310201164937307,-0.229521756323441,-0.124845804238454,0.185036469755716,0.0858613864398561,-0.169410813541963,-0.228804251701381,-0.1851161924915,-0.0764541036172906,0.171005268257652,0.325906543886845,-0.0298163031833855,-0.188623992866016,-0.141109242338482,-0.244987967065625,0.324630980114293
progressive,-0.126809873766016,-0.116738620003319,0.152813957555412,0.0313594330124174,0.100166345293274,-0.35208090700305,-0.0993004306179095,0.143555331411134,0.483779868243813,-0.0004129746913275,-0.117071664109228,-0.232358211810783,-0.0660626288481639,-0.0173049717430459,0.0215013274775028,-0.134256739974147,-0.108332586770169,-0.128781494872999,-0.388262818669033,0.248424259479847,-0.107773072672241,-0.140930943856569,-0.0797440807189169,0.0770397625789336,0.256750362127579,-0.105681555687131,-0.139572123904459,-0.137453963390876,0.0114966825359882,0.0766667531803152,0.0414306867751138,-0.0223938856813397,-0.282847698266629,-0.246479281901336,0.258761948527271,-0.0649835659450178,0.163737804229236,-0.0758008385049511,-0.191340499726997
progressive,0.146024282028997,-0.0176893198469646,0.189471583010199,-0.0230147929281256,0.0811680571563241,-0.0666206240349161,0.0742916151917816,-0.101528261549326,0.0652549233921181,0.0316893335726264,0.161087650020211,0.0603398566440686,-0.0276985512494177,0.103653150622901,-0.116603732888452,0.111032870361394,0.100515456560347,-0.0473242485485608,-0.0544744793178255,-0.0051661518870811,0.0558378858619997,0.0628912898479706,-0.0251894402097821,0.0122072943114421,0.0177248388222088,0.0206566177565657,0.164649910541865,0.0201477233963294,0.0423429693678176,0.0742024617728501,-0.0136717203019122,-0.0102280409470533,-0.191222296687548,0.0909714525374287,0.0497737130239777,0.251369607260916,-0.0608983509986882,-0.0135768711898458,-0.0260330356485447
progressive,0.466405655828645,0.580981176493115,0.0131683064024979,-0.466518205456017,-0.53888761585607,-0.0490716375340949,-0.494655612298961,0.360158807589687,-0.0424312095191601,-0.548229234927927,0.411256338416474,-0.455825990855698,-0.543727249833056,0.0719192118905657,-0.619473149054262,-0.0720317615179375,0.0456951487129416,-0.621048843837467,0.195611252372149,-0.567137572326386,-0.461453472224287,0.506473323172998,0.450536158369225,0.029825651253521,0.463366815889607,0.46224131961589,0.496794055219025,0.391672703253785,0.458977380422108,-0.451324005760827,0.337986530997447,-0.576704290652987,0.465167609927556,0.515927491872227,-0.481487305896463,0.481824954778579,0.298143962907838,-0.45211185315243,0.473496282353067
progressive,-0.0275113006517734,0.0718286678104878,0.485188837854497,0.257155839565112,0.0300437216322714,-0.313099321225203,-0.34279771272377,0.505793535832185,0.591090078857139,-0.140319144328501,-0.18314008090783,0.256350069253135,-0.292609733292083,-0.118333125815996,0.0077123729860619,-0.472526732952007,0.25186077751498,-0.290767972578994,0.0286624010974543,-0.120980656841062,0.136635622902322,-0.090016054852246,0.274307236205757,0.503261114851687,-0.591895849169116,-0.170017535827068,0.371460113821225,-0.505793535832185,0.249098136445346,-0.211687371960717,-0.528355104567531,-0.0486915488523018,0.188435142957962,-0.481505316428318,-0.36570461159282,-0.023137118958186,-0.60248597326938,-0.0287775111420224,0.0054101720947002
stable,0.110298398310534,-0.12944351855288,-0.0230764051519445,0.135132802255568,-0.0047878063420959,0.208402917383947,0.197495554706379,0.0472557568237209,0.0754332722857799,0.152313320689598,0.227661537469446,-0.238323585082595,0.131726974443793,0.26074396669123,0.0799152673145396,-0.112118835892644,-0.0254406152099915,0.0061725599297072,-0.0225545556285971,-0.295558309167581,-0.12789628536095,0.0469912938640027,-0.254494260168867,-0.221490503821248,0.0241155253541109,-0.0325981817247141,-0.175742019364483,0.0210110687640091,-0.233693818253153,-2.6640549982102e-05,-0.0687115285184208,-0.0965672760877273,-0.0107494619177782,0.264194056666777,-0.0815499148110976,-0.184202891535361,0.221886920755096,-0.0231199735513944,0.0789878431682877
stable,0.0773154632894917,0.0134408279809653,0.207456109646305,-0.104224410272703,0.139965414018027,0.278747079987983,-0.0351218387000071,-0.191627317303239,-0.102221931586199,0.0438259687998632,0.308083222176387,-0.141722273513,0.0328805635772929,0.173632300145983,0.0331892932555359,0.213299799578131,-0.104163005474821,-0.160805520143843,-0.0660152747902664,0.279320191434887,-0.0021116427716288,0.0178363880960602,0.0727800366903309,-0.261845409370803,-0.0185681286041609,-0.0393826493975263,0.111422417135606,-0.159913444885716,-0.191023503457394,0.0879555502114792,-0.176446686715601,-0.12839402099482,0.119306110908198,-0.0290512921537818,0.0814705212795464,0.211791970652347,0.302577258632916,0.011864771501979,-0.060488842980834
stable,-0.200319040129382,0.0672713908176747,-0.137518700663323,0.2016356491905,-0.130106797353158,-0.197722483034273,-0.057352192043663,0.133313840247793,0.0098251552696461,0.0429906331566559,0.166096768286536,-0.0412627830086519,0.131241695236349,0.176615295156166,-0.0074198730986701,0.194357638327228,-0.0589573074486815,-0.0146675987656204,-0.149417594902114,0.0721249920175567,-0.106935434252113,-0.0619826391653895,-0.0780130717654595,-0.0542487563996006,0.211867263673929,0.0632657751147836,0.109989457207441,0.289324044201701,0.135059223930509,-0.0983105291314028,-0.23814525033444,-0.35007136614873,0.0439661352697356,0.0095828736990773,-0.121252362323489,0.0051484833745874,0.0196359649199823,0.11544238650294,-0.105673019752833
stable,0.0097199092742828,-0.0442926857751639,0.0903302864725456,0.0936297886221037,0.139201101130187,-0.0841720564806718,0.0623066595587175,-0.0277162872771081,0.152976251336306,0.043055115863944,0.0459745491497721,-0.0700564279174611,-0.224158515957363,0.0805121340891967,0.0890349437479346,0.119182967921686,0.0024012375433812,0.0785821702063203,0.186771294328999,-0.0862908817433647,-0.101754640373371,-0.177829411825916,-0.048654679817696,-0.101335274266015,-0.049034455418414,-0.063910514972097,0.239068300757442,-0.0520128345696817,0.0058341743634619,-0.029487302607406,-0.135274016134655,0.0171010460267697,-0.0562566436183224,-0.0488250656277479,-0.0425477708529463,-0.11756855503987,0.0963412984323264,-0.040204012859944,-0.0131783599764195
stable,0.239755812142816,-0.0363429595428295,-0.116364154866491,-0.042524083925202,0.0669151598075103,-0.143832969030478,0.0061041809253305,-0.0896647752729229,-0.11141412579679,-0.0556814150793809,0.0689926331476438,-0.288409724812362,-0.185767153118358,0.012926500783053,0.0562969627357168,0.235523922005507,0.0293924005900371,0.133035237225587,-0.0433448141336498,-0.0732758189229808,-0.0266737317745537,0.0280330661822954,0.0794312954863393,0.109516187189754,-0.0269302099646937,0.325342584192514,0.141191243672037,-0.102591276055976,0.0501158383533442,0.132676167759391,0.143935560306534,-0.0420880710019641,0.150629641069187,0.0375227592174732,-0.0493976994209524,-0.178944833260636,0.23965322086676,-0.0044883683274489,0.295873240145434
