group,ARID3A,ASCL1,ASCL2,CEBPD,E2F6,EGR1,ELK4,ETV1,ETV7,FOSL2,GATA3,GTF2B,HNF4A,HOXA1,HSF2,JUN,JUNB,MAFF,MEF2C,MNT,MYBL2,MYC,OTX2,PPARG,RELA,SIX5,SP1,SP4,SPI1,TCF21,TCF3,THAP1,USF1,VDR,ZBTB33,ZFX,ZKSCAN1,ZNF263,ZNF384
progressive,-0.0824479186193886,-0.131779001652325,0.0357172337618316,-0.201454376292643,-0.0541494678873164,0.131090660958842,-0.0427536052952117,-0.0137668138696567,-0.0354113045647281,-0.0410709947111426,-0.216980283045645,0.162830815158329,0.23541251717113,0.178203757312779,0.268911764253961,0.354418974844385,-0.0081836060225181,-0.13353809453567,0.204896079760058,-0.169025881399674,-0.221875150199301,-0.0349524107690729,0.0026003981753796,0.0687575870490078,-0.0948380511020797,-0.153958868442328,0.300728400752724,0.0009177875913104,-0.043747875185798,-0.334839506229762,0.116253094899323,0.195947650744781,0.0676868348591456,0.038470596535763,-0.0352583399661764,0.043747875185798,-0.183481035962814,-0.0339581408784866,-0.119082939972531
progressive,-0.180028382387079,0.0694880232917124,0.187912179958395,-0.331209525047468,0.271547311453122,0.332122656576935,-0.012037902980019,-0.025246157638651,-0.292112062377321,0.196439027902576,0.0591863563184269,-0.24497647004637,0.137304115613978,-0.19514006614939,-0.121973794724894,-0.232436987775517,0.131053665989737,0.192979416896566,0.246288292807013,0.0807799878392089,-0.131748160392431,0.292909444839673,-0.37109150917251,0.217222415953549,-0.288240899132678,-0.303133945768214,0.0695394673215416,-0.262686077315052,0.148840439303163,-0.234263250834452,0.295545951368416,-0.279739773203412,0.127774109088129,-0.216952334796946,-0.161907222879765,-0.298233901926989,-0.193403830142656,0.154460699561996,-0.203088168757992
progressive,0.0211669648707149,-0.0183580657245345,0.175241783767458,-0.0501708858082925,-0.168323542026037,-0.207990543104736,-0.0984240114625531,0.0761534925673235,-0.0580263026725136,0.125885335814173,0.10044550739421,0.103380001755891,-0.157735772669117,0.143275947618567,-0.0933386411040469,-0.0887592047317219,-0.0208660307012245,-0.183132191180647,0.223766955146807,-0.102408299535103,-0.160417686246857,0.0731575909508309,-0.100898067275894,-0.237342747453565,0.0967710363015945,0.0149608155596147,-0.225575727078778,-0.108044713108482,0.025500077047325,-0.0325629154944155,-0.122721201492046,0.0213915841122134,-0.121497381938297,-0.116393550782432,-0.0129878274971677,0.104114262591408,-0.05896842127243,0.0038323533930356,-0.0883944688106917
progressive,-0.515722858783337,0.279822306729401,-0.450555744076884,-0.491285190768417,-0.558984135944885,0.517594211739435,0.520126042209449,-0.603126049791656,0.520126042209449,-0.148607440631271,-0.512310391628101,0.513631346655934,-0.590576977027237,0.451766619519064,0.644515973997106,-0.450996062419495,-0.524198986878603,-0.53630774130041,0.458811713000843,-0.474773252920498,-0.499541159692377,0.584852838573292,0.464645931040441,-0.131104786512477,0.451766619519064,0.470700308251345,0.515943017954643,0.450775903248189,-0.552159201634412,0.198913811274598,-0.474553093749193,0.577147267577596,0.494257339581043,-0.467508000267414,0.520015962623796,0.58595363442982,-0.5260703398347,-0.521777235994241,0.159505319610898
progressive,0.316850498575906,-0.45991194997086,0.164103174596235,-0.231792950820462,-0.0891768269006678,-0.0858368708369724,0.531053014127572,0.179132976882865,-0.0349582068000121,-0.456126666432005,-0.133486910679027,0.130480950221701,-0.154417302011518,0.107435253382203,-0.0070139077337603,-0.365391193368279,-0.27699368954914,0.151411341554193,0.154417302011518,0.170226427379677,-0.0387434903388669,0.385096934144082,0.141502805231896,0.490528213888068,-0.0005566593439492,0.0631251696038435,-0.0741470246140384,-0.0689144267809156,0.0352922024063816,-0.458575967545382,0.136715534873933,0.0879521763439795,0.213757188076507,-0.216095157321094,0.142059464575845,-0.0322862419490558,0.0983060401414353,0.186926207698154,0.470043150030736
stable,0.0399622599474457,-0.0956305000683074,0.255672485703327,-0.0768715622739506,0.181109815133887,-0.134949607198296,-0.280378568797181,0.193625326770161,-0.0523565413141531,-0.181000828986996,0.11859388121829,0.226859374032056,0.204708006951812,0.0218176810996388,0.182183395956165,-0.247028269645269,-0.0296774660016776,-0.121488472549242,0.0386798562856922,-0.0806489413947216,0.0410305932885771,-0.064695522302623,0.0849964122492928,-0.127846535987759,-0.187893597299273,0.0186239833433297,0.141215637890549,0.0124798556746367,-0.0132879677712155,-0.181161078988166,-0.115672379727612,0.0183917486648924,-0.249415469914583,0.0566959391208064,-0.304470427495284,-0.0882345117691502,-0.0482361922076713,-0.202199980065328,0.0661812322211082
stable,-0.0451778474194153,-0.0168525019610512,0.180633399564214,0.0122295135341618,-0.0217691978364544,-0.329879926876233,-0.276320631307422,-0.122678448452391,0.24591942134007,0.377098792158202,-0.134454955582913,0.307682613097878,0.250809567389619,0.336376337389971,0.28515840458869,0.143773944457791,-0.111567346332344,-0.131303823126824,0.0795499157161084,0.0271704280336996,-0.318808649494968,0.259214246636638,0.236426199233023,-0.0303945725108877,-0.0176025345414367,0.25499116496168,-0.341324561183576,-0.238253159124626,0.258834252254098,0.121596543048826,0.227961782877832,-0.0240325704905381,-0.432037019307324,0.036293611942902,0.375354800472394,-0.412365257713364,-0.187514782552839,-0.175990498767934,0.0993245578852545
stable,0.0970389024876635,0.109500395513781,-0.172201135064229,-0.0074566078495666,0.0177223186981329,0.190903518586457,-0.0812891983399391,0.053716291791981,-0.186196710450356,-0.280836951099429,0.0341321620506222,0.185349297712324,0.0055510996485786,0.0193906137569833,-0.0539144896146882,-0.0647841576080393,0.216149551483578,-0.0303570397425222,0.090336070609495,-0.0288541696380574,-0.153197553275997,0.197957488339501,0.0406087050760935,-0.0394772608126075,0.0447006317779695,-0.166601656419557,-0.0212383792852141,0.0706036826543002,-0.086308129031485,0.217905240857952,-0.20689043587632,-0.204983367062554,0.0634279851046334,-0.334359726907035,-0.250035136715399,-0.146318372154002,0.0718100363310927,-0.141826928581157,-0.335300776411699
stable,-0.0987926740968775,-0.184689098247849,0.198612483145199,-0.0646278600920369,-0.105211908204278,-0.363000358255358,-0.109905452103585,-0.0025567697335968,-0.322167359998155,-0.277670252563481,-0.316771523715311,0.0051609722315341,0.112492981266178,-0.142084414374707,0.110552549997707,0.184543350299239,0.0168440932955221,0.0035744181321726,-0.081612239381487,-0.271781115531497,0.178095944004534,0.243656935933231,0.0077783984092268,-0.0649115942641822,0.0741845559570801,-0.199146317347502,-0.0195920314429758,0.387212340945088,0.237860077188237,0.0316615139328638,-0.0338120867209274,0.0022149663590469,0.0889738044071165,0.180891602387627,-0.287886407588505,-0.066580077683768,-0.100704933178043,0.0984471335954401,-0.117595884295307
stable,-0.052259009341675,0.288739549750345,0.0441742045413786,0.0444420745799426,0.3288226482482,-0.158968691976913,0.135103906723026,-0.0352370859820148,0.0561553008116974,-0.0504813263584773,-0.188848377187647,0.150299443456113,0.0836241556753551,-0.157726749070843,0.0907592394298335,-0.0511875291874189,-0.0537688222863087,0.0765621273859395,-0.120273647315253,-0.0219409913405635,-0.120882442857444,-0.0115427634799413,-0.0332158847819407,0.14321306334501,-0.111994027941455,0.0925369224130312,-0.0075247129014807,-0.0875447989670651,-0.0784372176558878,0.101571448259146,0.325291634103492,0.0021186084868246,0.126580769132352,-0.0127360027426356,-0.114356154645156,0.0139535938270176,-0.0738834270002992,-0.0112505416196896,-0.0062584181737234
