group,BACH1,BATF,BCL11A,CDX2,CEBPD,CTCFL,E2F4,E2F6,E2F8,EGR1,ELK1,ESR2,ETS2,ETV1,ETV5,ETV7,FOSL1,FOXG1,FOXP2,GATA1,GRHL2,HIF1A,HOXA4,HOXC6,HSF1,MEF2A,MEIS1,MYB,MYC,MYOD1,NFAT5,NFATC1,NFE2,NFYB,NR2C2,PBX3,RXRA,RXRG,SMAD3,SPDEF,SPI1,SREBF1,STAT1,TBP,TCF21,TCF4,TCF7L2,TFAP2A,YY1,ZBTB7A,ZBTB7B,ZFX,ZKSCAN1,ZNF143,ZNF384,ZNF76
progressive,0.14482660139569,-0.0785309696844482,-0.0017021784322895,0.0665263935103713,0.162027040014686,0.0706801058947047,-0.0965899414485929,-0.169098772568658,0.0997188729400172,-0.132573894254807,-0.0912203873269099,0.204807300001717,-0.046924047132693,-0.0073347513787869,-0.157811294888651,-0.215196543581887,0.198388151890445,-0.0700994794323785,-0.161592810822775,0.179167927201648,0.049137375356603,-0.140516566502269,-0.198030843298244,-0.169557814857249,0.0433335920430094,-0.0803522509808047,-0.280494688806568,0.154898237338348,0.403356737020586,-0.301712367778154,0.155555784400384,0.100897495032346,-0.274125166888657,0.0168679431234756,0.251763604160095,0.0225278104763217,-0.0695287782087246,-0.152089394794103,-0.0316491048161123,0.152851156862198,-0.131851833141401,-0.0405123429504245,-0.185924533427777,0.0971407921949023,-0.30558072955066,0.117284064080218,0.0721862608632174,0.136516695317355,-0.198708240837625,0.0707049189913853,0.277045668367964,0.0312868336045754,0.0261753356883707,-0.176031551781219,0.201536933859214,-0.0594670675047391
progressive,-0.177385033430588,0.129108087365056,-0.123081103569097,0.071088719216964,-0.0705263138324854,-0.0526082309722409,0.0730321139919874,0.0558155533835737,0.0687067670003486,-0.091105430917631,-0.133629385554002,0.0597464531598542,-0.0598923562158577,-0.0365309017836685,0.0705475206720207,-0.230761800267591,-0.0235794607426131,0.0512654138928597,0.0528881612541081,-0.0823190131613269,0.0755854174720488,0.115275290072909,-0.0474541206915589,0.0801287707741114,-0.0310400268911645,-0.0774914882094899,-0.219825008982398,-0.113243674845419,0.056713875106293,-0.0081629366739635,0.072070171750662,-0.0139990589141038,0.0610850288713283,0.0638851799635816,-0.007227290913662,0.102858261388146,0.155532657699737,-0.0521179288421826,-0.0777264599915421,0.0243378173243988,-0.0649251633743973,0.209995214720953,-0.0479325469914773,-0.0515682475614252,0.0912844166433097,0.193680368929584,-0.165490541271977,-0.0208734680178969,0.143419310957121,-0.220589303479254,-0.0765100356757919,0.0406959250684197,0.065718299173021,0.0621674259612147,0.102533372606464,-0.0747388404377959
progressive,-0.128099410589848,-0.178744080485774,0.0504151010597441,0.114201978429144,0.283030794304816,0.133465480735951,0.195324142120879,0.186141388673578,-0.111657252495913,-0.0911112472562275,0.229443100600868,0.218495993023896,0.151888582638924,0.0548588398746129,0.0119943632925611,-0.0012176071487984,0.17693673289915,-0.118796599941999,0.159422171973295,-0.0166644261544083,-0.12733769632421,0.172052513949839,0.0907145717760393,-0.243520618562392,0.151485417580328,-0.263901139552674,-0.0661961333533653,0.212837080652131,0.0146404888884175,-0.156265803275111,-0.0078012844437007,-0.203774384405378,-0.199653502116307,-0.0265237181507418,-0.10339115199874,0.257189293084214,-0.202850430679541,0.24420121309793,-0.080759558498188,-0.129075280942949,0.0343209466079376,-0.103361137698603,0.135648412672938,0.124541499227669,0.0933955788558387,0.171302156446416,-0.152009451036773,-0.125085001419338,0.0250830317441688,0.180886452557711,-0.239820747672539,0.207114083693588,0.163891869101796,0.309840865102811,-0.0362264490679827,-0.0528332802140201
progressive,0.0031138045530572,0.119951057517355,-0.254846347407833,-0.092229789143,0.171795613399823,0.0717276765760124,-0.0190771265913566,0.137901821847201,0.0863747348646953,-0.344729186098598,-0.224779578210923,-0.416888852319308,-0.0400445702856865,-0.18998266736754,0.0325412870610009,-0.145934219905157,-0.0847366533260758,0.371415418881294,0.145426849517089,-0.0859181015154341,-0.207208616857289,0.27691261039975,-0.123230119853954,0.0769883826854374,-0.0975861708113178,-0.049375836537097,-0.234670401518889,0.0048345149834478,-0.13416322690198,0.158699658868948,0.158393787006427,0.0489163039284754,0.0250510505034372,0.0700200128127436,0.0253917134782828,0.133890696522103,0.0041053512543101,0.173010403071826,0.368645176562443,-0.142199973848977,0.329696526314984,-0.0056839979760417,-0.131545195699549,-0.152532934209401,-0.468863874872994,0.452538145414646,0.0262687394348003,-0.086492154868791,0.341679165251469,-0.172600157872331,-0.0051635809208519,0.384450488965601,-0.245094688549166,0.204794983439765,0.105343139230037,-0.250162593911125
progressive,-0.0820784788957756,0.0304158024082147,0.393306520002593,0.367125363208112,0.369887088608374,-0.301028068628517,-0.145708632117803,-0.0554554460372535,-0.0759290370045263,0.129948385833644,0.365026451903913,0.373017044062004,-0.124609050059805,-0.542366045606047,-0.145340402064435,-0.116839395933735,-0.185293362854887,-0.322127650686516,0.153441463238536,0.0669810467076787,0.410723801526909,0.0998639904734605,-0.20738716605698,-0.35464236439893,0.15351510924921,0.313768828475058,0.0545348709038329,0.0123357067878353,-0.107486352578183,0.0303421563975411,-0.489451386937034,-0.112899334362695,-0.009279397344879,-0.534485922463967,0.0361233682354221,-0.111463237154559,0.248886693071578,-0.195824742381218,-0.0131826359105822,0.395294962290781,-0.226645597848138,-0.0694113650599089,-0.0512576234288558,-0.357293620783181,0.393196050986582,-0.157712931857607,0.10995349393575,-0.0361601912407589,-0.107081299519477,-0.372317406960604,-0.0823362399331333,0.465995132537479,-0.0187060867111054,-0.11076360005316,-0.0530619506903601,-0.0761499750365473
stable,0.0141347701891678,0.0250017921446052,0.006758470399896,0.0118506063433234,-0.0049291400550841,-0.0708847737342299,-0.0501430332417248,-0.0103906963219386,0.0217569799592175,-0.0529076323277929,-0.0135713097860572,0.0224764388121938,0.0184152032692141,-0.0076701922053234,0.0306124049580739,-0.0487480438995472,0.0244464398844923,-0.0097261062722614,-0.0845064539702794,0.049435736603245,0.0449521556664494,0.0300081261638451,-0.0316187032533985,-0.0298254152702679,0.0333595104479485,-0.007235573526559,0.0254764517213237,-0.0012873620741677,0.0464960904847893,-0.0459040294402829,-0.0783421549534781,-0.109468260752156,0.0203643230965324,-0.0154405699583713,-0.149812991927805,-0.009871830705315,-0.0124651591543643,-0.0398236441499847,0.0263654596193125,0.0350824908349488,0.0092936534673115,0.0786294942128605,-0.0606014270041711,-0.0624676327390545,0.0586737437740932,0.126963689608172,-0.0824327686310177,0.0035589194237075,-0.017785045059664,-0.0064470288524247,0.016924693338297,0.0165150099760117,0.0326406624824583,-0.041458156921949,-0.0087785087108307,0.0215654389647046
stable,-0.0636963157791738,-0.179344673984423,0.222503876485954,0.156947716735505,-0.0208985269229225,0.129778896883562,-0.300521124453431,-0.0617689990201471,-0.100573200498422,-0.0607789527681965,-0.0228525655780882,-0.085743884236074,-0.261270667309635,0.355316376628698,-0.0279624601672719,-0.234429858732798,0.0404475980908246,-0.11956979646365,0.152291426333281,0.0921918777744191,0.316184163875317,-0.061811086006566,0.150992074133521,0.0991963547998592,0.302326856585025,-0.217617109729531,-0.259225106160193,-0.167286418351691,0.222192566395935,0.035103218863021,-0.0851433096203496,-0.197685247399438,-0.0020696108559669,0.226297717690291,0.237514233594644,0.124128551944966,0.100332703433171,-0.359828368791771,-0.0902578805413577,-0.0046903608198011,-0.184623584566686,0.214993687576083,0.0806894375813788,-0.105807351904652,0.313986955965286,0.169733475990622,-0.122785108616577,0.253535346424792,0.177512888004093,-0.183279473190893,-0.334582189367031,0.152976842969247,0.178828273341536,-0.201756328276217,0.152862606863253,0.304878797666302
stable,0.149209887423835,-0.155392716291936,0.0184412699187302,0.0464516290249411,0.0309856221308898,-0.158743237716124,-0.1237727287714,0.171993433108312,0.207616176890278,-0.0165471084735893,-0.0823066756256506,0.0322900918053736,-0.0153141165894882,-0.114051749279356,-0.107109468888439,0.0940558374198029,-0.206937137881643,0.099988494021565,-0.0481134876513383,0.0325045251765216,-0.0236234097214742,-0.153257317304254,-0.0787774597255061,-0.0109361019285493,0.0764901704332604,-0.0854606331262862,-0.0502935602580099,-0.0395808264244065,0.0083360973033795,0.19436598149809,-0.0555114389559452,-0.169509579892515,-0.189568034818653,0.202979055239202,0.234438217731377,-0.0039491479186428,0.145537715942925,-0.0287251370100376,-0.10425929199693,-0.0958159780079763,-0.213209313987723,0.139051106465697,-0.0503471686007969,-0.182455994675577,0.208071847803968,-0.0026178740727654,0.121360353345985,0.0166632598829612,-0.0639636876686966,-0.219892487388503,-0.0351670728682763,0.0874084029142141,-0.0172261474822248,-0.15055009599351,-0.0805822739326686,-0.0869706014481202
stable,0.0415925326640326,-0.0666306803724815,-0.157890290123678,-0.0555268743838722,-0.0947255451892984,0.0979809881319144,0.233578684836096,-0.0117679686451751,0.111370141214376,0.176085470618612,-0.0620338380486913,-0.0791321042348485,-0.0772285199278409,-0.0687081497844561,-0.0286923497263653,-0.121638514255061,-0.0505155841031305,-0.118758297065269,-0.0888252182816576,0.0444531387517609,0.0268933579636988,-0.199757378216605,-0.126278501003392,-0.043872650130668,0.110295452821272,0.239161311890301,0.144391314869658,-0.131743461445213,0.0350554986427154,0.226074169779624,0.128984833088217,-0.189274590460021,-0.0135107419152583,0.106073836250305,-0.0708640636046865,-0.0781515491316509,-0.0861607232145687,-0.182137456715547,-0.0159686667072736,0.0622377935101564,-0.148493957421436,0.0904058731080121,0.0639269631012648,0.0865620971034776,0.0110109801055066,-0.0494761956937411,-0.0506240988678843,0.0546639858930583,-0.0984738804971217,-0.284367516961318,0.0006275552660464,-0.12519858298307,-0.0565218109619167,0.0327701515488629,-0.0774507790845657,0.155505580112701
stable,-0.0214910699318,-0.145326168919801,0.14860433365119,-0.0731763768324296,0.0668598638506418,0.171000170720666,0.0914117034554263,0.105029362645889,-0.125983082182385,-0.178169843380845,-0.0752455304510556,0.0437164823682883,-0.0961700093975133,-0.0813914005864974,0.0519243050815256,-0.132863185715836,0.0563185220349571,0.0658987431131335,-0.08636693792697,0.0136967615329181,0.100452392004714,-0.111449308759605,-0.133139061954318,-0.0071175196674976,0.115166900641671,-0.154746003179481,-0.147267176743649,0.113034137829043,0.121245342849337,0.0894859160133341,0.157161406844705,0.189327637934289,0.0320405401950887,-0.065285509022412,0.163412619478962,0.0459375124844295,-0.0543796963446946,-0.081580427908297,-0.0406444747073411,-0.192945397204842,-0.107674163104235,0.0039691918844153,0.0573904951585829,-0.119995580391874,0.227182145746543,-0.0424649742039576,0.171842256071114,0.147482498775148,0.0080899329463082,-0.0182318352092607,-0.0194216435464758,0.0670169229154214,-0.0328640774100635,0.0947917738252344,0.211965146298303,0.0955571026268296
