group,AHR,ARNT,ASCL2,CLOCK,DUX4,E2F8,EGR2,EHF,ELK4,ESR1,ETS2,ETV1,ETV5,ETV6,FOSL1,FOXG1,FOXK1,FOXP1,GTF2B,GTF2I,HOXA6,IRF1,IRF2,KLF1,KLF4,MECOM,MEF2C,MEIS1,MYB,MZF1,NANOG,NFATC1,NFIC,PPARG,PRDM14,RFX2,RFX5,RXRG,SMAD3,SPIB,STAT5B,TAL1,TCF12,TFAP4,THAP1,TP63,USF2,YY1,ZEB1
progressive,0.0958134942436748,-0.097756497650601,-0.0768795461506488,-0.0109873856959044,0.130801335734354,-0.0150709082225177,0.170380269199554,-0.0311707355068592,0.0420547699577144,-0.244524452397899,-0.066656959668109,-0.198824828531447,-0.0380171813177896,0.301110407409541,0.192812082763914,-0.0834067514490937,-0.0153786652633311,-0.027709617144876,-0.0460372379336128,-0.171340287431345,0.222568054560766,0.0499048711927899,-0.098668285301369,0.113794314187913,-0.234382250217064,-0.0839441779233499,0.14419106370407,-0.191183726480805,0.123027025412314,-0.137128728625703,0.0714134136347098,0.159836145510195,-0.246258456620393,-0.131699343219115,0.0751868824261753,0.166703261570135,0.0210813572957163,-0.162089202652269,-0.102313139210106,-0.106472452649756,-0.142590267752973,0.064291364503648,0.0622955371270299,0.234173251032632,-0.086803562369713,0.0409179062621724,0.0475920999980207,-0.0325487521075161,0.0608876635000254
progressive,0.026078482430709,0.138457230172216,-0.0451970714099739,-0.0498452967395415,0.0099345163136564,-0.0377499552483399,0.0140578081969513,0.0306603368647709,-0.118904213513277,-0.12530372542653,0.0346297689448478,-0.0615122442688424,-0.0413181450964957,0.0671296355157384,0.0060729369387763,-0.050030833561069,0.009527240363962,-0.0183085623682061,0.11488047797324,-0.0241401505960524,0.0390117564776708,-0.0677616674524863,0.0776350923736886,-0.0213540814142541,0.0635659709559125,-0.191098400884937,-0.0984023947344942,0.162303237026822,0.0504267962899385,0.0418234689600054,0.0645856692595918,-0.0146943654220292,0.0209234248081884,0.0053594498120894,0.139610424481628,-0.0559898840768752,0.173291391306632,0.0851304782775087,0.0519699196104473,0.0537777722982574,-0.0235842943461917,0.0128917922372707,-0.037280079476748,-0.0020831410612146,-0.0344155719638975,-0.0571295025212978,-0.0791156158722999,-0.0601116675307267,0.0380154388303629
progressive,-0.0532352638037659,0.0572063381105963,-0.0691383670279943,-0.107916332649723,0.193652120307743,0.0047932724915937,-0.067993457936311,0.0994340758049004,-0.055331756338931,0.206225057599723,0.101087499052942,-0.116834136382906,-0.0768172316849605,0.0954426910214107,0.161735334597475,-0.22491370508578,-0.0298849858044626,0.147111791402782,0.1569383009065,0.162464255037581,0.0447853532736227,-0.201647677952619,0.134713373762097,0.112846512798798,0.0167899940383509,-0.113320423920848,-0.151650806816196,0.0623825006992116,0.0080045845233912,0.12608066894202,0.190466384431739,-0.122015564650656,-0.10240692779592,0.0816293101734609,-0.0138705510785463,-0.042645230825634,-0.0252541971261432,0.0487112931878769,-0.0333874146683766,0.0247652412065676,-0.0283135567029341,-0.104779492365676,0.251952967438313,-0.101664467038041,-0.164270382980505,0.123210873814049,-0.0612736991215893,-0.0369620585604126,0.0652492868676773
progressive,0.127101744311928,-0.218766964507503,-0.178977893018342,-0.281398389997962,0.238047399847621,-0.213352520985802,0.144326545001813,0.380157458150973,-0.0289860843518285,0.156308659441832,0.315148693913826,-0.15216467447054,0.162899503960318,0.463589234522007,-0.192854790060367,0.166383722903287,0.39193509964833,0.114841546669888,0.136450247250455,-0.286319372151372,-0.209657013335416,-0.372020798185959,-0.230063413013128,-0.129562235388633,0.0974804306848951,-0.462482354325728,0.0687083613463866,-0.318631549703843,0.128579402110902,-0.0842101367061023,0.097774871722329,-0.260508071022615,0.0115527212604283,0.0265773930872649,0.132258551925875,0.373611597679873,0.198616837584595,0.327257581578296,0.325759476485056,-0.146590742053562,0.307804025813391,-0.0857968467411629,0.018957368090711,-0.370509061563208,-0.401392654822944,-0.236550657907332,0.176090735067949,0.176524217706393,0.0502785334477447
progressive,0.387307511615226,-0.278262463307137,-0.35618706747747,0.224079547174437,-0.262825735064202,-0.436982903100989,0.0258410830786723,-0.397341384973133,-0.41605069960357,0.357545499562848,-0.38959214739518,-0.107377881657852,0.136368057298083,0.04050597490946,0.268012475753828,-0.357020650802588,-0.0430684717977871,-0.052515749482463,-0.439082298142028,0.0619939006236248,-0.30431966058121,0.0337446879390547,0.195706840663923,0.343158468840433,-0.118831934014109,0.0188945553693518,0.106173816854903,0.147420754720024,0.512067149274622,-0.398391082493653,0.397680992994478,0.100215239753131,0.190026124670523,-0.372364758676065,0.255508725877051,-0.262856608520688,0.270976327576471,-0.225190991607928,-0.578753815284099,0.0731083449585376,0.405985952789176,-0.160727214465434,0.177800235902119,0.384590647444469,0.0130594720935226,0.153533699104226,0.112410255065049,-0.0922190145232905,0.390827085654615
stable,0.0168908807873914,-0.436684252626963,0.041744302378732,-0.161109458725441,0.431900280014778,0.114175784794621,0.101353475080135,0.0687898040489395,0.0800417432348089,-0.379851042420147,0.145677360786957,0.0284420756896125,-0.0938224192625537,0.210522916735803,-0.128292123380337,0.127137898674649,0.0877186631343522,0.39839377120615,0.0923777919996591,0.0614286626066128,0.381766449439947,-0.0360351983074057,0.357375143818755,-0.106427092759975,-0.0023002590555894,-0.101018617354814,0.0285028168831071,-0.384063015733968,-0.0106864732348957,0.195985508645067,-0.0451550884614473,-0.104641216453659,0.203138813891414,-0.0342978013324531,-0.118680953908374,-0.217423930618056,0.34677644468576,0.0238140985821539,0.166720089154937,-0.394241544880786,0.0382359421730297,-0.0140308369524723,0.0585152631013364,-0.0483534934108682,0.035529716060374,-0.0057054113097577,0.283472758721117,0.0708049629741904,0.0359342628245293
stable,-0.118811532182985,0.133284973438994,0.171583131775943,-0.135169434917965,0.0987854863243127,-0.0745880052781391,0.104458298199151,-0.153955767393886,-0.052540898767569,0.130774584194296,-0.0451536154956258,0.0569363565986726,-0.0225698260123077,-0.0207679311445293,-0.010885436313769,-0.0800513650878217,0.0988419473157896,-0.0197261347856655,-0.0145329377846627,-0.0786993368295526,0.205605432446529,-0.0093045285524162,-0.0605510742680637,-0.0665608307694579,0.0108793652394167,0.0072348993056991,-0.0364543730561391,-0.140026294399847,0.11348477154623,0.0455876973118191,-0.0802820659132111,0.0283252044983384,0.0927981927980221,-0.246849883166675,0.143386634053874,0.064225895573543,0.0362752763627447,0.0829727660661739,0.0234379896446942,0.129489944861338,0.0407466226232528,-0.0373049305729038,-0.0901317769424687,-0.216484190578511,-0.0592494359269192,-0.0224702603929291,0.0023064011464589,-0.148602294029981,-0.04828628986144
stable,-0.0658499542879284,-0.16301820438796,0.156551511863204,0.0390079845745437,-0.10132483862027,-0.111156769158525,0.0594711895972551,0.0288483230183459,-0.026210487995887,-0.0626845522609778,-0.167926176217626,-0.169061244621229,0.0591994126555472,0.448415966939088,0.0658979149247004,-0.155360489383367,-0.0703902279023425,0.1723065810428,-0.0387042338749878,0.152738641239832,0.050166826063491,-0.202114116796585,0.0106072941660696,-0.0682959467632994,-0.371886777529932,-0.0040207000493843,0.0362262676417688,-0.102483887342259,0.0163705640181692,-0.174832507912791,0.237501073294845,0.190012049451122,-0.254591046864593,-0.0398313088391293,-0.0707339457992084,-0.0204232378254015,0.0017585566816392,0.206918173913245,0.0087128490135763,-0.192625904155195,-0.007026233287095,0.0283527297717021,-0.159541058221991,-0.214615856115148,0.0240842330989959,0.066905088296912,0.0039487590942263,-0.137511139064728,-0.226094435182575
stable,-0.0039775877038946,0.0060543173227662,-0.0365270720609316,-0.0273721155044207,-0.197906068760827,0.0523350319150227,0.0838003766798412,-0.0916772531170813,-0.0036848700139956,-0.0127952563872709,0.0510834529857839,0.132955265791023,-0.0625235348827818,0.0722892234095757,0.0254820988153199,-0.0763559514799416,0.0292416540012239,0.12691540366282,0.0653097736347831,-0.0350044582336382,-0.0965474490852358,-0.140185272271573,0.047521452125573,0.0056483672754578,0.0288766603385104,-0.0257687935074844,-0.0048918787599987,0.0757693115005968,-0.0021923711753749,0.0197036347887959,-0.0160801993516926,-0.0951874561967751,-0.0917760302799279,0.118868678689466,-0.0596529741624969,-0.0270986714072723,-0.0465927058749059,-0.0453194441538228,-0.0156296791211485,-0.088771759009936,-0.0626777236247862,0.160246673125801,0.011770142172851,-0.0349357960594643,0.044585843029755,-0.0747369696888955,-0.0240678989472484,0.0280418728525023,-0.146287773576216
stable,-0.0634197197606333,-0.0827243257076727,0.0697350993172579,0.0551407259584536,0.178743992400228,-0.0448773597291075,0.0612370472593512,-0.0419293321573568,-0.0580826723888953,-0.10096422897409,-0.101155076220887,0.061600955557688,0.0798954976501529,0.220010983106434,0.0116958636519987,-0.079196852242616,-0.131378348526907,-0.0515885621452248,-0.0927223164170356,-0.0041410286171338,0.121287814734766,-0.0838749873782273,-0.105220662107495,0.0342916930103813,-0.0989821884131399,-0.108498397273078,0.0916752170402029,-0.0927321925563044,0.109183417266253,-0.122893556100426,0.060025391284238,0.0999385736218735,-0.130011920647049,-0.0076938782733674,0.162608438363946,0.076431076018669,0.144059402793841,-0.120132992283316,0.0509579980866291,-0.0447927267023175,0.0611487564032024,-0.112335734607694,-0.0998335024735411,-0.0186247526378335,0.0269902998272165,-0.128666753900338,-0.0073735895901347,0.0068357515057854,-0.122409122324716
