group,ARID3A,ARNT,ASCL1,ATF1,BACH2,BATF,BCL11A,CTCF,DUX4,E2F3,E2F4,ELK3,ESR1,ESRRA,ETV5,ETV6,ETV7,FOSL1,FOXH1,FOXM1,FOXP1,FOXP2,GLI2,GLIS1,GMEB1,GTF2I,HEY1,HNF1B,HOXA6,HSF1,IRF2,IRF3,IRF4,KLF10,KLF9,MEIS1,MYC,MYOD1,NFE2,NFYB,NR2C2,ONECUT1,PAX6,PBX3,PGR,POU2F2,RBPJ,RELA,REST,RFX2,RFX5,RUNX2,RUNX3,RXRG,SP4,SPIB,SREBF1,STAT3,STAT5A,TCF12,TCF21,TEAD4,TFAP2C,TFAP4,TFDP1,TP73,ZBTB7A,ZBTB7B,ZNF263
progressive,-0.0246373257845718,-0.086087801813362,-0.0712902009610799,0.0314037205694312,0.161697713438933,-0.0419161684425377,-0.114404369161237,-0.0275954636476155,0.0430796105148408,0.114701565254954,0.130982842730133,-0.217506071378476,0.0014422074005182,-0.0132240742475633,0.0435933681032043,0.0865693055620973,-0.0006105191072481,0.181980770873698,0.0896449395552152,-0.0094480711653758,0.139023264180307,0.0165416120378928,-0.031949731997423,0.0066051255867184,-0.0585015535484973,-0.0691107629404885,0.082256506434669,-0.0614274375719129,0.0388658767519848,0.131291558052289,-0.0783077149259018,-0.0326823549261207,-0.204086170247456,0.2135964452464,-0.0920155967678882,-0.0448973447624588,0.135943022495813,-0.153120495943519,-0.0280516250937858,0.162957917030121,-0.0332951778790566,-0.0270840099049397,0.102560298480623,-0.191652315070783,0.0479015595392571,-0.108163251193179,-0.337430454807511,0.0272982675538985,-0.0087200559280535,-0.0204212881760281,0.0953607807064704,-0.0054117335204749,-0.0184491962673322,-0.0376148885435481,0.0791831762872388,0.0741216273112986,0.0163227466975585,0.134751934275257,-0.054495165897537,0.038329080706744,0.0151201392485641,-0.10469365958746,-0.0689402783595965,0.0378222346554437,-0.117664310809373,-0.0395155612359243,-0.0482125787071005,0.0144842778387509,0.0651297175920931
progressive,-0.15677462834812,0.114192402701487,0.132010256328782,0.0538134489315209,-0.0361110310937323,0.0193939671193094,0.178015568099527,-0.0632776747064526,-0.0743240498316737,0.150098214613875,-0.0040726953709407,-0.0665634450548125,-0.141232293290436,0.111099779817922,0.0369590691813457,-0.0367779934331009,0.208842205273647,-0.142692970992944,0.211090562481021,0.0500485823325964,0.042910425440327,0.0901591240156872,-0.183519516363887,-0.0115194355175109,0.0719579933879408,0.0621708491953058,0.0565839078796674,0.066939931714705,0.163121333324103,-0.0923124164552324,-0.0303407505829959,0.0438195765929731,0.0197644179209271,-0.0212250956234356,0.0421461348862768,0.114626984497275,0.0848219163361698,-0.144849281361627,0.0662548618005119,0.0361344200445472,-0.125249340578689,0.0468797567383113,-0.0675540802941688,-0.0238122153764842,0.0907649732900231,-0.0530076618518313,-0.080623222423742,-0.0652838431005488,0.0156864411739958,0.0210885343299676,0.168073000556315,-0.06367755031716,-0.0190121990834265,0.160027955958253,0.0073728008827034,-0.0036788556185081,-0.155384117498056,-0.0210855164008302,0.001615346570801,-0.183996349167598,-0.0840810147329345,-0.112349956963095,-0.0882480203894195,0.0663363458872221,0.0363569923184316,-0.0381134270764068,0.125457577689171,-0.0414188139641599,0.0323069314160214
progressive,-0.0575397965116944,0.0712706190713623,-0.0856482269226925,0.180733947262959,0.0855578727492356,0.123635380298312,-0.148590450055664,0.0542298219573897,0.232443640732346,0.13699198598958,0.0114117321076073,-0.13647621424943,0.184900780562213,-0.129049101191272,-0.12813275928213,0.10773078691556,0.200577229656987,0.230912137492252,-0.106397309905626,-0.141983301121628,0.156043163462968,-0.0011173799450837,-0.214765093744057,0.0362403060221197,0.0755624423105653,0.218511027185291,-0.0107318169523441,-0.107119390341835,-0.0115570517365838,-0.192312081640016,-0.0104976490528016,0.0089638869583705,-0.005022186141313,0.141537553865907,0.0794092712454931,0.0754005577497884,0.104204715296405,-0.115544164065246,-0.137263801461396,-0.0420591147927444,0.002465915983928,-0.335293043426898,-0.1088971087046,-0.105507321297075,-0.192899383767486,-0.046510563738388,-0.203094346339207,-0.0954072306074839,0.264150426101266,-0.032566655919651,0.0674719790289448,-0.0308597149927609,-0.016064972040638,0.0751242245692993,-0.138365369426125,0.008235782910597,0.124455344422434,-0.0205179268891725,0.0566580903690441,0.219881398816055,0.0386301739100549,-0.0112942716821133,0.196955533204256,-0.0443872406621507,-0.016093584195566,0.188859046311071,-0.109560458928063,-0.0435943827900664,-0.201679550573161
progressive,0.0563637377361183,-0.255775253660861,-0.0611511539544953,-0.212811366965401,0.122404690633935,0.104218788477899,-0.114193596093433,0.0455220897160585,0.143562422019342,0.0820331345340541,0.018549019553837,0.125528046296223,0.152032886129701,-0.10585827718,-0.043537229955146,0.267161577777622,0.0169573094567091,-0.0408739140036052,-0.114777860177113,-0.106270538285774,-0.0121412260753478,-0.128349714195677,-0.184245221603052,-0.100194464836103,0.0096116902177337,-0.0643482251787436,0.096194713048295,0.0840780588269337,-0.0487423676912941,0.0733538096648095,-0.150206378316702,-0.101301563368497,-0.0142475800031938,0.112238768598504,-0.182076072937241,-0.112955447673112,0.141326383306567,0.0022360387127748,-0.011410895970748,-0.0839115162610249,0.0957742613245253,-0.211092702289342,0.0754205756056771,0.0171265822286163,-0.062790642656597,0.194239140660576,0.177541200773725,0.0307462148521542,0.0272501860710696,0.314495159173688,0.036762223769858,-0.135564283546724,0.218767311351137,0.147851575642992,0.171663067258946,-0.10739128784816,-0.0417066268331489,-0.0586953336588408,0.0525796722221916,0.0885078180595066,-0.0719682301205686,-0.0101631918294316,0.0305455447112641,-0.186752915812678,-0.0529182177660061,0.365214196007899,-0.0927423675631865,-0.130217175098654,-0.163617150181354
progressive,0.315885453441646,0.120087401539407,0.322003172113294,-0.341101633956256,0.431935781745955,0.125056107059527,-0.336598744578647,0.123596549812992,-0.107883018605611,-0.336195037255137,-0.230020011172067,-0.356007750516617,0.183065744006931,0.483020285374691,0.288215974576476,0.193189481504176,-0.318494023839709,0.153439837343214,-0.222039027930374,-0.0388801206949411,0.157166366483304,-0.30079301042428,0.348865236331444,0.317779772421192,-0.327872455508936,0.0553389577303394,0.0400912426654704,0.360293259027721,-0.222163245568377,-0.414607421244535,-0.0350914827358494,-0.239429497250795,0.110429480184673,-0.269831764152031,0.360883292808235,-0.0241603305915848,-0.0772633708378701,0.152508205058191,-0.174091019661214,-0.252068641917601,0.0361783870683757,0.0917347256652204,0.346908808532897,0.04214083369252,-0.303774233736353,0.0953680915768083,0.279893392830275,-0.369174820144935,-0.0610840234879785,-0.165488948229505,-0.0367684208488899,0.307624980514446,-0.25737894594223,-0.40035344728369,-0.426252824807317,0.1817925132174,-0.367932643764905,-0.209399883263568,0.322220552979799,0.175674794545752,0.309643517131995,0.333027487486061,0.321164703056773,0.217970900285776,0.333244868352566,0.0090678875742194,0.432681087573973,-0.307997633428455,0.0777602413898821
stable,0.0894747673689814,-0.477601891769608,0.0882808385590429,0.0033067206436611,-0.166584195975498,0.010276461566697,-0.108638553715166,0.307570666451182,0.396574827908989,-0.0597083978158998,-0.289575802934376,-0.10635157411174,-0.372207425122508,-0.111278985973597,-0.0651776375563316,0.212567631941738,-0.15418768277427,-0.100839344962604,0.303343232246276,0.191801564852607,0.395544742838845,-0.0784486483319634,-0.155611647625485,-0.178887280759796,0.0674365269500972,-0.0338073265215574,0.0400761882437507,-0.0823516216354165,0.368000868776134,0.0018494935678316,0.340021359215289,0.302970040525023,0.21335505935613,-0.251958836626937,-0.255032911497006,-0.326874334449528,0.278342613500467,-0.312537319197143,0.0713981006064743,-0.0448093885715856,-0.432397626973704,-0.0557810353777075,0.302977015627759,0.0518457488432088,0.151870477725652,-0.0606084707670055,0.142057314819643,0.0720816132249929,0.0051155023873561,-0.209954198550363,0.325558697214286,-0.0126196215894448,0.311817602473943,0.0006290878373008,0.173456712507326,-0.419094967262526,0.0234590735913187,0.0767899024716252,0.0892197727968246,0.0405643030862846,0.0420935113243697,0.007311283708742,0.255725534453793,-0.0748675261976467,0.263940117691777,-0.136442452015953,0.0705794038539635,0.0436824112579838,-0.386709422906972
stable,0.196346915009239,0.0388728539909017,0.134297603034179,0.0029523840496085,0.0161852174185807,-0.3265035197399,0.0738527683051882,-0.242533850572791,0.203144815762673,0.141941213469038,-0.157793254104426,0.0276652247548055,0.0102573458197992,0.0896263786394227,-0.0228925281342481,-0.0614291654078035,-0.126390126314819,0.030697863066059,0.0356699793670677,-0.0094742587819294,-0.0065808494548934,-0.168658586754869,0.0412014435522692,-0.106453630151164,0.0493843383059102,-0.0581405646408487,0.0414178868639785,0.123117941192292,0.18426864863166,0.0229204955284577,-0.0570200449119714,-0.0809674301973872,-0.138183246868826,0.123674249142332,0.0099022815107029,-0.114426769448232,-0.043980551355144,0.0493703546088053,0.0961056942935985,-0.173435539283241,0.111143640562753,0.10729022003013,-0.238678606079676,0.0084686485640438,-0.128321700475776,-0.029340836460061,-0.209199148622228,-0.0162405442201693,-0.0757837344793143,0.0370476775253076,0.197183504888206,-0.0779214161758595,-0.0315873477992916,-0.0617191751260208,0.0178352936769492,0.192320826216713,-0.131634012729126,0.0344381980481825,0.0903766343884377,-0.040319862647835,-9.97098402256576e-05,-0.0224638974186439,-0.110475463035875,-0.191438637325448,0.041186243881503,0.0595638618113869,0.126372494696731,-0.0028131550653909,0.0493101639125716
stable,0.149652697581941,0.0504926744583162,-0.133697108522892,-0.131295364058409,0.0413019989742275,-0.169875385972889,0.0023857328347198,0.0467139298341961,-0.160828815156669,0.0127852863659316,0.0369388298637499,0.0806585849322238,0.113314303834312,-0.0449526505602418,0.0521258606941647,0.313467681689451,-0.135298271499214,0.0977429938895802,-0.139973667390074,0.0465778309812087,0.0931076270731278,-0.263167146788294,0.0606280360984348,-0.118181839282331,-0.076647671676537,-0.0048195005587294,0.0392765278091801,-0.0043871865551224,0.0555203262039674,0.0940603190440394,0.0081018846601896,-0.0510770989446737,0.0919067548408862,0.0655596180655068,-0.0529104305525625,0.0126892165873523,-0.185903027365873,-0.10445186676037,-0.105804849475362,0.0934839003725635,-0.13000642786247,-0.0428551270612599,0.0279002648624119,0.110632355848973,0.0211993978065041,0.0114162920211763,-0.167753845029262,-0.0983914648949906,-0.0271877473379486,-0.187864452011867,0.0971425577734594,0.0807866779703295,-0.0193180313093257,-0.066376211183431,-0.120743700044447,-0.105372535471755,0.0747663051793586,-0.22770138686276,-0.192836063053347,-0.0639424434594215,0.0607401175067773,-0.150685447701669,0.0515974769119784,-0.0906258244598286,0.0952531854613993,0.0895770627103376,-0.140710202359183,0.0993041277914942,0.0838689166997495
stable,-0.143384865245408,0.0069345125469246,-0.0044061791348454,-0.0585064799447197,-0.0344963638428983,-0.0370355588304948,-0.123091821653947,-0.0758125902689277,-0.107638213376298,0.0537611782853901,-0.0863881442975912,-0.0202930435914615,0.0129856169517767,0.0672669440202724,0.0081872142565848,-0.0114420663865981,-0.0488891582450256,-0.0598134895319664,-0.127137155113274,0.128300550535347,0.211013861782924,0.0066460773748545,0.0886775230482902,-0.119268547071862,-0.0986689656824686,0.15963740274444,0.0399621500115412,-0.0035722515034627,-0.0334283089170319,0.0614741037443869,0.137619782329178,-0.0844728864813766,0.0110667386103896,-0.0191936107807674,0.0221781303645726,0.0758379339451347,0.0919227204445102,0.133253428971229,-0.0054175124996771,0.0347329048208303,-0.0133392215769506,0.0747240190337509,-0.105784504488015,-0.0592547218136883,0.100206482039027,0.0136771372597106,0.0324543876456487,0.0491763865753716,-0.0464018574515672,0.0193637754638715,0.0108326113159059,0.0299284679170178,0.180612311910042,-0.115660090316675,0.0515381758295191,-0.102074673028,0.0724527429089141,-0.116422814286334,0.0039270629703607,-0.080268249914463,-0.0074486271214094,-0.173888996664842,-0.0135178341521237,-0.166984655161021,-0.076980813057898,-0.13149988794605,-0.0875141276262165,-0.0339110456066891,-0.147520711834046
stable,-0.161869185009333,-0.124486634867076,0.099315165309795,-0.173121238909941,0.0124418028137935,-0.0535339316415775,-0.0162068263760138,0.0152882483113682,0.220887986173208,-0.0758089681780458,0.0763486499885675,0.0353810772278617,-0.005912010615363,0.0197353493351699,0.0756578591055043,0.101946802037784,-0.0130405983100529,-0.0518079404263503,-0.0224996593702494,-0.102014904305682,0.0043199767903918,-0.0107835928456729,0.101579691832717,-0.0838591607048435,-0.0307195343153789,-0.0040158325205601,-0.114658583337178,-0.118646487048883,0.0747868379781047,0.0020215137838031,-0.0627353964467008,0.0474924579270385,0.108874063836129,-0.0288588978081997,-0.244052158581735,-0.0285128832551417,0.14695176157219,0.0235750331614563,-0.0078830324146841,0.004832968015111,0.0037028831090204,0.0831714424493555,0.0383490978851657,-0.0201540521674322,0.0184362699124432,-0.101308199963386,0.0083350296890299,0.0094717643115147,0.0412756151401479,-0.0420187782723287,0.176010288452551,0.0324570364189849,0.079413618924886,-0.0275504170622951,-0.0428265583038148,0.114038279447892,-0.0679765194680698,0.0696297765439796,0.133192443570218,-0.0179120888201367,-0.0121492611525666,0.0244509154608405,-0.111321893230963,-0.138435492716336,0.0256167712551201,0.050148492235177,0.0445772681199828,0.0269889058379556,0.0949621233778849
