group,ARID3A,ARNTL,ATF1,ATF3,BACH2,BARX2,BATF,CEBPA,CTCF,DUX4,E2F3,ELF1,ELK3,EPAS1,ESR1,ETS2,ETV7,FOS,FOSL1,FOXP1,FOXP2,GLI2,GTF2B,HES1,HEY1,HINFP,HNF4G,HOXA1,HOXA6,HOXC6,HSF2,IRF2,IRF3,IRF4,JUN,KLF1,KLF3,KMT2A,MEIS1,MYB,MYC,NANOG,NFYA,NR2C2,NRF1,PBX3,PGR,POU2F2,RELA,REST,RFX2,RXRA,SIX5,SMAD3,SREBF1,STAT2,STAT3,STAT5B,TCF12,TCF7L2,TEAD4,TFAP2C,TFAP4,TFDP1,THAP1,VDR,VEZF1,ZBTB33
progressive,-0.0292470163303089,0.295418284591213,0.0101347409390786,0.154567427566342,-0.036240768233443,0.0284709532497905,-0.109103448106737,-0.128521097432018,-0.100943305538209,0.18186280597227,0.0952261544420814,0.332508589332916,0.0639172900457796,-0.0783525225523467,0.298242419470023,-0.0052051331465544,-0.113812635616037,-0.0274606936183463,0.106217320023271,0.270010254860392,-0.0259338239480954,-0.128436143781192,-0.102798509588679,-0.143236447381849,0.0669342926724106,0.0553208990000364,-0.186466375429192,0.0784191078462374,-0.0593297929011762,-0.118632033266949,-0.103861578246312,-0.0040754791950304,-0.160362644179445,-0.091345839039489,0.0455282687088786,0.046279075298611,0.141211336029727,0.0413379872830022,-0.114326949610227,0.138490523158678,0.233921025571665,-0.120413763889678,0.0577524102493532,-0.0756500780382335,0.0786624885756307,0.0708834894135106,-0.123733844405743,-0.0982110124440756,0.174531535510449,0.133657349240065,0.0727731341332346,-0.218346954935107,-0.0434067234828459,0.080122772951991,0.0422793655759388,0.218528342459843,-0.0573758589321785,-0.119483865819826,0.211141966927216,-0.016696836454232,-0.166667582697503,-0.153019893494539,0.0201248310672914,-0.0711934554367946,-0.0701510511807135,0.0910703136854588,0.181027045731712,0.0205197507414014
progressive,-0.242228453238199,-0.296558088820177,0.231835451222622,-0.247022022060091,-0.261448129335445,0.0666219048024405,0.208988250432061,-0.173534001473934,-0.134844188146049,-0.240509275911706,0.261950564962554,-0.22091958321558,-0.219994163378299,-0.0590028922582214,0.0612933631065034,-0.207261506303955,-0.0213330837877813,-0.0920735987082261,-0.272610675075074,0.240612941093805,0.195909033843837,-0.0224794542321643,-0.122987010018339,-0.152232698252927,0.229000927338359,-0.190386025346444,0.115274925814279,0.361869423583231,0.171195103095328,0.235552264174971,0.0209698773103531,-0.168367389332517,0.0963518683402665,-0.113094173589387,0.229602488066599,0.210720291321298,-0.118332670346128,0.240566783603965,-0.0843138436540035,-0.196027075949002,0.229740960536119,-0.229420128147724,-0.207381818449603,-0.282273480734988,-0.228187496164952,0.183296688915141,0.236792462959356,-0.241994639068355,-0.226197427340709,0.20450719051679,0.201192174730096,0.113363551726813,0.252197714363444,-0.194439560970576,0.0069168133545244,0.280005710291545,0.0557741380099164,0.257390053630345,0.019877231157423,-0.111347755777086,-0.257938646747294,0.001051028744058,0.266107765768785,-0.177547433049516,-0.204574535051147,0.188129605105421,-0.253608166184124,-0.253875274281066
progressive,0.198531396467802,-0.122776953853326,0.109158354884082,-0.186136375774489,0.109977829346353,-0.0357947346466996,0.11712626056307,0.144769064559877,0.161754193813173,0.0487688706566134,-0.0215136457822006,0.0356324922233718,-0.0491707211032819,0.146739258432048,-0.0122823523437799,0.119193349215839,0.203056908507386,0.0383155011869226,0.010752316157119,0.135775125777806,0.237382447876173,-0.230941573894524,0.107767276328512,0.148216716055593,-0.105649862479618,-0.0524133162028475,-0.144312382183103,-0.005208282237755,0.171126698249675,0.0714873166564891,-0.0663789336886536,-0.0062425776864698,-0.112746466255549,0.0155256985656758,-0.0332972528987135,-0.0682927933860576,0.111733202232081,0.0970983347500474,0.0536744505952892,0.0416797781039841,0.0517042567231186,0.0209457973005533,0.0730661757946145,0.0756898460940777,-0.133370032076438,0.0750386230337758,-0.141430325802043,-0.0347874796018728,0.0139415815712389,0.0265611878412883,-0.13270003095788,-0.0783600859780147,-0.195113789865295,0.174217566638536,-0.0840821358896412,-0.152256251947524,-0.0368725951905673,-0.117075184244615,0.107278295691538,0.0574413290813494,-0.0653559050748921,0.125127215624588,0.058142126215446,0.266021240082853,0.0040267668123167,0.0017621329866993,0.0668446295333908,-0.102327648413049
progressive,-0.0450076077370158,-0.102282956692813,-0.305441275201287,0.0019703603023834,-0.0686859970693235,0.127176810333368,0.0472409552720134,-0.120810611624699,0.0103982153993693,0.0965299406508609,0.203475810867019,0.0779164401456343,-0.149934063037453,0.116625980581394,0.189523861256988,0.167405681154438,-0.212632672023323,-0.048362398238031,-0.122028801189244,-0.0729006059318906,-0.150829309730859,-0.0587238226773973,0.0778973633515586,0.0883541717613031,0.143928960788072,0.0872763328960297,-0.0562261252816374,0.150683508518995,-0.138795940553578,-0.0177782094503435,-0.0240490241886343,-0.191510573097151,0.234741313728836,0.165996723649137,0.0942543516432673,0.0601504943486251,-0.0587701520344381,-0.2247082826732,-0.207190335199174,0.152922306566586,0.1509151553042,0.100676418106015,-0.104380041412985,0.209102102491183,0.0199475134623728,0.0050485372893019,-0.0821146974704222,-0.0846014938409961,0.103948088289986,0.137509619581621,0.0464165652423163,0.0845251866646935,0.223702663099785,0.260759335591705,-0.0050689767115258,0.0294000649268499,0.0985466303102852,0.111482059321714,0.126949251432609,-0.130967641841827,-0.0801020956954427,0.0674705327610759,-0.185286087715901,0.0490437123121608,-0.130800038579591,-0.0055349955382306,0.298712617405181,-0.0046915287144579
progressive,0.371822186164525,0.0599933575805798,-0.410047767521509,-0.365394326423749,0.354619121930756,-0.428461877793395,0.361605925996818,0.162994375745581,0.191686851110207,-0.400421504141603,-0.0573849507292502,0.0396850470952282,-0.390919450611759,-0.227272973153346,0.384988430271236,-0.337012375684282,-0.537300758911373,0.251587051303239,0.228887701204169,-0.0426971359592636,0.0843695406555048,0.153958109153475,-0.451409647592592,0.0609870363810863,-0.29720311873899,-0.133463483893029,0.163273847908224,-0.224478251526921,-0.283540035232026,0.118340934647821,-0.122533017087457,0.149921289026418,-0.18168795818011,0.0923189710595568,0.154268633778634,0.388528410998041,-0.164174369321183,0.235781347882682,0.375362166891329,0.500565695755148,-0.228049284716241,0.512179316736068,-0.426319257879803,-0.228018232253725,0.13725188431996,-0.235160298632366,-0.412718279297871,0.164826471034015,-0.308475162632236,0.135233474256431,-0.148461823288174,0.391819972024718,-0.332882398169677,-0.312946717234515,-0.141630281534692,-0.287607907821599,-0.358718046982846,0.416258260024675,0.109459930368294,0.28105583823076,0.122129335074752,0.0523544518016861,0.333161870332319,0.205691511704845,-0.0547765438779207,-0.412159334972586,0.0905489806961546,-0.094088961422959
stable,-0.128885688555857,-0.171609288507418,-0.218196612729355,-0.236635739082908,-0.316526161975311,-0.1011607301882,-0.185484296717317,0.211240326927479,0.37812340153618,0.137177014322869,-0.218377561234422,-0.230197714431278,-0.200102993809299,-0.215963130278456,-0.188890391797259,0.262858540646193,0.137389984081712,0.242011093901374,-0.24583711267174,0.375330305043693,0.0949837545447978,0.231317842520108,0.257460780423827,0.240170629708733,0.354887576630627,-0.104732236833507,0.173434547341387,0.284199711545022,0.249116164848385,0.139078442056353,-0.368612094421521,0.341570145607416,0.219426304664315,0.0223237875975507,0.316082838137896,-0.11695052411023,0.234489794023989,-0.208526904619684,-0.220363494761896,-0.201187263778146,0.357582667244322,-0.266432652571023,-0.262538801795616,-0.0997034789290659,0.0313954656348454,0.222207985295618,0.259569398932485,-0.277000945272612,0.0389473657044484,0.218733726629606,-0.225837755464808,-0.17787181205662,0.193108528820229,0.189693386315034,0.105677100663501,0.148495959108176,0.215545527655243,-0.149068315335068,0.222763857208436,-0.410398362169346,0.16146106160241,0.349373241991777,0.125105001649195,0.435842232523907,-0.180705977228136,0.139975605586713,-0.206666403459074,0.162023754610707
stable,0.148132498295639,-0.0109662256506904,-0.0464540236763406,-0.0495385975968241,0.0212400331509215,-0.0374185443345693,-0.151693679617317,0.002513739290737,-0.0601017738763516,-0.075981189599046,0.0976412938140302,-0.0274468718833096,-0.0189937776057526,0.109766210417114,0.0579211734323677,-0.0149298484259275,0.0188490932161044,-0.121462545109684,0.0470218187180693,-0.0384434934141782,0.0200649284232323,-0.0172563490947668,0.0211184496302087,-0.0405286507944026,-0.0200740471872858,-0.0159979596553894,0.0154161825087787,-0.0401043243071149,-0.0498930135597019,0.0371571397650368,-0.101141683375352,-0.073629156390857,0.0444953131576575,0.0295332450987411,-0.0819703938293583,-0.0079509543370131,-0.174352592454957,-0.0095899001962215,-0.0623279681406029,0.06803145109724,0.0400338058651015,-0.0019915380692755,0.0947482139386693,-0.0147596314969296,0.040956016869708,-0.0723190939551767,-0.094773746478019,-0.0375741712410817,-0.018190110533841,0.0313132278419764,-0.0027216471111558,0.0257404471701055,0.0105716871259774,0.152498562524435,0.0415894670126217,0.0890508101580678,-0.0425870598000702,-0.0207536990680703,0.0414016204731204,-0.013780276237588,-0.112621599401053,-0.149533748371854,-0.0706278671820617,0.101283328176982,-0.0787733551522153,0.061425818416914,0.0112580261004011,0.0252449943232009
stable,-0.122103341594503,-0.21312220505106,-0.125511062304363,0.0582584571006454,-0.0419141666702178,-0.178957211236284,0.0488253754166779,-0.012697151403716,0.0147401877075195,0.225803395233652,0.0641242058635186,0.227351633682628,-0.105727128721829,-0.065632541259686,-0.18921229580811,-0.0628792306158884,0.0340931683197202,0.204958040446408,-0.0497112231890302,-0.114226478970074,0.114034944316592,0.154919612224346,0.0451303527265959,-0.0163283292093042,-0.0776992244290252,-0.0437816295416631,0.0639566130417223,-0.327707811496411,0.348696817273767,0.100874917500296,0.0523368440638401,0.0628074051208328,-0.026407840348772,0.0160170853973966,0.30641554251771,0.148694735986195,0.103253139447692,-0.0311962066858114,0.0796385127955261,0.0358169802010543,0.159428657191725,-0.037764249178117,-0.0793591914258655,-0.232985944739211,0.171503320971626,-0.0649302475302536,-0.0884331456345551,-0.0830382528948241,0.251700476506473,0.109669550339325,0.0120267801165305,-0.20851739275694,-0.100635499183444,0.0467105136178189,-0.352495587901152,-0.147856771877213,-0.0836926629608861,0.0974512355693125,0.021491784242745,0.0151871018989765,-0.121281338706645,-0.0794310169209211,0.192923279719315,0.0570773267375091,-0.231940484755624,0.102008164200062,0.0842672669213309,-0.107490843655972
stable,-0.19672812282936,-0.179350580258222,0.167737078566226,-0.0384522042450934,-0.2870374454242,-0.201977237910908,-0.246298152531382,0.0026901263631309,-0.327609507742566,-0.0160180422176769,0.199802037345371,0.198396819280909,-0.233423804493876,0.188894753978579,0.162740613992844,0.0444616770464526,-0.315093682807122,-0.366551372734437,0.300123538649502,0.27683878657793,-0.225120024458845,0.307355358671318,0.0538398232900151,-0.276137380643357,0.1541769648637,-0.319202261308953,0.0571519511422958,0.227833009677476,-0.262116480537843,0.111338266557795,-0.348563859650729,-0.356133750114423,0.0105836500968082,0.36338241350345,-0.222097843142125,0.188050179422713,-0.379624231885501,0.227751199036737,0.34133925821486,-0.195510587999535,0.187849262113838,0.170504203179465,-0.0370277366181045,0.13998522489076,-0.318342046483533,0.20535794232969,0.124038165434901,0.356586114833804,-0.343731016358825,-0.0815279127896108,-0.384583400431488,0.204116345546707,-0.357455954440488,0.352842074922327,0.237875265828216,-0.277500490289791,-0.265912253648611,-0.310744484773706,0.212923020402753,0.204415916863531,-0.19653081481346,-0.283843221142397,-0.0629147889237794,0.168278472512295,0.374567612429223,-0.173076425972119,0.388588512534736,-0.247596294904289
stable,-0.249766497033782,-0.160655308770091,-0.196195933518966,0.106454011368462,0.139021333399286,-0.197952883043195,-0.267945107805867,-0.104463977482168,-0.0846037150226063,0.232408330391716,-0.0194618343075469,-0.0681446338643943,0.208163251386219,0.126415724380582,0.0852871207538636,-0.169134376487049,-0.136160427817119,-0.0277031458988459,0.0885255231550796,-0.180153967567145,-0.178331613352597,0.219373056527163,-0.136118427746375,-0.146921194033778,-0.118279023652509,0.121823976188388,0.338196981860844,-0.173004566211968,0.0860622670976608,0.0688312915095259,-0.335027739881462,-0.157214829692627,-0.0285204297181982,0.163512779231969,-0.0076348983561375,0.109010794300971,-0.00746543242184,0.203916755683953,-0.120767699600072,0.147026400317854,0.277673002053785,0.0500277178527149,0.0301241270758981,0.223738636399476,0.130869014324295,0.0705747295606155,0.0375116509695653,0.119451086695393,-0.0061561477737789,-0.141666192816027,-0.0024609201756217,-0.115075247263814,0.124188483987875,-0.278871355217287,0.0210978217959711,-0.0622396620862065,0.0863264049471454,0.105608788570752,-0.164688094188727,0.0594948177682307,-0.0587723890704812,-0.0924883695246151,-0.170970929198795,-0.0426727130977913,0.0104105671535138,-0.150064832916599,0.118232764032606,-0.228896171804204
stable,-0.0311848625919461,-0.0199672087981614,-0.0120885191825235,-0.207314625892592,-0.0472216830312643,-0.0975679725618566,0.224709841093227,-0.0070887308159797,0.0115609843378538,-0.0429611002535163,-0.0734736320756854,0.104259335591614,0.0249992403810177,-0.0106638466987863,0.0748720323090938,0.0687726905566314,-0.321533831293501,0.119516944970045,0.0301429290277712,0.043689259555242,-0.0140060949082242,0.0973751103605795,0.0284331429183071,0.0501340216898678,-0.0915838704528817,0.0038653048296197,0.0609372904443761,0.0756428840176037,0.0645121077788834,0.178499042603022,-0.0259731049329772,0.0134346734635736,0.045674605744859,-0.228336008735195,0.0224406814569549,0.0639326255301546,0.164585497667547,-0.0127441312475459,0.0639063532798259,-0.0109991164387773,0.0696907265766423,-0.0445392265630374,-0.0740820735094357,-0.210446397551101,0.0123569141034958,0.0761608653166993,-0.0345706988530658,-0.0829083554267043,0.0849193767700517,0.117884184321772,-0.153260665034353,0.0715435173214186,-0.0701537749886868,0.0248344417198645,0.116277098827229,-0.0915178912787606,-0.0320482642732051,0.0623509166410432,0.0618681640412522,-0.0221322810638911,-0.0215142860845667,0.0387724676158733,-0.119160179752512,0.0194704244283084,-0.101853036300138,0.0393531440577988,0.104256350108622,0.0819962903726772
stable,-0.193660590678716,0.143332114263892,0.046141955265093,0.004311381586257,-0.204085204953345,0.0529091992531245,0.14213389218003,-0.0357270614849733,0.132331115737313,0.137780616631517,-0.049681036717087,-0.0764266350912784,0.0981307195239522,-0.0353930050539147,0.0130354569550758,0.0405611592408131,0.051236315838737,0.0390343570608271,0.202296497055075,-0.0055932546862578,-0.0357117277471543,0.070016037415914,0.161516421325219,-0.0303061744408068,0.0927383094214497,-0.0463129538234504,0.226403049623903,0.168713420697305,-0.0026489032082468,0.0682103528793434,0.0413351022755567,0.0501211971375188,0.0780573507266633,-0.22984519994754,-0.0773359805072994,-0.109280948177521,0.138676818843693,-0.0893714587031735,0.0206654975121776,0.0494194048155489,0.174681804326637,0.0020062553035791,-0.188468477526475,0.0499322635822479,-0.0130598266455383,-0.0059824851917905,0.154678532616521,-0.0991109834773865,-0.0751317556958061,0.145061951561608,-0.161485343124461,-0.0001994755000214,0.255324806593044,0.021006946995399,-0.129569400029397,0.0952163509797124,-0.0024755772075418,0.0155611426272765,0.101032355589467,0.0610896114712327,-0.0523111834781802,0.188991330604431,-0.0359202391998191,0.0327220595975529,-0.0807262425574244,-0.157809490207456,-0.062843270825917,0.166032070204566
stable,-0.240427203195396,-0.138453382745376,-0.174993298372683,-0.020281614021204,0.0105850552596341,0.255756960558912,0.273737580323174,-0.272184821553411,-0.108450883029239,-0.156636439715329,0.19592437080968,0.354057590833669,0.210228088387048,0.0327236804324362,-0.176873686359429,-0.0144502647031864,0.235217030299798,-0.190721864985722,-0.267242465877872,0.0412290369856195,-0.354424748555452,-0.0209801571622142,0.237671354941906,-0.202147768213179,0.258642828648343,0.367707784458697,0.245441887859456,-0.115577967454588,-0.0347445614307937,0.177274506281918,-0.195604563331489,-0.127979124404312,-0.124324637906697,-0.122989584199985,-0.236584630394196,0.248397223595109,0.121655049732996,0.171886455114717,0.179130611525916,-0.0803134592518738,0.188789917599339,0.101553678181277,0.306686257270078,-0.0733840063028742,0.102120919958522,0.360128862046251,-0.101616705045416,-0.276796167429947,0.217203300717513,0.421009664222531,-0.20887690510599,-0.291204837717098,-0.0119657910142356,0.179681955729541,-0.132549571866993,-0.153927621323476,-0.171454668619015,0.0584313385017821,0.482134641640035,-0.287467659531828,-0.192348554653788,-0.121267177660598,-0.425747815067793,-0.140703900272739,-0.379031154412522,0.0203058746686444,0.243771703578925,-0.0263715336731666
