group,AHR,AR,BACH2,BCL11A,CEBPA,CEBPD,CLOCK,E2F8,EHF,ESR1,ESR2,ESRRA,ETV7,FOSL1,FOSL2,FOXA1,FOXG1,FOXK1,GTF2B,HOXA6,IRF1,IRF3,IRF4,JUND,KLF5,LHX2,MAFF,MXI1,MYOD1,NFAT5,NFYA,NKX2-1,RUNX1,SOX17,STAT2,STAT3,STAT5B,TFAP4,TP73,USF1,VEZF1,ZEB1,ZFP42
progressive,-0.0466307863926173,-0.243912714761605,-0.0523636370390226,-0.283321659393592,0.18010921066046,-0.158244057232342,-0.0563115772015001,-0.0354046388752811,0.373243570720741,0.0996167935345885,-0.0392069679193328,-0.151597614246137,0.0855888062707706,-0.348365206567782,-0.0303293868282175,0.199080930251473,0.179045310069381,0.265449068890051,0.323918978637248,-0.114851943941484,-0.271296999291341,0.242428420780233,-0.026104315827446,0.313601726326859,-0.277079169832697,0.26144711169977,-0.228081028482449,0.021799393568183,0.0469220086294687,0.26791036650473,-0.0990930632215412,-0.271329879221308,-0.380977399962286,-0.122261671016211,0.349238873278336,-0.23236246507745,0.305494475023544,-0.199466095145373,-0.290963894544515,0.202465214471657,-0.206572857151117,-0.257308937656769,0.0683573744015874
progressive,-0.408539398148592,-0.371221192353991,-0.381875486068746,-0.152492811518688,-0.375069584076913,-0.364548845380827,0.364625272819256,0.386084399142643,-0.399261570319888,0.260003057558686,0.376494685605603,0.322067541523456,-0.132346847546492,-0.390893151809059,0.328147768847376,0.127721829530037,-0.123675807259257,-0.330483823682594,-0.0842600928766557,0.313574831925888,-0.333443649934487,-0.0508003147312357,-0.228850770458365,0.38280419524481,-0.227620211500223,0.401152956422428,0.316946131154375,0.335876976054979,-0.174449874183356,0.36103163922443,-0.399430637077626,-0.319482904514761,0.257355889009458,0.364181376080905,0.345581716746827,0.230944419074727,0.331736770476236,0.386344561231033,-0.342008155004518,0.309776619834258,-0.372959723579672,-0.364873854992733,0.354735253488792
progressive,0.234543830834376,-0.376551814596417,-0.0734378222763581,-0.319834574776195,0.315072070089012,-0.297257254555949,-0.384721986637373,0.0721751870336922,0.22008410460334,0.373637923728611,-0.113179209389211,-0.208747057445595,0.246527816628828,0.0108013606305305,-0.0232059708389542,-0.0319895534836191,-0.252753362755913,0.25476275873353,0.004757932682683,0.301806399033146,-0.0435971109075959,0.15942960690813,-0.193111564057386,-0.20356164234219,0.253727961715098,0.276622274247323,0.219149891683902,0.140625714401633,0.146176127864263,-0.217596934155505,-0.186313755367089,-0.0844799751438725,-0.282882872408906,-0.0411914745400061,-0.0214808011410691,-0.359491379805803,0.217502446062512,-0.0573710364636783,0.28403196953983,-0.100513994924304,0.0425303098576669,-0.234457724749632,0.339376084008643
progressive,0.146395249721214,0.210345785933978,0.216910758125154,0.0557896977488295,0.0033481078933303,0.0583391744015489,-0.294693531576961,-0.341426025028862,0.122947324800201,0.177786204585995,-0.122517292593718,-0.323574103625976,-0.112259349018948,-0.12461300149609,-0.311677011316106,0.0369297138359412,-0.0585932843417433,0.272580381946199,0.140635889812962,-0.296402490735191,-0.159578250025144,-0.0981297193773708,-0.116817969649358,0.144858024203884,0.279266824273622,-0.412167719203744,-0.380483560561815,-0.244948020262755,-0.176882857710689,0.0960270294326855,-0.116721631265439,-0.0665712194970767,-0.28009617210041,0.223298411841579,0.232704668254158,0.239054624342093,0.0948025546109796,-0.206060822162239,0.0648804110488602,0.228080425826006,-0.056674893914122,0.150821230547677,0.0738035793333782
progressive,0.258215511482612,-0.0081032039577398,0.058402360232003,-0.200966046122646,0.2532745334596,-0.059324676129632,0.173988306116999,-0.258050812215179,-0.361185493482185,0.11291781775257,-0.186900728683804,-0.0268130407382123,-0.0525061264578753,0.140784933802358,-0.0873894313003407,-0.134098143544548,-0.259269586794188,-0.0712159632383478,-0.191742887146356,-0.293461154713432,0.286379086213781,0.0395278241840968,-0.0501673968603162,0.229030801293354,-0.28720258255095,0.0458193362000656,0.353214048938392,0.335130069374168,-0.265824617638051,0.0951302968697263,-0.231764809132754,0.234927035067482,0.0325775150983931,0.186867788830318,-0.210090385538475,-0.0110677907715471,0.26391410613582,0.384770428578696,0.346626078241042,-0.178402246484224,0.10198178639497,0.350776499780372,-0.0581388414041091
stable,-0.388275414978997,-0.487823972356978,-0.49339561210196,-0.552834642373542,0.427918595317112,-0.505167382344247,-0.475940368591124,0.551087036378406,0.514683469441172,-0.164200131607885,-0.437240899390419,-0.537097559588341,0.340680256859622,-0.537071331848289,-0.568720950274541,-0.520179155990985,-0.343139814370965,0.498904120019122,0.543270389835778,0.139095358083972,0.455108035421142,0.482826466616815,-0.207542690804929,0.57732964531647,-0.482410235307217,-0.118475333107161,-0.530144527200027,-0.374170545882793,-0.583068986596357,-0.0176858331213305,-0.490321945219921,-0.509314290299231,-0.573483673865838,0.366818247340156,0.397140878621027,0.506154042624753,-0.443898699076586,0.378104073134789,-0.017513695295822,0.412612368975367,-0.461347215025848,0.308804631364819,0.463853475464644
stable,-0.0143291321139211,0.26759566421693,-0.2551943924023,-0.570797791834065,0.134521877233882,-0.0038619921024827,-0.173715013715298,0.36965122005404,0.276282951421151,0.260855051823705,0.376610707933424,-0.473908700910931,-0.056464231075484,0.285778008327872,-0.265989532067782,0.0506060192811853,0.340159472957701,0.127650817559507,0.505316392449147,-0.0034988720265916,-0.296169890292494,-0.0289636864678404,0.20102866750668,0.0218593268483333,-0.312568618693877,0.290023816469121,-0.419450723933505,-0.509522690115817,-0.301190229165565,0.292281557873625,0.377491854231571,-0.148816516076345,0.278883744089062,0.12681294463828,0.0658050089862307,-0.11696793781386,-0.461785256719132,0.26987786448665,-0.242275721515804,0.411795726271455,-0.0882939948262648,0.270346345828085,-0.466064930981448
stable,-0.0748657463586202,-0.511370027281226,-0.450598261031048,-0.224500979678421,-0.0083505027278821,-0.359320287408983,0.0347817289414955,0.0059761042577062,-0.0306987261667673,-0.08812547835592,-0.0703656195283206,-0.0836413947585271,-0.244017572509293,-0.477262114121807,-0.0948957226425027,0.195406576802313,0.483125915749167,0.366275028873991,0.550226737380996,0.30989910844022,0.159108762351145,-0.462438166916115,-0.568828865936192,0.32379254813733,-0.175504946381683,-0.211682436586053,-0.211449809708907,-0.0215139753277424,-0.396275874409321,-0.311094329291761,-0.0913501681701454,-0.4435472601686,-0.424407683311034,0.300505795573409,0.328027961624671,0.0734218553970268,-0.241009466339306,0.328260588501817,-0.207599433811324,0.433456066670353,-0.0922004595141949,0.292909324792137,0.267063676579615
stable,0.388196575398441,-0.405059036851343,0.310301772151264,0.362272040756196,0.413773267991022,0.421109462857292,-0.522267263669839,-0.512311951488847,0.0895008501725694,-0.510772720119252,-0.204247518792917,-0.397281676458669,0.57601431431243,-0.167010239580745,-0.434651062930121,0.573833938537703,0.389168593948375,0.0640756567305392,-0.175808098251529,0.0504807289567165,0.37196677439824,0.102820655488992,-0.47669874317058,0.389486136167929,-0.0506188961820188,-0.54200699699,-0.37241521188387,-0.548675383600642,-0.164777748098229,0.179799191873638,0.434634095025259,-0.31902327525017,-0.524994248379752,-0.253420507082079,0.518799751112033,0.561072862088512,0.4721380127424,0.587480982019315,0.0345624102100474,-0.431575024177338,-0.414093234196985,0.551892013565136,-0.418862427456323
stable,0.629205746441122,-0.528684469243347,-0.558455142338838,-0.5838237525452,0.19264501124871,-0.64079554830548,-0.453455443712011,0.429119963163322,0.569087386837609,-0.349858364976323,0.124318362977685,-0.5518787804316,0.519376636100881,-0.591388335483663,-0.23446645869034,0.157747401008352,-0.0391761859692225,0.509425559728093,0.562230750701456,-0.161691312657937,0.351498616713693,-0.0465786168537955,-0.4490390896122,0.631389017934547,-0.403527966071537,-0.558408152468115,-0.566362483084312,-0.533989098399352,-0.580264547337218,-0.611809088052477,-0.497321875527518,-0.514548241884667,-0.497180165917387,-0.317516707704075,0.556640852330278,0.314781490229153,-0.570955604197805,-0.390043630669384,-0.565819232078894,-0.524095186869294,-0.474669982846975,0.444878034810015,0.354435206134605
stable,0.281802056830333,-0.236102207106068,-0.514793022886334,-0.239591102708928,0.562160998920282,-0.497663865138739,-0.404999235787132,-0.253865350153642,0.248897763656874,0.0367069886945827,-0.346450009177242,-0.404916224762243,-0.0129396855830314,0.354551337881007,-0.344793133446025,-0.21973352764876,0.59178042725169,0.497665993626557,0.310095437251329,-0.579510911261539,0.333261290519543,-0.0990510050137012,0.144537397816823,0.452572762930329,-0.164052590408033,0.0040684524286443,0.222743513492642,0.188082609730223,0.264741314762592,0.390705831952058,-0.405043325891927,-0.298021742140404,0.252923038189788,0.285425655305083,0.316999339522807,0.208578427066006,-0.307712139034908,-0.165647435922849,-0.471269399920799,-0.577764334972291,-0.560369420317175,0.260229528728495,0.425078173580338
stable,0.240850603209428,-0.218960272358491,-0.295496607917423,-0.207280346309916,0.0884387127413884,-0.286718770889921,-0.261005873640549,0.315985189896487,0.325031487320624,-0.102922136533709,-0.251240371105951,-0.27381791967515,0.166637224205489,-0.112214985181741,0.12522085436451,-0.0240343624952237,0.0248983142069177,0.0396285813454367,0.351978163117532,-0.199134808007676,-0.0019635000609133,0.133472140940506,-0.230935826177898,0.225890289757145,0.0623768754008521,0.0699692801219959,-0.248782600108034,-0.202844030952472,0.136938172067894,-0.206174079147723,-0.21904425752066,-0.242460051038871,0.160921121037756,-0.101480951150905,-0.0155638381306809,0.0033036111268123,-0.0079487939310396,-0.159708375296049,-0.266539838552242,0.162841094875493,-0.346133380075242,0.131697205826304,-0.0616077173765443
