group,AR,ARNT,ASCL1,ATF1,DUX4,E2F1,E2F7,ESR1,ESRRA,ETV5,ETV6,ETV7,FOSL2,FOXK1,GMEB2,GTF2I,HEY1,HOXA6,HOXB13,HSF1,JUNB,KLF10,KMT2A,MEIS1,NFATC1,NFE2,RFX2,RFX5,RUNX1,SPIB,STAT5A,TCF3,TFDP1,ZNF263
progressive,0.0648425532997754,-0.0340244002186286,0.0835671285840218,0.133620464456245,0.204634008480456,0.0842640388298302,-0.0904856302981862,-0.010881459976633,0.245045602602088,-0.0395789818807653,0.221433455461925,0.258107494634914,-0.140582666812886,-0.117046420788602,0.13739481994592,0.0220527242138992,-0.0726534681339851,0.123981022739468,0.106751469434679,0.0679590991184898,-0.0253233722981884,0.12404772372009,-0.0779481459750777,-0.167628764438172,0.124165025444632,-0.205397619706887,0.0967555224766478,0.142855100221661,0.0594213735988826,-0.0114909689374886,0.0489470196074248,-0.0820146057592009,-0.158108924479752,-0.0386359680168001
progressive,0.144678750352261,0.0739066210457687,0.0494553141085859,-0.0631834793782871,0.0310155686230591,-0.186466673677356,0.188594191017299,-0.181502971299892,0.0085986528219719,-0.123105270251066,0.0382619986802128,0.13400103610129,-0.0354242993954764,0.003856030538197,-0.202975753961154,-0.0372141396060198,-0.0606546865258272,0.0225357842076249,0.106400852076269,-0.133661844724673,-0.150630499038844,-0.215432708692149,-0.0464813325743158,0.200721796978587,-0.0247935268082343,-0.0517251706869316,-0.109502030376771,0.269144571727839,-0.156854055100886,0.122018797872839,-0.129054747566823,0.0298420270298517,0.151446678288829,-0.0762976174014778
progressive,-0.0354232423851666,0.0550421643891266,-0.0737187620017177,0.0575391730127304,0.185853099371771,-0.0392544554955885,0.0780067910230196,0.134963806899736,-0.150968975268205,-0.0093575530306383,0.0841326546345398,0.15571533033563,0.0292671760687948,-0.0892293610782426,-0.0056426203338949,0.136191546851952,-0.0553124785975482,-0.0273674259336309,0.0421886482719188,-0.0890617360663164,-0.0944884070605226,0.0710292111346851,0.0376136935545269,0.021380494764428,-0.0920812514838523,-0.0436255419552323,-0.102769988730824,0.113494214155996,0.0100726020679994,-0.0234863783602039,-0.0299021879382992,0.0876535349526118,-0.0118575819247273,-0.153597365657913
progressive,0.387579771316794,-0.301093456905912,-0.184471932608132,-0.0027150563741703,0.208709010956383,0.0647412308496088,0.228200214553817,0.100951105678513,-0.216187732269307,0.186227687309775,0.359850342229186,-0.181132851180221,-0.377926541647743,0.401092103291873,0.0071762881180187,-0.12309578423034,-0.0254782860757576,-0.222132391991785,-0.371449544763192,-0.120332831196343,0.394219616844755,0.0008251910250124,-0.281123286710212,-0.245800184326097,-0.175895693547182,0.0957248958534345,0.23355779807442,0.169751236329427,-0.277117757472714,0.0466130293432407,0.0416481984332155,0.271626063304596,-0.0536688915736954,-0.217010186342329
progressive,-0.168113340025651,-6.22642000095004e-05,0.145729360122236,-0.0896293159136758,-0.034525498905268,-0.313624775447853,-0.35574650675428,0.087107615813291,0.411753154662826,-0.0135735956020711,0.386505021558973,-0.450325826568711,0.169919001825926,0.118706697318112,-0.353442731353929,0.143830302021946,-0.0601472172091773,-0.0449547524068593,-0.23364641053565,-0.465549423471034,-0.277791728342386,-0.309546470347231,-0.0755887388115335,-0.0683972237104361,0.43746826926675,0.151177477623067,-0.371063499956617,0.26916813664107,-0.173063343926406,-0.205440727931346,0.419691840164037,0.356182356154347,-0.0354905940054152,-0.0311009679047454
stable,-0.008351179462294,-0.423760301580187,0.0563343512243074,0.0348383644437532,0.363164524641136,0.0109886721562625,-0.0930340187466347,-0.350074037265906,-0.095873080799753,-0.0531195722646206,0.216682824035346,-0.146551016852111,-0.145237626327731,0.0566517491736348,0.0072303605150891,0.0241081523845207,-0.019151612306776,0.372312317255687,-0.0528877722623294,0.0101358347684942,-0.0066259856888237,-0.209339586583425,-0.0426765751188862,-0.368505588978175,-0.0525747541857091,0.0268223404581751,-0.175573243592043,0.394999296161383,-0.118292697041069,-0.361795481168988,0.101333782311933,0.0894179101465055,0.169387911183401,-0.369804173628513
stable,-0.0971408400871133,-0.0167382302252059,0.159844310038152,-0.0935275271917557,0.0805299593383205,0.17661483462819,-0.0614190072894177,0.0715740617099959,0.0801808146015515,-0.0944275041135842,-0.0852668723987773,-0.0033750657887664,0.0280668496772273,0.0637716213010493,0.177343590483645,-0.119379470903616,-0.148220166681536,0.0419851115921947,0.0983412155346435,0.0524125354671109,0.12529238630607,0.178168010778319,-0.0456959169096866,-0.165701776625517,-0.0467476164134619,0.143708095519626,0.10218241696674,0.0417444271750503,-0.187295129473018,0.115945300333931,0.149056773528977,0.0012058593962753,0.15023765049208,0.053012723190876
stable,-0.0183554563158584,-0.0301473489359497,-0.0934744775839573,0.035713508344615,-0.0327776005640329,0.0863398194979948,-0.0511732747946938,-0.151171098159616,0.168698065430543,-0.0006273994709189,0.261303836054766,-0.0175189236879665,-0.0678637094377289,-0.0331234746313343,-0.0167869576385611,0.04224489770854,0.0191517710289478,0.217096304103864,-0.0500471731802239,0.0608336179302529,0.102209808679059,-0.0287558090837834,0.246382989663041,-0.0132879990507441,0.0105853551760165,0.167354787076139,-0.143473389266418,-0.0405959632016378,0.046226471273987,0.0309195329001576,-0.0677993607740449,0.0520017638396251,0.092308158054685,0.259550334969377
stable,-0.0927857208654499,0.0584363917454986,-0.0219871089315101,0.0299216137142892,-0.095477006009395,0.0088348311501592,-0.0595827023020822,-0.0744750455794731,-0.0368564290581874,-0.0304002529001777,0.0564273189095414,0.100099812323736,-0.245223213485123,0.0287910558397729,0.19568951059715,-0.0425976757993003,0.0112861908287729,-0.152445974833094,-0.0740751698039207,-0.146835596527616,0.0994975751708582,-0.0987220585152414,-0.138642990107889,-0.0848839331915796,-0.0726683341208409,0.0843846943445262,-0.0033662269832865,0.0684187451970158,-0.027359985261205,0.0224754420755937,-0.0319634036591553,0.0589659242119119,-0.0246796058202296,-0.176932913234193
stable,0.0733405023243345,-0.0584129079592532,0.0643598617411456,-0.209306995826638,0.253706386508401,0.0879195372160456,0.0907558220185623,-0.0375642659487163,0.0959002837587944,0.0818164563987546,0.133640048827172,-0.0902917202563957,0.0987154019134233,-0.057928191722622,-0.0168380223803133,0.0363222438622202,0.0055353545093779,0.0317714145663378,-0.194196401986231,0.0924550436994354,-0.0167532637598581,-0.0444229040666988,0.0749673892867735,-0.0791683707046318,0.144319312903359,0.104612890159491,0.116140246599201,0.100713763546294,0.0947356119659928,0.0197522096499476,-0.0272344816349381,-0.0958365077284194,-0.0603445486368251,0.0318957456154528
stable,0.0059823805998807,0.0372943581137104,-0.0353201158446467,-0.0150631791920615,-0.0598861442121682,0.0275821241259098,-0.0447069383933253,0.0027401969671987,0.0994234849310092,0.160343131101525,0.115128538932411,-0.0604096062430198,0.0045157921066059,0.0194408727685909,0.18905271190927,0.008123355219512,-0.0261763825011784,-0.0723466284291807,-0.0656093290828125,-0.0300383690399058,-0.0972959324147331,-0.072931832135466,-0.0112516001081568,-0.0401923393625732,0.0551675292104175,-0.0088976614486235,-0.164997618276135,-0.0197018581116081,-0.102322957524689,0.0225297461540606,-0.0397538839863044,-0.0247059165113787,-0.0640529616315397,-0.0263440096586363
stable,0.128362576651407,0.073170088562446,0.177669063762156,0.155656561425911,0.119984916262022,-0.0879608606081723,-0.0148210798858052,-0.159019912543859,-0.014264753542014,-0.12901269347328,0.231262198938844,-0.0765877753576529,-0.215729294376591,0.157059186421276,-0.309347481944361,-0.101591606900968,-0.131478959829253,0.0749347693771318,-0.0396811539714483,-0.0120611551333924,0.0135351810312852,-0.140994392917817,-0.0072569529154755,-0.206811690259673,0.139369919993947,-0.0872495820189326,0.0685473238195963,0.154968901108445,-0.0514167046066954,0.0700522036447767,0.0211920063052796,0.0003033514443936,-0.166813532663615,0.0190386479198519
stable,-0.117085397178535,-0.0824088614390967,0.181812030062717,-0.363383078836592,0.0965941213755145,-0.0737530901884867,-0.18639191193858,0.162706694969397,-0.170177214356436,-0.366853609337347,0.207738797265397,-0.0308270220573551,-0.141303828889299,0.100399000709216,0.0072472813564906,-0.419135622439074,0.393258085596887,0.20341136461244,-0.0527658980498603,-0.0643430757869544,0.220562057737892,-0.0434700326798845,-0.0562291257525265,-0.0230832830080633,-0.0481581638986818,-0.415512583882608,0.0652979083510532,0.0709257251805749,-0.35780648102665,-0.0733138506368422,-0.0378665658760645,0.234451007470444,0.125585555855639,-0.197217133482701
stable,0.0039679932146232,-0.0693622127107341,0.226829889464014,-0.0025127188200653,0.310712288227285,0.0548034434407928,-0.0764820848112827,-0.114830605261572,-0.0493442617271915,0.0374447746497318,0.35940230015085,-0.047472473572689,-0.118014513503316,0.138815254543537,-0.0320187850738433,-0.0807757890906428,-0.204198876868292,-0.129874228154615,0.174141784130877,0.0072051780086192,-0.0052126983788507,0.0201441656728069,-0.0170818738464725,-0.140539184409423,0.0744817299768658,-0.165113152696957,0.0672851142712872,0.0672961606992839,-0.239215207958441,-0.151737778273175,0.0785686704939135,0.184890566389527,0.0200211486337522,-0.0914623625179422
stable,0.243036311940411,0.202071098197868,0.463194390474899,-0.008025348891083,-0.062046727247478,-0.384857402791789,-0.274179456890883,0.0456366854851141,0.0088638181782111,0.0951063734256709,0.219918515881022,-0.235490088356258,0.0130561646138516,0.109719695287046,-0.0582137247920354,0.0766600491088531,0.231058179267153,-0.188775370930551,0.240161560098829,0.16649604415829,0.0335387714851232,0.374077083385857,0.365931953168041,0.0712698894058869,0.254535319306739,0.12565061174248,-0.0977415626137878,-0.16649604415829,0.0558180982573837,0.0299453316831458,-0.122775859900898,-0.104688879564278,-0.383420026870998,-0.016649604415829
stable,0.0955816712769003,0.0808296833887263,0.0053082578573986,0.0084048283297403,0.169617002695618,0.0909774015544437,-0.0475005123613851,-0.154608920402676,0.0420675555323365,-0.191640804781063,0.211359757223604,-0.186545566792506,-0.1244114536472,-0.025984329202986,0.0588743616710574,-0.18611086237664,-0.0336069610623355,-0.0221448587250134,0.004504094278613,0.147972975943461,-0.0612522615642261,0.107278421243749,0.0540044958079677,-0.0858782271324565,0.0080998678548055,-0.0881720592863925,0.0772629127301055,0.0255763880098093,-0.0704549416053553,-0.101869987942507,0.052245611383283,-0.0527160151781879,-0.108121745548211,-0.0793312143963096
