group,AHR,ARNT,ASCL1,ATF3,BCL11A,CEBPD,DUX4,E2F1,E2F4,EHF,ELK3,EPAS1,ESR2,ETV6,ETV7,FOSL1,FOXA2,FOXG1,FOXK1,FOXP1,GATA1,GATA2,GLI2,GLIS1,GMEB2,GRHL2,GTF2B,HEY1,HNF4A,HOXB13,HOXC6,HSF1,IRF1,IRF2,IRF4,JUN,JUNB,JUND,KLF10,KLF4,KLF5,KMT2A,MITF,MNT,MXI1,MYB,MZF1,NANOG,NFATC1,NFE2,NR2C2,NR2F2,PAX5,RFX2,RFX5,RUNX3,SIX5,SMAD3,SOX17,STAT3,STAT5B,TCF12,TFAP4,TP73,ZBTB33,ZBTB7A,ZEB1,ZNF263
progressive,-0.176818649922125,-0.049856498276535,0.015828160426749,-0.113933482384881,-0.168062399129755,-0.0792035293216977,0.0462508465838425,0.194040747858936,-0.1218975120257,0.0179330060669419,-0.338380653796626,0.144544350105833,-0.0322650068995582,0.0969832022625328,-0.0389140888225518,0.138383146311361,0.0184069448203629,0.13269588127031,0.0197846197261404,0.0463879171056652,0.276891746998628,0.0534946751777957,0.0418297414477639,-0.195332463284926,-0.0620975928440589,0.173596331044699,-0.0483719548283195,0.248081381894839,-0.134373252740751,0.18152783547695,0.158314129476058,0.0324531884634165,-0.144693036773573,-0.0384633823609652,-0.0105172585134144,0.113575705090632,0.17776885065815,-0.0635867827506414,0.194180141609942,-0.199216902479631,-0.165564927757561,-0.0708654597823461,-0.11836155720851,0.179206929522697,0.0925504809805371,0.128383967905853,-0.0227815853727727,-0.0688907149764256,0.0108634196617464,0.0505070024478971,0.095582295064921,0.0535504326781982,-0.084049785398345,0.0784670656705485,0.0173893704380179,-0.0220683540134579,-0.0914817955561566,-0.178328748891358,-0.0132865477000701,0.238755939952527,-0.116626105008484,-0.10921268068414,0.114184391136692,0.102103599382826,-0.0357103557785937,0.245500274272041,0.159631400423066,0.0064190822338334
progressive,-0.0777680040867774,-0.0381024599071395,0.0707295633305561,-0.206183435775489,0.0347330097633101,-0.111775730583568,-0.114325625841331,0.0358057295631619,0.0523770077186334,-0.117628173545481,-0.0950508809188338,0.0431277454330222,0.082100697310984,-0.0852884465106854,0.0579390332719402,-0.167397506626629,0.0007359268364681,-0.0961365250536236,-0.134302846380457,0.0970853232890701,-0.074595459987003,0.154089242915498,-0.0811937131003368,0.0636721161994261,-0.185124372376555,0.06404844242262,0.0292470097096384,0.101551821392635,0.115494898025719,-0.0850231175169588,0.0751922601591389,-0.131292996849901,-0.14295987002391,-0.0422876636620539,0.119884610374652,0.0916479795551649,0.0461231501186467,0.0622443573162782,-0.0015113869327465,0.0001718176291754,-0.0545368921632677,0.124282685528545,-0.056305245284781,-0.162109172872009,0.141558720065634,-0.0274436848582928,-0.026273652418908,-0.0691018573833678,-0.135872772947922,0.116252112002085,-0.157075524541166,-0.0983998041777617,0.087935654407981,0.0734049006627167,0.047915071145047,0.0095586860691261,0.124940306100389,-0.0616635224990657,0.151610051372396,-0.0884435047455438,0.102131135699854,-0.155409045589164,0.107426311749442,-0.0432106132276245,-0.13504181423691,0.0653857309612021,-0.0400912869775947,0.080668376897858
progressive,0.0653019945764969,-0.0917624345534709,0.0468321547173226,0.0420865529039467,-0.0250340338160934,-0.11066685887992,0.211066470441526,-0.0128126706266369,-0.0660053551515808,0.16533440497673,-0.0560515537730785,0.177538354502863,-0.20668428421054,-0.0935575561073181,0.087842088958439,0.0668056265486354,0.07679955506436,-0.146394396207839,-0.18711208375145,0.07413602169176,-0.0269487796658106,-0.285589378305372,-0.135918942045447,-0.0206124775636819,0.108783911893662,0.0578315330109927,-0.0739172152265294,-0.0611477002003014,0.0114097350554522,0.0991390137601909,0.123457573148454,-0.0988664520733984,-0.0702489891917805,0.14465832968613,-0.175477485304394,-0.168768682230315,-0.134599289211894,-0.187035615055988,0.309388556257136,0.0965655771673919,0.172062135945724,-0.0527497717839061,0.31337174246329,0.0612075123482364,0.0113809646551797,-0.0270191914348986,-0.106373255197142,0.112138691988599,0.008924123895064,-0.0647114442551131,0.160707670343427,0.0149386517836183,0.124138220249639,-0.106272558796188,0.214495447884535,0.0777224792204712,0.300831633523445,0.0522250905368306,0.317046782540208,-0.0530564036815477,0.195808315791723,0.195644778779648,0.0350559756162938,0.319530879469003,-0.142050065766685,-0.231618378741476,-0.0354050059985475,-0.306869632001696
progressive,0.16730893437988,-0.269614451634172,-0.178256185525903,-0.0333751302787278,-0.249584711561387,0.127708789045672,0.218876465485942,0.0266263364234262,0.0618058983790287,0.341551767688297,0.0503033320132981,-0.0214639616031883,0.0116684753572973,0.348784577031392,-0.0188203869276455,-0.145491216414508,0.0019689695197507,0.0705949614859941,0.302228594389597,0.060098818259189,0.130223475744296,-0.116333739508171,0.0270472790714509,-0.0178221906808638,-0.0567107098446318,-0.0297799784118849,-0.0281551672134833,-0.169133933287114,0.300192438584006,-0.353830404212926,-0.0230298134078926,-0.0701959572170195,-0.124217844479318,-0.212384076435789,-0.0259613293084686,0.0155049493936919,0.301874838027414,-0.0442332567598603,-0.0265742327731821,-0.0195059612729626,0.298804836109084,-0.241948784503245,0.0293206436005224,-0.0287159670279527,-0.180467848363896,-0.0235823863302182,0.045235566452714,0.0789973606622007,-0.131882565659963,-0.0476926649063305,0.0297703803710504,0.0869445384731167,-0.0405297841464573,0.199418494417152,0.199454144283109,0.19303716841094,0.025449890846862,0.143002581541007,0.19952270171764,0.0886653300798626,0.220583545605782,-0.0612807484305157,-0.297664040398476,0.294633801792174,-0.0015014078162444,-0.199188141437126,0.110662668523708,-0.0941979150465718
progressive,0.323239756223773,-0.376536113521064,-0.193507253967053,-0.02497974382395,-0.313946418321729,-0.376068328056196,-0.0576935406670506,-0.306025251116631,0.163974398285055,-0.255847463585126,0.0450321474179573,-0.528254532626578,-0.0169338338282208,-0.0185866758040877,-0.49491702183032,0.0350215384697826,-0.0929645647180961,-0.456589799408804,0.260151089861911,-0.306992007744025,-0.315724003088227,0.121374735284411,0.0978919049480388,-0.340766118307493,-0.301628067746872,-0.316753131110937,-0.239194301035826,-0.214869456862691,0.0723820042639051,-0.329383338662372,0.279860450781682,-0.319809329481407,0.351369255511167,0.341077975284071,-0.121062878307833,0.486060283695487,-0.246554125683082,0.298353569492796,-0.0015592848828932,-0.336462492030707,-0.399208115718332,-0.296451241935666,-0.059221639852286,-0.300692496817136,0.331036180638239,0.341140346679387,-0.105251729595295,0.403823598971696,0.316503645529674,0.0640554229892551,-0.138495683298579,0.387108065027081,-0.359165679925633,-0.389322249560789,0.374852085847539,0.0091374094137545,0.0989522186684062,-0.465602466031927,0.0155928488289326,-0.0070167819730196,0.339238019122257,-0.0444396191624579,0.313385075763887,0.263144916837066,0.24016105766322,0.252978379400602,0.570168110278749,0.0572569408998405
stable,0.0463664578210497,-0.355540049593045,0.0590987242080124,-0.0360015610055704,-0.0442812497058846,-0.0799340949662714,0.339163002215437,0.0123844124958795,-0.167779436004931,0.0175197222724049,-0.0711634367134221,-0.0125792872841395,0.0518412902323543,0.180539233842323,-0.13483367447394,-0.0522341999405757,0.0304999153555863,0.0990464757354555,0.0275001842783167,0.310182056831045,-0.0104541465956553,0.0483471900669313,-0.119180393017545,-0.0979195536183826,0.0040328547397475,0.0549184924170943,0.0310407766843786,-0.0194409387045747,0.0161878704025672,-0.018524644153486,-0.0812006853283945,0.0121287769935404,-0.0446409780312402,0.284355880500429,0.206545824964625,0.149710760551346,0.013816909772332,0.143176422165934,-0.143961810655327,-0.0227207244836951,-0.0081474419766842,-0.0251816531058567,-0.181311215712376,0.0418274553204431,0.0269642546702101,0.0258880861834949,0.113747360530111,-0.0293843888649522,-0.055138600378183,0.0232780089211785,-0.320807664511899,0.065182791706742,0.0536243706045413,-0.145949533495579,0.236695875436227,0.280542463390803,0.09297787372975,0.0468717916085916,-0.0075104360349125,0.025543105139413,0.0551832731490544,0.0143079750864338,-0.0555171458513976,-0.058225618123511,-0.07795379364744,0.0352044896050388,0.0095204713202082,-0.266411503560438
stable,-0.123675380913033,0.148582555716044,0.260466855474328,0.137008739889331,-0.0039468847901471,0.120024711387024,0.242533591693759,0.11722168264786,-0.0286618868804732,-0.0281471822582816,-0.0117892451097232,0.0878168095470052,-0.0903640160125956,-0.0067603177844573,-0.0057302965250655,0.0199724977890623,-0.0382460419143862,-0.0170801148586489,-0.125900055469117,-0.0187148069464894,0.0186187205901468,-0.16579058171148,0.0476092595302121,0.014813211266975,0.0597969264105022,0.0029982615268926,-0.0371805237844984,-0.0423850994172185,-0.0159442150027778,-0.0204125365802106,-0.132671389523728,-0.0740097509540884,-0.0498951355871511,0.00841520636758,0.0580153507206094,-0.1347448963727,-0.0353763035392893,0.0867959685127416,0.109214078275975,0.106083009492226,-0.12163614690454,-0.0877066468454659,0.0647750564900583,-0.103418296144994,-0.0185819996896338,0.0842542701822282,-0.0733279662345623,-0.158179563065137,0.0945104176955304,0.100297019601383,-0.048269623724439,0.0364357015190915,-0.0316166953417588,-0.0281637066635125,0.0440607965106318,-0.0104054791753888,0.201269091757198,0.0237400621817039,0.223723310405935,-0.106884749153429,-0.0418134773992316,-0.005945113793067,-0.144239085200356,0.0536088426590403,0.0194118920412293,0.131705017825226,-0.116120055632467,0.0368616639650432
stable,0.215662536878913,-0.16816619762081,0.201188919506213,-0.256530168792701,-0.110529466447166,0.154771859451194,0.0058877096824949,0.177936090705443,-0.117456183720689,-0.0722150547376878,-0.222830883824768,-0.181681350626592,-0.14604097395759,0.155480639823369,-0.0999541411214261,0.0816063946689999,0.0465378748911845,-0.0714982200431023,0.147603512505339,0.161239480347287,-0.112865219946377,0.120420174367965,-0.13644022164359,-0.0352779321605033,-0.0361800162705436,0.151952846607319,0.0257577230706141,-0.0140870098969681,-0.130713598409317,-0.0276988147716829,-0.263988471345355,-0.10583379648151,-0.138139683672327,-0.0922219916067952,-0.18901883834308,-0.0041399217192919,0.0828467603203053,-0.0414958690618523,0.137648370005252,-0.13884040972209,-0.0945255278163623,0.254532696834755,-0.113694815154718,0.0653044461089865,-0.0250731056656728,-0.153813395084277,-0.0720539682894664,0.0953712316695251,0.0889116650958439,0.251278750580681,0.129038299347814,-0.199159230258622,-0.11633663290555,-0.067100560006656,-0.0896204454680184,0.120951759647096,-0.0352859864829144,0.109530730468193,0.0955645354073908,-0.115104321576656,-0.172104761279825,-0.176703779376548,0.0887989045820888,-0.105004201273169,0.0020377435700016,0.255064282113886,-0.0395467230383724,0.0384835524801107
stable,-0.000825098768867,-0.0480971913222387,-0.130437194933004,0.0500980558367414,-0.0954457268497848,0.0399408473158791,-0.0758654050362434,-0.0520394647046639,-0.137394718963421,0.106121048862274,0.0856998543328136,0.0180199144359486,-0.151154454314822,0.150796507054799,0.0432303219664654,-0.0635301784416805,0.0273920657458447,-0.0017436278395029,0.11479550636026,0.0750245323203245,-0.0988286318021398,0.107676602717697,0.0386983456404087,-0.0007377353698105,-0.0241365657504471,-0.104715954194115,0.136758907559177,0.0393960394523183,-0.187810680502285,-0.0826858170653638,-0.0904368919705446,-0.0693665388508727,0.170246997150298,0.0411966961773165,0.010038297227702,-0.0502885565819063,0.136636356124389,0.223993688278192,-0.0955658515234875,0.272470667710218,-0.295448455042623,-0.0350023885081011,0.0719935077252804,-0.13279115318536,-0.100050506008389,-0.07331973265818,-0.0400876663615157,0.0471677418267208,0.0593500824729348,0.0836686553047496,0.0466387079102119,0.0175758171574113,-0.158887328511866,0.0711247272568851,0.0853795218696064,0.0615450878742297,0.0945975738506111,0.135341679085593,-0.0997228932619267,-0.0125791160835957,-0.0015604073775927,-0.0873245708791563,-0.0717993668384881,-0.0199686035871259,0.0529203789784838,-0.113324889142809,0.106650082778783,-0.0925518142560377
stable,0.0303633327069164,-0.0862427057817724,0.0573605890504602,-0.0375803487226207,-0.0020123513736535,-0.03838606586692,-0.0381195736502313,0.124680221056702,0.048531630261442,0.0258372178044623,0.0130053286591276,-0.0136765747091775,0.030504090521282,0.116576823730502,-0.0166433056675243,0.0113950500176092,0.0812469359059344,0.108649177212255,0.0165480803481177,0.0382003764940772,0.0151888544782969,-0.0012404715758618,0.0394789381977017,-0.030306983355287,0.0380599884867773,-0.0620004196256038,0.0085414800213533,-0.0496239941075084,-0.0417359631711702,-0.100458736547976,-0.0261638036693202,-0.0143690384396195,0.0489790505850033,-0.0970798556149554,-0.0678822934566382,0.185405915726987,0.0051014422448494,0.0506867733883222,-0.0611397399061713,0.0174552633060565,-0.0135358631206952,0.0304645211652567,-0.0008469968580032,-0.0248515895227211,-0.112720660553368,0.012101982449495,0.0051791479545204,0.0059836169999731,0.0761062941121254,0.0781237303329317,0.0580002165963965,-0.0286750247745445,-0.0248599564075815,-0.0032570295048871,0.0857833129544605,0.10676551869745,-0.0075063900445805,0.226779606651464,-0.103667876037861,0.0518818973727579,0.0050236440834118,0.009989089779866,-0.0214588870506211,-0.0201934072719443,0.0277435270020388,0.0544643525640042,-0.0121431697114325,0.0491485608987237
