group,AHR,ARID3A,BARX2,BCL6,DUX4,E2F1,E2F8,EGR2,ELF1,ELK4,ESR1,ESR2,ETV1,FOXA1,FOXA2,FOXH1,FOXP2,GMEB1,GMEB2,HINFP,HNF4A,HNF4G,HSF2,KLF1,KLF10,KLF5,MAF,MAX,MEF2A,MEF2C,MEIS1,MITF,MNT,NFATC1,PAX5,PBX1,PBX3,POU2F2,PRDM1,REST,RFX2,RFX5,RUNX2,RUNX3,RXRA,SMAD3,SOX17,SPIB,TAL1,TCF12,TCF7L2,TFAP2A,TFDP1,THAP1,TP63,VDR,ZNF384
progressive,-0.0416129321246769,-0.0504306522762439,-0.166158297654738,-0.0193343802316658,-0.112872242711963,0.182112058667221,0.152081014560416,0.123869734847307,0.349027358583293,-0.0308620205304845,0.112179351391328,0.392474849934135,0.0099914435274467,0.0780452070797671,0.0428877535224287,-0.147899008582491,-0.0006139855474664,-0.124695779660163,0.197437039299768,0.0833812099902791,0.201281229936315,-0.129933150354215,0.157187697567657,0.1040126038684,-0.14346055884177,0.146116231269968,-0.0234522752688909,-0.0684384291965163,-0.0118506608077268,0.0555471985051314,-0.213449979642127,0.236500328628941,0.016720626495463,0.124816604125327,-0.179352822411739,-0.242980465250395,0.0597563283425824,0.0446557360024828,0.0695381784100506,0.049718034512317,0.168900273272339,-0.0034595249923513,0.142057515562619,-0.0725045423200996,-0.114529263948499,-0.142343548990355,-0.207352042859458,-0.121946406626327,0.153109255417016,0.108305571089843,-0.138331683585825,0.165667602377847,-0.123115198391384,-0.161150246863957,-0.186673798678518,-0.0765238051408642,0.118469620996095
progressive,0.563228725847337,0.308002771467695,-0.768898512901394,-0.563169069455096,0.482686232973046,-0.682591621699465,-0.569762293925607,-0.573759272205775,0.410699262164724,-0.668725089886892,-0.657908192845695,-0.556528119870792,0.132002892240219,0.128541230653096,0.652218563863,-0.183904748908733,-0.484693869426607,0.660169567820923,-0.680608643221363,0.678000465752573,-0.488016332765167,-0.562313199081074,-0.217905710812034,-0.437846897727342,-0.657595593350351,-0.0090717487134971,-0.551224268891257,0.609911045904017,0.683056941558947,-0.655641249940525,0.749004299216758,0.52374812546203,0.396299799914795,0.308006748560511,-0.516812075590772,-0.709547561388347,-0.621607675876132,0.525115449972201,0.347574049569209,-0.558305880359583,-0.611312573412406,0.768466600621567,0.501404818021247,-0.669759929437638,-0.616710283782401,0.557738746924009,-0.374019330540506,0.604176078063218,0.461589346420825,-0.169819476991275,0.734880051789702,-0.401402409997836,0.663776791005115,0.566707091224288,-0.612845344983727,-0.318393324159007,-0.682780135898947
progressive,0.0499046577866554,-0.155455580732832,0.0826814467560857,-0.0625545987014591,-0.0310447757550625,0.0475958545929298,0.0002333452338142,-0.1893793765558,-0.162689282981074,-0.12485613285357,0.0301919153582344,-0.0707775532789698,0.0814802117848306,-0.149692610768138,0.0997846664288938,0.0430982073749748,-0.191860723760445,0.0873746438530822,-0.136761669606981,0.0933709590515907,-0.0369737166254979,-0.151266869458237,0.003046634249941,-0.10783672027178,-0.0406020706836801,-0.0984388231437256,-0.0585203553985436,0.0332056840822861,0.05041407343794,0.0136753453225508,-0.0488020193930683,-0.161200474658287,-0.0998503974806724,-0.0171853834875314,-0.0343691236987684,0.146448783362861,-0.0403358599239765,0.120161292480279,-0.0856426306387144,0.177261857160404,0.242690546100885,-0.236584131390647,-0.125099337745151,-0.058155548061172,0.0951736331466206,-0.179634748129613,-0.0495053416471,0.0482811008077224,-0.033282918068126,-0.071429933967873,-0.0571334302060138,0.116698909327838,-0.135088814339214,-0.167324965407764,0.0923143323942487,-0.157041342356993,0.0683767266127541
progressive,-0.390140228856471,0.110309370413842,0.329762190500867,0.166826884283121,-0.157443057305025,0.287505327046707,0.15118434960032,-0.31649948919428,0.254210244200839,0.14490729205345,0.123954595353261,0.458132040184375,0.29098050484756,-0.0663925520068778,0.0952737920488185,0.0410570660818108,-0.0513894387472234,0.0780108251501852,0.199944114812617,0.330304216607905,-0.141639608621697,0.31893437209699,-0.384464481522096,0.120284626920191,0.156526976723078,0.291967161745527,-0.0739752714001286,0.415048022306454,0.0527628538569838,-0.0894752419245679,0.247830145232579,-0.24155732226467,0.250536041188808,-0.138741745085892,-0.181357136225437,-0.445795300143978,-0.199560179653465,-0.0795296274709481,0.226758880321475,0.45341330769524,-0.176996931421686,-0.175063140362722,-0.231766975706295,-0.108715757198098,0.132958721751166,-0.0482473811579873,-0.336111235890078,0.0019973097433823,0.107960590616678,0.23284679334141,-0.330918230557284,0.0774391569904186,0.214544943070954,0.102328600598235,-0.223060681361997,-0.202642953137244,-0.162438448952961
progressive,0.0371973744664793,0.11256307196787,-0.104628078494823,-0.113098767729763,-0.0658570977277811,-0.0742273440073669,0.190808134189438,-0.0133589130622189,-0.0627098851266568,-0.0046203759463313,0.0856108789476036,0.197939584019645,-0.19137731093645,-0.115074145851746,-0.0359250970319823,-0.0550762205196746,-0.300525322422249,-0.178554093636124,-0.112864400833935,0.267077818289024,0.130107108169882,0.0827649952125444,-0.0669954512218048,-0.0538709050554142,-0.0681338047158284,-0.0098768906099112,0.134124826384083,-0.181734787222367,0.365813243403018,0.0673972230432249,0.0555784352964497,0.180328585847397,-0.0367956026450592,0.0954208075872782,-0.123176544250385,-0.0192515664430473,-0.0352554773296154,0.0828989191530178,-0.0877536619951776,0.252379665822071,-0.140117922720266,-0.193720979894734,-0.172627959270178,-0.0290280140976036,0.113701425461894,0.136870267163787,-0.41164871203003,0.0866822704713906,-0.196165091808373,0.0366616787045858,0.138075582628047,0.0684686145670119,0.150630952047426,-0.0253451057345858,-0.178051878859349,-0.0023101879731656,-0.128265653988373
stable,-0.0801675228381944,0.0630478425530142,0.199024252274684,-0.368118087288546,0.0475685378973093,0.131343002834368,0.113259510269636,-0.257054450623996,0.141573628888524,0.21245816449744,-0.390455564821689,-0.0462999947015222,-0.0003480694938101,0.0803551139759111,0.106368624093907,-0.197762461103664,-0.0879001090936161,0.0041037655026607,0.134369951239862,0.288445137179226,0.158097613097155,0.174638869927283,0.162138412043267,0.360726556795781,-0.0597856201062151,0.117426189987569,-0.131392622365215,0.128508879694317,-0.337608042723295,0.0304246759420327,0.125393840919186,-0.165087581310745,0.222538780450955,-0.186305321899365,-0.213752825990582,-0.170252461527393,-0.0621308233753368,-0.0036927817935784,0.202677307038819,-0.0697632284260739,0.0402739434500385,-0.228805496895302,-0.207935040681334,-0.220394044273757,0.0917050582443728,-0.0417911077128328,-0.142990245557693,-0.486145364504223,0.0551340507957021,-0.0595329687608584,0.0330827230253654,0.0555347756144405,0.181111549297667,0.158713512906729,-0.4809972334963,-0.651997651875805,0.16610875963018
stable,-0.012790250738875,0.0046278927864271,0.125572397282887,0.138802554554262,-0.374646968887358,0.306437369248699,-0.401434994780687,-0.429969335511245,-0.645134973461434,-0.302731125018835,-0.161051429612965,-0.360189003325707,0.537179755224317,-0.0215459120262216,0.285170994370651,-0.637020789711392,-0.0425961368645257,0.529676623199534,0.434384881484434,0.239728142466563,-0.599007540786309,0.566154002487375,-0.671284057301795,0.44324386375852,0.578285661169669,0.571287724399068,-0.239520232750915,0.471979141622799,-0.558589384967416,0.297573316005938,-0.619729420402949,0.508029291799826,0.514809810788514,-0.540338334837352,-0.653252960437981,-0.413490588932866,0.436007591460225,-0.56683541390299,0.538498840950732,0.298622372650444,0.610192196068668,-0.0754002332188849,-0.639656425679885,0.557062389525352,0.34334451313169,-0.29608245121568,-0.209401848180707,0.256763427856952,-0.525434757903442,-0.236909951625794,-0.57318363281219,0.600932607269308,-0.0759713510658333,-0.107543202032326,-0.514782554331889,0.199860820619921,0.43498515740126
stable,-0.351764964854345,0.212931850332076,0.0989273232260373,-0.229473023785248,-0.353144798245149,0.0990114594084034,0.269513432973265,0.0277060448531503,0.0618737485120155,-0.375373577626268,0.272264686136636,-0.180051430263412,-0.0627235239539129,-0.356720585995708,0.0182154834822564,-0.154499271678833,-0.245156008178285,-0.0284127887850253,0.248555109945875,0.299751976915634,0.361449039444681,-0.274073614057507,-0.207017076711741,0.232148554384489,0.249085167894781,0.503571878697464,0.0945270008882913,0.281368221068646,0.0103824049039743,-0.351706069526689,-0.0741744583739364,0.272836812176725,0.449615344946097,-0.151546091677784,-0.144243071048408,-0.0525598731240904,-0.0041142593177013,-0.525035018819051,0.363022386054927,0.296058398509764,-0.41708829684337,-0.300946710705233,0.160902035156892,-0.445955421013172,0.0426402172231295,0.290194106598848,-0.471389788942438,0.295923780617978,-0.0290185692980611,-0.0946279643071306,-0.106642611149007,-0.109494827731217,0.207050731184687,0.0611922454348503,-0.225384005322256,-0.23050789882835,-0.0797358600283344
stable,-0.181991838442104,-0.343131798876432,-0.153091688380255,0.278059009807389,0.0707172799635668,0.375787299684625,0.424926599223383,0.238927184984807,0.13073792484672,0.328779174433057,0.205683159059649,0.153845815802859,0.473127061075554,-0.453133767329325,0.175751179247279,0.179060677632287,-0.111301309620217,-0.237296639206204,0.453782164049097,-0.318123302997109,-0.363308529022754,-0.0780101507311465,-0.388755234080077,0.19082353678824,0.291535215894764,-0.236129779883391,-0.415148420007323,-0.0906315941486452,0.265156042470303,-0.242316936794855,0.373763129964156,-0.226836942809243,0.309236828503723,-0.272251464335005,-0.0239422718037835,-0.332865729790681,0.416899982855432,0.320925803554083,0.511111134533666,-0.0618894032090992,-0.354497212498851,-0.301654790633219,-0.115037552408219,-0.42698261554109,0.232968049709569,0.3995359441772,-0.026333314324438,-0.217032012451504,0.48826948113044,0.37675671010456,0.109530638813765,0.0297192445428183,0.177486181864823,0.362158229930506,-0.472580573466944,-0.352016999505929,-0.424958445820621
stable,-0.0522476661831101,-0.231274711242319,0.00946139383086,-0.248461484558402,0.214342361623998,0.167070388298481,0.281277616246994,-0.0682059652336357,0.0398896133000044,-0.0584176922606512,-0.0488214438137048,0.149807690123976,0.258546417574231,0.203140226999361,0.0350568200766089,-0.152158343853297,-0.088442051820621,-0.0756559536926444,0.0403291729770467,0.240407164395164,0.136773202061821,0.161688522589007,-0.235532738203044,0.200245327794827,0.269514039920932,0.0669403833220417,-0.252940045578095,0.285212082635565,-0.0896490056627309,-0.157922096516231,0.203813494452529,-0.178848244531691,0.102462356289559,-0.0672136625310013,-0.050040414901618,-0.258380036543422,0.0780978680961632,-0.0770283835010259,0.291171681208139,-0.0074207749869929,0.0155402095155672,-0.110968856752001,-0.199272735386564,-0.101191394272103,-0.123194921056722,-0.188312202712074,-0.174640951466429,0.0388748851093854,0.0955830110214391,0.0531888830207394,-0.119596133048835,0.326148855605449,0.0941117280530182,-0.0726566703781197,-0.216163150347981,-0.0625495129997586,0.0496715508212265
